reconstructed_claim_id,policy_number,residual_amount,unexplained_residual,gap_direction,expected_net_payment,payout_total,clearing_total,decomposition_status,residual_explained_by,confidence_level
RC-9011269384-1-DEATH_CLAIM-C0-20250220,9011269384,-69.6,-69.6,PAYOUT_EXCESS,5000.0,5069.6,69.6,RESIDUAL_REMAINS,none,INFERRED
RC-9010858518-1-DEATH_CLAIM-C0-20231118,9010858518,-69.48,-69.48,PAYOUT_EXCESS,25028.55,25098.03,69.48,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010847466-1-DEATH_CLAIM-C0-20190402,9010847466,-69.32,-69.32,PAYOUT_EXCESS,25102.57,25171.89,69.32,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011176029-1-DEATH_CLAIM-C0-20200402,9011176029,-68.56,-68.56,PAYOUT_EXCESS,5000.0,5068.56,68.56,RESIDUAL_REMAINS,none,INFERRED
RC-9011237657-1-DEATH_CLAIM-C0-20250503,9011237657,-68.54,-68.54,PAYOUT_EXCESS,7000.0,7068.54,68.54,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010857638-1-DEATH_CLAIM-C0-20220720,9010857638,-68.37,-68.37,PAYOUT_EXCESS,25000.0,25068.37,68.37,RESIDUAL_REMAINS,none,INFERRED
RC-9015000632-1-DEATH_CLAIM-C0-20230810,9015000632,-68.31,-68.31,PAYOUT_EXCESS,5057.32,5125.63,68.31,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011195486-1-DEATH_CLAIM-C0-20181117,9011195486,-67.21,-67.21,PAYOUT_EXCESS,4000.0,4067.21,67.21,RESIDUAL_REMAINS,none,INFERRED
RC-9011217617-1-DEATH_CLAIM-C0-20211027,9011217617,-66.91,-66.91,PAYOUT_EXCESS,6000.0,6066.91,66.91,RESIDUAL_REMAINS,none,INFERRED
RC-9011217112-1-DEATH_CLAIM-C0-20240113,9011217112,-66.44,-66.44,PAYOUT_EXCESS,2500.0,2566.44,66.44,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011195642-1-DEATH_CLAIM-C0-20210412,9011195642,-65.56,-65.56,PAYOUT_EXCESS,3000.0,3065.56,65.56,RESIDUAL_REMAINS,none,INFERRED
RC-9011086447-1-DEATH_CLAIM-C0-20220717,9011086447,-65.53,-65.53,PAYOUT_EXCESS,9829.79,9895.32,65.53,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011193336-1-DEATH_CLAIM-C0-20180830,9011193336,-65.06,-65.06,PAYOUT_EXCESS,5000.0,5065.06,65.06,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011110362-1-DEATH_CLAIM-C0-20190210,9011110362,-64.99,-64.99,PAYOUT_EXCESS,7024.68,7089.67,64.99,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011153424-1-DEATH_CLAIM-C0-20201118,9011153424,-63.55,-63.55,PAYOUT_EXCESS,5000.0,5063.55,63.55,RESIDUAL_REMAINS,none,INFERRED
RC-9011191889-1-DEATH_CLAIM-C0-20220110,9011191889,-63.43,-63.43,PAYOUT_EXCESS,8000.0,8063.43,63.43,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011271241-1-DEATH_CLAIM-C0-20211112,9011271241,-63.13,-63.13,PAYOUT_EXCESS,8006.08,8069.21,63.13,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011130753-1-DEATH_CLAIM-C0-20211127,9011130753,-63.05,-63.05,PAYOUT_EXCESS,25000.0,25063.05,63.05,RESIDUAL_REMAINS,none,INFERRED
RC-9010912454-1-DEATH_CLAIM-C0-20190306,9010912454,-62.96,-62.96,PAYOUT_EXCESS,21149.43,21212.39,62.96,RESIDUAL_REMAINS,none,INFERRED
RC-9010966767-1-DEATH_CLAIM-C0-20180210,9010966767,-62.55,-62.55,PAYOUT_EXCESS,7905.61,7968.16,62.55,RESIDUAL_REMAINS,none,INFERRED
RC-9011177241-1-DEATH_CLAIM-C0-20220106,9011177241,-62.43,-62.43,PAYOUT_EXCESS,5000.0,5062.43,62.43,RESIDUAL_REMAINS,none,INFERRED
RC-9011239255-1-DEATH_CLAIM-C0-20241029,9011239255,-62.13,-62.13,PAYOUT_EXCESS,6006.04,6068.17,62.13,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011181053-1-DEATH_CLAIM-C0-20200404,9011181053,-61.86,-61.86,PAYOUT_EXCESS,5000.0,5061.86,61.86,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011077533-1-DEATH_CLAIM-C0-20220319,9011077533,-61.78,-61.78,PAYOUT_EXCESS,11127.42,11189.2,61.78,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011153546-1-DEATH_CLAIM-C0-20180630,9011153546,-61.61,-61.61,PAYOUT_EXCESS,6005.66,6067.27,61.61,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011152181-1-DEATH_CLAIM-C0-20180523,9011152181,-61.24,-61.24,PAYOUT_EXCESS,5000.0,5061.24,61.24,RESIDUAL_REMAINS,none,INFERRED
RC-9011210337-1-DEATH_CLAIM-C0-20220605,9011210337,-60.87,-60.87,PAYOUT_EXCESS,10000.0,10060.87,60.87,RESIDUAL_REMAINS,none,INFERRED
RC-9010836265-1-DEATH_CLAIM-C0-20230801,9010836265,-60.38,-60.38,PAYOUT_EXCESS,25000.0,25060.38,60.38,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010742224-1-DEATH_CLAIM-C0-20220411,9010742224,-60.22,-60.22,PAYOUT_EXCESS,25000.0,25060.22,60.22,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011192239-1-DEATH_CLAIM-C0-20200308,9011192239,-59.54,-59.54,PAYOUT_EXCESS,5000.0,5059.54,59.54,RESIDUAL_REMAINS,none,INFERRED
RC-9011072805-1-DEATH_CLAIM-C0-20200117,9011072805,-59.46,-59.46,PAYOUT_EXCESS,7204.17,7263.63,59.46,RESIDUAL_REMAINS,none,INFERRED
RC-9010473137-1-DEATH_CLAIM-C0-20190807,9010473137,-59.45,-59.45,PAYOUT_EXCESS,5165.53,5224.98,2810.25,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011048882-1-DEATH_CLAIM-C0-20211113,9011048882,-59.33,-59.33,PAYOUT_EXCESS,27371.17,27430.5,59.33,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010787390-1-DEATH_CLAIM-C0-20180727,9010787390,-58.84,-58.84,PAYOUT_EXCESS,40000.0,40058.84,58.84,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010818789-1-DEATH_CLAIM-C0-20210117,9010818789,-58.8,-58.8,PAYOUT_EXCESS,10846.84,10905.64,58.8,RESIDUAL_REMAINS,none,INFERRED
RC-9011195913-1-DEATH_CLAIM-C0-20220124,9011195913,-58.72,-58.72,PAYOUT_EXCESS,50047.2,50105.92,58.72,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011187006-1-DEATH_CLAIM-C0-20230123,9011187006,-58.21,-58.21,PAYOUT_EXCESS,10000.0,10058.21,46.8,RESIDUAL_REMAINS,none,INFERRED
RC-9010838364-1-DEATH_CLAIM-C0-20230307,9010838364,-58.2,-58.2,PAYOUT_EXCESS,25099.39,25157.59,58.2,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011107879-1-DEATH_CLAIM-C0-20250207,9011107879,-58.02,-58.02,PAYOUT_EXCESS,10000.0,10058.02,58.02,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010778841-1-DEATH_CLAIM-C0-20180326,9010778841,-57.9,-57.9,PAYOUT_EXCESS,33430.41,33488.31,22364.14,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010835891-1-DEATH_CLAIM-C0-20240517,9010835891,-57.88,-57.88,PAYOUT_EXCESS,25292.49,25350.37,57.88,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011139254-1-DEATH_CLAIM-C0-20250214,9011139254,-57.72,-57.72,PAYOUT_EXCESS,55000.0,55057.72,57.72,RESIDUAL_REMAINS,none,INFERRED
RC-9011026337-1-DEATH_CLAIM-C0-20240906,9011026337,-57.51,-57.51,PAYOUT_EXCESS,9911.91,9969.42,57.51,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011226577-1-DEATH_CLAIM-C0-20230709,9011226577,-57.5,-57.5,PAYOUT_EXCESS,25000.0,25057.5,57.5,RESIDUAL_REMAINS,none,INFERRED
RC-9011015419-1-DEATH_CLAIM-C0-20210707,9011015419,-57.03,-57.03,PAYOUT_EXCESS,15780.33,15837.36,57.03,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010848644-1-DEATH_CLAIM-C0-20180427,9010848644,-56.95,-56.95,PAYOUT_EXCESS,25000.0,25056.95,56.95,RESIDUAL_REMAINS,none,INFERRED
RC-9011222585-1-DEATH_CLAIM-C0-20210106,9011222585,-56.5,-56.5,PAYOUT_EXCESS,10000.0,10056.5,56.5,RESIDUAL_REMAINS,none,INFERRED
RC-9010939731-1-DEATH_CLAIM-C0-20251207,9010939731,-56.24,-56.24,PAYOUT_EXCESS,10165.89,10222.13,56.24,RESIDUAL_REMAINS,none,INFERRED
RC-9010458657-1-DEATH_CLAIM-C0-20191012,9010458657,-56.24,-56.24,PAYOUT_EXCESS,5000.0,5056.24,12.04,RESIDUAL_REMAINS,none,INFERRED
RC-9011189535-1-DEATH_CLAIM-C0-20240508,9011189535,-55.7,-55.7,PAYOUT_EXCESS,5035.86,5091.56,55.7,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011254827-1-DEATH_CLAIM-C0-20241113,9011254827,-55.5,-55.5,PAYOUT_EXCESS,25000.0,25055.5,55.5,RESIDUAL_REMAINS,none,INFERRED
RC-9011119820-1-DEATH_CLAIM-C0-20181225,9011119820,-54.75,-54.75,PAYOUT_EXCESS,5000.0,5054.75,54.75,RESIDUAL_REMAINS,none,INFERRED
RC-9011135085-1-DEATH_CLAIM-C0-20230218,9011135085,-54.23,-54.23,PAYOUT_EXCESS,5000.0,5054.23,54.23,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011182070-1-DEATH_CLAIM-C0-20240305,9011182070,-54.03,-54.03,PAYOUT_EXCESS,5003.81,5057.84,54.03,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011110270-1-DEATH_CLAIM-C0-20200310,9011110270,-53.9,-53.9,PAYOUT_EXCESS,25000.0,25053.9,53.9,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011136932-1-DEATH_CLAIM-C0-20200712,9011136932,-53.46,-53.46,PAYOUT_EXCESS,5000.0,5053.46,53.46,RESIDUAL_REMAINS,none,INFERRED
RC-9011106491-1-DEATH_CLAIM-C0-20181205,9011106491,-53.39,-53.39,PAYOUT_EXCESS,10000.0,10053.39,53.39,RESIDUAL_REMAINS,none,INFERRED
RC-9011144173-1-DEATH_CLAIM-C0-20200601,9011144173,-53.34,-53.34,PAYOUT_EXCESS,10000.0,10053.34,53.34,RESIDUAL_REMAINS,none,INFERRED
RC-9011207210-1-DEATH_CLAIM-C0-20210612,9011207210,-52.88,-52.88,PAYOUT_EXCESS,25033.08,25085.96,52.88,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011198734-1-DEATH_CLAIM-C0-20240706,9011198734,-52.65,-52.65,PAYOUT_EXCESS,10000.0,10052.65,52.65,RESIDUAL_REMAINS,none,INFERRED
RC-9011198534-1-DEATH_CLAIM-C0-20231201,9011198534,-52.58,-52.58,PAYOUT_EXCESS,10000.0,10052.58,52.58,RESIDUAL_REMAINS,none,INFERRED
RC-9011109259-1-DEATH_CLAIM-C0-20200101,9011109259,-52.55,-52.55,PAYOUT_EXCESS,3000.0,3052.55,52.55,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011207733-1-DEATH_CLAIM-C0-20251023,9011207733,-52.44,-52.44,PAYOUT_EXCESS,5000.0,5052.44,52.44,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011238321-1-DEATH_CLAIM-C0-20200110,9011238321,-52.21,-52.21,PAYOUT_EXCESS,10006.63,10058.84,52.21,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010788421-1-DEATH_CLAIM-C0-20180304,9010788421,-51.53,-51.53,PAYOUT_EXCESS,8404.29,8455.82,51.53,RESIDUAL_REMAINS,none,INFERRED
RC-9011124501-1-DEATH_CLAIM-C0-20220501,9011124501,-51.28,-51.28,PAYOUT_EXCESS,5000.0,5051.28,51.28,RESIDUAL_REMAINS,none,INFERRED
RC-9010778519-1-DEATH_CLAIM-C0-20240729,9010778519,-51.22,-51.22,PAYOUT_EXCESS,25293.65,25344.87,51.22,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010803964-1-DEATH_CLAIM-C0-20200226,9010803964,-50.61,-50.61,PAYOUT_EXCESS,25215.68,25266.29,50.61,RESIDUAL_REMAINS,none,INFERRED
RC-9011047403-1-DEATH_CLAIM-C0-20200415,9011047403,-50.25,-50.25,PAYOUT_EXCESS,20765.95,20816.2,50.25,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011229408-1-DEATH_CLAIM-C0-20230408,9011229408,-50.25,-50.25,PAYOUT_EXCESS,10000.0,10050.25,50.25,RESIDUAL_REMAINS,none,INFERRED
RC-9010834344-1-DEATH_CLAIM-C0-20210623,9010834344,-50.22,-50.22,PAYOUT_EXCESS,12977.38,13027.6,50.22,RESIDUAL_REMAINS,none,INFERRED
RC-9010796821-1-DEATH_CLAIM-C0-20180402,9010796821,-49.74,-49.74,PAYOUT_EXCESS,11233.58,11283.32,49.74,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010791078-1-DEATH_CLAIM-C0-20211222,9010791078,-49.57,-49.57,PAYOUT_EXCESS,7588.98,7638.55,49.57,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010850533-1-DEATH_CLAIM-C0-20240919,9010850533,-49.26,-49.26,PAYOUT_EXCESS,31953.09,32002.35,49.26,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010760297-1-DEATH_CLAIM-C0-20181214,9010760297,-48.97,-48.97,PAYOUT_EXCESS,25000.0,25048.97,48.97,RESIDUAL_REMAINS,none,INFERRED
RC-9010779197-1-DEATH_CLAIM-C0-20250706,9010779197,-48.66,-48.66,PAYOUT_EXCESS,20336.48,20385.14,48.66,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011136508-1-DEATH_CLAIM-C0-20180409,9011136508,-48.36,-48.36,PAYOUT_EXCESS,5000.0,5048.36,48.36,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010830145-1-DEATH_CLAIM-C0-20240211,9010830145,-48.17,-48.17,PAYOUT_EXCESS,25000.0,25048.17,48.17,RESIDUAL_REMAINS,none,INFERRED
RC-9011024459-1-DEATH_CLAIM-C0-20200404,9011024459,-48.06,-48.06,PAYOUT_EXCESS,5456.35,5504.41,48.06,RESIDUAL_REMAINS,none,INFERRED
RC-9011225266-1-DEATH_CLAIM-C0-20250326,9011225266,-47.74,-47.74,PAYOUT_EXCESS,10000.0,10047.74,47.74,RESIDUAL_REMAINS,none,INFERRED
RC-9010807516-1-DEATH_CLAIM-C0-20250602,9010807516,-47.72,-47.72,PAYOUT_EXCESS,33576.34,33624.06,47.72,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011184934-1-DEATH_CLAIM-C0-20190331,9011184934,-47.26,-47.26,PAYOUT_EXCESS,3000.0,3047.26,47.26,RESIDUAL_REMAINS,none,INFERRED
RC-9011237660-1-DEATH_CLAIM-C0-20190704,9011237660,-47.12,-47.12,PAYOUT_EXCESS,15000.0,15047.12,47.12,RESIDUAL_REMAINS,none,INFERRED
RC-901142D978-1-DEATH_CLAIM-C0-20241108,901142D978,-47.0,-47.0,PAYOUT_EXCESS,3044.55,3091.55,47.0,INTEREST_EXPLAINS_GAP,interest,MODERATE_CONFIDENCE
RC-9011045129-1-DEATH_CLAIM-C0-20220626,9011045129,-46.88,-46.88,PAYOUT_EXCESS,8116.89,8163.77,46.88,RESIDUAL_REMAINS,none,INFERRED
RC-9015000531-1-DEATH_CLAIM-C0-20191002,9015000531,-46.11,-46.11,PAYOUT_EXCESS,7530.64,7576.75,46.11,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011003162-1-DEATH_CLAIM-C0-20250305,9011003162,-46.0,-46.0,PAYOUT_EXCESS,33559.62,33605.62,46.0,RESIDUAL_REMAINS,none,INFERRED
RC-9011111635-1-DEATH_CLAIM-C0-20200403,9011111635,-45.68,-45.68,PAYOUT_EXCESS,5003.84,5049.52,45.68,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011180707-1-DEATH_CLAIM-C0-20240125,9011180707,-45.52,-45.52,PAYOUT_EXCESS,5000.0,5045.52,45.52,RESIDUAL_REMAINS,none,INFERRED
RC-9011183074-1-DEATH_CLAIM-C0-20190712,9011183074,-45.49,-45.49,PAYOUT_EXCESS,5000.0,5045.49,45.49,RESIDUAL_REMAINS,none,INFERRED
RC-9011247184-1-DEATH_CLAIM-C0-20220114,9011247184,-45.03,-45.03,PAYOUT_EXCESS,10000.0,10045.03,45.03,RESIDUAL_REMAINS,none,INFERRED
RC-9010804608-1-DEATH_CLAIM-C0-20210909,9010804608,-45.0,-45.0,PAYOUT_EXCESS,6072.18,6117.18,45.0,RESIDUAL_REMAINS,none,INFERRED
RC-9011249066-1-DEATH_CLAIM-C0-20230810,9011249066,-44.62,-44.62,PAYOUT_EXCESS,15000.0,15044.62,44.62,RESIDUAL_REMAINS,none,INFERRED
RC-9010768635-1-DEATH_CLAIM-C0-20191221,9010768635,-44.55,-44.55,PAYOUT_EXCESS,25125.42,25169.97,44.55,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010458657-2-DEATH_CLAIM-C0-20191012,9010458657,44.2,44.2,PAYOUT_SHORTFALL,44.2,0.0,0.0,PARTIAL_DECOMPOSITION,none,INFERRED
RC-9011141895-1-DEATH_CLAIM-C0-20180328,9011141895,-44.19,-44.19,PAYOUT_EXCESS,15029.33,15073.52,29.46,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010780050-1-DEATH_CLAIM-C0-20220714,9010780050,-44.15,-44.15,PAYOUT_EXCESS,50000.0,50044.15,44.15,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011261438-1-DEATH_CLAIM-C0-20220524,9011261438,-43.73,-43.73,PAYOUT_EXCESS,6000.0,6043.73,43.73,RESIDUAL_REMAINS,none,INFERRED
RC-9010786878-1-DEATH_CLAIM-C0-20241108,9010786878,-43.45,-43.45,PAYOUT_EXCESS,13782.59,13826.04,43.45,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011225329-1-DEATH_CLAIM-C0-20260227,9011225329,-43.08,-43.08,PAYOUT_EXCESS,5022.39,5065.47,43.08,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010795047-1-DEATH_CLAIM-C0-20180620,9010795047,-42.93,-42.93,PAYOUT_EXCESS,33661.11,33704.04,42.93,RESIDUAL_REMAINS,none,INFERRED
RC-9011044131-1-DEATH_CLAIM-C0-20201122,9011044131,-42.76,-42.76,PAYOUT_EXCESS,25327.35,25370.11,42.76,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011185375-1-DEATH_CLAIM-C0-20190916,9011185375,-42.51,-42.51,PAYOUT_EXCESS,10000.0,10042.51,42.51,RESIDUAL_REMAINS,none,INFERRED
RC-9011113309-1-DEATH_CLAIM-C0-20190926,9011113309,-42.5,-42.5,PAYOUT_EXCESS,3000.0,3042.5,42.5,RESIDUAL_REMAINS,none,INFERRED
RC-9011268907-1-DEATH_CLAIM-C0-20190706,9011268907,-42.38,-42.38,PAYOUT_EXCESS,5005.23,5047.61,42.38,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011142605-1-DEATH_CLAIM-C0-20221002,9011142605,-42.19,-42.19,PAYOUT_EXCESS,5005.24,5047.43,42.19,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010888339-1-DEATH_CLAIM-C0-20240516,9010888339,-42.13,-42.13,PAYOUT_EXCESS,26000.0,26042.13,42.13,RESIDUAL_REMAINS,none,INFERRED
RC-9010896866-1-DEATH_CLAIM-C0-20210117,9010896866,-42.1,-42.1,PAYOUT_EXCESS,9975.42,10017.52,42.1,RESIDUAL_REMAINS,none,INFERRED
RC-9011163001-1-DEATH_CLAIM-C0-20200531,9011163001,-41.56,-41.56,PAYOUT_EXCESS,5000.0,5041.56,41.56,RESIDUAL_REMAINS,none,INFERRED
RC-9010746498-1-DEATH_CLAIM-C0-20181005,9010746498,-41.07,-41.07,PAYOUT_EXCESS,50000.0,50041.07,41.07,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011186462-1-DEATH_CLAIM-C0-20180418,9011186462,-40.98,-40.98,PAYOUT_EXCESS,5000.0,5040.98,40.98,RESIDUAL_REMAINS,none,INFERRED
RC-9011219543-1-DEATH_CLAIM-C0-20230925,9011219543,-40.85,-40.85,PAYOUT_EXCESS,10000.0,10040.85,40.85,RESIDUAL_REMAINS,none,INFERRED
RC-9011254298-1-DEATH_CLAIM-C0-20260228,9011254298,-40.85,-40.85,PAYOUT_EXCESS,8000.0,8040.85,40.85,RESIDUAL_REMAINS,none,INFERRED
RC-9011212050-1-DEATH_CLAIM-C0-20251220,9011212050,-40.68,-40.68,PAYOUT_EXCESS,25208.74,25249.42,40.68,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011068375-1-DEATH_CLAIM-C0-20200322,9011068375,-40.56,-40.56,PAYOUT_EXCESS,25152.37,25192.93,40.56,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010809333-1-DEATH_CLAIM-C0-20191205,9010809333,-40.44,-40.44,PAYOUT_EXCESS,18067.59,18108.03,40.44,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011162387-1-DEATH_CLAIM-C0-20180509,9011162387,-40.38,-40.38,PAYOUT_EXCESS,5000.0,5040.38,40.38,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011189620-1-DEATH_CLAIM-C0-20200909,9011189620,-40.36,-40.36,PAYOUT_EXCESS,10000.0,10040.36,40.36,RESIDUAL_REMAINS,none,INFERRED
RC-9011101315-1-DEATH_CLAIM-C0-20181005,9011101315,-40.18,-40.18,PAYOUT_EXCESS,5000.0,5040.18,40.18,RESIDUAL_REMAINS,none,INFERRED
RC-9011223568-1-DEATH_CLAIM-C0-20221218,9011223568,-40.06,-40.06,PAYOUT_EXCESS,5030.97,5071.03,40.06,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010770580-1-DEATH_CLAIM-C0-20200630,9010770580,-39.78,-39.78,PAYOUT_EXCESS,12318.04,12357.82,39.78,RESIDUAL_REMAINS,none,INFERRED
RC-9010820386-1-DEATH_CLAIM-C0-20191225,9010820386,-39.75,-39.75,PAYOUT_EXCESS,11519.18,11558.93,39.75,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011083791-1-DEATH_CLAIM-C0-20231212,9011083791,-39.69,-39.69,PAYOUT_EXCESS,9474.12,9513.81,39.69,RESIDUAL_REMAINS,none,INFERRED
RC-9015000622-1-DEATH_CLAIM-C0-20260107,9015000622,-39.63,-39.63,PAYOUT_EXCESS,7500.0,7539.63,39.63,RESIDUAL_REMAINS,none,INFERRED
RC-9010801398-1-DEATH_CLAIM-C0-20230317,9010801398,-39.53,-39.53,PAYOUT_EXCESS,29267.33,29306.86,39.53,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011213262-1-DEATH_CLAIM-C0-20200710,9011213262,-39.53,-39.53,PAYOUT_EXCESS,10000.0,10039.53,39.53,RESIDUAL_REMAINS,none,INFERRED
RC-9011273480-1-DEATH_CLAIM-C0-20240516,9011273480,-39.25,-39.25,PAYOUT_EXCESS,15039.74,15078.99,39.25,INTEREST_EXPLAINS_GAP,interest,MODERATE_CONFIDENCE
RC-9011257364-1-DEATH_CLAIM-C0-20201026,9011257364,-39.19,-39.19,PAYOUT_EXCESS,50000.0,50039.19,39.19,RESIDUAL_REMAINS,none,INFERRED
RC-9011192065-1-DEATH_CLAIM-C0-20190202,9011192065,-39.1,-39.1,PAYOUT_EXCESS,5021.42,5060.52,39.1,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011174928-1-DEATH_CLAIM-C0-20250206,9011174928,-38.42,-38.42,PAYOUT_EXCESS,10000.0,10038.42,38.42,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010756929-1-DEATH_CLAIM-C0-20250610,9010756929,-38.37,-38.37,PAYOUT_EXCESS,26626.65,26665.02,38.37,RESIDUAL_REMAINS,none,INFERRED
RC-9011212753-1-DEATH_CLAIM-C0-20180808,9011212753,-38.05,-38.05,PAYOUT_EXCESS,5000.0,5038.05,38.05,RESIDUAL_REMAINS,none,INFERRED
RC-9011182104-1-DEATH_CLAIM-C0-20240506,9011182104,-37.75,-37.75,PAYOUT_EXCESS,5005.3,5043.05,37.75,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011227528-1-DEATH_CLAIM-C0-20210131,9011227528,-37.69,-37.69,PAYOUT_EXCESS,20000.0,20037.69,37.69,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011263633-1-DEATH_CLAIM-C0-20210528,9011263633,-37.66,-37.66,PAYOUT_EXCESS,20035.91,20073.57,37.66,INTEREST_EXPLAINS_GAP,interest,MODERATE_CONFIDENCE
RC-9010816224-1-DEATH_CLAIM-C0-20190722,9010816224,-37.38,-37.38,PAYOUT_EXCESS,6178.54,6215.92,37.38,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010942233-1-DEATH_CLAIM-C0-20191129,9010942233,-37.35,-37.35,PAYOUT_EXCESS,12128.26,12165.61,37.35,RESIDUAL_REMAINS,none,INFERRED
RC-9011153873-1-DEATH_CLAIM-C0-20190613,9011153873,-36.93,-36.93,PAYOUT_EXCESS,5000.0,5036.93,36.93,RESIDUAL_REMAINS,none,INFERRED
RC-9011194161-1-DEATH_CLAIM-C0-20180427,9011194161,-36.89,-36.89,PAYOUT_EXCESS,5000.0,5036.89,36.89,RESIDUAL_REMAINS,none,INFERRED
RC-9011223520-1-DEATH_CLAIM-C0-20230721,9011223520,-36.81,-36.81,PAYOUT_EXCESS,25000.0,25036.81,36.81,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011260458-1-DEATH_CLAIM-C0-20190520,9011260458,-36.62,-36.62,PAYOUT_EXCESS,5000.0,5036.62,36.62,RESIDUAL_REMAINS,none,INFERRED
