reconstructed_claim_id,policy_number,layer_name,layer_label,layer_codes,layer_total,event_count,codes_present,exclude_from_financial_rollup,decomposition_status
RC-9010905677-1-DEATH_CLAIM-C0-20221226,9010905677,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010905677-1-DEATH_CLAIM-C1-20230405,9010905677,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010905677-1-DEATH_CLAIM-C1-20230405,9010905677,funding,Funding Layer,0530|0519,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010905677-1-DEATH_CLAIM-C1-20230405,9010905677,interest,Interest Layer,0630,3.49,1,0630,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010905677-1-DEATH_CLAIM-C1-20230405,9010905677,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010905677-1-DEATH_CLAIM-C1-20230405,9010905677,payout,Payout Layer,0094|0567|1900,9253.95,3,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010905677-1-DEATH_CLAIM-C1-20230405,9010905677,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010905677-1-DEATH_CLAIM-C1-20230405,9010905677,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010906254-1-DEATH_CLAIM-C0-20190404,9010906254,clearing,Clearing/Lifecycle Layer,0038,22.97,1,0038,Y,RESIDUAL_REMAINS
RC-9010906254-1-DEATH_CLAIM-C0-20190404,9010906254,funding,Funding Layer,0530|0519,25000.0,1,0530,N,RESIDUAL_REMAINS
RC-9010906254-1-DEATH_CLAIM-C0-20190404,9010906254,interest,Interest Layer,0630,99.25,1,0630,N,RESIDUAL_REMAINS
RC-9010906254-1-DEATH_CLAIM-C0-20190404,9010906254,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-9010906254-1-DEATH_CLAIM-C0-20190404,9010906254,payout,Payout Layer,0094|0567|1900,25122.22,1,0094,N,RESIDUAL_REMAINS
RC-9010906254-1-DEATH_CLAIM-C0-20190404,9010906254,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-9010906254-1-DEATH_CLAIM-C0-20190404,9010906254,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9010909767-1-DEATH_CLAIM-C0-20210406,9010909767,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,FULLY_DECOMPOSED
RC-9010909767-1-DEATH_CLAIM-C0-20210406,9010909767,funding,Funding Layer,0530|0519,5000.0,1,0530,N,FULLY_DECOMPOSED
RC-9010909767-1-DEATH_CLAIM-C0-20210406,9010909767,interest,Interest Layer,0630,0.0,0,,N,FULLY_DECOMPOSED
RC-9010909767-1-DEATH_CLAIM-C0-20210406,9010909767,offset,Offset Layer,0411|0412,0.0,0,,N,FULLY_DECOMPOSED
RC-9010909767-1-DEATH_CLAIM-C0-20210406,9010909767,payout,Payout Layer,0094|0567|1900,5000.0,1,0094,N,FULLY_DECOMPOSED
RC-9010909767-1-DEATH_CLAIM-C0-20210406,9010909767,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,FULLY_DECOMPOSED
RC-9010909767-1-DEATH_CLAIM-C0-20210406,9010909767,withholding,Withholding Layer,0810|0820,0.0,0,,N,FULLY_DECOMPOSED
RC-9010910320-1-DEATH_CLAIM-C0-20180428,9010910320,clearing,Clearing/Lifecycle Layer,0038,36.37,1,0038,Y,RESIDUAL_REMAINS
RC-9010910320-1-DEATH_CLAIM-C0-20180428,9010910320,funding,Funding Layer,0530|0519,18244.54,1,0530,N,RESIDUAL_REMAINS
RC-9010910320-1-DEATH_CLAIM-C0-20180428,9010910320,interest,Interest Layer,0630,0.0,0,,N,RESIDUAL_REMAINS
RC-9010910320-1-DEATH_CLAIM-C0-20180428,9010910320,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-9010910320-1-DEATH_CLAIM-C0-20180428,9010910320,payout,Payout Layer,0094|0567|1900,18280.91,1,0094,N,RESIDUAL_REMAINS
RC-9010910320-1-DEATH_CLAIM-C0-20180428,9010910320,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-9010910320-1-DEATH_CLAIM-C0-20180428,9010910320,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9010911627-1-DEATH_CLAIM-C0-20200811,9010911627,clearing,Clearing/Lifecycle Layer,0038,76.02,1,0038,Y,RESIDUAL_REMAINS
RC-9010911627-1-DEATH_CLAIM-C0-20200811,9010911627,funding,Funding Layer,0530|0519,50000.0,1,0530,N,RESIDUAL_REMAINS
RC-9010911627-1-DEATH_CLAIM-C0-20200811,9010911627,interest,Interest Layer,0630,94.48,1,0630,N,RESIDUAL_REMAINS
RC-9010911627-1-DEATH_CLAIM-C0-20200811,9010911627,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-9010911627-1-DEATH_CLAIM-C0-20200811,9010911627,payout,Payout Layer,0094|0567|1900,50170.5,1,0094,N,RESIDUAL_REMAINS
RC-9010911627-1-DEATH_CLAIM-C0-20200811,9010911627,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-9010911627-1-DEATH_CLAIM-C0-20200811,9010911627,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9010912454-1-DEATH_CLAIM-C0-20190306,9010912454,clearing,Clearing/Lifecycle Layer,0038,62.96,1,0038,Y,RESIDUAL_REMAINS
RC-9010912454-1-DEATH_CLAIM-C0-20190306,9010912454,funding,Funding Layer,0530|0519,21149.43,1,0530,N,RESIDUAL_REMAINS
RC-9010912454-1-DEATH_CLAIM-C0-20190306,9010912454,interest,Interest Layer,0630,0.0,0,,N,RESIDUAL_REMAINS
RC-9010912454-1-DEATH_CLAIM-C0-20190306,9010912454,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-9010912454-1-DEATH_CLAIM-C0-20190306,9010912454,payout,Payout Layer,0094|0567|1900,21212.39,1,0094,N,RESIDUAL_REMAINS
RC-9010912454-1-DEATH_CLAIM-C0-20190306,9010912454,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-9010912454-1-DEATH_CLAIM-C0-20190306,9010912454,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9010913101-1-DEATH_CLAIM-C0-20181223,9010913101,clearing,Clearing/Lifecycle Layer,0038,11.58,1,0038,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010913101-1-DEATH_CLAIM-C0-20181223,9010913101,funding,Funding Layer,0530|0519,10720.53,1,0530,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010913101-1-DEATH_CLAIM-C0-20181223,9010913101,interest,Interest Layer,0630,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010913101-1-DEATH_CLAIM-C0-20181223,9010913101,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010913101-1-DEATH_CLAIM-C0-20181223,9010913101,payout,Payout Layer,0094|0567|1900,10732.11,2,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010913101-1-DEATH_CLAIM-C0-20181223,9010913101,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010913101-1-DEATH_CLAIM-C0-20181223,9010913101,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010913253-1-DEATH_CLAIM-C0-20180505,9010913253,clearing,Clearing/Lifecycle Layer,0038,28.56,2,0038,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010913253-1-DEATH_CLAIM-C0-20180505,9010913253,funding,Funding Layer,0530|0519,9377.88,1,0530,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010913253-1-DEATH_CLAIM-C0-20180505,9010913253,interest,Interest Layer,0630,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010913253-1-DEATH_CLAIM-C0-20180505,9010913253,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010913253-1-DEATH_CLAIM-C0-20180505,9010913253,payout,Payout Layer,0094|0567|1900,9406.44,2,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010913253-1-DEATH_CLAIM-C0-20180505,9010913253,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010913253-1-DEATH_CLAIM-C0-20180505,9010913253,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914301-1-DEATH_CLAIM-C0-20210830,9010914301,clearing,Clearing/Lifecycle Layer,0038,19.98,1,0038,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914301-1-DEATH_CLAIM-C0-20210830,9010914301,funding,Funding Layer,0530|0519,25000.0,1,0530,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914301-1-DEATH_CLAIM-C0-20210830,9010914301,interest,Interest Layer,0630,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914301-1-DEATH_CLAIM-C0-20210830,9010914301,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914301-1-DEATH_CLAIM-C0-20210830,9010914301,payout,Payout Layer,0094|0567|1900,25019.98,2,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914301-1-DEATH_CLAIM-C0-20210830,9010914301,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914301-1-DEATH_CLAIM-C0-20210830,9010914301,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914301-1-DEATH_CLAIM-C1-20220929,9010914301,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914301-1-DEATH_CLAIM-C1-20220929,9010914301,funding,Funding Layer,0530|0519,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914301-1-DEATH_CLAIM-C1-20220929,9010914301,interest,Interest Layer,0630,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914301-1-DEATH_CLAIM-C1-20220929,9010914301,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914301-1-DEATH_CLAIM-C1-20220929,9010914301,payout,Payout Layer,0094|0567|1900,25019.98,2,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914301-1-DEATH_CLAIM-C1-20220929,9010914301,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914301-1-DEATH_CLAIM-C1-20220929,9010914301,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010914384-1-DEATH_CLAIM-C0-20180805,9010914384,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,MULTI_PAYOUT_DECOMPOSED
RC-9010914384-1-DEATH_CLAIM-C0-20180805,9010914384,funding,Funding Layer,0530|0519,7495.29,1,0530,N,MULTI_PAYOUT_DECOMPOSED
RC-9010914384-1-DEATH_CLAIM-C0-20180805,9010914384,interest,Interest Layer,0630,31.86,1,0630,N,MULTI_PAYOUT_DECOMPOSED
RC-9010914384-1-DEATH_CLAIM-C0-20180805,9010914384,offset,Offset Layer,0411|0412,0.0,0,,N,MULTI_PAYOUT_DECOMPOSED
RC-9010914384-1-DEATH_CLAIM-C0-20180805,9010914384,payout,Payout Layer,0094|0567|1900,7527.15,3,0094,N,MULTI_PAYOUT_DECOMPOSED
RC-9010914384-1-DEATH_CLAIM-C0-20180805,9010914384,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,MULTI_PAYOUT_DECOMPOSED
RC-9010914384-1-DEATH_CLAIM-C0-20180805,9010914384,withholding,Withholding Layer,0810|0820,0.0,0,,N,MULTI_PAYOUT_DECOMPOSED
RC-9010915030-1-DEATH_CLAIM-C0-20201218,9010915030,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,FULLY_DECOMPOSED
RC-9010915030-1-DEATH_CLAIM-C0-20201218,9010915030,funding,Funding Layer,0530|0519,9685.67,1,0530,N,FULLY_DECOMPOSED
RC-9010915030-1-DEATH_CLAIM-C0-20201218,9010915030,interest,Interest Layer,0630,0.0,0,,N,FULLY_DECOMPOSED
RC-9010915030-1-DEATH_CLAIM-C0-20201218,9010915030,offset,Offset Layer,0411|0412,0.0,0,,N,FULLY_DECOMPOSED
RC-9010915030-1-DEATH_CLAIM-C0-20201218,9010915030,payout,Payout Layer,0094|0567|1900,9685.67,1,0094,N,FULLY_DECOMPOSED
RC-9010915030-1-DEATH_CLAIM-C0-20201218,9010915030,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,FULLY_DECOMPOSED
RC-9010915030-1-DEATH_CLAIM-C0-20201218,9010915030,withholding,Withholding Layer,0810|0820,0.0,0,,N,FULLY_DECOMPOSED
RC-9010915533-1-DEATH_CLAIM-C0-20190525,9010915533,clearing,Clearing/Lifecycle Layer,0038,16.34,1,0038,Y,RESIDUAL_REMAINS
RC-9010915533-1-DEATH_CLAIM-C0-20190525,9010915533,funding,Funding Layer,0530|0519,50000.0,1,0530,N,RESIDUAL_REMAINS
RC-9010915533-1-DEATH_CLAIM-C0-20190525,9010915533,interest,Interest Layer,0630,0.0,0,,N,RESIDUAL_REMAINS
RC-9010915533-1-DEATH_CLAIM-C0-20190525,9010915533,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-9010915533-1-DEATH_CLAIM-C0-20190525,9010915533,payout,Payout Layer,0094|0567|1900,50016.34,1,0094,N,RESIDUAL_REMAINS
RC-9010915533-1-DEATH_CLAIM-C0-20190525,9010915533,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-9010915533-1-DEATH_CLAIM-C0-20190525,9010915533,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9010915619-1-DEATH_CLAIM-C0-20200520,9010915619,clearing,Clearing/Lifecycle Layer,0038,8.43,1,0038,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010915619-1-DEATH_CLAIM-C0-20200520,9010915619,funding,Funding Layer,0530|0519,25000.0,1,0530,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010915619-1-DEATH_CLAIM-C0-20200520,9010915619,interest,Interest Layer,0630,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010915619-1-DEATH_CLAIM-C0-20200520,9010915619,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010915619-1-DEATH_CLAIM-C0-20200520,9010915619,payout,Payout Layer,0094|0567|1900,25008.43,2,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010915619-1-DEATH_CLAIM-C0-20200520,9010915619,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010915619-1-DEATH_CLAIM-C0-20200520,9010915619,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010916260-1-DEATH_CLAIM-C0-20220904,9010916260,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,FULLY_DECOMPOSED
RC-9010916260-1-DEATH_CLAIM-C0-20220904,9010916260,funding,Funding Layer,0530|0519,8013.36,1,0530,N,FULLY_DECOMPOSED
RC-9010916260-1-DEATH_CLAIM-C0-20220904,9010916260,interest,Interest Layer,0630,0.0,0,,N,FULLY_DECOMPOSED
RC-9010916260-1-DEATH_CLAIM-C0-20220904,9010916260,offset,Offset Layer,0411|0412,0.0,0,,N,FULLY_DECOMPOSED
RC-9010916260-1-DEATH_CLAIM-C0-20220904,9010916260,payout,Payout Layer,0094|0567|1900,8013.36,1,0094,N,FULLY_DECOMPOSED
RC-9010916260-1-DEATH_CLAIM-C0-20220904,9010916260,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,FULLY_DECOMPOSED
RC-9010916260-1-DEATH_CLAIM-C0-20220904,9010916260,withholding,Withholding Layer,0810|0820,0.0,0,,N,FULLY_DECOMPOSED
RC-9010916879-1-DEATH_CLAIM-C0-20190306,9010916879,clearing,Clearing/Lifecycle Layer,0038,22.23,1,0038,Y,INTEREST_EXPLAINS_GAP
RC-9010916879-1-DEATH_CLAIM-C0-20190306,9010916879,funding,Funding Layer,0530|0519,25000.0,1,0530,N,INTEREST_EXPLAINS_GAP
RC-9010916879-1-DEATH_CLAIM-C0-20190306,9010916879,interest,Interest Layer,0630,20.26,1,0630,N,INTEREST_EXPLAINS_GAP
RC-9010916879-1-DEATH_CLAIM-C0-20190306,9010916879,offset,Offset Layer,0411|0412,0.0,0,,N,INTEREST_EXPLAINS_GAP
RC-9010916879-1-DEATH_CLAIM-C0-20190306,9010916879,payout,Payout Layer,0094|0567|1900,25042.49,1,0094,N,INTEREST_EXPLAINS_GAP
RC-9010916879-1-DEATH_CLAIM-C0-20190306,9010916879,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,INTEREST_EXPLAINS_GAP
RC-9010916879-1-DEATH_CLAIM-C0-20190306,9010916879,withholding,Withholding Layer,0810|0820,0.0,0,,N,INTEREST_EXPLAINS_GAP
RC-9010917172-1-DEATH_CLAIM-C0-20230408,9010917172,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,MULTI_PAYOUT_DECOMPOSED
RC-9010917172-1-DEATH_CLAIM-C0-20230408,9010917172,funding,Funding Layer,0530|0519,30000.0,1,0530,N,MULTI_PAYOUT_DECOMPOSED
RC-9010917172-1-DEATH_CLAIM-C0-20230408,9010917172,interest,Interest Layer,0630,0.0,0,,N,MULTI_PAYOUT_DECOMPOSED
RC-9010917172-1-DEATH_CLAIM-C0-20230408,9010917172,offset,Offset Layer,0411|0412,0.0,0,,N,MULTI_PAYOUT_DECOMPOSED
RC-9010917172-1-DEATH_CLAIM-C0-20230408,9010917172,payout,Payout Layer,0094|0567|1900,30000.0,2,0094,N,MULTI_PAYOUT_DECOMPOSED
RC-9010917172-1-DEATH_CLAIM-C0-20230408,9010917172,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,MULTI_PAYOUT_DECOMPOSED
RC-9010917172-1-DEATH_CLAIM-C0-20230408,9010917172,withholding,Withholding Layer,0810|0820,0.0,0,,N,MULTI_PAYOUT_DECOMPOSED
RC-9010917520-1-DEATH_CLAIM-C0-20181001,9010917520,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,FULLY_DECOMPOSED
RC-9010917520-1-DEATH_CLAIM-C0-20181001,9010917520,funding,Funding Layer,0530|0519,6896.82,1,0530,N,FULLY_DECOMPOSED
RC-9010917520-1-DEATH_CLAIM-C0-20181001,9010917520,interest,Interest Layer,0630,0.0,0,,N,FULLY_DECOMPOSED
RC-9010917520-1-DEATH_CLAIM-C0-20181001,9010917520,offset,Offset Layer,0411|0412,0.0,0,,N,FULLY_DECOMPOSED
RC-9010917520-1-DEATH_CLAIM-C0-20181001,9010917520,payout,Payout Layer,0094|0567|1900,6896.82,1,0094,N,FULLY_DECOMPOSED
RC-9010917520-1-DEATH_CLAIM-C0-20181001,9010917520,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,FULLY_DECOMPOSED
RC-9010917520-1-DEATH_CLAIM-C0-20181001,9010917520,withholding,Withholding Layer,0810|0820,0.0,0,,N,FULLY_DECOMPOSED
RC-9010917600-1-DEATH_CLAIM-C0-20190718,9010917600,clearing,Clearing/Lifecycle Layer,0038,694.12,2,0038,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010917600-1-DEATH_CLAIM-C0-20190718,9010917600,funding,Funding Layer,0530|0519,25000.0,1,0530,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010917600-1-DEATH_CLAIM-C0-20190718,9010917600,interest,Interest Layer,0630,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010917600-1-DEATH_CLAIM-C0-20190718,9010917600,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010917600-1-DEATH_CLAIM-C0-20190718,9010917600,payout,Payout Layer,0094|0567|1900,24314.62,2,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010917600-1-DEATH_CLAIM-C0-20190718,9010917600,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010917600-1-DEATH_CLAIM-C0-20190718,9010917600,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010919258-1-DEATH_CLAIM-C0-20190920,9010919258,clearing,Clearing/Lifecycle Layer,0038,357.27,4,0038,Y,RESIDUAL_REMAINS
RC-9010919258-1-DEATH_CLAIM-C0-20190920,9010919258,funding,Funding Layer,0530|0519,49114.76,1,0530,N,RESIDUAL_REMAINS
RC-9010919258-1-DEATH_CLAIM-C0-20190920,9010919258,interest,Interest Layer,0630,690.53,1,0630,N,RESIDUAL_REMAINS
RC-9010919258-1-DEATH_CLAIM-C0-20190920,9010919258,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-9010919258-1-DEATH_CLAIM-C0-20190920,9010919258,payout,Payout Layer,0094|0567|1900,50162.56,1,0094,N,RESIDUAL_REMAINS
RC-9010919258-1-DEATH_CLAIM-C0-20190920,9010919258,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-9010919258-1-DEATH_CLAIM-C0-20190920,9010919258,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9010919431-1-DEATH_CLAIM-C0-20210704,9010919431,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,FULLY_DECOMPOSED
RC-9010919431-1-DEATH_CLAIM-C0-20210704,9010919431,funding,Funding Layer,0530|0519,6746.94,1,0530,N,FULLY_DECOMPOSED
RC-9010919431-1-DEATH_CLAIM-C0-20210704,9010919431,interest,Interest Layer,0630,0.0,0,,N,FULLY_DECOMPOSED
RC-9010919431-1-DEATH_CLAIM-C0-20210704,9010919431,offset,Offset Layer,0411|0412,0.0,0,,N,FULLY_DECOMPOSED
RC-9010919431-1-DEATH_CLAIM-C0-20210704,9010919431,payout,Payout Layer,0094|0567|1900,6746.94,1,0094,N,FULLY_DECOMPOSED
RC-9010919431-1-DEATH_CLAIM-C0-20210704,9010919431,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,FULLY_DECOMPOSED
RC-9010919431-1-DEATH_CLAIM-C0-20210704,9010919431,withholding,Withholding Layer,0810|0820,0.0,0,,N,FULLY_DECOMPOSED
RC-9010920793-1-DEATH_CLAIM-C0-20250929,9010920793,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,FULLY_DECOMPOSED
RC-9010920793-1-DEATH_CLAIM-C0-20250929,9010920793,funding,Funding Layer,0530|0519,10363.74,1,0530,N,FULLY_DECOMPOSED
RC-9010920793-1-DEATH_CLAIM-C0-20250929,9010920793,interest,Interest Layer,0630,0.0,0,,N,FULLY_DECOMPOSED
RC-9010920793-1-DEATH_CLAIM-C0-20250929,9010920793,offset,Offset Layer,0411|0412,0.0,0,,N,FULLY_DECOMPOSED
RC-9010920793-1-DEATH_CLAIM-C0-20250929,9010920793,payout,Payout Layer,0094|0567|1900,10363.74,1,0094,N,FULLY_DECOMPOSED
RC-9010920793-1-DEATH_CLAIM-C0-20250929,9010920793,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,FULLY_DECOMPOSED
RC-9010920793-1-DEATH_CLAIM-C0-20250929,9010920793,withholding,Withholding Layer,0810|0820,0.0,0,,N,FULLY_DECOMPOSED
RC-9010920798-1-DEATH_CLAIM-C0-20250328,9010920798,clearing,Clearing/Lifecycle Layer,0038,32.14,1,0038,Y,RESIDUAL_REMAINS
RC-9010920798-1-DEATH_CLAIM-C0-20250328,9010920798,funding,Funding Layer,0530|0519,38166.91,1,0530,N,RESIDUAL_REMAINS
RC-9010920798-1-DEATH_CLAIM-C0-20250328,9010920798,interest,Interest Layer,0630,0.0,0,,N,RESIDUAL_REMAINS
RC-9010920798-1-DEATH_CLAIM-C0-20250328,9010920798,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-9010920798-1-DEATH_CLAIM-C0-20250328,9010920798,payout,Payout Layer,0094|0567|1900,38199.05,1,0094,N,RESIDUAL_REMAINS
RC-9010920798-1-DEATH_CLAIM-C0-20250328,9010920798,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-9010920798-1-DEATH_CLAIM-C0-20250328,9010920798,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9010924474-1-DEATH_CLAIM-C0-20250929,9010924474,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,MULTI_PAYOUT_DECOMPOSED
RC-9010924474-1-DEATH_CLAIM-C0-20250929,9010924474,funding,Funding Layer,0530|0519,17694.15,1,0530,N,MULTI_PAYOUT_DECOMPOSED
RC-9010924474-1-DEATH_CLAIM-C0-20250929,9010924474,interest,Interest Layer,0630,0.0,0,,N,MULTI_PAYOUT_DECOMPOSED
RC-9010924474-1-DEATH_CLAIM-C0-20250929,9010924474,offset,Offset Layer,0411|0412,0.0,0,,N,MULTI_PAYOUT_DECOMPOSED
RC-9010924474-1-DEATH_CLAIM-C0-20250929,9010924474,payout,Payout Layer,0094|0567|1900,17694.15,2,0094,N,MULTI_PAYOUT_DECOMPOSED
RC-9010924474-1-DEATH_CLAIM-C0-20250929,9010924474,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,MULTI_PAYOUT_DECOMPOSED
RC-9010924474-1-DEATH_CLAIM-C0-20250929,9010924474,withholding,Withholding Layer,0810|0820,0.0,0,,N,MULTI_PAYOUT_DECOMPOSED
RC-9010924475-1-DEATH_CLAIM-C0-20190903,9010924475,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,FULLY_DECOMPOSED
RC-9010924475-1-DEATH_CLAIM-C0-20190903,9010924475,funding,Funding Layer,0530|0519,5836.76,1,0530,N,FULLY_DECOMPOSED
RC-9010924475-1-DEATH_CLAIM-C0-20190903,9010924475,interest,Interest Layer,0630,0.0,0,,N,FULLY_DECOMPOSED
