INVENTORY_ID,SOURCE_FULL_PATH,SOURCE_RELATIVE_PATH,FILENAME,EXTENSION,FILE_SIZE_BYTES,LAST_MODIFIED_UTC,SOURCE_SHA256,CATEGORY,PROBABLE_PURPOSE,PROBABLE_SOURCE_AUTHORITY,ORIGINAL_OR_GENERATED,CURRENT_OR_HISTORICAL,APPROVAL_STATUS,PROPOSED_DESTINATION_RELATIVE_PATH,MIGRATION_ACTION,CLASSIFICATION_CONFIDENCE,CLASSIFICATION_BASIS,DUPLICATE_GROUP_ID,CASE_COLLISION_STATUS,FILENAME_COLLISION_STATUS,PATH_LENGTH_RISK,HARDCODED_PATH_INDICATOR,CSO_REFERENCE_INDICATOR,QLA_CORE_REFERENCE_INDICATOR,SENSITIVE_DATA_INDICATOR,DEPENDS_ON,RISK,COPY_APPROVED,NOTES,STAGE2B_REVIEW_STATUS,STAGE2B_DECISION,CANONICAL_FILE_INDICATOR,FINAL_DESTINATION_RELATIVE_PATH,COPY_RESULT,DESTINATION_SHA256,COPY_VERIFICATION_STATUS,COPY_TIMESTAMP_UTC
CIT-INV-00299,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\ALP2\reserve_grid.csv,extracted_reserve/staging/ALP2/reserve_grid.csv,reserve_grid.csv,.csv,152464,2026-07-12T03:13:20Z,4044092d9d9ea864eddec68f13c8f640c14244c9f3d6fcb92f92dcf7cdc5d359,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/ALP2/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/ALP2/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,4044092d9d9ea864eddec68f13c8f640c14244c9f3d6fcb92f92dcf7cdc5d359,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00300,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\ALP6\reserve_grid.csv,extracted_reserve/staging/ALP6/reserve_grid.csv,reserve_grid.csv,.csv,115862,2026-07-12T03:13:20Z,bd0cbfa08101d1bd224b88412764e84645f3368fd316891d42097a1848ccdc69,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/ALP6/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/ALP6/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,bd0cbfa08101d1bd224b88412764e84645f3368fd316891d42097a1848ccdc69,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00301,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B1FN\reserve_grid.csv,extracted_reserve/staging/B1FN/reserve_grid.csv,reserve_grid.csv,.csv,37928,2026-07-12T03:13:20Z,90f9a5a1880f4b942c755761b61ddb8019658f82e1d0050b216c28fd09139b63,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/B1FN/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/B1FN/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,90f9a5a1880f4b942c755761b61ddb8019658f82e1d0050b216c28fd09139b63,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00302,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B1FS\reserve_grid.csv,extracted_reserve/staging/B1FS/reserve_grid.csv,reserve_grid.csv,.csv,33925,2026-07-12T03:13:20Z,041615d112858890653247057cd85163c17fce12d8847b80d393b5345c95a1bb,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/B1FS/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/B1FS/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,041615d112858890653247057cd85163c17fce12d8847b80d393b5345c95a1bb,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00303,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B1MN\reserve_grid.csv,extracted_reserve/staging/B1MN/reserve_grid.csv,reserve_grid.csv,.csv,38007,2026-07-12T03:13:20Z,82f18dc77ad17e386abb3167426aea5ece4bca74f9c63258725d67abf96f01f7,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/B1MN/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/B1MN/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,82f18dc77ad17e386abb3167426aea5ece4bca74f9c63258725d67abf96f01f7,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00304,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B1MS\reserve_grid.csv,extracted_reserve/staging/B1MS/reserve_grid.csv,reserve_grid.csv,.csv,33993,2026-07-12T03:13:20Z,1f7a84fa8f3bc6c3cc5c0d9e08630324da891c6e75270119cdaa53eafd64f911,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/B1MS/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/B1MS/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,1f7a84fa8f3bc6c3cc5c0d9e08630324da891c6e75270119cdaa53eafd64f911,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00305,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B2FN\reserve_grid.csv,extracted_reserve/staging/B2FN/reserve_grid.csv,reserve_grid.csv,.csv,51440,2026-07-12T03:13:20Z,b5fa721e511756e4230b1ce71d768127d9afab5165e712cc00cf44fade810bd1,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/B2FN/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/B2FN/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,b5fa721e511756e4230b1ce71d768127d9afab5165e712cc00cf44fade810bd1,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00306,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B2FS\reserve_grid.csv,extracted_reserve/staging/B2FS/reserve_grid.csv,reserve_grid.csv,.csv,51741,2026-07-12T03:13:20Z,6bebe6a80d08f3beeea3cb6148917b074510057f4672ec08a18e6e3173a25221,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/B2FS/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/B2FS/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,6bebe6a80d08f3beeea3cb6148917b074510057f4672ec08a18e6e3173a25221,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00307,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B2MN\reserve_grid.csv,extracted_reserve/staging/B2MN/reserve_grid.csv,reserve_grid.csv,.csv,51504,2026-07-12T03:13:20Z,e24ee3ecef611d69ca63bdeeb512e9af07b7ef48447955628e8a9f70018b9153,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/B2MN/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/B2MN/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,e24ee3ecef611d69ca63bdeeb512e9af07b7ef48447955628e8a9f70018b9153,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00308,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B2MS\reserve_grid.csv,extracted_reserve/staging/B2MS/reserve_grid.csv,reserve_grid.csv,.csv,51865,2026-07-12T03:13:20Z,74deca6407bd338d7c12ff4c5b84b52cb0727f67aaed6776644d3d8b20cc7b82,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/B2MS/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/B2MS/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,74deca6407bd338d7c12ff4c5b84b52cb0727f67aaed6776644d3d8b20cc7b82,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00309,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BA5N\reserve_grid.csv,extracted_reserve/staging/BA5N/reserve_grid.csv,reserve_grid.csv,.csv,218,2026-07-12T03:13:20Z,de503fafbc5749d9cd10e3eeffde11f599f826ebe9166923d48e465310744992,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/BA5N/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/BA5N/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,de503fafbc5749d9cd10e3eeffde11f599f826ebe9166923d48e465310744992,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00310,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BA6B\reserve_grid.csv,extracted_reserve/staging/BA6B/reserve_grid.csv,reserve_grid.csv,.csv,222,2026-07-12T03:13:20Z,173fe029cbad7d16be66534c1a653d369254d5bc8df094612bd44c711d83a512,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/BA6B/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/BA6B/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,173fe029cbad7d16be66534c1a653d369254d5bc8df094612bd44c711d83a512,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00311,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BA6N\reserve_grid.csv,extracted_reserve/staging/BA6N/reserve_grid.csv,reserve_grid.csv,.csv,106993,2026-07-12T03:13:20Z,e540c5a9785533ea1b10331af3f4ba94110bfbd1a0fed463090c1bd735a4e225,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/BA6N/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/BA6N/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,e540c5a9785533ea1b10331af3f4ba94110bfbd1a0fed463090c1bd735a4e225,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00312,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BLFN\reserve_grid.csv,extracted_reserve/staging/BLFN/reserve_grid.csv,reserve_grid.csv,.csv,311400,2026-07-12T03:13:21Z,94f5f429e6acd3cf41255725cf2c2b71e5f220d501f4139c552e7a4f4a748543,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/BLFN/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/BLFN/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,94f5f429e6acd3cf41255725cf2c2b71e5f220d501f4139c552e7a4f4a748543,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00313,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BLFS\reserve_grid.csv,extracted_reserve/staging/BLFS/reserve_grid.csv,reserve_grid.csv,.csv,312876,2026-07-12T03:13:21Z,4514aa9a1151787fc9dc134666a5608463f6e808ce22b856a087535fa5dceb5c,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/BLFS/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/BLFS/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,4514aa9a1151787fc9dc134666a5608463f6e808ce22b856a087535fa5dceb5c,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00314,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BLMN\reserve_grid.csv,extracted_reserve/staging/BLMN/reserve_grid.csv,reserve_grid.csv,.csv,311814,2026-07-12T03:13:21Z,1dce87d729fa12bb7e09013d1f0621b6b7eceaba1f899b74ddeec2bee0de31f5,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/BLMN/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/BLMN/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,1dce87d729fa12bb7e09013d1f0621b6b7eceaba1f899b74ddeec2bee0de31f5,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00315,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BLMS\reserve_grid.csv,extracted_reserve/staging/BLMS/reserve_grid.csv,reserve_grid.csv,.csv,313255,2026-07-12T03:13:21Z,276313487c4136f6654fdcfa804d63040dde9fca32577295b5a9757312eec83e,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/BLMS/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/BLMS/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,276313487c4136f6654fdcfa804d63040dde9fca32577295b5a9757312eec83e,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00316,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BS6N\reserve_grid.csv,extracted_reserve/staging/BS6N/reserve_grid.csv,reserve_grid.csv,.csv,211,2026-07-12T03:13:21Z,5ab65880c069baf524ca0389e68a634d069baca10fa0e286ec3a00f186ff95e8,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/BS6N/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/BS6N/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,5ab65880c069baf524ca0389e68a634d069baca10fa0e286ec3a00f186ff95e8,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00317,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\CP05\reserve_grid.csv,extracted_reserve/staging/CP05/reserve_grid.csv,reserve_grid.csv,.csv,432724,2026-07-12T03:13:21Z,1762c3054c7222729c1d344997d041622616fe74d7bb6b981c0bd0f3805a8fe3,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/CP05/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/CP05/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,1762c3054c7222729c1d344997d041622616fe74d7bb6b981c0bd0f3805a8fe3,VERIFIED,2026-07-12T14:57:12Z
CIT-INV-00318,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\CP10\reserve_grid.csv,extracted_reserve/staging/CP10/reserve_grid.csv,reserve_grid.csv,.csv,427170,2026-07-12T03:13:21Z,6c1de1ac548422a0fafea9ad3816c43a97b94f9fbbed859bc15f3a69c3befd29,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/CP10/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/CP10/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,6c1de1ac548422a0fafea9ad3816c43a97b94f9fbbed859bc15f3a69c3befd29,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00319,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\CP20\reserve_grid.csv,extracted_reserve/staging/CP20/reserve_grid.csv,reserve_grid.csv,.csv,422617,2026-07-12T03:13:21Z,e4d66c9ae6d9275806f92321ae493ebf975ac5c241377d740df78194af1a790c,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/CP20/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/CP20/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,e4d66c9ae6d9275806f92321ae493ebf975ac5c241377d740df78194af1a790c,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00320,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\CPSP\reserve_grid.csv,extracted_reserve/staging/CPSP/reserve_grid.csv,reserve_grid.csv,.csv,440026,2026-07-12T03:13:21Z,6345a7b68c1ca74216a7845c2db7437a4f7d3c6f2c897ca0fcf785b98c31f1ec,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/CPSP/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/CPSP/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,6345a7b68c1ca74216a7845c2db7437a4f7d3c6f2c897ca0fcf785b98c31f1ec,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00321,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DPFN\reserve_grid.csv,extracted_reserve/staging/DPFN/reserve_grid.csv,reserve_grid.csv,.csv,416368,2026-07-12T03:13:21Z,49204fad752a4ac6dd87161d5318e3f4fc4c639d9d55617baf9c2d27e4619bf5,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/DPFN/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/DPFN/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,49204fad752a4ac6dd87161d5318e3f4fc4c639d9d55617baf9c2d27e4619bf5,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00322,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DPFS\reserve_grid.csv,extracted_reserve/staging/DPFS/reserve_grid.csv,reserve_grid.csv,.csv,417863,2026-07-12T03:13:21Z,3513dfead2bddbef0d0e3e9366a6fda343e2b99c6fcbe9dd554e2c084727a98a,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/DPFS/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/DPFS/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,3513dfead2bddbef0d0e3e9366a6fda343e2b99c6fcbe9dd554e2c084727a98a,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00323,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DPMN\reserve_grid.csv,extracted_reserve/staging/DPMN/reserve_grid.csv,reserve_grid.csv,.csv,416930,2026-07-12T03:13:21Z,c126167d702513135b75d338fb720dc128e57d608568cbd24758a397b7e11272,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/DPMN/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/DPMN/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,c126167d702513135b75d338fb720dc128e57d608568cbd24758a397b7e11272,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00324,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DPMS\reserve_grid.csv,extracted_reserve/staging/DPMS/reserve_grid.csv,reserve_grid.csv,.csv,418310,2026-07-12T03:13:21Z,bc505dbaf90148ea97557b4e520017db56a715ff6df67354616a2ba4b02bff6c,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/DPMS/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/DPMS/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,bc505dbaf90148ea97557b4e520017db56a715ff6df67354616a2ba4b02bff6c,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00325,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DR2G\reserve_grid.csv,extracted_reserve/staging/DR2G/reserve_grid.csv,reserve_grid.csv,.csv,396933,2026-07-12T03:13:21Z,b750d9c53f3c90d45f8ec83a03180111f89c2e4cdc2dd452c39860278b089b77,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/DR2G/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/DR2G/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,b750d9c53f3c90d45f8ec83a03180111f89c2e4cdc2dd452c39860278b089b77,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00326,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DR6G\reserve_grid.csv,extracted_reserve/staging/DR6G/reserve_grid.csv,reserve_grid.csv,.csv,362650,2026-07-12T03:13:21Z,2bebec99aee4594d1a6f24bc4d0917f9a678fb31371c0fa6417f8ca2e849ffd2,Generated output,Reserve DBF per-plan staging grid,derived,generated,current,working,staging/normalized_rates/reserve/staging/DR6G/reserve_grid.csv,COPY,MEDIUM,generated from cifi0007.DBF,,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,Not source authority,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,staging/normalized_rates/reserve/staging/DR6G/reserve_grid.csv,ALREADY_PRESENT_VERIFIED,2bebec99aee4594d1a6f24bc4d0917f9a678fb31371c0fa6417f8ca2e849ffd2,VERIFIED,2026-07-12T14:57:13Z
