reconstructed_claim_id,payout_codes_detected,payout_total,linked_gross_components,linked_offset_components,linked_interest_components,chain_balancing_status,payout_chain_confidence
RC-9010807566-1-SURRENDER_CLAIM-C5-20230822,,0.0,,0412,,BALANCED,HIGH
RC-9010807566-1-SURRENDER_CLAIM-C6-20240822,,0.0,,0412,,BALANCED,HIGH
RC-9010807566-1-SURRENDER_CLAIM-C7-20250822,,0.0,,0412,,BALANCED,HIGH
RC-9010807698-1-DEATH_CLAIM-C0-20210524,0094,5080.15,0530,,0630,BALANCED,HIGH
RC-9010807698-2-SURRENDER_CLAIM-C0-20180825,,0.0,0561,,,UNBALANCED,LOW
RC-9010807698-2-SURRENDER_CLAIM-C1-20190825,,0.0,0561,,,UNBALANCED,LOW
RC-9010807698-2-SURRENDER_CLAIM-C2-20200825,,0.0,0561,,,UNBALANCED,LOW
RC-9010807698-2-SURRENDER_CLAIM-C3-20210825,,0.0,0561,,,UNBALANCED,LOW
RC-9010807720-1-DEATH_CLAIM-C0-20230105,0094,6127.22,0530,,,BALANCED,HIGH
RC-9010807720-1-DISBURSEMENT_CLAIM-C0-20200518,0090,115.11,,,,BALANCED,HIGH
RC-9010807720-2-SURRENDER_CLAIM-C0-20190815,,0.0,0561,,,UNBALANCED,LOW
RC-9010807720-2-SURRENDER_CLAIM-C1-20200815,,0.0,0561,,,UNBALANCED,LOW
RC-9010807720-2-SURRENDER_CLAIM-C2-20210815,,0.0,0561,,,UNBALANCED,LOW
RC-9010807720-2-SURRENDER_CLAIM-C3-20220815,,0.0,0561,,,UNBALANCED,LOW
RC-9010807722-2-SURRENDER_CLAIM-C0-20180819,,0.0,0561,,,UNBALANCED,LOW
RC-9010807722-2-SURRENDER_CLAIM-C1-20190819,,0.0,0561,,,UNBALANCED,LOW
RC-9010807722-2-SURRENDER_CLAIM-C2-20200819,,0.0,0561,,,UNBALANCED,LOW
RC-9010807722-2-SURRENDER_CLAIM-C3-20210819,,0.0,0561,,,UNBALANCED,LOW
RC-9010807722-2-SURRENDER_CLAIM-C4-20220819,,0.0,0561,,,UNBALANCED,LOW
RC-9010807722-2-SURRENDER_CLAIM-C5-20230819,,0.0,0561,,,UNBALANCED,LOW
RC-9010807722-2-SURRENDER_CLAIM-C6-20240819,,0.0,0561,,,UNBALANCED,LOW
RC-9010807722-2-SURRENDER_CLAIM-C7-20250819,,0.0,0561,,,UNBALANCED,LOW
RC-9010807792-1-SURRENDER_CLAIM-C0-20221020,,0.0,0560,,,UNBALANCED,LOW
RC-9010807842-1-DEATH_CLAIM-C0-20220303,0094,125000.0,0530,,,BALANCED,HIGH
RC-9010807842-1-DISBURSEMENT_CLAIM-C0-20180907,0090,1176.56,,,,BALANCED,HIGH
RC-9010807844-1-DEATH_CLAIM-C0-20210601,0094,10059.24,0530,,0630,BALANCED,HIGH
RC-9010807868-1-DEATH_CLAIM-C0-20221206,0094,5000.0,0530,,,BALANCED,HIGH
RC-9010807868-2-SURRENDER_CLAIM-C0-20180819,,0.0,0561,,,UNBALANCED,LOW
RC-9010807868-2-SURRENDER_CLAIM-C1-20190819,,0.0,0561,,,UNBALANCED,LOW
RC-9010807941-2-SURRENDER_CLAIM-C0-20190911,,0.0,0561,,,UNBALANCED,LOW
RC-9010807941-2-SURRENDER_CLAIM-C1-20200911,,0.0,0561,,,UNBALANCED,LOW
RC-9010807941-2-SURRENDER_CLAIM-C2-20210911,,0.0,0561,,,UNBALANCED,LOW
RC-9010807941-2-SURRENDER_CLAIM-C3-20220911,,0.0,0561,,,UNBALANCED,LOW
RC-9010807941-2-SURRENDER_CLAIM-C4-20230911,,0.0,0561,,,UNBALANCED,LOW
RC-9010807941-2-SURRENDER_CLAIM-C5-20240911,,0.0,0561,,,UNBALANCED,LOW
RC-9010807941-2-SURRENDER_CLAIM-C6-20250911,,0.0,0561,,,UNBALANCED,LOW
RC-9010807946-3-SURRENDER_CLAIM-C0-20180805,,0.0,0561,,,UNBALANCED,LOW
RC-9010807946-3-SURRENDER_CLAIM-C1-20190805,,0.0,0561,,,UNBALANCED,LOW
RC-9010807946-3-SURRENDER_CLAIM-C2-20200805,,0.0,0561,,,UNBALANCED,LOW
RC-9010807946-3-SURRENDER_CLAIM-C3-20210805,,0.0,0561,,,UNBALANCED,LOW
RC-9010807946-3-SURRENDER_CLAIM-C4-20220805,,0.0,0561,,,UNBALANCED,LOW
RC-9010807946-3-SURRENDER_CLAIM-C5-20230805,,0.0,0561,,,UNBALANCED,LOW
RC-9010807946-3-SURRENDER_CLAIM-C6-20240805,,0.0,0561,,,UNBALANCED,LOW
RC-9010807946-3-SURRENDER_CLAIM-C7-20250805,,0.0,0561,,,UNBALANCED,LOW
RC-9010807963-2-SURRENDER_CLAIM-C0-20180820,,0.0,0561,,,UNBALANCED,LOW
RC-9010807963-2-SURRENDER_CLAIM-C1-20190820,,0.0,0561,,,UNBALANCED,LOW
RC-9010807963-2-SURRENDER_CLAIM-C2-20200820,,0.0,0561,,,UNBALANCED,LOW
RC-9010807963-2-SURRENDER_CLAIM-C3-20210820,,0.0,0561,,,UNBALANCED,LOW
RC-9010807963-2-SURRENDER_CLAIM-C4-20220820,,0.0,0561,,,UNBALANCED,LOW
RC-9010807963-2-SURRENDER_CLAIM-C5-20230820,,0.0,0561,,,UNBALANCED,LOW
RC-9010807963-2-SURRENDER_CLAIM-C6-20240820,,0.0,0561,,,UNBALANCED,LOW
RC-9010807963-2-SURRENDER_CLAIM-C7-20250820,,0.0,0561,,,UNBALANCED,LOW
RC-9010808257-3-SURRENDER_CLAIM-C0-20250801,,0.0,0560,,,UNBALANCED,LOW
RC-9010808361-1-DEATH_CLAIM-C0-20201220,0094,9405.28,0530,,,MINOR_VARIANCE,LOW
RC-9010808545-2-SURRENDER_CLAIM-C0-20180901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808545-2-SURRENDER_CLAIM-C1-20190901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808545-2-SURRENDER_CLAIM-C2-20200901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808545-2-SURRENDER_CLAIM-C3-20210901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808545-2-SURRENDER_CLAIM-C4-20220901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808545-2-SURRENDER_CLAIM-C5-20230901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808545-2-SURRENDER_CLAIM-C6-20240901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808545-2-SURRENDER_CLAIM-C7-20250901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808548-1-SURRENDER_CLAIM-C0-20180901,,0.0,,0412,,BALANCED,HIGH
RC-9010808548-1-SURRENDER_CLAIM-C1-20190901,,0.0,,0412,,BALANCED,HIGH
RC-9010808548-1-SURRENDER_CLAIM-C2-20200901,,0.0,,0412,,BALANCED,HIGH
RC-9010808548-1-SURRENDER_CLAIM-C3-20210901,,0.0,,0412,,BALANCED,HIGH
RC-9010808548-1-SURRENDER_CLAIM-C4-20220901,,0.0,,0412,,BALANCED,HIGH
RC-9010808548-1-SURRENDER_CLAIM-C5-20230901,,0.0,,0412,,BALANCED,HIGH
RC-9010808548-1-SURRENDER_CLAIM-C6-20240901,,0.0,,0412,,BALANCED,HIGH
RC-9010808548-1-SURRENDER_CLAIM-C7-20250901,,0.0,,0412,,BALANCED,HIGH
RC-9010808553-2-SURRENDER_CLAIM-C0-20180901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808553-2-SURRENDER_CLAIM-C1-20190901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808553-2-SURRENDER_CLAIM-C2-20200901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808553-2-SURRENDER_CLAIM-C3-20210901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808553-2-SURRENDER_CLAIM-C4-20220901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808553-2-SURRENDER_CLAIM-C5-20230901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808553-2-SURRENDER_CLAIM-C6-20240901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808553-2-SURRENDER_CLAIM-C7-20250901,,0.0,0561,,,UNBALANCED,LOW
RC-9010808721-1-DEATH_CLAIM-C0-20210731,0094,13518.31,0530,,,MINOR_VARIANCE,LOW
RC-9010808831-1-SURRENDER_CLAIM-C0-20251031,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010808831-2-SURRENDER_CLAIM-C0-20180826,,0.0,0561,,,UNBALANCED,LOW
RC-9010808831-2-SURRENDER_CLAIM-C1-20190826,,0.0,0561,,,UNBALANCED,LOW
RC-9010808831-2-SURRENDER_CLAIM-C2-20200826,,0.0,0561,,,UNBALANCED,LOW
RC-9010808831-2-SURRENDER_CLAIM-C3-20210826,,0.0,0561,,,UNBALANCED,LOW
RC-9010808831-2-SURRENDER_CLAIM-C4-20220826,,0.0,0561,,,UNBALANCED,LOW
RC-9010808831-2-SURRENDER_CLAIM-C5-20230826,,0.0,0561,,,UNBALANCED,LOW
RC-9010808831-2-SURRENDER_CLAIM-C6-20240826,,0.0,0561,,,UNBALANCED,LOW
RC-9010808831-2-SURRENDER_CLAIM-C7-20250826,,0.0,0561,,,UNBALANCED,LOW
RC-9010808901-1-DEATH_CLAIM-C0-20210221,0094,25037.73,0530,,0630,BALANCED,HIGH
RC-9010808901-2-SURRENDER_CLAIM-C0-20180815,,0.0,0561,,,UNBALANCED,LOW
RC-9010808901-2-SURRENDER_CLAIM-C1-20190815,,0.0,0561,,,UNBALANCED,LOW
RC-9010808901-2-SURRENDER_CLAIM-C2-20200815,,0.0,0561,,,UNBALANCED,LOW
RC-9010809309-1-DEATH_CLAIM-C0-20180127,0094,17102.86,0530,,0630,MINOR_VARIANCE,LOW
RC-9010809311-1-DEATH_CLAIM-C0-20220507,0094,10070.96,0530,,0630,BALANCED,HIGH
RC-9010809317-1-SURRENDER_CLAIM-C0-20180915,,0.0,,0412,,BALANCED,HIGH
RC-9010809317-1-SURRENDER_CLAIM-C1-20190915,,0.0,,0412,,BALANCED,HIGH
RC-9010809317-1-SURRENDER_CLAIM-C2-20200909,,0.0,,0412,,BALANCED,HIGH
RC-9010809317-1-SURRENDER_CLAIM-C3-20210915,,0.0,,0412,,BALANCED,HIGH
RC-9010809317-1-SURRENDER_CLAIM-C4-20220913,,0.0,,0412,,BALANCED,HIGH
RC-9010809317-1-SURRENDER_CLAIM-C5-20230915,,0.0,,0412,,BALANCED,HIGH
RC-9010809317-1-SURRENDER_CLAIM-C6-20240915,,0.0,,0412,,BALANCED,HIGH
RC-9010809317-1-SURRENDER_CLAIM-C7-20250915,,0.0,,0412,,BALANCED,HIGH
RC-9010809317-1-SURRENDER_CLAIM-C8-20260112,,0.0,,0412,,BALANCED,HIGH
RC-9010809320-1-SURRENDER_CLAIM-C0-20180915,,0.0,,0412,,BALANCED,HIGH
RC-9010809320-1-SURRENDER_CLAIM-C1-20190915,,0.0,,0412,,BALANCED,HIGH
RC-9010809320-1-SURRENDER_CLAIM-C2-20200909,,0.0,,0412,,BALANCED,HIGH
RC-9010809320-1-SURRENDER_CLAIM-C3-20210915,,0.0,,0412,,BALANCED,HIGH
RC-9010809320-1-SURRENDER_CLAIM-C4-20220913,,0.0,,0412,,BALANCED,HIGH
RC-9010809320-1-SURRENDER_CLAIM-C5-20230915,,0.0,,0412,,BALANCED,HIGH
RC-9010809320-1-SURRENDER_CLAIM-C6-20240915,,0.0,,0412,,BALANCED,HIGH
RC-9010809320-1-SURRENDER_CLAIM-C7-20250915,,0.0,,0412,,BALANCED,HIGH
RC-9010809320-1-SURRENDER_CLAIM-C8-20260112,,0.0,,0412,,BALANCED,HIGH
RC-9010809333-1-DEATH_CLAIM-C0-20191205,0094,18108.03,0530,,0630,MINOR_VARIANCE,LOW
RC-9010809353-1-SURRENDER_CLAIM-C0-20180912,,0.0,,0412,,BALANCED,HIGH
RC-9010809353-1-SURRENDER_CLAIM-C1-20190911,,0.0,,0412,,BALANCED,HIGH
RC-9010809353-1-SURRENDER_CLAIM-C2-20200908,,0.0,,0412,,BALANCED,HIGH
RC-9010809353-1-SURRENDER_CLAIM-C3-20210915,,0.0,,0412,,BALANCED,HIGH
RC-9010809353-1-SURRENDER_CLAIM-C4-20220617,,0.0,,0412,,BALANCED,HIGH
RC-9010809353-2-SURRENDER_CLAIM-C0-20220617,,0.0,0560,,,UNBALANCED,LOW
RC-9010809361-2-SURRENDER_CLAIM-C0-20180915,,0.0,0561,,,UNBALANCED,LOW
RC-9010809361-2-SURRENDER_CLAIM-C1-20190915,,0.0,0561,,,UNBALANCED,LOW
RC-9010809361-2-SURRENDER_CLAIM-C2-20200915,,0.0,0561,,,UNBALANCED,LOW
RC-9010809361-2-SURRENDER_CLAIM-C3-20210915,,0.0,0561,,,UNBALANCED,LOW
RC-9010809361-2-SURRENDER_CLAIM-C4-20220915,,0.0,0561,,,UNBALANCED,LOW
RC-9010809361-2-SURRENDER_CLAIM-C5-20230915,,0.0,0561,,,UNBALANCED,LOW
RC-9010809361-2-SURRENDER_CLAIM-C6-20240915,,0.0,0561,,,UNBALANCED,LOW
RC-9010809361-2-SURRENDER_CLAIM-C7-20250915,,0.0,0561,,,UNBALANCED,LOW
RC-9010809581-1-SURRENDER_CLAIM-C0-20240822,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010809581-1-SURRENDER_CLAIM-C1-20241022,,0.0,,0412,,BALANCED,HIGH
RC-9010809581-1-SURRENDER_CLAIM-C2-20250222,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010809581-1-SURRENDER_CLAIM-C3-20250822,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010809581-1-SURRENDER_CLAIM-C4-20251029,,0.0,,0412,,BALANCED,HIGH
RC-9010809581-2-SURRENDER_CLAIM-C0-20251029,,0.0,0560,,,UNBALANCED,LOW
RC-9010809734-1-DEATH_CLAIM-C0-20200818,0094,25007.16,0530,,,MINOR_VARIANCE,LOW
RC-9010809739-2-SURRENDER_CLAIM-C0-20180908,,0.0,0561,,,UNBALANCED,LOW
RC-9010809739-2-SURRENDER_CLAIM-C1-20190908,,0.0,0561,,,UNBALANCED,LOW
RC-9010809739-2-SURRENDER_CLAIM-C2-20200908,,0.0,0561,,,UNBALANCED,LOW
RC-9010809739-2-SURRENDER_CLAIM-C3-20210908,,0.0,0561,,,UNBALANCED,LOW
RC-9010809739-2-SURRENDER_CLAIM-C4-20220908,,0.0,0561,,,UNBALANCED,LOW
RC-9010809739-2-SURRENDER_CLAIM-C5-20230908,,0.0,0561,,,UNBALANCED,LOW
RC-9010809739-2-SURRENDER_CLAIM-C6-20240528,,0.0,0560,,,UNBALANCED,LOW
RC-9010809930-1-DEATH_CLAIM-C0-20220329,0094,13070.65,0530,,,UNBALANCED,LOW
RC-9010809932-1-DEATH_CLAIM-C0-20190828,0094,75359.02,0530,,0630,BALANCED,HIGH
RC-9010809966-1-SURRENDER_CLAIM-C0-20180214,,0.0,,0412,,BALANCED,HIGH
RC-9010809966-2-SURRENDER_CLAIM-C0-20180826,,0.0,0560,,,UNBALANCED,LOW
RC-9010809977-1-DISBURSEMENT_CLAIM-C0-20181026,0090,12.17,,,,BALANCED,HIGH
RC-9010809977-1-DISBURSEMENT_CLAIM-C1-20190515,0090,12.17,,,,BALANCED,HIGH
RC-9010809977-2-SURRENDER_CLAIM-C0-20180903,,0.0,0561,,,UNBALANCED,LOW
RC-9010809977-2-SURRENDER_CLAIM-C1-20190903,,0.0,0561,,,UNBALANCED,LOW
RC-9010809977-2-SURRENDER_CLAIM-C2-20200903,,0.0,0561,,,UNBALANCED,LOW
RC-9010809977-2-SURRENDER_CLAIM-C3-20210903,,0.0,0561,,,UNBALANCED,LOW
RC-9010809977-2-SURRENDER_CLAIM-C4-20220903,,0.0,0561,,,UNBALANCED,LOW
RC-9010809977-2-SURRENDER_CLAIM-C5-20230903,,0.0,0561,,,UNBALANCED,LOW
RC-9010809977-2-SURRENDER_CLAIM-C6-20240903,,0.0,0561,,,UNBALANCED,LOW
RC-9010809977-2-SURRENDER_CLAIM-C7-20250903,,0.0,0561,,,UNBALANCED,LOW
RC-9010810194-1-DISBURSEMENT_CLAIM-C0-20221021,0090,59.38,,,,BALANCED,HIGH
RC-9010810194-1-SURRENDER_CLAIM-C0-20180910,,0.0,,0412,,BALANCED,HIGH
RC-9010810194-1-SURRENDER_CLAIM-C1-20190110,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010810194-1-SURRENDER_CLAIM-C2-20190910,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010810194-1-SURRENDER_CLAIM-C3-20191111,,0.0,,0412,,BALANCED,HIGH
RC-9010810194-1-SURRENDER_CLAIM-C4-20200615,,0.0,,0412,,BALANCED,HIGH
RC-9010810194-1-SURRENDER_CLAIM-C5-20210225,,0.0,,0412,,BALANCED,HIGH
RC-9010810194-1-SURRENDER_CLAIM-C6-20210910,,0.0,,0412,,BALANCED,HIGH
RC-9010810194-1-SURRENDER_CLAIM-C7-20220610,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010810194-1-SURRENDER_CLAIM-C8-20220910,,0.0,,0412,,BALANCED,HIGH
RC-9010810228-2-SURRENDER_CLAIM-C0-20180821,,0.0,0561,,,UNBALANCED,LOW
RC-9010810228-2-SURRENDER_CLAIM-C1-20190821,,0.0,0561,,,UNBALANCED,LOW
RC-9010810228-2-SURRENDER_CLAIM-C2-20200821,,0.0,0561,,,UNBALANCED,LOW
RC-9010810228-2-SURRENDER_CLAIM-C3-20210821,,0.0,0561,,,UNBALANCED,LOW
RC-9010810228-2-SURRENDER_CLAIM-C4-20220821,,0.0,0561,,,UNBALANCED,LOW
RC-9010810228-2-SURRENDER_CLAIM-C5-20230821,,0.0,0561,,,UNBALANCED,LOW
RC-9010810228-2-SURRENDER_CLAIM-C6-20240821,,0.0,0561,,,UNBALANCED,LOW
RC-9010810271-1-DISBURSEMENT_CLAIM-C0-20191101,0090,19.96,,,,BALANCED,HIGH
RC-9010810271-1-SURRENDER_CLAIM-C0-20180905,,0.0,,0412,,BALANCED,HIGH
RC-9010810271-1-SURRENDER_CLAIM-C1-20190905,,0.0,,0412,,BALANCED,HIGH
RC-9010810271-2-SURRENDER_CLAIM-C0-20191005,,0.0,0560,,,UNBALANCED,LOW
RC-9010810504-1-DEATH_CLAIM-C0-20220824,0094,24284.16,0530,,,UNBALANCED,LOW
RC-9010810504-1-SURRENDER_CLAIM-C0-20180915,,0.0,,0412,,BALANCED,HIGH
RC-9010810504-1-SURRENDER_CLAIM-C1-20181215,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010810504-1-SURRENDER_CLAIM-C2-20190915,,0.0,,0412,,BALANCED,HIGH
RC-9010810504-1-SURRENDER_CLAIM-C3-20200616,,0.0,,0412,,BALANCED,HIGH
RC-9010810504-1-SURRENDER_CLAIM-C4-20210225,,0.0,,0412,,BALANCED,HIGH
RC-9010810504-1-SURRENDER_CLAIM-C5-20210913,,0.0,,0412,,BALANCED,HIGH
RC-9010810504-1-SURRENDER_CLAIM-C6-20220615,,0.0,,0411|0412,,BALANCED,HIGH
RC-9010810539-1-SURRENDER_CLAIM-C0-20180901,,0.0,,0412,,BALANCED,HIGH
RC-9010810539-1-SURRENDER_CLAIM-C1-20190901,,0.0,,0412,,BALANCED,HIGH
RC-9010810539-1-SURRENDER_CLAIM-C2-20200201,,0.0,,0412,,BALANCED,HIGH
RC-9010810539-2-SURRENDER_CLAIM-C0-20200201,,0.0,0560,,,UNBALANCED,LOW
RC-9010810612-1-DEATH_CLAIM-C0-20180817,0094,8897.31,0530,,,BALANCED,HIGH
RC-9010810691-1-DEATH_CLAIM-C0-20250318,0094,9944.38,0530,,,BALANCED,HIGH
RC-9010810691-2-SURRENDER_CLAIM-C0-20191020,,0.0,0561,,,UNBALANCED,LOW
RC-9010810691-2-SURRENDER_CLAIM-C1-20201020,,0.0,0561,,,UNBALANCED,LOW
RC-9010810691-2-SURRENDER_CLAIM-C2-20211020,,0.0,0561,,,UNBALANCED,LOW
RC-9010810691-2-SURRENDER_CLAIM-C3-20221020,,0.0,0561,,,UNBALANCED,LOW
RC-9010810691-2-SURRENDER_CLAIM-C4-20231020,,0.0,0561,,,UNBALANCED,LOW
RC-9010810691-2-SURRENDER_CLAIM-C5-20241020,,0.0,0561,,,UNBALANCED,LOW
RC-9010810912-1-SURRENDER_CLAIM-C0-20180610,,0.0,,0412,,BALANCED,HIGH
RC-9010810912-2-SURRENDER_CLAIM-C0-20180610,,0.0,0560,,,UNBALANCED,LOW
RC-9010811059-1-DEATH_CLAIM-C0-20191203,0094,9099.86,0530,,,MINOR_VARIANCE,LOW
RC-9010811157-1-DEATH_CLAIM-C0-20190807,0094,4508.08,0530,,,BALANCED,HIGH
RC-9010811204-1-DEATH_CLAIM-C0-20230824,0094,19623.04,0530,,,UNBALANCED,LOW
RC-9010811204-1-SURRENDER_CLAIM-C0-20180911,,0.0,,0412,,BALANCED,HIGH
RC-9010811204-1-SURRENDER_CLAIM-C1-20190722,,0.0,,0412,,BALANCED,HIGH
RC-9010811250-1-SURRENDER_CLAIM-C0-20180922,,0.0,,0412,,BALANCED,HIGH
RC-9010811250-1-SURRENDER_CLAIM-C1-20190922,,0.0,,0412,,BALANCED,HIGH
RC-9010811250-1-SURRENDER_CLAIM-C2-20200922,,0.0,,0412,,BALANCED,HIGH
RC-9010811250-1-SURRENDER_CLAIM-C3-20210922,,0.0,,0412,,BALANCED,HIGH
RC-9010811250-1-SURRENDER_CLAIM-C4-20220922,,0.0,,0412,,BALANCED,HIGH
RC-9010811250-1-SURRENDER_CLAIM-C5-20221219,,0.0,,0412,,BALANCED,HIGH
RC-9010811250-1-SURRENDER_CLAIM-C6-20230922,,0.0,,0412,,BALANCED,HIGH
RC-9010811250-1-SURRENDER_CLAIM-C7-20240922,,0.0,,0412,,BALANCED,HIGH
RC-9010811250-1-SURRENDER_CLAIM-C8-20250922,,0.0,,0412,,BALANCED,HIGH
RC-9010811306-1-DEATH_CLAIM-C0-20210308,0094,10867.78,0530,,,BALANCED,HIGH
RC-9010811306-2-SURRENDER_CLAIM-C0-20180922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811306-2-SURRENDER_CLAIM-C1-20190922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811306-2-SURRENDER_CLAIM-C2-20200922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811319-1-SURRENDER_CLAIM-C0-20180911,,0.0,,0412,,BALANCED,HIGH
RC-9010811319-1-SURRENDER_CLAIM-C1-20190911,,0.0,,0412,,BALANCED,HIGH
RC-9010811319-1-SURRENDER_CLAIM-C2-20200911,,0.0,,0412,,BALANCED,HIGH
RC-9010811319-1-SURRENDER_CLAIM-C3-20210911,,0.0,,0412,,BALANCED,HIGH
RC-9010811319-1-SURRENDER_CLAIM-C4-20220911,,0.0,,0412,,BALANCED,HIGH
RC-9010811319-1-SURRENDER_CLAIM-C5-20230911,,0.0,,0412,,BALANCED,HIGH
RC-9010811319-1-SURRENDER_CLAIM-C6-20240911,,0.0,,0412,,BALANCED,HIGH
RC-9010811319-1-SURRENDER_CLAIM-C7-20250911,,0.0,,0412,,BALANCED,HIGH
RC-9010811382-2-SURRENDER_CLAIM-C0-20180922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811382-2-SURRENDER_CLAIM-C1-20190922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811382-2-SURRENDER_CLAIM-C2-20200922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811382-2-SURRENDER_CLAIM-C3-20210922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811382-2-SURRENDER_CLAIM-C4-20220922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811382-2-SURRENDER_CLAIM-C5-20230922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811382-2-SURRENDER_CLAIM-C6-20240922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811382-2-SURRENDER_CLAIM-C7-20250922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811385-2-SURRENDER_CLAIM-C0-20180922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811385-2-SURRENDER_CLAIM-C1-20190922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811385-2-SURRENDER_CLAIM-C2-20200922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811385-2-SURRENDER_CLAIM-C3-20210922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811385-2-SURRENDER_CLAIM-C4-20220922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811385-2-SURRENDER_CLAIM-C5-20230922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811385-2-SURRENDER_CLAIM-C6-20240922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811385-2-SURRENDER_CLAIM-C7-20250922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811386-2-SURRENDER_CLAIM-C0-20180922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811386-2-SURRENDER_CLAIM-C1-20190922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811386-2-SURRENDER_CLAIM-C2-20200922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811386-2-SURRENDER_CLAIM-C3-20210922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811386-2-SURRENDER_CLAIM-C4-20220922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811386-2-SURRENDER_CLAIM-C5-20230922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811386-2-SURRENDER_CLAIM-C6-20240922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811386-2-SURRENDER_CLAIM-C7-20250922,,0.0,0561,,,UNBALANCED,LOW
RC-9010811652-1-DEATH_CLAIM-C0-20180501,0094,15000.0,0530,,,BALANCED,HIGH
RC-9010811700-1-DEATH_CLAIM-C0-20250316,0094,17313.6,0530,,0630,BALANCED,HIGH
RC-9010811998-2-SURRENDER_CLAIM-C0-20180915,,0.0,0561,,,UNBALANCED,LOW
RC-9010811998-2-SURRENDER_CLAIM-C1-20190915,,0.0,0561,,,UNBALANCED,LOW
RC-9010811998-2-SURRENDER_CLAIM-C2-20200915,,0.0,0561,,,UNBALANCED,LOW
RC-9010811998-2-SURRENDER_CLAIM-C3-20210915,,0.0,0561,,,UNBALANCED,LOW
RC-9010811998-2-SURRENDER_CLAIM-C4-20220915,,0.0,0561,,,UNBALANCED,LOW
RC-9010812079-1-DEATH_CLAIM-C0-20210517,0094,5000.0,0530,,,BALANCED,HIGH
RC-9010812079-2-SURRENDER_CLAIM-C0-20180911,,0.0,0561,,,UNBALANCED,LOW
RC-9010812079-2-SURRENDER_CLAIM-C1-20190911,,0.0,0561,,,UNBALANCED,LOW
RC-9010812225-2-SURRENDER_CLAIM-C0-20181112,,0.0,0561,,,UNBALANCED,LOW
RC-9010812225-2-SURRENDER_CLAIM-C1-20191112,,0.0,0561,,,UNBALANCED,LOW
RC-9010812225-2-SURRENDER_CLAIM-C2-20201112,,0.0,0561,,,UNBALANCED,LOW
RC-9010812225-2-SURRENDER_CLAIM-C3-20211112,,0.0,0561,,,UNBALANCED,LOW
RC-9010812225-2-SURRENDER_CLAIM-C4-20221112,,0.0,0561,,,UNBALANCED,LOW
RC-9010812225-2-SURRENDER_CLAIM-C5-20231112,,0.0,0561,,,UNBALANCED,LOW
RC-9010812225-2-SURRENDER_CLAIM-C6-20241112,,0.0,0561,,,UNBALANCED,LOW
RC-9010812225-2-SURRENDER_CLAIM-C7-20251112,,0.0,0561,,,UNBALANCED,LOW
RC-9010812930-1-SURRENDER_CLAIM-C0-20190128,,0.0,0560,,,UNBALANCED,LOW
