COVERAGE_ID,TYPE_CODE,SEX,BAND,UWCLS,RECORD_SEQ,SEQ   ,VALUE_INFO      ,VALUE_FLOAT             ,AAGE_KEY0                                   
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    25,       4.6871600,                     0.0,0x3635382043454E2049204E464D3153303130303235
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    26,       4.9307900,                     0.0,0x3635382043454E2049204E464D3153303130303236
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    27,       5.1761400,                     0.0,0x3635382043454E2049204E464D3153303130303237
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    28,       5.4131500,                     0.0,0x3635382043454E2049204E464D3153303130303238
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    29,       5.6612400,                     0.0,0x3635382043454E2049204E464D3153303130303239
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    30,       5.9110700,                     0.0,0x3635382043454E2049204E464D3153303130303330
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    31,       6.1528400,                     0.0,0x3635382043454E2049204E464D3153303130303331
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    32,       6.4069200,                     0.0,0x3635382043454E2049204E464D3153303130303332
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    33,       6.6645100,                     0.0,0x3635382043454E2049204E464D3153303130303333
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    34,       6.9165500,                     0.0,0x3635382043454E2049204E464D3153303130303334
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    35,       7.1836800,                     0.0,0x3635382043454E2049204E464D3153303130303335
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    36,       7.4961400,                     0.0,0x3635382043454E2049204E464D3153303130303336
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    37,       7.9230600,                     0.0,0x3635382043454E2049204E464D3153303130303337
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    38,       8.4337500,                     0.0,0x3635382043454E2049204E464D3153303130303338
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    39,       9.0476800,                     0.0,0x3635382043454E2049204E464D3153303130303339
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    40,       9.8139800,                     0.0,0x3635382043454E2049204E464D3153303130303430
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    41,      10.7316000,                     0.0,0x3635382043454E2049204E464D3153303130303431
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    42,      11.6510100,                     0.0,0x3635382043454E2049204E464D3153303130303432
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    43,      12.6218100,                     0.0,0x3635382043454E2049204E464D3153303130303433
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    44,      13.6442400,                     0.0,0x3635382043454E2049204E464D3153303130303434
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    45,      14.7181400,                     0.0,0x3635382043454E2049204E464D3153303130303435
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    46,      15.7950100,                     0.0,0x3635382043454E2049204E464D3153303130303436
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    47,      16.6291000,                     0.0,0x3635382043454E2049204E464D3153303130303437
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    48,      17.4709800,                     0.0,0x3635382043454E2049204E464D3153303130303438
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    49,      18.3225900,                     0.0,0x3635382043454E2049204E464D3153303130303439
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    50,      19.1739500,                     0.0,0x3635382043454E2049204E464D3153303130303530
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    51,      20.0324900,                     0.0,0x3635382043454E2049204E464D3153303130303531
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    52,      21.5735700,                     0.0,0x3635382043454E2049204E464D3153303130303532
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    53,      23.2217100,                     0.0,0x3635382043454E2049204E464D3153303130303533
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    54,      24.9601900,                     0.0,0x3635382043454E2049204E464D3153303130303534
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    55,      26.7941300,                     0.0,0x3635382043454E2049204E464D3153303130303535
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    56,      28.7249700,                     0.0,0x3635382043454E2049204E464D3153303130303536
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    57,      30.7796500,                     0.0,0x3635382043454E2049204E464D3153303130303537
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    58,      32.9685100,                     0.0,0x3635382043454E2049204E464D3153303130303538
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    59,      35.2883400,                     0.0,0x3635382043454E2049204E464D3153303130303539
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    60,      37.7489900,                     0.0,0x3635382043454E2049204E464D3153303130303630
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    61,      40.3623200,                     0.0,0x3635382043454E2049204E464D3153303130303631
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    62,      42.9208700,                     0.0,0x3635382043454E2049204E464D3153303130303632
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    63,      45.4846000,                     0.0,0x3635382043454E2049204E464D3153303130303633
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    64,      48.1145900,                     0.0,0x3635382043454E2049204E464D3153303130303634
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    65,      50.7953100,                     0.0,0x3635382043454E2049204E464D3153303130303635
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    66,      53.5145900,                     0.0,0x3635382043454E2049204E464D3153303130303636
658 CEN I  ,RD       ,M  ,1   ,S    ,         1,     2,     661.0800000,                     0.0,0x3635382043454E20492052444D3153303130303032
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,     1,        .1504100,                     0.0,0x3635382043454E2049205536463150303130303031
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,     2,        .0672800,                     0.0,0x3635382043454E2049205536463150303130303032
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,     3,        .0639600,                     0.0,0x3635382043454E2049205536463150303130303033
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,     4,        .0623100,                     0.0,0x3635382043454E2049205536463150303130303034
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,     5,        .0609900,                     0.0,0x3635382043454E2049205536463150303130303035
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,     6,        .0596100,                     0.0,0x3635382043454E2049205536463150303130303036
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,     7,        .0604800,                     0.0,0x3635382043454E2049205536463150303130303037
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,     8,        .0629800,                     0.0,0x3635382043454E2049205536463150303130303038
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,     9,        .0594400,                     0.0,0x3635382043454E2049205536463150303130303039
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,    10,        .0547500,                     0.0,0x3635382043454E2049205536463150303130303130
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,    11,        .0550000,                     0.0,0x3635382043454E2049205536463150303130303131
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,    12,        .0558300,                     0.0,0x3635382043454E2049205536463150303130303132
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,    13,        .0566700,                     0.0,0x3635382043454E2049205536463150303130303133
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,    14,        .0575000,                     0.0,0x3635382043454E2049205536463150303130303134
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,    15,        .0583300,                     0.0,0x3635382043454E2049205536463150303130303135
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,    16,        .0591700,                     0.0,0x3635382043454E2049205536463150303130303136
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,    17,        .0600000,                     0.0,0x3635382043454E2049205536463150303130303137
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,    18,        .0625000,                     0.0,0x3635382043454E2049205536463150303130303138
658 CEN I  ,U6       ,F  ,1   ,P    ,         1,    19,        .0650000,                     0.0,0x3635382043454E2049205536463150303130303139
960 PO     ,PR       ,F  ,1   ,0    ,         1,    71,      85.7300000,                     0.0,0x39363020504F202020205052463130303130303731
960 PO     ,PR       ,M  ,1   ,0    ,         1,     1,       6.8300000,                     0.0,0x39363020504F2020202050524D3130303130303031
960 PO     ,PR       ,M  ,1   ,0    ,         1,     2,       6.8500000,                     0.0,0x39363020504F2020202050524D3130303130303032
960 PO     ,PR       ,M  ,1   ,0    ,         1,     3,       6.9800000,                     0.0,0x39363020504F2020202050524D3130303130303033
960 PO     ,PR       ,M  ,1   ,0    ,         1,     4,       7.1200000,                     0.0,0x39363020504F2020202050524D3130303130303034
960 PO     ,PR       ,M  ,1   ,0    ,         1,     5,       7.2700000,                     0.0,0x39363020504F2020202050524D3130303130303035
960 PO     ,PR       ,M  ,1   ,0    ,         1,     6,       7.4200000,                     0.0,0x39363020504F2020202050524D3130303130303036
960 PO     ,PR       ,M  ,1   ,0    ,         1,     7,       7.5900000,                     0.0,0x39363020504F2020202050524D3130303130303037
960 PO     ,PR       ,M  ,1   ,0    ,         1,     8,       7.7600000,                     0.0,0x39363020504F2020202050524D3130303130303038
960 PO     ,PR       ,M  ,1   ,0    ,         1,     9,       7.9500000,                     0.0,0x39363020504F2020202050524D3130303130303039
960 PO     ,PR       ,M  ,1   ,0    ,         1,    10,       8.1400000,                     0.0,0x39363020504F2020202050524D3130303130303130
960 PO     ,PR       ,M  ,1   ,0    ,         1,    11,       8.3500000,                     0.0,0x39363020504F2020202050524D3130303130303131
960 PO     ,PR       ,M  ,1   ,0    ,         1,    12,       8.5600000,                     0.0,0x39363020504F2020202050524D3130303130303132
960 PO     ,PR       ,M  ,1   ,0    ,         1,    13,       8.7800000,                     0.0,0x39363020504F2020202050524D3130303130303133
960 PO     ,PR       ,M  ,1   ,0    ,         1,    14,       9.0100000,                     0.0,0x39363020504F2020202050524D3130303130303134
960 PO     ,PR       ,M  ,1   ,0    ,         1,    15,       9.2500000,                     0.0,0x39363020504F2020202050524D3130303130303135
960 PO     ,PR       ,M  ,1   ,0    ,         1,    16,       9.5000000,                     0.0,0x39363020504F2020202050524D3130303130303136
960 PO     ,PR       ,M  ,1   ,0    ,         1,    17,       9.7700000,                     0.0,0x39363020504F2020202050524D3130303130303137
960 PO     ,PR       ,M  ,1   ,0    ,         1,    18,      10.0500000,                     0.0,0x39363020504F2020202050524D3130303130303138
960 PO     ,PR       ,M  ,1   ,0    ,         1,    19,      10.3400000,                     0.0,0x39363020504F2020202050524D3130303130303139
960 PO     ,PR       ,M  ,1   ,0    ,         1,    20,      10.6400000,                     0.0,0x39363020504F2020202050524D3130303130303230
960 PO     ,PR       ,M  ,1   ,0    ,         1,    21,      10.9600000,                     0.0,0x39363020504F2020202050524D3130303130303231
960 PO     ,PR       ,M  ,1   ,0    ,         1,    22,      11.2900000,                     0.0,0x39363020504F2020202050524D3130303130303232
960 PO     ,PR       ,M  ,1   ,0    ,         1,    23,      11.6300000,                     0.0,0x39363020504F2020202050524D3130303130303233
960 PO     ,PR       ,M  ,1   ,0    ,         1,    24,      12.0000000,                     0.0,0x39363020504F2020202050524D3130303130303234
960 PO     ,PR       ,M  ,1   ,0    ,         1,    25,      12.3800000,                     0.0,0x39363020504F2020202050524D3130303130303235
960 PO     ,PR       ,M  ,1   ,0    ,         1,    26,      12.7800000,                     0.0,0x39363020504F2020202050524D3130303130303236
960 PO     ,PR       ,M  ,1   ,0    ,         1,    27,      13.2000000,                     0.0,0x39363020504F2020202050524D3130303130303237
960 PO     ,PR       ,M  ,1   ,0    ,         1,    28,      13.6500000,                     0.0,0x39363020504F2020202050524D3130303130303238
960 PO     ,PR       ,M  ,1   ,0    ,         1,    29,      14.1100000,                     0.0,0x39363020504F2020202050524D3130303130303239
960 PO     ,PR       ,M  ,1   ,0    ,         1,    30,      14.6100000,                     0.0,0x39363020504F2020202050524D3130303130303330
960 PO     ,PR       ,M  ,1   ,0    ,         1,    31,      15.1300000,                     0.0,0x39363020504F2020202050524D3130303130303331
960 PO     ,PR       ,M  ,1   ,0    ,         1,    32,      15.6800000,                     0.0,0x39363020504F2020202050524D3130303130303332
960 PO     ,PR       ,M  ,1   ,0    ,         1,    33,      16.2200000,                     0.0,0x39363020504F2020202050524D3130303130303333
960 PO     ,PR       ,M  ,1   ,0    ,         1,    34,      16.8600000,                     0.0,0x39363020504F2020202050524D3130303130303334
