PLAN,FIELD_NAME,OLD_VALUE,NEW_VALUE,REASON
9WPL10,STVARYCV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,STVARYTV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
9WPL10,STVARYDV,,N,"rate segmentation: BDVARYGP,GDVARYGP,UWVARYGP"
A60MIR,PLANVALOPT,F,Y,rate segmentation: GDVARYGP
A60MIR,GDVARYGP,0,Y,rate segmentation: GDVARYGP
A60MIR,GDVARYDB,0,N,rate segmentation: GDVARYGP
A60MIR,GDVARYCV,,N,rate segmentation: GDVARYGP
A60MIR,GDVARYTV,,N,rate segmentation: GDVARYGP
A60MIR,GDVARYDV,,N,rate segmentation: GDVARYGP
A60MIR,UWVARYGP,,N,rate segmentation: GDVARYGP
A60MIR,UWVARYDB,,N,rate segmentation: GDVARYGP
A60MIR,UWVARYCV,,N,rate segmentation: GDVARYGP
A60MIR,UWVARYTV,,N,rate segmentation: GDVARYGP
A60MIR,UWVARYDV,,N,rate segmentation: GDVARYGP
A60MIR,BDVARYGP,,N,rate segmentation: GDVARYGP
A60MIR,BDVARYDB,,N,rate segmentation: GDVARYGP
A60MIR,BDVARYCV,,N,rate segmentation: GDVARYGP
A60MIR,BDVARYTV,,N,rate segmentation: GDVARYGP
A60MIR,BDVARYDV,,N,rate segmentation: GDVARYGP
A60MIR,STVARYGP,,N,rate segmentation: GDVARYGP
A60MIR,STVARYDB,,N,rate segmentation: GDVARYGP
A60MIR,STVARYCV,,N,rate segmentation: GDVARYGP
A60MIR,STVARYTV,,N,rate segmentation: GDVARYGP
A60MIR,STVARYDV,,N,rate segmentation: GDVARYGP
A96DAR,PLANVALOPT,F,N,no variation detected
A96DAR,GDVARYGP,0,N,no variation detected
A96DAR,GDVARYDB,0,N,no variation detected
A96DAR,GDVARYCV,,N,no variation detected
A96DAR,GDVARYTV,,N,no variation detected
A96DAR,GDVARYDV,,N,no variation detected
A96DAR,UWVARYGP,,N,no variation detected
A96DAR,UWVARYDB,,N,no variation detected
A96DAR,UWVARYCV,,N,no variation detected
A96DAR,UWVARYTV,,N,no variation detected
A96DAR,UWVARYDV,,N,no variation detected
A96DAR,BDVARYGP,,N,no variation detected
A96DAR,BDVARYDB,,N,no variation detected
A96DAR,BDVARYCV,,N,no variation detected
A96DAR,BDVARYTV,,N,no variation detected
A96DAR,BDVARYDV,,N,no variation detected
A96DAR,STVARYGP,,N,no variation detected
A96DAR,STVARYDB,,N,no variation detected
A96DAR,STVARYCV,,N,no variation detected
A96DAR,STVARYTV,,N,no variation detected
A96DAR,STVARYDV,,N,no variation detected
