SOURCE_SEGMENT_ID,PARENT_COVERAGE_ID,PLAN,RESOLUTION_PATH,PCOVR_DESCRIPTION,SEX,BAND,UWCLASS,ATTAINED_AGE_SEQ,QL_AGE,VALUE,LINENO
8286 GI 2+,8286 GI 2+,982JPO,SEGMENT,Juvenile Future Purchase Option,M,01,SM,10,10,18.24,4702
8286 GI 2+,8286 GI 2+,982JPO,SEGMENT,Juvenile Future Purchase Option,M,01,SM,11,11,18.24,4703
8286 GI 2+,8286 GI 2+,982JPO,SEGMENT,Juvenile Future Purchase Option,M,01,SM,12,12,21.88,4704
8286 GI 2+,8286 GI 2+,982JPO,SEGMENT,Juvenile Future Purchase Option,M,01,SM,13,13,21.88,4705
8286 GI 2+,8286 GI 2+,982JPO,SEGMENT,Juvenile Future Purchase Option,M,01,SM,14,14,21.88,4706
8286 GI 2+,8286 GI 2+,982JPO,SEGMENT,Juvenile Future Purchase Option,M,01,SM,15,15,21.88,4707
8286 GI 2+,8286 GI 2+,982JPO,SEGMENT,Juvenile Future Purchase Option,M,01,SM,16,16,21.88,4708
8286 GI 2+,8286 GI 2+,982JPO,SEGMENT,Juvenile Future Purchase Option,M,01,SM,17,17,24.18,4709
8286 GI 2+,8286 GI 2+,982JPO,SEGMENT,Juvenile Future Purchase Option,M,01,SM,18,18,24.18,4710
8286 GI 2+,8286 GI 2+,982JPO,SEGMENT,Juvenile Future Purchase Option,M,01,SM,19,19,24.18,4711
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,1,01,111.11,4715
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,2,02,111.11,4716
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,3,03,111.11,4717
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,4,04,111.11,4718
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,5,05,111.11,4719
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,6,06,111.11,4720
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,7,07,111.11,4721
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,8,08,111.11,4722
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,9,09,111.11,4723
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,10,10,111.11,4724
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,11,11,111.11,4725
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,12,12,111.11,4726
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,13,13,111.11,4727
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,14,14,111.11,4728
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,15,15,111.11,4729
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,16,16,111.11,4730
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,17,17,111.11,4731
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,18,18,111.11,4732
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,19,19,111.11,4733
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,20,20,111.11,4734
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,21,21,111.11,4735
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,22,22,111.11,4736
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,23,23,111.11,4737
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,24,24,111.11,4738
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,25,25,111.11,4739
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,26,26,111.11,4740
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,27,27,111.11,4741
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,28,28,111.11,4742
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,29,29,111.11,4743
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,30,30,111.11,4744
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,31,31,111.11,4745
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,32,32,111.11,4746
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,33,33,111.11,4747
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,34,34,111.11,4748
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,35,35,111.11,4749
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,36,36,111.11,4750
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,37,37,111.11,4751
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,38,38,111.11,4752
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,39,39,111.11,4753
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,40,40,111.11,4754
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,41,41,111.11,4755
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,42,42,111.11,4756
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,43,43,111.11,4757
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,44,44,111.11,4758
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,45,45,111.11,4759
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,46,46,111.11,4760
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,47,47,111.11,4761
896 DAR,896 DAR,A96DAR,SEGMENT,Deposit Annuity Rider,M,01,00,48,48,111.11,4762
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,8,08,1.09,4763
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,9,09,1.09,4764
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,10,10,1.09,4765
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,11,11,1.09,4766
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,12,12,1.09,4767
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,13,13,1.09,4768
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,14,14,1.09,4769
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,15,15,1.09,4770
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,16,16,1.09,4771
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,17,17,1.09,4772
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,18,18,1.09,4773
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,19,19,1.09,4774
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,20,20,1.09,4775
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,21,21,1.09,4776
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,22,22,1.12,4777
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,23,23,1.15,4778
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,24,24,1.18,4779
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,25,25,1.22,4780
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,26,26,1.25,4781
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,27,27,1.3,4782
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,28,28,1.35,4783
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,29,29,1.42,4784
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,30,30,1.47,4785
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,31,31,1.54,4786
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,32,32,1.62,4787
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,33,33,1.7,4788
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,34,34,1.79,4789
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,35,35,1.89,4790
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,36,36,1.99,4791
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,37,37,2.11,4792
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,38,38,2.23,4793
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,39,39,2.36,4794
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,40,40,2.48,4795
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,41,41,2.62,4796
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,42,42,2.75,4797
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,43,43,2.89,4798
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,44,44,3.03,4799
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,45,45,3.16,4800
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,46,46,3.31,4801
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,47,47,3.45,4802
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,48,48,3.59,4803
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,49,49,3.75,4804
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,50,50,3.92,4805
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,51,51,4.13,4806
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,52,52,4.34,4807
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,53,53,4.59,4808
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,54,54,4.86,4809
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,55,55,5.15,4810
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,56,56,5.46,4811
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,57,57,5.78,4812
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,58,58,6.11,4813
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,59,59,6.46,4814
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,60,60,6.83,4815
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,61,61,7.23,4816
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,62,62,7.66,4817
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,63,63,8.15,4818
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,64,64,8.76,4819
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,65,65,9.51,4820
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,66,66,10.45,4821
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,67,67,11.62,4822
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,68,68,13.01,4823
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,69,69,14.61,4824
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,70,70,16.44,4825
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,71,71,18.49,4826
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,72,72,29.44,4827
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,73,73,35.52,4828
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,74,74,42.37,4829
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,75,75,49.97,4830
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,76,76,58.34,4831
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,77,77,67.46,4832
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,28,28,2.15,4833
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,29,29,2.18,4834
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,30,30,2.22,4835
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,31,31,2.26,4836
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,32,32,2.3,4837
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,33,33,2.36,4838
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,34,34,2.43,4839
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,35,35,2.52,4840
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,36,36,2.63,4841
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,37,37,2.76,4842
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,38,38,2.92,4843
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,39,39,3.1,4844
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,40,40,3.32,4845
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,41,41,3.57,4846
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,42,42,3.86,4847
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,43,43,4.19,4848
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,44,44,4.56,4849
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,45,45,4.98,4850
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,46,46,5.45,4851
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,47,47,5.97,4852
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,48,48,6.55,4853
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,49,49,7.18,4854
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,50,50,7.88,4855
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,51,51,8.64,4856
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,52,52,9.46,4857
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,53,53,10.36,4858
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,54,54,11.33,4859
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,55,55,12.38,4860
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,56,56,13.5,4861
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,57,57,14.71,4862
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,58,58,16.0,4863
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,59,59,17.38,4864
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,60,60,18.85,4865
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,61,61,20.42,4866
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,62,62,22.08,4867
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,63,63,23.84,4868
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,64,64,25.7,4869
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,65,65,27.67,4870
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,66,66,29.75,4871
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,67,67,32.09,4872
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,68,68,34.81,4873
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,69,69,37.92,4874
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,70,70,41.47,4875
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,71,71,46.44,4876
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,72,72,52.11,4877
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,73,73,58.6,4878
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,74,74,65.9,4879
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,75,75,73.95,4880
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,76,76,82.04,4881
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,77,77,91.13,4882
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,78,78,101.26,4883
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,79,79,111.42,4884
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,80,80,124.57,4885
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,81,81,136.96,4886
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,82,82,151.17,4887
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,83,83,166.83,4888
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,84,84,182.85,4889
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,85,85,200.3,4890
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,86,86,218.79,4891
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,87,87,238.32,4892
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,88,88,258.91,4893
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,89,89,280.56,4894
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,90,90,303.27,4895
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,91,91,327.05,4896
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,92,92,351.73,4897
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,93,93,377.32,4898
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,94,94,404.05,4899
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,95,95,432.16,4900
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,96,96,461.88,4901
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,04,SM,97,97,493.21,4902
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,78,78,85.61,4903
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,79,79,95.96,4904
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,80,80,107.38,4905
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,81,81,118.86,4906
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,82,82,131.74,4907
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,83,83,146.11,4908
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,84,84,160.53,4909
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,02,SM,85,85,179.18,4910
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,1,01,0.88,4911
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,2,02,0.88,4912
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,3,03,0.88,4913
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,4,04,0.88,4914
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,5,05,0.88,4915
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,6,06,0.88,4916
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,7,07,0.88,4917
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,8,08,0.88,4918
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,9,09,0.88,4919
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,10,10,0.88,4920
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,11,11,0.88,4921
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,12,12,0.88,4922
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,13,13,0.88,4923
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,14,14,0.88,4924
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,15,15,0.88,4925
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,16,16,0.88,4926
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,17,17,0.88,4927
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,18,18,0.88,4928
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,19,19,0.88,4929
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,20,20,0.88,4930
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,21,21,0.88,4931
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,22,22,0.9,4932
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,23,23,0.92,4933
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,24,24,0.94,4934
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,25,25,0.95,4935
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,26,26,0.98,4936
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,27,27,1.01,4937
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,28,28,1.03,4938
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,29,29,1.06,4939
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,30,30,1.1,4940
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,31,31,1.13,4941
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,32,32,1.17,4942
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,33,33,1.22,4943
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,34,34,1.26,4944
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,35,35,1.31,4945
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,36,36,1.36,4946
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,37,37,1.41,4947
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,38,38,1.47,4948
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,PR,39,39,1.51,4949
