MPOLICY,MBENTYP,MDATE,MBEN
011095330C,12,20221010,400.33
011095330C,12,20221010,30.00
011095330C,11,20221010,398.23
011095330C,12,20221108,363.35
011095330C,12,20221108,30.00
011095330C,11,20221108,361.44
011095330C,12,20221208,325.32
011095330C,12,20221208,30.00
011095330C,11,20221208,323.62
011095330C,12,20230109,285.04
011095330C,12,20230109,30.00
011095330C,11,20230109,283.56
011095330C,12,20230208,247.35
011095330C,12,20230208,30.00
011095330C,11,20230208,246.06
011095330C,12,20230308,212.23
011095330C,12,20230308,30.00
011095330C,11,20230308,211.12
011095330C,12,20230410,171.20
011095330C,12,20230410,30.00
011095330C,11,20230410,170.32
011095330C,12,20230508,136.41
011095330C,12,20230508,30.00
011095330C,11,20230508,135.70
011095330C,12,20230608,98.12
011095330C,12,20230608,30.00
011095330C,11,20230608,97.61
011095330C,12,20230710,58.76
011095330C,12,20230710,30.00
011095330C,11,20230710,58.46
011095330C,12,20230808,23.21
011095330C,12,20230808,30.00
011095330C,11,20230808,23.09
011095330C,11,20230827,461.99
011095330C,12,20230908,447.40
011095330C,12,20230908,30.00
011095330C,11,20230908,445.08
011095330C,12,20231009,407.41
011095330C,12,20231009,30.00
011095330C,11,20231009,405.31
011095330C,12,20231108,368.81
011095330C,12,20231108,30.00
011095330C,11,20231108,366.91
011095330C,12,20231208,330.37
011095330C,12,20231208,30.00
011095330C,11,20231208,328.67
011095330C,12,20240108,290.87
011095330C,12,20240108,30.00
011095330C,11,20240108,289.37
011095330C,12,20240208,251.52
011095330C,12,20240208,30.00
011095330C,11,20240208,250.22
011095330C,12,20240308,214.77
011095330C,12,20240308,30.00
011095330C,11,20240308,213.66
011095330C,12,20240408,175.72
011095330C,12,20240408,30.00
011095330C,11,20240408,174.82
011095330C,12,20240508,138.06
011095330C,12,20240508,30.00
011095330C,11,20240508,137.35
011095330C,12,20240610,96.85
011095330C,12,20240610,30.00
011095330C,11,20240610,96.35
011095330C,12,20240708,61.94
011095330C,12,20240708,30.00
011095330C,11,20240708,61.63
011095330C,12,20240808,30.00
011095330C,12,20240808,23.50
011095330C,11,20240808,23.38
011095330C,11,20240827,468.99
011095330C,12,20240909,452.90
011095330C,12,20240909,30.00
011095330C,11,20240909,450.59
011095330C,12,20241008,414.72
011095330C,12,20241008,30.00
011095330C,11,20241008,412.60
011095330C,12,20241108,374.21
011095330C,12,20241108,30.00
011095330C,11,20241108,372.30
011095330C,12,20241209,333.85
011095330C,12,20241209,30.00
011095330C,11,20241209,332.16
011095330C,12,20250108,294.90
011095330C,12,20250108,30.00
011095330C,11,20250108,293.41
011095330C,12,20250210,252.36
011095330C,12,20250210,30.00
011095330C,11,20250210,251.08
011095330C,12,20250310,216.21
011095330C,12,20250310,30.00
011095330C,11,20250310,215.12
011095330C,12,20250408,178.97
011095330C,12,20250408,30.00
011095330C,11,20250408,178.06
011095330C,12,20250508,140.62
011095330C,12,20250508,30.00
011095330C,11,20250508,139.91
011095330C,12,20250609,99.91
011095330C,12,20250609,30.00
011095330C,11,20250609,99.40
011095330C,12,20250708,63.10
011095330C,12,20250708,30.00
011095330C,11,20250708,62.79
011095330C,12,20250808,23.94
011095330C,12,20250808,30.00
011095330C,11,20250808,23.82
011095330C,11,20250827,476.54
011095330C,12,20250908,461.45
011095330C,12,20250908,30.00
011095330C,11,20250908,459.13
011095330C,12,20251008,421.42
011095330C,12,20251008,30.00
011095330C,11,20251008,419.32
011095330C,12,20251110,377.78
011095330C,12,20251110,30.00
011095330C,11,20251110,375.88
011095330C,12,20251208,340.58
011095330C,12,20251208,30.00
011095330C,11,20251208,338.88
011095330C,12,20260108,299.75
011095330C,12,20260108,30.00
011095330C,11,20260108,298.26
011095330C,12,20260209,257.80
011095330C,12,20260209,30.00
011095330C,11,20260209,256.52
011095330C,12,20260309,221.07
011095330C,12,20260309,30.00
011095330C,11,20260309,219.97
011095330C,12,20260408,181.95
011095330C,12,20260408,30.00
011095330C,11,20260408,181.05
011095330C,12,20260508,142.98
011095330C,12,20260508,30.00
011095330C,11,20260508,142.26
011095330C,12,20260608,102.86
011095330C,12,20260608,30.00
011095330C,11,20260608,102.36
011095851C,12,20180110,58.05
011095851C,12,20180110,16.00
011095851C,11,20180110,57.35
011095851C,12,20180212,48.19
011095851C,12,20180212,16.00
011095851C,11,20180212,47.61
011095851C,12,20180312,39.88
011095851C,12,20180312,16.00
011095851C,11,20180312,39.40
011095851C,12,20180410,31.45
011095851C,12,20180410,16.00
011095851C,11,20180410,31.06
011095851C,12,20180510,22.88
011095851C,12,20180510,16.00
011095851C,11,20180510,22.61
011095851C,12,20180611,13.94
011095851C,12,20180611,16.00
011095851C,11,20180611,13.76
011095851C,12,20180710,5.95
011095851C,12,20180710,16.00
011095851C,11,20180710,5.88
011095851C,11,20180801,101.67
011095851C,12,20180810,99.26
011095851C,12,20180810,16.00
011095851C,11,20180810,98.01
011095851C,12,20180910,89.76
011095851C,12,20180910,16.00
011095851C,11,20180910,88.63
011095851C,12,20181010,80.70
011095851C,12,20181010,16.00
011095851C,11,20181010,79.67
011095851C,12,20181112,71.00
011095851C,12,20181112,16.00
011095851C,11,20181112,70.10
011095851C,12,20181210,62.79
011095851C,12,20181210,16.00
011095851C,11,20181210,61.98
011095851C,12,20190110,53.94
011095851C,12,20190110,16.00
011095851C,11,20190110,53.24
011095851C,12,20190211,45.00
011095851C,12,20190211,16.00
011095851C,11,20190211,44.42
011095851C,12,20190311,37.26
011095851C,12,20190311,16.00
011095851C,11,20190311,36.76
011095851C,12,20190410,29.14
011095851C,12,20190410,16.00
011095851C,11,20190410,28.76
011095851C,12,20190510,21.19
011095851C,12,20190510,16.00
011095851C,11,20190510,20.91
011095851C,12,20190610,13.14
011095851C,12,20190610,16.00
011095851C,11,20190610,12.96
011095851C,12,20190710,5.50
011095851C,12,20190710,16.00
011095851C,11,20190710,5.43
011095851C,11,20190801,93.82
011095851C,12,20190812,91.10
011095851C,12,20190812,16.00
011095851C,11,20190812,89.87
011095851C,12,20190910,82.78
011095851C,12,20190910,16.00
011095851C,11,20190910,81.64
011095851C,12,20191010,74.36
011095851C,12,20191010,16.00
011095851C,11,20191010,73.33
011095851C,12,20191111,65.62
011095851C,12,20191111,16.00
011095851C,11,20191111,64.71
011095851C,12,20191210,57.78
011095851C,12,20191210,16.00
011095851C,11,20191210,56.97
011095851C,12,20200110,49.62
011095851C,12,20200110,16.00
011095851C,11,20200110,48.91
011095851C,12,20200210,41.61
011095851C,12,20200210,16.00
011095851C,11,20200210,41.02
011095851C,12,20200310,34.25
011095851C,12,20200310,16.00
011095851C,11,20200310,33.76
011095851C,12,20200410,26.58
011095851C,12,20200410,16.00
011095851C,11,20200410,26.19
011095851C,12,20200511,19.07
011095851C,12,20200511,16.00
011095851C,11,20200511,18.79
011095851C,12,20200610,11.95
011095851C,12,20200610,16.00
011095851C,11,20200610,11.78
011095851C,12,20200710,5.00
011095851C,12,20200710,16.00
011095851C,11,20200710,4.92
011095851C,11,20200801,85.35
011095851C,12,20200810,83.32
011095851C,12,20200810,16.00
011095851C,11,20200810,82.08
011095851C,12,20200910,75.17
011095851C,12,20200910,16.00
011095851C,11,20200910,74.04
011095851C,12,20201012,66.97
011095851C,12,20201012,16.00
011095851C,11,20201012,65.96
011095851C,12,20201110,59.61
011095851C,12,20201110,16.00
011095851C,11,20201110,58.69
011095851C,12,20201210,52.18
011095851C,12,20201210,16.00
011095851C,11,20201210,51.38
011095851C,12,20201230,47.09
011095851C,12,20201230,1021.21
011096068C,11,20180901,260.26
011096068C,11,20190901,281.06
011096068C,11,20200901,303.52
011096068C,12,20210607,73.63
011096068C,12,20210607,93.66
011096068C,11,20210607,71.92
011096068C,11,20210901,320.15
011096068C,12,20210909,313.39
011096068C,12,20210909,88.13
011096068C,11,20210909,306.51
011096068C,12,20220914,76.26
011096068C,11,20220914,319.78
011096068C,11,20230901,357.60
011096068C,11,20240901,386.18
011096068C,11,20250901,417.04
011096068C,12,20260112,268.78
011096068C,12,20260112,5366.90
011100907C,10,20200101,71.49
011100907C,11,20200101,5.71
011101578C,12,20171229,56.98
011101578C,12,20171229,52.90
011101578C,11,20171229,52.76
011101578C,12,20180628,27.03
011101578C,12,20180628,687.86
011102270C,12,20171117,86.11
011102270C,10,20171117,47.09
011102270C,11,20171117,86.40
011102270C,11,20171217,1096.13
011102270C,12,20171217,1096.13
011102270C,10,20171217,47.09
011102270C,11,20171217,1099.90
011102270C,12,20180117,1009.73
011102270C,10,20180117,47.09
011102270C,11,20180117,1013.16
011102270C,12,20180217,922.10
011102270C,10,20180217,47.09
011102270C,11,20180217,925.20
011102270C,12,20180317,842.16
011102270C,10,20180317,47.09
011102270C,11,20180317,844.97
011102270C,12,20180417,752.15
011102270C,10,20180417,47.09
011102270C,11,20180417,754.63
011102270C,12,20180517,663.92
011102270C,10,20180517,47.09
011102270C,11,20180517,666.10
011102270C,12,20180617,571.46
011102270C,10,20180617,47.09
011102270C,11,20180617,573.31
011102270C,12,20180717,480.83
011102270C,10,20180717,47.09
011102270C,11,20180717,482.37
011102270C,12,20180817,385.89
011102270C,10,20180817,47.09
011102270C,11,20180817,387.11
011102270C,12,20180917,289.69
011102270C,10,20180917,47.09
011102270C,11,20180917,290.60
011102270C,12,20181017,195.41
011102270C,10,20181017,47.09
011102270C,11,20181017,196.02
011102270C,12,20181117,96.72
011102270C,10,20181117,47.09
011102270C,11,20181117,97.02
011102270C,11,20181217,1230.82
011102270C,12,20181217,1230.82
011102270C,12,20181217,15401.91
011102551C,10,20180101,136.00
011102551C,11,20180101,10.87
011102551C,11,20190101,11.74
011102551C,12,20190219,10.23
011102551C,12,20190219,146.87
011102551C,11,20190219,0.10
011102551C,11,20200101,0.13
011102551C,11,20210101,0.14
011102551C,10,20220101,121.00
011102551C,11,20220101,9.82
011102551C,12,20220314,7.89
011102551C,12,20220314,124.81
011104064C,12,20180118,0.09
011104064C,12,20180118,8.08
011104064C,11,20180118,0.09
011104064C,11,20180122,8.08
011104064C,12,20181210,0.98
011104064C,12,20181210,108.24
011105008C,12,20180105,12.19
011105008C,12,20180105,7.80
011105008C,11,20180105,12.13
011105008C,11,20180223,133.34
011105008C,12,20180223,3.40
011105008C,12,20180427,109.99
011105008C,12,20180427,7.80
011105008C,11,20180427,109.50
011105008C,12,20180507,105.78
011105008C,10,20180507,12.20
011105008C,11,20180507,106.51
011105008C,12,20180607,94.85
011105008C,10,20180607,12.20
011105008C,11,20180607,95.50
011105008C,12,20180707,84.07
011105008C,10,20180707,12.20
011105008C,11,20180707,84.64
011105008C,12,20180807,72.67
011105008C,10,20180807,12.20
011105008C,11,20180807,73.15
011105008C,12,20180907,61.02
011105008C,10,20180907,12.20
011105008C,11,20180907,61.42
011105008C,12,20181007,49.53
011105008C,10,20181007,12.20
011105008C,11,20181007,49.86
011105008C,12,20181107,37.42
011105008C,10,20181107,12.20
011105008C,11,20181107,37.65
011105008C,12,20181207,25.45
011105008C,10,20181207,12.20
011105008C,11,20181207,25.61
011105008C,12,20190107,12.84
011105008C,10,20190107,12.20
011105008C,11,20190107,12.93
011105008C,11,20190207,158.75
011105008C,12,20190516,117.32
011105008C,12,20190516,25.30
011105008C,11,20190516,115.85
011105008C,12,20190624,99.33
011105008C,12,20190624,12.80
011105008C,11,20190624,98.70
011105008C,12,20190718,88.53
011105008C,12,20190718,25.00
011105008C,11,20190718,87.44
011105008C,12,20191028,44.19
011105008C,12,20191028,25.00
011105008C,11,20191028,43.65
011105008C,12,20200106,13.80
011105008C,12,20200106,25.00
011105008C,11,20200106,13.62
011105008C,12,20200107,13.20
011105008C,10,20200107,12.20
011105008C,11,20200107,13.28
011105008C,11,20200207,163.06
011105008C,12,20200207,163.06
011105008C,10,20200207,12.20
011105008C,11,20200207,164.04
011105008C,12,20200307,151.50
011105008C,10,20200307,12.20
011105008C,11,20200307,152.39
011105008C,12,20200407,138.82
011105008C,10,20200407,12.20
011105008C,11,20200407,139.63
011105008C,12,20200507,126.33
011105008C,10,20200507,12.20
011105008C,11,20200507,127.06
011105008C,12,20200607,113.15
011105008C,10,20200607,12.20
011105008C,11,20200607,113.80
011105008C,12,20200707,100.18
011105008C,10,20200707,12.20
011105008C,11,20200707,100.74
011105008C,12,20200807,86.49
011105008C,10,20200807,12.20
011105008C,11,20200807,86.98
011105008C,11,20200907,72.95
011105008C,12,20200907,72.56
011105008C,10,20200907,12.20
011105008C,12,20201207,29.84
011105008C,10,20201207,12.20
011105008C,11,20201207,30.01
011105008C,11,20210207,185.32
011105008C,12,20210504,142.93
011105008C,12,20210504,23.40
011105008C,11,20210504,141.51
011105008C,12,20210602,127.18
011105008C,12,20210602,27.80
011105008C,11,20210602,125.69
011105008C,12,20210628,112.92
011105008C,12,20210628,35.60
011105008C,11,20210628,111.20
011105008C,12,20210712,104.40
011105008C,12,20210712,47.80
011105008C,11,20210712,102.24
011105008C,12,20210719,98.90
011105008C,12,20210719,2264.06
011105232C,11,20180207,374.54
011105232C,12,20180212,369.60
011105232C,12,20180212,346.82
011105232C,11,20180212,342.28
011105232C,11,20190207,374.57
011105232C,12,20190214,367.65
011105232C,12,20190214,346.85
011105232C,11,20190214,340.49
011105232C,12,20200205,1.98
011105232C,12,20200205,346.89
011105232C,11,20200205,1.83
011105232C,11,20200207,346.88
011105232C,11,20210207,374.60
011105232C,12,20210209,372.62
011105232C,12,20210209,346.88
011105232C,11,20210209,345.06
011105232C,11,20220207,374.61
011105232C,12,20220210,371.65
011105232C,12,20220210,346.89
011105232C,11,20220210,344.16
011105232C,11,20230207,374.63
011105232C,12,20230306,347.89
011105232C,12,20230306,346.91
011105232C,11,20230306,322.30
011105232C,11,20240207,374.80
011105232C,12,20240208,373.81
011105232C,12,20240208,347.07
011105232C,11,20240208,346.16
011105232C,11,20250207,374.81
011105232C,12,20250220,361.95
011105232C,12,20250220,347.07
011105232C,11,20250220,335.24
011105232C,11,20260207,374.89
011105232C,12,20260211,370.94
011105232C,12,20260211,347.15
011105232C,11,20260211,343.51
011105385C,10,20180815,8.25
011105385C,11,20180815,0.33
011105385C,12,20180915,0.28
011105385C,10,20180915,8.25
011105385C,11,20180915,0.54
011105385C,12,20181015,0.44
011105385C,10,20181015,8.25
011105385C,11,20181015,0.65
011105385C,12,20181115,0.49
011105385C,10,20181115,8.25
011105385C,11,20181115,0.65
011105385C,12,20181215,0.44
011105385C,10,20181215,8.25
011105385C,11,20181215,0.55
011105385C,12,20190115,0.28
011105385C,12,20190115,42.04
011105386C,10,20180815,6.87
011105386C,11,20180815,0.27
011105386C,12,20181105,0.15
011105386C,12,20181105,6.99
011105523C,11,20180213,172.62
011105523C,11,20190213,186.42
011105523C,12,20190220,182.98
011105523C,12,20190220,172.62
011105523C,11,20190220,169.46
011105523C,12,20190513,131.77
011105523C,12,20190513,2201.25
011105523C,11,20190513,131.77
011105523C,12,20190513,2201.25
011105523C,12,20190813,88.69
011105523C,12,20190813,2244.33
011105839C,11,20180220,336.71
011105839C,12,20180313,318.03
011105839C,12,20180313,25.00
011105839C,11,20180313,316.15
011105839C,12,20180406,294.83
011105839C,12,20180406,25.00
011105839C,11,20180406,293.09
011105839C,12,20180515,258.42
011105839C,12,20180515,25.00
011105839C,11,20180515,256.89
011105839C,12,20180611,232.86
011105839C,12,20180611,25.00
011105839C,11,20180611,231.49
011105839C,12,20180709,206.58
011105839C,12,20180709,25.00
011105839C,11,20180709,205.35
011105839C,12,20180807,179.54
011105839C,12,20180807,25.00
011105839C,11,20180807,178.49
011105839C,12,20180912,146.42
011105839C,12,20180912,25.00
011105839C,11,20180912,145.56
011105839C,12,20181120,83.78
011105839C,12,20181120,25.00
011105839C,11,20181120,83.29
011105839C,12,20181220,56.31
011105839C,12,20181220,25.00
011105839C,11,20181220,55.98
011105839C,11,20181221,54.76
011105839C,12,20181221,55.08
011105839C,12,20181221,25.00
011105839C,12,20190108,38.67
011105839C,12,20190108,25.00
011105839C,11,20190108,38.45
011105839C,12,20190214,5.39
011105839C,12,20190214,25.00
011105839C,11,20190214,5.35
011105839C,11,20190220,338.76
011105839C,12,20190308,324.45
011105839C,12,20190308,25.00
011105839C,11,20190308,322.54
011105839C,12,20190410,293.05
011105839C,12,20190410,25.00
011105839C,11,20190410,291.33
011105839C,12,20190424,278.83
011105839C,12,20190424,4245.34
011106598C,12,20180202,2.17
011106598C,12,20180202,150.45
011106598C,11,20180202,2.01
011106598C,11,20180207,150.44
011106598C,11,20190207,162.46
011106598C,12,20190213,159.85
011106598C,12,20190213,150.44
011106598C,11,20190213,148.04
011106598C,12,20200207,150.46
011106598C,11,20200207,150.46
011106598C,11,20210207,162.48
011106598C,12,20210309,148.54
011106598C,12,20210309,196.97
011106598C,11,20210309,134.25
011106598C,12,20220207,146.85
011106598C,11,20220207,146.85
011106598C,11,20230207,158.58
011106598C,12,20230227,150.09
011106598C,12,20230227,146.85
011106598C,11,20230227,139.03
011106598C,11,20240207,158.64
011106598C,12,20240220,153.12
011106598C,12,20240220,146.90
011106598C,11,20240220,141.82
011106598C,11,20250207,158.67
011106598C,12,20250210,157.40
011106598C,12,20250210,146.93
011106598C,11,20250210,145.76
011106598C,12,20260206,0.43
011106598C,12,20260206,146.94
011106598C,11,20260206,0.39
011106598C,11,20260207,146.93
011107137C,10,20210515,8.52
011107137C,11,20210515,0.56
011107137C,12,20210615,0.50
011107137C,10,20210615,8.52
011107137C,11,20210615,1.01
011107137C,12,20210715,0.90
011107137C,10,20210715,8.52
011107137C,11,20210715,1.35
011107137C,12,20210815,1.18
011107137C,10,20210815,8.52
011107137C,11,20210815,1.57
011107137C,12,20210915,1.34
011107137C,10,20210915,8.52
011107137C,11,20210915,1.68
011107137C,12,20211015,1.41
011107137C,10,20211015,8.52
011107137C,11,20211015,1.68
011107137C,12,20211115,1.34
011107137C,10,20211115,8.52
011107137C,11,20211115,1.56
011107137C,12,20211215,1.17
011107137C,10,20211215,8.52
011107137C,11,20211215,1.33
011107137C,12,20220115,0.87
011107137C,10,20220115,8.52
011107137C,11,20220115,0.98
011107137C,12,20220215,0.46
011107137C,10,20220215,8.52
011107137C,11,20220215,0.52
011107137C,11,20220315,7.05
