reconstructed_claim_id,claim_family,mresidual_candidate,decomposition_status,balancing_status,residual_reason,derivation_status,derivation_confidence
RC-9010794098-2-SURRENDER_CLAIM-C7-20250514,SURRENDER_CLAIM,448.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794099-2-SURRENDER_CLAIM-C0-20180516,SURRENDER_CLAIM,314.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794099-2-SURRENDER_CLAIM-C1-20190516,SURRENDER_CLAIM,314.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794099-2-SURRENDER_CLAIM-C2-20200516,SURRENDER_CLAIM,314.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794099-2-SURRENDER_CLAIM-C3-20210516,SURRENDER_CLAIM,314.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794099-2-SURRENDER_CLAIM-C4-20220516,SURRENDER_CLAIM,314.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794099-2-SURRENDER_CLAIM-C5-20230516,SURRENDER_CLAIM,314.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794099-2-SURRENDER_CLAIM-C6-20240516,SURRENDER_CLAIM,314.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794099-2-SURRENDER_CLAIM-C7-20250516,SURRENDER_CLAIM,314.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794112-2-SURRENDER_CLAIM-C0-20180523,SURRENDER_CLAIM,642.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794112-2-SURRENDER_CLAIM-C1-20190523,SURRENDER_CLAIM,642.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794112-2-SURRENDER_CLAIM-C2-20200523,SURRENDER_CLAIM,642.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794112-2-SURRENDER_CLAIM-C3-20210523,SURRENDER_CLAIM,642.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794112-2-SURRENDER_CLAIM-C4-20220414,SURRENDER_CLAIM,25354.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794116-2-SURRENDER_CLAIM-C0-20180523,SURRENDER_CLAIM,448.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794116-2-SURRENDER_CLAIM-C1-20190523,SURRENDER_CLAIM,448.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794116-2-SURRENDER_CLAIM-C2-20200523,SURRENDER_CLAIM,448.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794116-2-SURRENDER_CLAIM-C3-20210523,SURRENDER_CLAIM,448.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794116-2-SURRENDER_CLAIM-C4-20220523,SURRENDER_CLAIM,448.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794116-2-SURRENDER_CLAIM-C5-20230523,SURRENDER_CLAIM,448.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794116-2-SURRENDER_CLAIM-C6-20240523,SURRENDER_CLAIM,21635.84,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794265-3-SURRENDER_CLAIM-C0-20180516,SURRENDER_CLAIM,246.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794265-3-SURRENDER_CLAIM-C1-20190516,SURRENDER_CLAIM,246.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794265-3-SURRENDER_CLAIM-C2-20200516,SURRENDER_CLAIM,246.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794265-3-SURRENDER_CLAIM-C3-20210516,SURRENDER_CLAIM,246.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794265-3-SURRENDER_CLAIM-C4-20220516,SURRENDER_CLAIM,246.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794265-3-SURRENDER_CLAIM-C5-20230516,SURRENDER_CLAIM,246.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794265-3-SURRENDER_CLAIM-C6-20240516,SURRENDER_CLAIM,246.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794265-3-SURRENDER_CLAIM-C7-20250516,SURRENDER_CLAIM,246.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794514-2-SURRENDER_CLAIM-C0-20180601,SURRENDER_CLAIM,328.78,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794514-2-SURRENDER_CLAIM-C1-20190601,SURRENDER_CLAIM,328.78,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794514-2-SURRENDER_CLAIM-C2-20200601,SURRENDER_CLAIM,328.78,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794514-2-SURRENDER_CLAIM-C3-20210601,SURRENDER_CLAIM,328.78,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794514-2-SURRENDER_CLAIM-C4-20220601,SURRENDER_CLAIM,328.78,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794514-2-SURRENDER_CLAIM-C5-20230601,SURRENDER_CLAIM,328.78,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794514-2-SURRENDER_CLAIM-C6-20240601,SURRENDER_CLAIM,328.78,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794514-2-SURRENDER_CLAIM-C7-20250601,SURRENDER_CLAIM,328.78,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794518-2-SURRENDER_CLAIM-C0-20180601,SURRENDER_CLAIM,318.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794520-2-SURRENDER_CLAIM-C0-20180520,SURRENDER_CLAIM,171.05,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794730-2-SURRENDER_CLAIM-C0-20180601,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794730-2-SURRENDER_CLAIM-C1-20190601,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794730-2-SURRENDER_CLAIM-C2-20200601,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794730-2-SURRENDER_CLAIM-C3-20210601,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794730-2-SURRENDER_CLAIM-C4-20220601,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794730-2-SURRENDER_CLAIM-C5-20230601,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794730-2-SURRENDER_CLAIM-C6-20240601,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794730-2-SURRENDER_CLAIM-C7-20250601,SURRENDER_CLAIM,187.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794731-2-SURRENDER_CLAIM-C0-20180601,SURRENDER_CLAIM,230.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794731-2-SURRENDER_CLAIM-C1-20190601,SURRENDER_CLAIM,230.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794731-2-SURRENDER_CLAIM-C2-20200601,SURRENDER_CLAIM,230.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794731-2-SURRENDER_CLAIM-C3-20210601,SURRENDER_CLAIM,230.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794731-2-SURRENDER_CLAIM-C4-20220601,SURRENDER_CLAIM,230.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794731-2-SURRENDER_CLAIM-C5-20230601,SURRENDER_CLAIM,230.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794731-2-SURRENDER_CLAIM-C6-20240601,SURRENDER_CLAIM,230.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794731-2-SURRENDER_CLAIM-C7-20250601,SURRENDER_CLAIM,230.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794751-2-SURRENDER_CLAIM-C0-20180601,SURRENDER_CLAIM,150.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794751-2-SURRENDER_CLAIM-C1-20190601,SURRENDER_CLAIM,150.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794751-2-SURRENDER_CLAIM-C2-20200601,SURRENDER_CLAIM,150.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794751-2-SURRENDER_CLAIM-C3-20210601,SURRENDER_CLAIM,150.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794751-2-SURRENDER_CLAIM-C4-20220601,SURRENDER_CLAIM,150.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794751-2-SURRENDER_CLAIM-C5-20230601,SURRENDER_CLAIM,150.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794751-2-SURRENDER_CLAIM-C6-20240601,SURRENDER_CLAIM,150.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010794751-2-SURRENDER_CLAIM-C7-20250601,SURRENDER_CLAIM,150.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795047-1-DEATH_CLAIM-C0-20180620,DEATH_CLAIM,-42.93,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010795361-3-SURRENDER_CLAIM-C0-20180527,SURRENDER_CLAIM,934.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795361-3-SURRENDER_CLAIM-C1-20190527,SURRENDER_CLAIM,934.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795361-3-SURRENDER_CLAIM-C2-20200527,SURRENDER_CLAIM,934.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795361-3-SURRENDER_CLAIM-C3-20210527,SURRENDER_CLAIM,934.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795361-3-SURRENDER_CLAIM-C4-20220527,SURRENDER_CLAIM,934.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795361-3-SURRENDER_CLAIM-C5-20230527,SURRENDER_CLAIM,934.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795361-3-SURRENDER_CLAIM-C6-20240527,SURRENDER_CLAIM,934.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795361-3-SURRENDER_CLAIM-C7-20250527,SURRENDER_CLAIM,934.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795562-2-SURRENDER_CLAIM-C0-20180703,SURRENDER_CLAIM,12129.11,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795564-2-SURRENDER_CLAIM-C0-20180701,SURRENDER_CLAIM,298.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795564-2-SURRENDER_CLAIM-C1-20190701,SURRENDER_CLAIM,298.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795564-2-SURRENDER_CLAIM-C2-20200701,SURRENDER_CLAIM,298.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795564-2-SURRENDER_CLAIM-C3-20210701,SURRENDER_CLAIM,298.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795564-2-SURRENDER_CLAIM-C4-20220701,SURRENDER_CLAIM,298.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795564-2-SURRENDER_CLAIM-C5-20230701,SURRENDER_CLAIM,298.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795564-2-SURRENDER_CLAIM-C6-20240701,SURRENDER_CLAIM,298.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795564-2-SURRENDER_CLAIM-C7-20250320,SURRENDER_CLAIM,13434.72,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795565-2-SURRENDER_CLAIM-C0-20180123,SURRENDER_CLAIM,7415.56,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795609-2-SURRENDER_CLAIM-C0-20180503,SURRENDER_CLAIM,6414.53,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795612-2-SURRENDER_CLAIM-C0-20180603,SURRENDER_CLAIM,287.24,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795612-2-SURRENDER_CLAIM-C1-20190603,SURRENDER_CLAIM,287.24,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795612-2-SURRENDER_CLAIM-C2-20200603,SURRENDER_CLAIM,287.24,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795612-2-SURRENDER_CLAIM-C3-20210603,SURRENDER_CLAIM,287.24,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795612-2-SURRENDER_CLAIM-C4-20220603,SURRENDER_CLAIM,287.24,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795612-2-SURRENDER_CLAIM-C5-20230603,SURRENDER_CLAIM,287.24,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795612-2-SURRENDER_CLAIM-C6-20240603,SURRENDER_CLAIM,287.24,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795618-2-SURRENDER_CLAIM-C0-20180701,SURRENDER_CLAIM,303.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795618-2-SURRENDER_CLAIM-C1-20190701,SURRENDER_CLAIM,303.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795699-2-SURRENDER_CLAIM-C0-20240526,SURRENDER_CLAIM,8852.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795890-1-DEATH_CLAIM-C0-20181126,DEATH_CLAIM,-88.2,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010795898-2-SURRENDER_CLAIM-C0-20180528,SURRENDER_CLAIM,164.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795898-2-SURRENDER_CLAIM-C1-20190528,SURRENDER_CLAIM,164.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795898-2-SURRENDER_CLAIM-C2-20200528,SURRENDER_CLAIM,164.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795898-2-SURRENDER_CLAIM-C3-20210528,SURRENDER_CLAIM,164.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795898-2-SURRENDER_CLAIM-C4-20220528,SURRENDER_CLAIM,164.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795898-2-SURRENDER_CLAIM-C5-20230528,SURRENDER_CLAIM,164.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795898-2-SURRENDER_CLAIM-C6-20240528,SURRENDER_CLAIM,164.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010795898-2-SURRENDER_CLAIM-C7-20250528,SURRENDER_CLAIM,164.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796325-1-DEATH_CLAIM-C0-20250323,DEATH_CLAIM,-5.5,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010796355-3-SURRENDER_CLAIM-C0-20180602,SURRENDER_CLAIM,722.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796355-3-SURRENDER_CLAIM-C1-20190602,SURRENDER_CLAIM,722.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796355-3-SURRENDER_CLAIM-C2-20200602,SURRENDER_CLAIM,722.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796355-3-SURRENDER_CLAIM-C3-20210602,SURRENDER_CLAIM,722.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796355-3-SURRENDER_CLAIM-C4-20220602,SURRENDER_CLAIM,722.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796355-3-SURRENDER_CLAIM-C5-20230602,SURRENDER_CLAIM,722.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796355-3-SURRENDER_CLAIM-C6-20240602,SURRENDER_CLAIM,722.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796355-3-SURRENDER_CLAIM-C7-20250602,SURRENDER_CLAIM,722.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796356-3-SURRENDER_CLAIM-C0-20180602,SURRENDER_CLAIM,287.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796356-3-SURRENDER_CLAIM-C1-20190602,SURRENDER_CLAIM,287.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796356-3-SURRENDER_CLAIM-C2-20200602,SURRENDER_CLAIM,287.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796356-3-SURRENDER_CLAIM-C3-20210602,SURRENDER_CLAIM,287.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796356-3-SURRENDER_CLAIM-C4-20220602,SURRENDER_CLAIM,287.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796356-3-SURRENDER_CLAIM-C5-20230602,SURRENDER_CLAIM,287.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796356-3-SURRENDER_CLAIM-C6-20240602,SURRENDER_CLAIM,287.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796356-3-SURRENDER_CLAIM-C7-20250602,SURRENDER_CLAIM,287.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796459-2-SURRENDER_CLAIM-C0-20241010,SURRENDER_CLAIM,16711.4,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796464-2-SURRENDER_CLAIM-C0-20180314,SURRENDER_CLAIM,6179.99,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796554-1-DEATH_CLAIM-C0-20231120,DEATH_CLAIM,6306.67,CLEARING_ONLY_DISTORTION,UNBALANCED,CLEARING_ONLY_DISTORTION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796707-2-SURRENDER_CLAIM-C0-20180605,SURRENDER_CLAIM,246.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796707-2-SURRENDER_CLAIM-C1-20190605,SURRENDER_CLAIM,246.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796707-2-SURRENDER_CLAIM-C2-20200605,SURRENDER_CLAIM,246.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796707-2-SURRENDER_CLAIM-C3-20210605,SURRENDER_CLAIM,246.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796707-2-SURRENDER_CLAIM-C4-20220605,SURRENDER_CLAIM,246.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796707-2-SURRENDER_CLAIM-C5-20230605,SURRENDER_CLAIM,246.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796707-2-SURRENDER_CLAIM-C6-20240605,SURRENDER_CLAIM,246.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796707-2-SURRENDER_CLAIM-C7-20250605,SURRENDER_CLAIM,246.6,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796821-1-DEATH_CLAIM-C0-20180402,DEATH_CLAIM,-49.74,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010796908-3-SURRENDER_CLAIM-C0-20190606,SURRENDER_CLAIM,290.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796912-3-SURRENDER_CLAIM-C0-20180716,SURRENDER_CLAIM,179.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796912-3-SURRENDER_CLAIM-C1-20190716,SURRENDER_CLAIM,179.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796912-3-SURRENDER_CLAIM-C2-20200716,SURRENDER_CLAIM,179.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796912-3-SURRENDER_CLAIM-C3-20210716,SURRENDER_CLAIM,179.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796912-3-SURRENDER_CLAIM-C4-20220716,SURRENDER_CLAIM,179.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796912-3-SURRENDER_CLAIM-C5-20230716,SURRENDER_CLAIM,179.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796912-3-SURRENDER_CLAIM-C6-20240716,SURRENDER_CLAIM,179.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796912-3-SURRENDER_CLAIM-C7-20250716,SURRENDER_CLAIM,179.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010796916-2-SURRENDER_CLAIM-C0-20180605,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
