SCOPE,MPOLICY,MPHASE,MPLAN,FIELD,BASELINE,CURRENT
PHASE1,9010868188C,1,1659CS,MPREM,35.22,7.402445
PHASE1,9010868189C,1,1659CS,MLASTANN,38,37
PHASE1,9010868984C,1,5667AT,MLASTANN,39,38
PHASE1,9010869344C,1,1659C2,MLASTANN,38,37
PHASE1,9010869344C,1,1659C2,MPREM,113.50,4.54
PHASE1,9010869452C,1,1668SP,MLASTANN,38,37
PHASE1,9010869452C,1,1668SP,MPREM,2494.75,445.230294
PHASE1,9010869804C,1,1668SP,MLASTANN,38,37
PHASE1,9010869804C,1,1668SP,MPREM,4558.00,455.779946
PHASE1,9010870474C,1,1658C1,MLASTANN,38,37
PHASE1,9010870474C,1,1658C1,MPREM,40.34,9.6816
PHASE1,9010871146C,1,1659CR,MLASTANN,38,37
PHASE1,9010871146C,1,1659CR,MPREM,206.95,41.39
PHASE1,9010871793C,1,1659CR,MLASTANN,38,37
PHASE1,9010871793C,1,1659CR,MPREM,94.16,37.664
PHASE1,9010871903C,1,1658C1,MLASTANN,38,37
PHASE1,9010871903C,1,1658C1,MPREM,21.05,7.217143
PHASE1,9010872105C,1,1659C2,MLASTANN,38,37
PHASE1,9010872109C,1,1658C1,MLASTANN,38,37
PHASE1,9010872109C,1,1658C1,MPREM,40.48,4.8576
PHASE1,9010872324C,1,1659C2,MLASTANN,38,37
PHASE1,9010872324C,1,1659C2,MPREM,83.07,9.9684
PHASE1,9010872326C,1,1659C2,MLASTANN,38,37
PHASE1,9010872326C,1,1659C2,MPREM,125.75,5.03
PHASE1,9010872327C,1,1659C2,MLASTANN,38,37
PHASE1,9010872327C,1,1659C2,MPREM,121.00,4.84
PHASE1,9010872328C,1,1659C2,MLASTANN,38,37
PHASE1,9010872328C,1,1659C2,MPREM,138.25,5.53
PHASE1,9010872329C,1,1659C2,MLASTANN,38,37
PHASE1,9010872329C,1,1659C2,MPREM,146.00,5.84
PHASE1,9010872331C,1,1659C2,MLASTANN,38,37
PHASE1,9010872331C,1,1659C2,MPREM,517.00,10.34
PHASE1,9010872404C,1,1658C1,MLASTANN,38,37
PHASE1,9010872406C,1,1658C1,MLASTANN,38,37
PHASE1,9010872415C,1,1659CR,MLASTANN,38,37
PHASE1,9010872415C,1,1659CR,MPREM,20.40,40.8
PHASE1,9010872416C,1,1658C1,MLASTANN,38,37
PHASE1,9010872417C,1,1658C1,MLASTANN,38,37
PHASE1,9010872417C,1,1658C1,MPREM,18.90,3.024
PHASE1,9010872522C,1,1658C1,MLASTANN,38,37
PHASE1,9010872526C,1,5667AT,MLASTANN,38,37
PHASE1,9010873140C,1,1659C2,MLASTANN,38,37
PHASE1,9010873140C,1,1659C2,MPREM,222.25,8.89
PHASE1,9010873154C,1,1659CR,MLASTANN,38,37
PHASE1,9010873154C,1,1659CR,MPREM,317.10,31.71
PHASE1,9010873155C,1,1659C2,MLASTANN,38,37
PHASE1,9010873283C,1,1658C1,MLASTANN,38,37
PHASE1,9010873288C,1,5667AT,MLASTANN,38,37
PHASE1,9010873499C,1,1659C2,MLASTANN,38,37
PHASE1,9010873499C,1,1659C2,MPREM,63.53,5.0824
PHASE1,9010873725C,1,1659C2,MLASTANN,38,37
PHASE1,9010873725C,1,1659C2,MPREM,217.00,4.34
PHASE1,9010874688C,1,1658C1,MLASTANN,38,37
PHASE1,9010874688C,1,1658C1,MPREM,22.44,2.6928
PHASE1,9010874797C,1,1659CR,MLASTANN,38,37
PHASE1,9010874797C,1,1659CR,MPREM,105.00,42
PHASE1,9010874801C,1,5667AT,MLASTANN,38,37
PHASE1,9010874806C,1,1658C1,MLASTANN,38,37
PHASE1,9010874806C,1,1658C1,MPREM,38.68,6.1888
PHASE1,9010875065C,1,1668SP,MLASTANN,38,37
PHASE1,9010875065C,1,1668SP,MPREM,5000.00,411.519924
PHASE1,9010875783C,1,1659CR,MLASTANN,38,37
PHASE1,9010875783C,1,1659CR,MPREM,18.21,43.704
PHASE1,9010875937C,1,1658C1,MLASTANN,38,37
PHASE1,9010875937C,1,1658C1,MPREM,249.00,3.557143
PHASE1,9010876417C,1,1659CR,MLASTANN,38,37
PHASE1,9010876417C,1,1659CR,MPREM,476.80,47.68
PHASE1,9010876736C,1,1658C1,MLASTANN,38,37
PHASE1,9010876737C,1,1658C1,MLASTANN,38,37
PHASE1,9010877012C,1,1659CR,MLASTANN,39,38
PHASE1,9010877012C,1,1659CR,MPREM,197.35,39.47
PHASE1,9010877072C,1,1658C1,MLASTANN,38,37
PHASE1,9010877072C,1,1658C1,MPREM,90.31,14.4496
PHASE1,9010877466C,1,5667AT,MLASTANN,38,37
PHASE1,9010877467C,1,5667AT,MLASTANN,38,37
PHASE1,9010877469C,1,1659C2,MLASTANN,38,37
PHASE1,9010877478C,1,1658C1,MLASTANN,38,37
PHASE1,9010877478C,1,1658C1,MPREM,22.22,10.6656
PHASE1,9010877480C,1,1658C1,MLASTANN,38,37
PHASE1,9010877480C,1,1658C1,MPREM,19.37,3.0992
PHASE1,9010877481C,1,1658C1,MLASTANN,38,37
PHASE1,9010877481C,1,1658C1,MPREM,19.78,3.1648
PHASE1,9010877715C,1,1659C2,MLASTANN,38,37
PHASE1,9010877715C,1,1659C2,MPREM,217.00,4.34
PHASE1,9010877890C,1,1659SR,MLASTANN,38,37
PHASE1,9010877890C,1,1659SR,MPREM,677.40,33.87
PHASE1,9010878099C,1,1659CR,MLASTANN,38,37
PHASE1,9010878099C,1,1659CR,MPREM,103.61,41.444
PHASE1,9010878316C,1,5667AT,MLASTANN,38,37
PHASE1,9010878589C,1,1659C2,MLASTANN,38,37
PHASE1,9010878589C,1,1659C2,MPREM,77.56,12.4096
PHASE1,9010878592C,1,1659C2,MLASTANN,38,37
PHASE1,9010878592C,1,1659C2,MPREM,371.50,14.86
PHASE1,9010878904C,1,1659C2,MLASTANN,38,37
PHASE1,9010878904C,1,1659C2,MPREM,28.71,13.7808
PHASE1,9010879082C,1,1658C1,MLASTANN,38,37
PHASE1,9010879082C,1,1658C1,MPREM,11.86,5.6928
PHASE1,9010879083C,1,1658C1,MLASTANN,38,37
PHASE1,9010879083C,1,1658C1,MPREM,13.38,3.2112
PHASE1,9010879203C,1,1659CR,MLASTANN,38,37
PHASE1,9010879786C,1,1659CR,MLASTANN,38,37
PHASE1,9010879786C,1,1659CR,MPREM,13.68,32.832
PHASE1,9010880225C,1,1659CR,MLASTANN,38,37
PHASE1,9010880225C,1,1659CR,MPREM,16.55,39.72
PHASE1,9010880257C,1,1659C2,MLASTANN,38,37
PHASE1,9010880362C,1,1658C1,MLASTANN,38,37
PHASE1,9010880950C,1,5667AT,MLASTANN,38,37
PHASE1,9010880951C,1,5667AT,MLASTANN,38,37
PHASE1,9010881096C,1,1659CR,MLASTANN,38,37
PHASE1,9010881096C,1,1659CR,MPREM,197.35,39.47
PHASE1,9010881272C,1,1659C2,MLASTANN,38,37
PHASE1,9010881272C,1,1659C2,MPREM,11.07,5.3136
PHASE1,9010881273C,1,1659C2,MLASTANN,38,37
PHASE1,9010881273C,1,1659C2,MPREM,10.85,5.208
PHASE1,9010881277C,1,1668SP,MLASTANN,38,37
PHASE1,9010881277C,1,1668SP,MPREM,3000.00,82.190002
PHASE1,9010881301C,1,1659C2,MLASTANN,38,37
PHASE1,9010881301C,1,1659C2,MPREM,407.50,16.3
PHASE1,9010881307C,1,1659C2,MLASTANN,38,37
PHASE1,9010881307C,1,1659C2,MPREM,11.57,5.5536
PHASE1,9010881308C,1,1659C2,MLASTANN,38,37
PHASE1,9010881308C,1,1659C2,MPREM,11.82,5.6736
PHASE1,9010881309C,1,1659C2,MLASTANN,38,37
PHASE1,9010881309C,1,1659C2,MPREM,39.43,13.518857
PHASE1,9010881974C,1,1659CR,MLASTANN,38,37
PHASE1,9010881974C,1,1659CR,MPREM,289.55,57.91
PHASE1,9010881975C,1,1659CR,MLASTANN,38,37
PHASE1,9010881975C,1,1659CR,MPREM,227.90,45.58
PHASE1,9010882195C,1,5667AT,MLASTANN,38,37
PHASE1,9010882408C,1,1658C1,MLASTANN,38,37
PHASE1,9010882408C,1,1658C1,MPREM,79.75,3.19
PHASE1,9010882416C,1,1659CR,MLASTANN,38,37
PHASE1,9010883172C,1,1658C1,MLASTANN,38,37
PHASE1,9010883239C,1,1658C1,MLASTANN,38,37
PHASE1,9010883239C,1,1658C1,MPREM,12.36,5.9328
PHASE1,9010883244C,1,1658C1,MLASTANN,38,37
PHASE1,9010883245C,1,1659CR,MLASTANN,38,37
PHASE1,9010883245C,1,1659CR,MPREM,206.95,41.39
PHASE1,9010883246C,1,1669SR,MLASTANN,38,37
PHASE1,9010883246C,1,1669SR,MPREM,163.20,32.64
PHASE1,9010883533C,1,1659C2,MLASTANN,38,37
PHASE1,9010883533C,1,1659C2,MPREM,15.03,7.2144
PHASE1,9010883563C,1,1659CR,MLASTANN,38,37
PHASE1,9010883563C,1,1659CR,MPREM,19.42,38.84
PHASE1,9010883564C,1,1658C1,MLASTANN,38,37
PHASE1,9010883567C,1,1658C1,MLASTANN,38,37
PHASE1,9010883567C,1,1658C1,MPREM,7.50,3.6
PHASE1,9010883731C,1,1659C2,MLASTANN,38,37
PHASE1,9010883731C,1,1659C2,MPREM,179.44,4.078182
PHASE1,9010884052C,1,1659CR,MLASTANN,38,37
PHASE1,9010884052C,1,1659CR,MPREM,217.20,43.44
PHASE1,9010885383C,1,5667AT,MLASTANN,38,37
PHASE1,9010885441C,1,1659C2,MLASTANN,38,37
PHASE1,9010886528C,1,1659C2,MLASTANN,38,37
PHASE1,9010886805C,1,1659CR,MLASTANN,38,37
PHASE1,9010886805C,1,1659CR,MPREM,313.30,41.773333
PHASE1,9010886812C,1,1659C2,MLASTANN,38,37
PHASE1,9010886812C,1,1659C2,MPREM,502.00,20.08
PHASE1,9010886851C,1,1659C2,MLASTANN,38,37
PHASE1,9010886851C,1,1659C2,MPREM,373.75,14.95
PHASE1,9010887617C,1,1658C1,MLASTANN,38,37
PHASE1,9010887770C,1,5667AT,MLASTANN,38,37
PHASE1,9010887780C,1,1659CR,MLASTANN,38,37
PHASE1,9010887923C,1,1658C1,MLASTANN,38,37
PHASE1,9010887923C,1,1658C1,MPREM,16.70,8.016
PHASE1,9010887925C,1,1658C1,MLASTANN,38,37
PHASE1,9010887925C,1,1658C1,MPREM,11.11,5.3328
PHASE1,9010887927C,1,1658C1,MLASTANN,38,37
PHASE1,9010887929C,1,1658C1,MLASTANN,38,37
PHASE1,9010888232C,1,1659CR,MLASTANN,38,37
PHASE1,9010888232C,1,1659CR,MPREM,206.95,41.39
PHASE1,9010888338C,1,1659CR,MLASTANN,38,37
PHASE1,9010888339C,1,1659C2,MLASTANN,38,37
PHASE1,9010888649C,1,1658C1,MLASTANN,38,37
PHASE1,9010888649C,1,1658C1,MPREM,43.31,3.4648
PHASE1,9010888941C,1,1658C1,MLASTANN,38,37
PHASE1,9010888941C,1,1658C1,MPREM,45.23,7.2368
PHASE1,9010889177C,1,1659C2,MLASTANN,38,37
PHASE1,9010889177C,1,1659C2,MPREM,215.91,17.2728
PHASE1,9010889364C,1,1659CR,MLASTANN,38,37
PHASE1,9010889547C,1,5667AT,MLASTANN,38,37
PHASE1,9010889785C,1,1659C2,MLASTANN,38,37
PHASE1,9010889785C,1,1659C2,MPREM,577.00,23.08
PHASE1,9010890614C,1,1659C2,MLASTANN,38,37
PHASE1,9010890622C,1,1659CR,MLASTANN,38,37
PHASE1,9010890622C,1,1659CR,MPREM,23.97,28.764
PHASE1,9010890627C,1,1659CR,MLASTANN,38,37
PHASE1,9010890627C,1,1659CR,MPREM,15.10,72.48
PHASE1,9010891075C,1,1658C1,MLASTANN,38,37
PHASE1,9010891079C,1,1659CR,MLASTANN,38,37
PHASE1,9010891079C,1,1659CR,MPREM,200.95,66.983333
PHASE1,9010891087C,1,1659C2,MLASTANN,38,37
PHASE1,9010891087C,1,1659C2,MPREM,608.75,24.35
PHASE1,9010891307C,1,1659C2,MLASTANN,38,37
PHASE1,9010891307C,1,1659C2,MPREM,24.87,27.130909
PHASE1,9010891309C,1,1659C2,MLASTANN,38,37
PHASE1,9010891309C,1,1659C2,MPREM,433.50,17.34
PHASE1,9010891328C,1,1659C2,MLASTANN,38,37
PHASE1,9010891328C,1,1659C2,MPREM,433.50,17.34
PHASE1,9010891993C,1,1658C1,MLASTANN,38,37
PHASE1,9010891993C,1,1658C1,MPREM,28.49,3.256
PHASE1,9010892016C,1,1659CR,MLASTANN,38,37
PHASE1,9010892016C,1,1659CR,MPREM,142.10,28.42
PHASE1,9010892327C,1,1659CR,MLASTANN,38,37
PHASE1,9010892685C,1,1658C1,MLASTANN,38,37
PHASE1,9010892685C,1,1658C1,MPREM,110.84,17.7344
PHASE1,9010892688C,1,1658C1,MLASTANN,38,37
PHASE1,9010892688C,1,1658C1,MPREM,9.99,4.7952
PHASE1,9010892689C,1,1658C1,MLASTANN,38,37
PHASE1,9010892689C,1,1658C1,MPREM,9.24,4.4352
PHASE1,9010892690C,1,1658C1,MLASTANN,38,37
PHASE1,9010892690C,1,1658C1,MPREM,10.74,5.1552
PHASE1,9010892691C,1,1658C1,MLASTANN,38,37
PHASE1,9010892691C,1,1658C1,MPREM,15.39,7.3872
PHASE1,9010892693C,1,1658C1,MLASTANN,38,37
PHASE1,9010892693C,1,1658C1,MPREM,25.70,15.42
PHASE1,9010892695C,1,1658C1,MLASTANN,38,37
PHASE1,9010892696C,1,1658C1,MLASTANN,38,37
PHASE1,9010892696C,1,1658C1,MPREM,8.99,4.3152
PHASE1,9010893115C,1,1659C2,MLASTANN,38,37
PHASE1,9010893115C,1,1659C2,MPREM,1074.00,10.74
PHASE1,9010893160C,1,1659C2,MLASTANN,38,37
PHASE1,9010893386C,1,1659CR,MLASTANN,38,37
PHASE1,9010893386C,1,1659CR,MPREM,21.05,50.52
PHASE1,9010893387C,1,1668SP,MLASTANN,38,37
PHASE1,9010893387C,1,1668SP,MPREM,1559.00,417.179556
PHASE1,9010893394C,1,1668SP,MLASTANN,38,37
PHASE1,9010893394C,1,1668SP,MPREM,2419.17,287.599951
PHASE1,9010893908C,1,1659CR,MLASTANN,38,37
PHASE1,9010893908C,1,1659CR,MPREM,21.05,50.52
PHASE1,9010893949C,1,1659CR,MLASTANN,38,37
PHASE1,9010893949C,1,1659CR,MPREM,26.72,64.128
PHASE1,9010893950C,1,1659CR,MLASTANN,38,37
PHASE1,9010893950C,1,1659CR,MPREM,266.29,38.041429
PHASE1,9010894743C,1,1658C1,MLASTANN,38,37
PHASE1,9010894754C,1,1668SP,MLASTANN,38,37
PHASE1,9010894754C,1,1668SP,MPREM,2000.00,237.240044
PHASE1,9010894939C,1,1658C1,MLASTANN,38,37
PHASE1,9010894939C,1,1658C1,MPREM,38.46,3.0768
PHASE1,9010894941C,1,1658C1,MLASTANN,38,37
PHASE1,9010894941C,1,1658C1,MPREM,44.76,3.5808
PHASE1,9010894951C,1,1659CR,MLASTANN,38,37
PHASE1,9010894951C,1,1659CR,MPREM,74.55,59.64
PHASE1,9010895253C,1,1659CR,MLASTANN,38,37
PHASE1,9010895253C,1,1659CR,MPREM,17.37,41.688
PHASE1,9010895675C,1,5667AT,MLASTANN,38,37
PHASE1,9010895689C,1,1659CR,MLASTANN,38,37
PHASE1,9010895934C,1,1658C1,MLASTANN,38,37
PHASE1,9010895934C,1,1658C1,MPREM,9.99,4.7952
PHASE1,9010895935C,1,1658C1,MLASTANN,38,37
PHASE1,9010895936C,1,1658C1,MLASTANN,38,37
PHASE1,9010895938C,1,1658C1,MLASTANN,38,37
PHASE1,9010896144C,1,1659CR,MLASTANN,38,37
PHASE1,9010896144C,1,1659CR,MPREM,12.50,30
PHASE1,9010896854C,1,1658C1,MLASTANN,38,37
PHASE1,9010896854C,1,1658C1,MPREM,11.86,5.6928
PHASE1,9010896866C,1,1659CR,MLASTANN,38,37
PHASE1,9010896866C,1,1659CR,MPREM,21.05,50.52
PHASE1,9010896915C,1,1659CR,MLASTANN,38,37
PHASE1,9010896915C,1,1659CR,MPREM,64.57,51.656
PHASE1,9010896924C,1,1659CR,MLASTANN,38,37
PHASE1,9010896924C,1,1659CR,MPREM,61.53,49.224
PHASE1,9010896931C,1,1658C1,MLASTANN,38,37
PHASE1,9010896931C,1,1658C1,MPREM,84.13,3.115926
PHASE1,9010896932C,1,1658C1,MLASTANN,38,37
PHASE1,9010896932C,1,1658C1,MPREM,81.16,3.005926
PHASE1,9010897295C,1,1659C2,MLASTANN,38,37
PHASE1,9010897295C,1,1659C2,MPREM,40.37,19.3776
PHASE1,9010897303C,1,1668SP,MLASTANN,38,37
PHASE1,9010897303C,1,1668SP,MPREM,6887.88,486.379993
PHASE1,9010897517C,1,1659C2,MLASTANN,38,37
PHASE1,9010897521C,1,1659CR,MLASTANN,38,37
PHASE1,9010897521C,1,1659CR,MPREM,317.10,31.71
PHASE1,9010897662C,1,1658C1,MLASTANN,38,37
PHASE1,9010897663C,1,1658C1,MLASTANN,38,37
PHASE1,9010897664C,1,1658C1,MLASTANN,38,37
PHASE1,9010898471C,1,1659SR,MLASTANN,38,37
PHASE1,9010898471C,1,1659SR,MPREM,13.09,31.416
PHASE1,9010898542C,1,1659CR,MLASTANN,38,37
PHASE1,9010898545C,1,1668SP,MLASTANN,38,37
PHASE1,9010898545C,1,1668SP,MPREM,1000.00,459.550376
PHASE1,9010898547C,1,1668SP,MLASTANN,38,37
PHASE1,9010898547C,1,1668SP,MPREM,2818.04,362.969871
PHASE1,9010898692C,1,1659CR,MLASTANN,38,37
PHASE1,9010899163C,1,5667AT,MLASTANN,38,37
PHASE1,9010899709C,1,1658C1,MLASTANN,38,37
PHASE1,9010899715C,1,1658C1,MLASTANN,38,37
PHASE1,9010899715C,1,1658C1,MPREM,6.53,3.1344
PHASE1,9010899716C,1,1658C1,MLASTANN,38,37
PHASE1,9010899716C,1,1658C1,MPREM,6.40,3.072
PHASE1,9010899717C,1,1658C1,MLASTANN,38,37
PHASE1,9010899717C,1,1658C1,MPREM,6.64,3.1872
PHASE1,9010899718C,1,1658C1,MLASTANN,38,37
PHASE1,9010899718C,1,1658C1,MPREM,6.53,3.1344
PHASE1,9010899761C,1,1658C1,MLASTANN,38,37
PHASE1,9010900142C,1,1659CR,MLASTANN,38,37
PHASE1,9010900142C,1,1659CR,MPREM,35.22,59.597606
PHASE1,9010900144C,1,1668SP,MLASTANN,38,37
PHASE1,9010900144C,1,1668SP,MPREM,1237.33,459.550303
PHASE1,9010900145C,1,1659CR,MLASTANN,38,37
PHASE1,9010900145C,1,1659CR,MPREM,25.06,71.6
PHASE1,9010900150C,1,1668SP,MLASTANN,38,37
PHASE1,9010900150C,1,1668SP,MPREM,1086.00,236.850026
PHASE1,9010900152C,1,1668SP,MLASTANN,38,37
PHASE1,9010900152C,1,1668SP,MPREM,1539.00,370.639745
PHASE1,9010900154C,1,1668SP,MLASTANN,38,37
PHASE1,9010900154C,1,1668SP,MPREM,1651.00,276.929786
PHASE1,9010900155C,1,1659C2,MLASTANN,38,37
PHASE1,9010900155C,1,1659C2,MPREM,39.49,18.9552
PHASE1,9010900355C,1,1658C1,MLASTANN,38,37
PHASE1,9010900355C,1,1658C1,MPREM,13.35,6.408
PHASE1,9010900512C,1,1658C1,MLASTANN,38,37
PHASE1,9010900517C,1,1659C2,MLASTANN,38,37
PHASE1,9010900517C,1,1659C2,MPREM,37.60,18.048
PHASE1,9010900519C,1,1659CR,MLASTANN,38,37
PHASE1,9010900519C,1,1659CR,MPREM,202.82,29.826471
PHASE1,9010900620C,1,1659CR,MLASTANN,38,37
PHASE1,9010900620C,1,1659CR,MPREM,289.55,57.91
PHASE1,9010900971C,1,1659C2,MLASTANN,38,37
PHASE1,9010900971C,1,1659C2,MPREM,9.99,4.7952
PHASE1,9010900975C,1,1659C2,MLASTANN,38,37
PHASE1,9010901775C,1,1659C2,MLASTANN,38,37
PHASE1,9010901787C,1,1659CR,MLASTANN,38,37
PHASE1,9010901787C,1,1659CR,MPREM,259.20,25.92
PHASE1,9010901824C,1,1668SP,MLASTANN,38,37
PHASE1,9010901824C,1,1668SP,MPREM,3550.00,411.519771
PHASE1,9010901830C,1,1668SP,MLASTANN,38,37
PHASE1,9010901830C,1,1668SP,MPREM,2855.12,403.380056
PHASE1,9010901832C,1,1659C2,MLASTANN,38,37
PHASE1,9010901832C,1,1659C2,MPREM,52.16,12.5184
PHASE1,9010901833C,1,1659CR,MLASTANN,38,37
PHASE1,9010902761C,1,1659CR,MLASTANN,38,37
PHASE1,9010902761C,1,1659CR,MPREM,53.28,42.624
PHASE1,9010902903C,1,1658C1,MLASTANN,38,37
PHASE1,9010902903C,1,1658C1,MPREM,56.90,9.104
PHASE1,9010902968C,1,1659CR,MLASTANN,38,37
PHASE1,9010902968C,1,1659CR,MPREM,23.16,55.584
PHASE1,9010902972C,1,1659C2,MLASTANN,38,37
PHASE1,9010902973C,1,1659C2,MLASTANN,38,37
PHASE1,9010902973C,1,1659C2,MPREM,134.75,5.39
PHASE1,9010903411C,1,1659C2,MLASTANN,38,37
PHASE1,9010903411C,1,1659C2,MPREM,72.58,5.8064
PHASE1,9010903917C,1,1668SP,MLASTANN,38,37
PHASE1,9010903917C,1,1668SP,MPREM,1257.00,199.959913
PHASE1,9010903919C,1,1659C2,MLASTANN,38,37
PHASE1,9010903919C,1,1659C2,MPREM,40.87,32.337187
PHASE1,9010903927C,1,1668SP,MLASTANN,38,37
PHASE1,9010903927C,1,1668SP,MPREM,2779.00,518.399546
PHASE1,9010904097C,1,1659CR,MLASTANN,38,37
PHASE1,9010904097C,1,1659CR,MPREM,163.20,32.64
PHASE1,9010904578C,1,1658C1,MLASTANN,38,37
PHASE1,9010904578C,1,1658C1,MPREM,70.00,2.8
PHASE1,9010904649C,1,1668SP,MLASTANN,38,37
PHASE1,9010904649C,1,1668SP,MPREM,1190.00,486.379335
PHASE1,9010904654C,1,1659C2,MLASTANN,38,37
PHASE1,9010904654C,1,1659C2,MPREM,56.54,27.1392
PHASE1,9010904798C,1,1659CR,MLASTANN,38,37
PHASE1,9010904798C,1,1659CR,MPREM,163.20,32.64
PHASE1,9010904802C,1,1659C2,MLASTANN,38,37
PHASE1,9010904805C,1,1659C2,MLASTANN,38,37
PHASE1,9010904805C,1,1659C2,MPREM,115.75,4.63
PHASE1,9010904808C,1,1658C1,MLASTANN,38,37
PHASE1,9010904808C,1,1658C1,MPREM,6.83,3.2784
PHASE1,9010904809C,1,1658C1,MLASTANN,38,37
PHASE1,9010904810C,1,1658C1,MLASTANN,38,37
PHASE1,9010904810C,1,1658C1,MPREM,6.65,3.192
PHASE1,9010905200C,1,1659C2,MLASTANN,38,37
PHASE1,9010905200C,1,1659C2,MPREM,138.25,5.53
PHASE1,9010905677C,1,1659CR,MLASTANN,38,37
PHASE1,9010905677C,1,1659CR,MPREM,263.20,52.64
PHASE1,9010906254C,1,1659C2,MLASTANN,38,37
PHASE1,9010906254C,1,1659C2,MPREM,25.52,12.2496
PHASE1,9010907385C,1,7686S3,MLASTANN,38,37
PHASE1,9010907726C,1,1659C2,MLASTANN,38,37
PHASE1,9010907726C,1,1659C2,MPREM,28.82,13.8336
PHASE1,9010908068C,1,1659C2,MLASTANN,38,37
PHASE1,9010908068C,1,1659C2,MPREM,11.57,5.5536
PHASE1,9010908069C,1,1659C2,MLASTANN,38,37
PHASE1,9010908069C,1,1659C2,MPREM,12.85,6.168
PHASE1,9010908070C,1,1659C2,MLASTANN,38,37
PHASE1,9010908070C,1,1659C2,MPREM,13.15,6.312
PHASE1,9010908075C,1,1659CR,MLASTANN,38,37
PHASE1,9010908075C,1,1659CR,MPREM,20.06,48.144
PHASE1,9010908285C,1,1658C1,MLASTANN,38,37
PHASE1,9010908285C,1,1658C1,MPREM,9.99,4.7952
PHASE1,9010908667C,1,1659C2,MLASTANN,38,37
PHASE1,9010908667C,1,1659C2,MPREM,31.68,14.445964
PHASE1,9010908669C,1,1659C2,MLASTANN,38,37
PHASE1,9010909669C,1,1659C2,MLASTANN,38,37
PHASE1,9010909687C,1,1658C1,MLASTANN,38,37
PHASE1,9010909687C,1,1658C1,MPREM,105.03,10.503
PHASE1,9010909767C,1,1659CR,MLASTANN,38,37
PHASE1,9010909767C,1,1659CR,MPREM,303.60,60.72
PHASE1,9010910320C,1,1659CR,MLASTANN,38,37
PHASE1,9010910320C,1,1659CR,MPREM,41.96,50.352
PHASE1,9010911627C,1,1658C1,MLASTANN,38,37
PHASE1,9010911627C,1,1658C1,MPREM,91.22,21.8928
PHASE1,9010911853C,1,1659C2,MLASTANN,38,37
PHASE1,9010911853C,1,1659C2,MPREM,121.00,4.84
PHASE1,9010912454C,1,1659CR,MLASTANN,38,37
PHASE1,9010912454C,1,1659CR,MPREM,131.77,35.138667
PHASE1,9010913059C,1,1658C1,MLASTANN,38,37
PHASE1,9010913060C,1,1658C1,MLASTANN,38,37
PHASE1,9010913060C,1,1658C1,MPREM,38.19,3.0552
PHASE1,9010913101C,1,1659CR,MLASTANN,38,37
PHASE1,9010913101C,1,1659CR,MPREM,23.16,55.584
PHASE1,9010913253C,1,1659CR,MLASTANN,38,37
PHASE1,9010913253C,1,1659CR,MPREM,23.16,55.584
PHASE1,9010913261C,1,1659C2,MLASTANN,38,37
PHASE1,9010913261C,1,1659C2,MPREM,32.95,11.297143
PHASE1,9010913551C,1,1659CR,MLASTANN,38,37
PHASE1,9010913551C,1,1659CR,MPREM,50.79,40.632
PHASE1,9010913589C,1,1659C2,MLASTANN,38,37
PHASE1,9010913589C,1,1659C2,MPREM,21.71,10.4208
PHASE1,9010913799C,1,1659C2,MLASTANN,38,37
PHASE1,9010913799C,1,1659C2,MPREM,112.75,4.51
PHASE1,9010914301C,1,1659C2,MLASTANN,38,37
PHASE1,9010914301C,1,1659C2,MPREM,22.20,10.656
PHASE1,9010914378C,1,5667AT,MLASTANN,38,37
PHASE1,9010914384C,1,1659CR,MLASTANN,38,37
PHASE1,9010914384C,1,1659CR,MPREM,227.90,45.58
PHASE1,9010915030C,1,1659CR,MLASTANN,38,37
PHASE1,9010915533C,1,1658C1,MLASTANN,38,37
PHASE1,9010915533C,1,1658C1,MPREM,70.05,16.812
PHASE1,9010915619C,1,1658C1,MLASTANN,38,37
PHASE1,9010915619C,1,1658C1,MPREM,36.12,17.3376
PHASE1,9010915620C,1,5667AT,MLASTANN,38,37
PHASE1,9010915810C,1,1659CR,MLASTANN,38,37
PHASE1,9010915810C,1,1659CR,MPREM,18.50,37
PHASE1,9010916260C,1,1659CR,MLASTANN,38,37
PHASE1,9010916260C,1,1659CR,MPREM,276.10,55.22
PHASE1,9010916282C,1,57ATCR,MLASTANN,38,37
PHASE1,9010916879C,1,1659C2,MLASTANN,38,37
PHASE1,9010916879C,1,1659C2,MPREM,36.38,5.8208
PHASE1,9010916889C,1,1659C2,MLASTANN,38,37
PHASE1,9010916889C,1,1659C2,MPREM,92.01,7.3608
PHASE1,9010917172C,1,1659C2,MLASTANN,38,37
PHASE1,9010917172C,1,1659C2,MPREM,380.80,12.693333
PHASE1,9010917231C,1,1658C1,MLASTANN,38,37
PHASE1,9010917231C,1,1658C1,MPREM,20.90,10.032
PHASE1,9010917520C,1,1659CR,MLASTANN,38,37
PHASE1,9010917520C,1,1659CR,MPREM,17.37,41.688
PHASE1,9010917522C,1,1659C2,MLASTANN,38,37
PHASE1,9010917522C,1,1659C2,MPREM,18.85,9.048
PHASE1,9010917531C,1,1658C1,MLASTANN,38,37
PHASE1,9010917531C,1,1658C1,MPREM,48.18,11.5632
PHASE1,9010917599C,1,1658C1,MLASTANN,38,37
PHASE1,9010917600C,1,1658C1,MLASTANN,38,37
PHASE1,9010917600C,1,1658C1,MPREM,8.74,4.1952
