POLICY_NUMBER,MPOLICY,CONTRACT_CODE,CONTRACT_REASON,PAID_UP_TYPE,CURRENT_KEY,PROPOSED_KEY,CURRENT_MSTATUS,PROPOSED_MSTATUS,EMITTED_MSTATUS,WOULD_CHANGE,PROPOSED_UNMAPPED
9010412522,010412522C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010412526,010412526C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010412640,010412640C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010413417,010413417C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010413628,010413628C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010413745,010413745C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010414235,010414235C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010415834,010415834C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010417200,010417200C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010418088,010418088C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010418562,010418562C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010420983,010420983C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010422033,010422033C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010424798,010424798C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010425718,010425718C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010425720,010425720C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010425845,010425845C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010425928,010425928C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010425942,010425942C,T,SR,PU,ST_PUT_PU,ST_T_SR,41,55,41,True,False
9010426657,010426657C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010426747,010426747C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010426858,010426858C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010426961,010426961C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010427457,010427457C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010427723,010427723C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010428258,010428258C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010428771,010428771C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010429064,010429064C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010429259,010429259C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010429532,010429532C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010429558,010429558C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010429710,010429710C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010429711,010429711C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010429893,010429893C,T,SR,RU,ST_PUT_RU,ST_T_SR,45,55,45,True,False
9010429958,010429958C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010429965,010429965C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010430023,010430023C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010430086,010430086C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010430295,010430295C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010430296,010430296C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010431738,010431738C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010432120,010432120C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9010432493,010432493C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010432494,010432494C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010432782,010432782C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010432865,010432865C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010432866,010432866C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010433786,010433786C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010434419,010434419C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010434424,010434424C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010434747,010434747C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010434876,010434876C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010435248,010435248C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010435466,010435466C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010436028,010436028C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010436044,010436044C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010436085,010436085C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010436599,010436599C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9010436691,010436691C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010436727,010436727C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010436955,010436955C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010437335,010437335C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010437794,010437794C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010438028,010438028C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010438325,010438325C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010438821,010438821C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010438942,010438942C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010439084,010439084C,T,MA,,ST_T_MA,ST_T_MA,57,57,57,False,False
9010439181,010439181C,T,SR,RU,ST_PUT_RU,ST_T_SR,45,55,45,True,False
9010439527,010439527C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010439836,010439836C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010440345,010440345C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010440370,010440370C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010441927,010441927C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010442230,010442230C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010442330,010442330C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010442332,010442332C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010442551,010442551C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010442552,010442552C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010443109,010443109C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010443161,010443161C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010443816,010443816C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010444207,010444207C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010444283,010444283C,T,SR,PU,ST_PUT_PU,ST_T_SR,41,55,41,True,False
9010445074,010445074C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010445091,010445091C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010445131,010445131C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9010445275,010445275C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010445351,010445351C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010445575,010445575C,T,SR,PU,ST_PUT_PU,ST_T_SR,41,55,41,True,False
9010445719,010445719C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010446416,010446416C,T,SR,PU,ST_PUT_PU,ST_T_SR,41,55,41,True,False
9010446638,010446638C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010446852,010446852C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010447574,010447574C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010449050,010449050C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010449074,010449074C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010449075,010449075C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010449512,010449512C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010449532,010449532C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010449559,010449559C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010449959,010449959C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010451215,010451215C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010451596,010451596C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010452169,010452169C,T,SR,ET,ST_PUT_ET,ST_T_SR,44,55,44,True,False
9010452516,010452516C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010454002,010454002C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010454003,010454003C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010455617,010455617C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010455884,010455884C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010456183,010456183C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010456184,010456184C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010456188,010456188C,T,SR,RU,ST_PUT_RU,ST_T_SR,45,55,45,True,False
9010456928,010456928C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010457291,010457291C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010457537,010457537C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010457603,010457603C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010458190,010458190C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010458520,010458520C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010458657,010458657C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010458663,010458663C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010458744,010458744C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010459050,010459050C,T,SR,PU,ST_PUT_PU,ST_T_SR,41,55,41,True,False
9010459164,010459164C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010459579,010459579C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010459653,010459653C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010459970,010459970C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010460276,010460276C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010460652,010460652C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010460886,010460886C,T,SR,ET,ST_PUT_ET,ST_T_SR,44,55,44,True,False
9010461689,010461689C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010461753,010461753C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010462630,010462630C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010462631,010462631C,T,SR,ET,ST_PUT_ET,ST_T_SR,44,55,44,True,False
9010462839,010462839C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010463161,010463161C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010463190,010463190C,T,SR,RU,ST_PUT_RU,ST_T_SR,45,55,45,True,False
9010463420,010463420C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010464265,010464265C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010464590,010464590C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9010464869,010464869C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010464870,010464870C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010465265,010465265C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9010465451,010465451C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010466458,010466458C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010466470,010466470C,T,SR,ET,ST_PUT_ET,ST_T_SR,44,55,44,True,False
9010466473,010466473C,T,SR,ET,ST_PUT_ET,ST_T_SR,44,55,44,True,False
9010466702,010466702C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010467061,010467061C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010467173,010467173C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010467190,010467190C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010468946,010468946C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010469081,010469081C,T,SR,PU,ST_PUT_PU,ST_T_SR,41,55,41,True,False
9010469430,010469430C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010469896,010469896C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010469984,010469984C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010469985,010469985C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010471769,010471769C,T,SR,RU,ST_PUT_RU,ST_T_SR,45,55,45,True,False
9010471933,010471933C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010472182,010472182C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010472183,010472183C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010473137,010473137C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010473866,010473866C,T,SR,PU,ST_PUT_PU,ST_T_SR,41,55,41,True,False
9010474519,010474519C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010474522,010474522C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010475571,010475571C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010475576,010475576C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9010475850,010475850C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010476803,010476803C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010477512,010477512C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010477513,010477513C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010477989,010477989C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010478259,010478259C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9010478260,010478260C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010478285,010478285C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010478574,010478574C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010479749,010479749C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010483380,010483380C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010484821,010484821C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010486919,010486919C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010486964,010486964C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010488274,010488274C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010489508,010489508C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010491000,010491000C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010494171,010494171C,T,SR,PU,ST_PUT_PU,ST_T_SR,41,55,41,True,False
9010494229,010494229C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010496486,010496486C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010497363,010497363C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010497768,010497768C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010498153,010498153C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010498260,010498260C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010498617,010498617C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010499269,010499269C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010499674,010499674C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010499702,010499702C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010500769,010500769C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010501466,010501466C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010501836,010501836C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010502820,010502820C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010502996,010502996C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010503560,010503560C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010505294,010505294C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010505297,010505297C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010505549,010505549C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010506789,010506789C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9010506832,010506832C,T,SR,RU,ST_PUT_RU,ST_T_SR,45,55,45,True,False
9010507705,010507705C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010511240,010511240C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010511355,010511355C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010512061,010512061C,T,MA,PU,ST_PUT_PU,ST_T_MA,41,57,41,True,False
9010513712,010513712C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010514051,010514051C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010515598,010515598C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010516211,010516211C,T,LP,LE,ST_PUT_LE,ST_T_LP,44,54,44,True,False
9010517231,010517231C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010518050,010518050C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010520217,010520217C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010521160,010521160C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010521651,010521651C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010521756,010521756C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010523058,010523058C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010524029,010524029C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010526232,010526232C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9010526522,010526522C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010526524,010526524C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010526526,010526526C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010529973,010529973C,T,SR,RU,ST_PUT_RU,ST_T_SR,45,55,45,True,False
9010532612,010532612C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010538650,010538650C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010539198,010539198C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010544182,010544182C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9010545196,010545196C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010546961,010546961C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010547488,010547488C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010548366,010548366C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010549966,010549966C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010550564,010550564C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010557142,010557142C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010559537,010559537C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010564241,010564241C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010578820,010578820C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9010580464,010580464C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9010581795,010581795C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010586005,010586005C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010607249,010607249C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9010639996,010639996C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9010653595,010653595C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010653596,010653596C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010716974,010716974C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010718495,010718495C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010722345,010722345C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010724403,010724403C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010726104,010726104C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010726317,010726317C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010726318,010726318C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010726319,010726319C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010728696,010728696C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010730647,010730647C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010731970,010731970C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010732278,010732278C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010733162,010733162C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010733472,010733472C,T,SR,ET,ST_PUT_ET,ST_T_SR,44,55,44,True,False
9010735611,010735611C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010736035,010736035C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010736283,010736283C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010736738,010736738C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010738539,010738539C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9010738751,010738751C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010738752,010738752C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010738753,010738753C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010740836,010740836C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010740877,010740877C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010741234,010741234C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010741943,010741943C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010742224,010742224C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010742814,010742814C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010743074,010743074C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010743082,010743082C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010743638,010743638C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010744412,010744412C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010745344,010745344C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010745640,010745640C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010745811,010745811C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010746005,010746005C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010746424,010746424C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010746498,010746498C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010747186,010747186C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010747241,010747241C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010747438,010747438C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010748070,010748070C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010748300,010748300C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010748404,010748404C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010748432,010748432C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010748517,010748517C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010749041,010749041C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010749042,010749042C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010749053,010749053C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010749054,010749054C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010749459,010749459C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010749968,010749968C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010750754,010750754C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010750755,010750755C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010750812,010750812C,T,SR,ET,ST_PUT_ET,ST_T_SR,44,55,44,True,False
9010750813,010750813C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010752132,010752132C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010752477,010752477C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010752513,010752513C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010752703,010752703C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010753311,010753311C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010753675,010753675C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010753676,010753676C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010753687,010753687C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010754898,010754898C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9010754964,010754964C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010756020,010756020C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010756024,010756024C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010756033,010756033C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9010756034,010756034C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
