SOURCE_POLICY,MPOLICY,CROSSWALK_STATUS,PLAN_CODE,QLA_PLAN,LOAN_BALANCE,MLOANPRIN_SOURCE,MLOANINT_SCALE_NOTE,MLOANINTX_SOURCE,MLOANINTX_RAW_QUIKPLAN,MLOANIDT_SOURCE,INTEREST_TYPE,INT_METHOD,BALANCE_CLASS,MLOANPRIN,MLOANBAL,MLOANINT,MLOANINTX,MLOANIDT,MLOANDATE,MLOANACCR,MLOANBILL
9011071480,011071480C,CROSSWALK_APPLIED,659 CEN II,1659C2,130.67,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,130.67,130.67,7.40,A,20200419,20200419,0.00,0.00
9011074703,011074703C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20120228,20120228,0.00,0.00
9011075595,011075595C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200727,20200727,0.00,0.00
9011075596,011075596C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200727,20200727,0.00,0.00
9011075754,011075754C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220803,20220803,0.00,0.00
9011075863,011075863C,CROSSWALK_APPLIED,658 CEN I,1658C1,2203.02,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,2203.02,2203.02,7.40,A,20250826,20250826,0.00,0.00
9011077285,011077285C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20170803,20170803,0.00,0.00
9011078050,011078050C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20150224,20150224,0.00,0.00
9011078051,011078051C,CROSSWALK_APPLIED,658 CEN SD,1658CS,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20101105,20101105,0.00,0.00
9011078262,011078262C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200814,20200814,0.00,0.00
9011078891,011078891C,CROSSWALK_APPLIED,659 CEN II,1659C2,1786.61,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1786.61,1786.61,7.40,A,20260121,20260121,0.00,0.00
9011081463,011081463C,CROSSWALK_APPLIED,658 CEN I,1658C1,4380.10,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,4380.10,4380.10,7.40,A,20260209,20260209,0.00,0.00
9011081464,011081464C,CROSSWALK_APPLIED,658 CEN I,1658C1,2637.24,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,2637.24,2637.24,7.40,A,20260301,20260301,0.00,0.00
9011081465,011081465C,CROSSWALK_APPLIED,658 CEN I,1658C1,1013.22,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1013.22,1013.22,7.40,A,20260206,20260206,0.00,0.00
9011081966,011081966C,CROSSWALK_APPLIED,659 CEN II,1659C2,4274.69,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,4274.69,4274.69,7.40,A,20240220,20240220,0.00,0.00
9011081967,011081967C,CROSSWALK_APPLIED,659 CEN II,1659C2,4271.04,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,4271.04,4271.04,7.40,A,20240220,20240220,0.00,0.00
9011082681,011082681C,CROSSWALK_APPLIED,659 CEN SR,1659CR,174.91,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,174.91,174.91,7.40,A,20150501,20150501,0.00,0.00
9011087127,011087127C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210728,20210728,0.00,0.00
9011087128,011087128C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210728,20210728,0.00,0.00
9011087230,011087230C,CROSSWALK_APPLIED,658 CEN I,1658C1,1692.94,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1692.94,1692.94,7.40,A,20260506,20260506,0.00,0.00
9011089397,011089397C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180226,20180226,0.00,0.00
9011092549,011092549C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,1158.62,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1158.62,1158.62,7.40,A,20230809,20230809,0.00,0.00
9011095330,011095330C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,6156.23,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,6156.23,6156.23,7.40,A,20260508,20260508,0.00,0.00
9011095851,011095851C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20201230,20201230,0.00,0.00
9011096068,011096068C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20260112,20260112,0.00,0.00
9011100907,011100907C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,71.49,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,71.49,71.49,7.40,A,20200101,20200101,0.00,0.00
9011101578,011101578C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180628,20180628,0.00,0.00
9011101607,011101607C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20160608,20160608,0.00,0.00
9011102270,011102270C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20181217,20181217,0.00,0.00
9011102551,011102551C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220314,20220314,0.00,0.00
9011102787,011102787C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20110921,20110921,0.00,0.00
9011104064,011104064C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20181210,20181210,0.00,0.00
9011105008,011105008C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210719,20210719,0.00,0.00
9011105232,011105232C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,4691.50,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,4691.50,4691.50,7.40,A,20260211,20260211,0.00,0.00
9011105385,011105385C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,42.04,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,42.04,42.04,7.40,A,20190115,20190115,0.00,0.00
9011105386,011105386C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,22180111,22180111,0.00,0.00
9011105523,011105523C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190813,20190813,0.00,0.00
9011105839,011105839C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190424,20190424,0.00,0.00
9011106598,011106598C,CROSSWALK_APPLIED,658 CEN I,1658C1,1985.58,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1985.58,1985.58,7.40,A,20260207,20260207,0.00,0.00
9011107137,011107137C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,657.48,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,657.48,657.48,7.40,A,20260315,20260315,0.00,0.00
9011109446,011109446C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20230901,20230901,0.00,0.00
9011109994,011109994C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200305,20200305,0.00,0.00
9011113250,011113250C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220920,20220920,0.00,0.00
9011114096,011114096C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220520,20220520,0.00,0.00
9011114950,011114950C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220125,20220125,0.00,0.00
9011118229,011118229C,CROSSWALK_APPLIED,659 CEN II,1659C2,130.67,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,130.67,130.67,7.40,A,20041009,20041009,0.00,0.00
9011118555,011118555C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,1862.56,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1862.56,1862.56,7.40,A,20250914,20250914,0.00,0.00
9011118615,011118615C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,13631.82,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,13631.82,13631.82,7.40,A,20250913,20250913,0.00,0.00
9011120297,011120297C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20160928,20160928,0.00,0.00
9011122230,011122230C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20160919,20160919,0.00,0.00
9011122680,011122680C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,1208.25,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1208.25,1208.25,7.40,A,20260511,20260511,0.00,0.00
9011129276,011129276C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20120829,20120829,0.00,0.00
9011129883,011129883C,CROSSWALK_APPLIED,659 CEN II,1659C2,1598.50,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1598.50,1598.50,7.40,A,20260105,20260105,0.00,0.00
9011130547,011130547C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200201,20200201,0.00,0.00
9011132516,011132516C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20130709,20130709,0.00,0.00
9011135494,011135494C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220105,20220105,0.00,0.00
9011136476,011136476C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20181108,20181108,0.00,0.00
9011139474,011139474C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,22124.17,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,22124.17,22124.17,7.40,A,20250601,20250601,0.00,0.00
9011139778,011139778C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20230714,20230714,0.00,0.00
9011140185,011140185C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,661.51,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,661.51,661.51,7.40,A,20260324,20260324,0.00,0.00
9011140516,011140516C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210601,20210601,0.00,0.00
9011140652,011140652C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210601,20210601,0.00,0.00
9011141382,011141382C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,1309.19,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1309.19,1309.19,7.40,A,20240705,20240705,0.00,0.00
9011145429,011145429C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190320,20190320,0.00,0.00
9011148847,011148847C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200118,20200118,0.00,0.00
9011151209,011151209C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20240805,20240805,0.00,0.00
9011151285,011151285C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20091118,20091118,0.00,0.00
9011151436,011151436C,CROSSWALK_APPLIED,659 CEN II,1659C2,72.43,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,72.43,72.43,7.40,A,20220808,20220808,0.00,0.00
9011152459,011152459C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20231004,20231004,0.00,0.00
9011152870,011152870C,CROSSWALK_APPLIED,659 CEN II,1659C2,121.76,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,121.76,121.76,7.40,A,20200901,20200901,0.00,0.00
9011154752,011154752C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,1365.62,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1365.62,1365.62,7.40,A,20200219,20200219,0.00,0.00
9011154852,011154852C,CROSSWALK_APPLIED,659 CEN II,1659C2,6465.61,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,6465.61,6465.61,7.40,A,20190311,20190311,0.00,0.00
9011158068,011158068C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20230201,20230201,0.00,0.00
9011158069,011158069C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220207,20220207,0.00,0.00
9011158071,011158071C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220121,20220121,0.00,0.00
9011158320,011158320C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,69.85,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,69.85,69.85,7.40,A,20240218,20240218,0.00,0.00
9011158530,011158530C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20151112,20151112,0.00,0.00
9011158531,011158531C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20151112,20151112,0.00,0.00
9011160478,011160478C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,595.98,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,595.98,595.98,7.40,A,20260311,20260311,0.00,0.00
9011160479,011160479C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,932.50,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,932.50,932.50,7.40,A,20260311,20260311,0.00,0.00
9011160480,011160480C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,826.64,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,826.64,826.64,7.40,A,20260311,20260311,0.00,0.00
9011162203,011162203C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20250427,20250427,0.00,0.00
9011163086,011163086C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20130422,20130422,0.00,0.00
9011175485,011175485C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200325,20200325,0.00,0.00
9011176782,011176782C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20151208,20151208,0.00,0.00
9011177896,011177896C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,1067.05,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1067.05,1067.05,7.40,A,20260416,20260416,0.00,0.00
9011177899,011177899C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20240617,20240617,0.00,0.00
9011178455,011178455C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180227,20180227,0.00,0.00
9011179153,011179153C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,9577.56,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,9577.56,9577.56,7.40,A,20260308,20260308,0.00,0.00
9011179371,011179371C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20221011,20221011,0.00,0.00
9011181080,011181080C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,3341.24,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3341.24,3341.24,7.40,A,20240715,20240715,0.00,0.00
9011181544,011181544C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20110307,20110307,0.00,0.00
9011183653,011183653C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200818,20200818,0.00,0.00
9011183936,011183936C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,3437.72,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3437.72,3437.72,7.40,A,20260514,20260514,0.00,0.00
9011184753,011184753C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,3186.59,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3186.59,3186.59,7.40,A,20260309,20260309,0.00,0.00
9011185002,011185002C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180101,20180101,0.00,0.00
9011185059,011185059C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20250721,20250721,0.00,0.00
9011185375,011185375C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190613,20190613,0.00,0.00
9011185943,011185943C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180801,20180801,0.00,0.00
9011185944,011185944C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180810,20180810,0.00,0.00
9011187300,011187300C,CROSSWALK_APPLIED,L10 SR OLD,1L10SO,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190625,20190625,0.00,0.00
9011188288,011188288C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,311.01,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,311.01,311.01,7.40,A,20280107,20280107,0.00,0.00
9011189530,011189530C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,100.28,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,100.28,100.28,7.40,A,20260302,20260302,0.00,0.00
9011189851,011189851C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,2931.65,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,2931.65,2931.65,7.40,A,20260302,20260302,0.00,0.00
9011190146,011190146C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20240604,20240604,0.00,0.00
9011190388,011190388C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,96.39,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,96.39,96.39,7.40,A,20260323,20260323,0.00,0.00
9011190668,011190668C,CROSSWALK_APPLIED,L10 PRE97,1L10OD,621.78,LOAN_BALANCE,AS_PERCENT,default,22,missing,F,D,ACTIVE_CANDIDATE,621.78,621.78,7.40,A,,,0.00,0.00
