reconstructed_claim_id,policy_number,claim_family,settlement_chain_id,chain_status,confidence_level,confidence_rationale,funding_total,payout_total,effective_payout_total,offset_total,lifecycle_only_total,lag_days,cross_claim_linked_id,cross_claim_lag_days,first_activity_date,latest_activity_date,original_balancing_status,revised_balancing_status,balancing_impact_observation,settlement_notes
RC-9010802045-2-SURRENDER_CLAIM-C2-20200718,9010802045,SURRENDER_CLAIM,RC-9010802045-2-SURRENDER_CLAIM-C2-20200718-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,411.25,0.0,0.0,0.0,0.0,0,,,20200718,20200718,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802045-2-SURRENDER_CLAIM-C3-20210718,9010802045,SURRENDER_CLAIM,RC-9010802045-2-SURRENDER_CLAIM-C3-20210718-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,411.25,0.0,0.0,0.0,0.0,0,,,20210718,20210718,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802045-2-SURRENDER_CLAIM-C4-20220718,9010802045,SURRENDER_CLAIM,RC-9010802045-2-SURRENDER_CLAIM-C4-20220718-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,411.25,0.0,0.0,0.0,0.0,0,,,20220718,20220718,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802045-2-SURRENDER_CLAIM-C5-20230718,9010802045,SURRENDER_CLAIM,RC-9010802045-2-SURRENDER_CLAIM-C5-20230718-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,411.25,0.0,0.0,0.0,0.0,0,,,20230718,20230718,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802045-2-SURRENDER_CLAIM-C6-20240718,9010802045,SURRENDER_CLAIM,RC-9010802045-2-SURRENDER_CLAIM-C6-20240718-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,411.25,0.0,0.0,0.0,0.0,0,,,20240718,20240718,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802045-2-SURRENDER_CLAIM-C7-20250718,9010802045,SURRENDER_CLAIM,RC-9010802045-2-SURRENDER_CLAIM-C7-20250718-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,411.25,0.0,0.0,0.0,0.0,0,,,20250718,20250718,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802188-1-DEATH_CLAIM-C0-20200614,9010802188,DEATH_CLAIM,RC-9010802188-1-DEATH_CLAIM-C0-20200614-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,11112.47,11112.47,11112.47,0.0,0.0,0,,,20200614,20200614,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010802188-1-DISBURSEMENT_CLAIM-C0-20190409,9010802188,DISBURSEMENT_CLAIM,RC-9010802188-1-DISBURSEMENT_CLAIM-C0-20190409-SC,PAYOUT_ONLY,HIGH_CONFIDENCE,Disbursement payout-only profile; semantic alignment confirmed,0.0,176.64,176.64,0.0,0.0,0,,,20190409,20190409,UNBALANCED,BALANCED,UNBALANCED -> BALANCED,Payout-only event chain; no gross funding reconstruction required.
RC-9010802188-2-SURRENDER_CLAIM-C0-20180811,9010802188,SURRENDER_CLAIM,RC-9010802188-2-SURRENDER_CLAIM-C0-20180811-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,250.9,0.0,0.0,0.0,0.0,0,,,20180811,20180811,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802188-2-SURRENDER_CLAIM-C1-20190811,9010802188,SURRENDER_CLAIM,RC-9010802188-2-SURRENDER_CLAIM-C1-20190811-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,250.9,0.0,0.0,0.0,0.0,0,,,20190811,20190811,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802494-1-DISBURSEMENT_CLAIM-C0-20260120,9010802494,DISBURSEMENT_CLAIM,RC-9010802494-1-DISBURSEMENT_CLAIM-C0-20260120-SC,PAYOUT_ONLY,HIGH_CONFIDENCE,Disbursement payout-only profile; semantic alignment confirmed,0.0,5000.0,5000.0,0.0,0.0,0,,,20260120,20260120,UNBALANCED,BALANCED,UNBALANCED -> BALANCED,Payout-only event chain; no gross funding reconstruction required.
RC-9010802494-2-SURRENDER_CLAIM-C0-20240716,9010802494,SURRENDER_CLAIM,RC-9010802494-2-SURRENDER_CLAIM-C0-20240716-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,41094.85,0.0,0.0,0.0,0.0,0,,,20240716,20240716,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802626-2-SURRENDER_CLAIM-C0-20180801,9010802626,SURRENDER_CLAIM,RC-9010802626-2-SURRENDER_CLAIM-C0-20180801-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,407.5,0.0,0.0,0.0,0.0,0,,,20180801,20180801,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802626-2-SURRENDER_CLAIM-C1-20190801,9010802626,SURRENDER_CLAIM,RC-9010802626-2-SURRENDER_CLAIM-C1-20190801-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,407.5,0.0,0.0,0.0,0.0,0,,,20190801,20190801,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802626-2-SURRENDER_CLAIM-C2-20200801,9010802626,SURRENDER_CLAIM,RC-9010802626-2-SURRENDER_CLAIM-C2-20200801-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,407.5,0.0,0.0,0.0,0.0,0,,,20200801,20200801,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802626-2-SURRENDER_CLAIM-C3-20210801,9010802626,SURRENDER_CLAIM,RC-9010802626-2-SURRENDER_CLAIM-C3-20210801-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,407.5,0.0,0.0,0.0,0.0,0,,,20210801,20210801,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802626-2-SURRENDER_CLAIM-C4-20220801,9010802626,SURRENDER_CLAIM,RC-9010802626-2-SURRENDER_CLAIM-C4-20220801-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,407.5,0.0,0.0,0.0,0.0,0,,,20220801,20220801,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802626-2-SURRENDER_CLAIM-C5-20230801,9010802626,SURRENDER_CLAIM,RC-9010802626-2-SURRENDER_CLAIM-C5-20230801-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,407.5,0.0,0.0,0.0,0.0,0,,,20230801,20230801,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802626-2-SURRENDER_CLAIM-C6-20240801,9010802626,SURRENDER_CLAIM,RC-9010802626-2-SURRENDER_CLAIM-C6-20240801-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,407.5,0.0,0.0,0.0,0.0,0,,,20240801,20240801,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802626-2-SURRENDER_CLAIM-C7-20250801,9010802626,SURRENDER_CLAIM,RC-9010802626-2-SURRENDER_CLAIM-C7-20250801-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,407.5,0.0,0.0,0.0,0.0,0,,,20250801,20250801,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802627-1-DEATH_CLAIM-C0-20190319,9010802627,DEATH_CLAIM,RC-9010802627-1-DEATH_CLAIM-C0-20190319-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,4740.45,4740.45,4740.45,0.0,0.0,0,,,20190319,20190319,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010802627-2-SURRENDER_CLAIM-C0-20180717,9010802627,SURRENDER_CLAIM,RC-9010802627-2-SURRENDER_CLAIM-C0-20180717-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,157.28,0.0,0.0,0.0,0.0,0,,,20180717,20180717,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802646-1-DEATH_CLAIM-C0-20220724,9010802646,DEATH_CLAIM,RC-9010802646-1-DEATH_CLAIM-C0-20220724-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,11089.31,11089.31,11089.31,0.0,0.0,0,,,20220724,20220724,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010802646-2-SURRENDER_CLAIM-C0-20180723,9010802646,SURRENDER_CLAIM,RC-9010802646-2-SURRENDER_CLAIM-C0-20180723-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,388.9,0.0,0.0,0.0,0.0,0,,,20180723,20180723,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802646-2-SURRENDER_CLAIM-C1-20190723,9010802646,SURRENDER_CLAIM,RC-9010802646-2-SURRENDER_CLAIM-C1-20190723-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,388.9,0.0,0.0,0.0,0.0,0,,,20190723,20190723,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802646-2-SURRENDER_CLAIM-C2-20200723,9010802646,SURRENDER_CLAIM,RC-9010802646-2-SURRENDER_CLAIM-C2-20200723-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,388.9,0.0,0.0,0.0,0.0,0,,,20200723,20200723,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802646-2-SURRENDER_CLAIM-C3-20210723,9010802646,SURRENDER_CLAIM,RC-9010802646-2-SURRENDER_CLAIM-C3-20210723-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,388.9,0.0,0.0,0.0,0.0,0,,,20210723,20210723,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802646-2-SURRENDER_CLAIM-C4-20220723,9010802646,SURRENDER_CLAIM,RC-9010802646-2-SURRENDER_CLAIM-C4-20220723-SC,DELAYED_CHAIN,INFERRED,Cross-claim delayed linkage within policy window (lag=0d),388.9,0.0,11089.31,0.0,0.0,0,RC-9010802646-1-DEATH_CLAIM-C0-20220724,1,20220723,20220723,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802649-2-SURRENDER_CLAIM-C0-20180723,9010802649,SURRENDER_CLAIM,RC-9010802649-2-SURRENDER_CLAIM-C0-20180723-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,409.4,0.0,0.0,0.0,0.0,0,,,20180723,20180723,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802649-2-SURRENDER_CLAIM-C1-20190723,9010802649,SURRENDER_CLAIM,RC-9010802649-2-SURRENDER_CLAIM-C1-20190723-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,409.4,0.0,0.0,0.0,0.0,0,,,20190723,20190723,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802649-2-SURRENDER_CLAIM-C2-20200723,9010802649,SURRENDER_CLAIM,RC-9010802649-2-SURRENDER_CLAIM-C2-20200723-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,409.4,0.0,0.0,0.0,0.0,0,,,20200723,20200723,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802649-2-SURRENDER_CLAIM-C3-20210723,9010802649,SURRENDER_CLAIM,RC-9010802649-2-SURRENDER_CLAIM-C3-20210723-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,409.4,0.0,0.0,0.0,0.0,0,,,20210723,20210723,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802649-2-SURRENDER_CLAIM-C4-20220723,9010802649,SURRENDER_CLAIM,RC-9010802649-2-SURRENDER_CLAIM-C4-20220723-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,409.4,0.0,0.0,0.0,0.0,0,,,20220723,20220723,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802649-2-SURRENDER_CLAIM-C5-20230723,9010802649,SURRENDER_CLAIM,RC-9010802649-2-SURRENDER_CLAIM-C5-20230723-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,409.4,0.0,0.0,0.0,0.0,0,,,20230723,20230723,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802649-2-SURRENDER_CLAIM-C6-20240723,9010802649,SURRENDER_CLAIM,RC-9010802649-2-SURRENDER_CLAIM-C6-20240723-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,409.4,0.0,0.0,0.0,0.0,0,,,20240723,20240723,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010802649-2-SURRENDER_CLAIM-C7-20250723,9010802649,SURRENDER_CLAIM,RC-9010802649-2-SURRENDER_CLAIM-C7-20250723-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,409.4,0.0,0.0,0.0,0.0,0,,,20250723,20250723,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803025-1-DEATH_CLAIM-C0-20211027,9010803025,DEATH_CLAIM,RC-9010803025-1-DEATH_CLAIM-C0-20211027-SC,MULTI_PAYOUT_CHAIN,MODERATE_CONFIDENCE,Multiple payout events in settlement chain,25000.0,17499.78,17499.78,0.0,7897.14,0,,,20211027,20211027,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9010803025-1-SURRENDER_CLAIM-C0-20180801,9010803025,SURRENDER_CLAIM,RC-9010803025-1-SURRENDER_CLAIM-C0-20180801-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,1755.62,0.0,4,,,20180801,20180805,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803025-1-SURRENDER_CLAIM-C1-20190725,9010803025,SURRENDER_CLAIM,RC-9010803025-1-SURRENDER_CLAIM-C1-20190725-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,580.89,0.0,7,,,20190725,20190801,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803025-1-SURRENDER_CLAIM-C2-20200723,9010803025,SURRENDER_CLAIM,RC-9010803025-1-SURRENDER_CLAIM-C2-20200723-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,586.86,0.0,9,,,20200723,20200801,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803025-1-SURRENDER_CLAIM-C3-20210801,9010803025,SURRENDER_CLAIM,RC-9010803025-1-SURRENDER_CLAIM-C3-20210801-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,604.06,0.0,0,,,20210801,20210801,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803025-1-SURRENDER_CLAIM-C4-20211027,9010803025,SURRENDER_CLAIM,RC-9010803025-1-SURRENDER_CLAIM-C4-20211027-SC,ORPHAN_CHAIN,LOW_CONFIDENCE,Insufficient semantic chain linkage,0.0,0.0,17499.78,464.27,0.0,0,RC-9010803025-1-DEATH_CLAIM-C0-20211027,0,20211027,20211027,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803026-1-SURRENDER_CLAIM-C0-20180715,9010803026,SURRENDER_CLAIM,RC-9010803026-1-SURRENDER_CLAIM-C0-20180715-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,648.64,0.0,0,,,20180715,20180715,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803026-1-SURRENDER_CLAIM-C1-20190715,9010803026,SURRENDER_CLAIM,RC-9010803026-1-SURRENDER_CLAIM-C1-20190715-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,700.47,0.0,0,,,20190715,20190715,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803026-1-SURRENDER_CLAIM-C2-20200715,9010803026,SURRENDER_CLAIM,RC-9010803026-1-SURRENDER_CLAIM-C2-20200715-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,756.45,0.0,0,,,20200715,20200715,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803026-1-SURRENDER_CLAIM-C3-20210715,9010803026,SURRENDER_CLAIM,RC-9010803026-1-SURRENDER_CLAIM-C3-20210715-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,816.9,0.0,0,,,20210715,20210715,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803026-1-SURRENDER_CLAIM-C4-20220715,9010803026,SURRENDER_CLAIM,RC-9010803026-1-SURRENDER_CLAIM-C4-20220715-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,882.18,0.0,0,,,20220715,20220715,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803026-1-SURRENDER_CLAIM-C5-20230715,9010803026,SURRENDER_CLAIM,RC-9010803026-1-SURRENDER_CLAIM-C5-20230715-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,952.68,0.0,0,,,20230715,20230715,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803026-1-SURRENDER_CLAIM-C6-20240715,9010803026,SURRENDER_CLAIM,RC-9010803026-1-SURRENDER_CLAIM-C6-20240715-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,1028.81,0.0,0,,,20240715,20240715,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803026-1-SURRENDER_CLAIM-C7-20250715,9010803026,SURRENDER_CLAIM,RC-9010803026-1-SURRENDER_CLAIM-C7-20250715-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,1111.03,0.0,0,,,20250715,20250715,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803044-2-SURRENDER_CLAIM-C0-20180724,9010803044,SURRENDER_CLAIM,RC-9010803044-2-SURRENDER_CLAIM-C0-20180724-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,329.25,0.0,0.0,0.0,0.0,0,,,20180724,20180724,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803044-2-SURRENDER_CLAIM-C1-20190724,9010803044,SURRENDER_CLAIM,RC-9010803044-2-SURRENDER_CLAIM-C1-20190724-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,329.25,0.0,0.0,0.0,0.0,0,,,20190724,20190724,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9010803044-2-SURRENDER_CLAIM-C2-20200724,9010803044,SURRENDER_CLAIM,RC-9010803044-2-SURRENDER_CLAIM-C2-20200724-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,329.25,0.0,0.0,0.0,0.0,0,,,20200724,20200724,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
