reconstructed_claim_id,policy_number,payee_distribution_status,payout_sequence,payout_code,payout_date,payout_amount,assigned_name_id,assigned_relate_code,assignment_basis,inferred_share_pct,confidence_level
RC-9010969153-1-DEATH_CLAIM-C0-20230505,9010969153,MULTI_BENEFICIARY_SPLIT,2,0094,20230505,5533.41,708729,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010969227-1-DEATH_CLAIM-C0-20230406,9010969227,SINGLE_PAYEE_MATCH,1,0094,20230406,12465.65,712295,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010970211-1-DEATH_CLAIM-C0-20200508,9010970211,SINGLE_PAYEE_MATCH,1,0094,20200508,8297.61,605817,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010974140-1-DEATH_CLAIM-C0-20201112,9010974140,SINGLE_PAYEE_MATCH,1,0094,20201112,7533.63,710742,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010974838-1-DEATH_CLAIM-C0-20240915,9010974838,SINGLE_PAYEE_MATCH,1,0094,20240915,15636.07,713003,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010977876-1-DEATH_CLAIM-C0-20210621,9010977876,MULTI_BENEFICIARY_SPLIT,1,0094,20210621,4349.9,709283,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010977876-1-DEATH_CLAIM-C0-20210621,9010977876,MULTI_BENEFICIARY_SPLIT,2,0094,20210621,11882.57,710972,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010979722-1-DEATH_CLAIM-C0-20191231,9010979722,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20191231,7418.51,709943,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010981739-1-DEATH_CLAIM-C0-20211114,9010981739,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20211114,8176.67,620838,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010983828-1-DEATH_CLAIM-C0-20190525,9010983828,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20190525,100142.5,707367,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010984316-1-DEATH_CLAIM-C0-20200401,9010984316,MULTI_BENEFICIARY_SPLIT,1,0094,20200401,4780.0,710122,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010984316-1-DEATH_CLAIM-C0-20200401,9010984316,MULTI_BENEFICIARY_SPLIT,2,0094,20200401,227.85,710142,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010986137-1-DEATH_CLAIM-C0-20190409,9010986137,SINGLE_PAYEE_MATCH,1,0094,20190409,5000.0,605968,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010986434-1-DEATH_CLAIM-C0-20200129,9010986434,SINGLE_PAYEE_MATCH,1,0094,20200129,2502.59,695388,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010988454-1-DEATH_CLAIM-C0-20240919,9010988454,SINGLE_PAYEE_MATCH,1,0094,20240919,25641.69,713181,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010989913-1-DEATH_CLAIM-C0-20190112,9010989913,SINGLE_PAYEE_MATCH,1,0094,20190112,8585.96,709212,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010990148-1-DEATH_CLAIM-C0-20190326,9010990148,MULTI_BENEFICIARY_SPLIT,1,0094,20190326,3115.02,606032,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010990148-1-DEATH_CLAIM-C0-20190326,9010990148,MULTI_BENEFICIARY_SPLIT,2,0094,20190326,3115.01,709368,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010990148-1-DEATH_CLAIM-C0-20190326,9010990148,MULTI_BENEFICIARY_SPLIT,3,0094,20190326,3115.01,709369,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010993014-1-DEATH_CLAIM-C0-20180204,9010993014,SINGLE_PAYEE_MATCH,1,0094,20180204,10584.37,708598,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010994236-1-DEATH_CLAIM-C0-20190805,9010994236,SINGLE_PAYEE_MATCH,1,0094,20190805,25000.0,606097,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010996841-1-DEATH_CLAIM-C0-20210123,9010996841,SINGLE_PAYEE_MATCH,1,0094,20210123,6420.47,606151,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010996983-1-DEATH_CLAIM-C0-20190516,9010996983,SINGLE_PAYEE_MATCH,1,0094,20190516,5000.0,606154,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011000854-1-DEATH_CLAIM-C0-20221224,9011000854,MULTI_BENEFICIARY_SPLIT,1,0094,20230127,5380.4,712102,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9011000854-1-DEATH_CLAIM-C0-20221224,9011000854,MULTI_BENEFICIARY_SPLIT,2,0094,20230207,5380.4,712103,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9011000854-1-DEATH_CLAIM-C0-20221224,9011000854,MULTI_BENEFICIARY_SPLIT,3,0094,20230208,5380.4,712104,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9011000854-1-DEATH_CLAIM-C0-20221224,9011000854,MULTI_BENEFICIARY_SPLIT,4,0094,20230214,5380.4,712105,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9011000854-1-DEATH_CLAIM-C1-20230502,9011000854,MULTI_BENEFICIARY_SPLIT,1,0094,20230502,5380.4,712102,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011000854-1-DEATH_CLAIM-C1-20230502,9011000854,MULTI_BENEFICIARY_SPLIT,2,0094,20230504,5476.29,712103,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011001627-1-DEATH_CLAIM-C0-20190212,9011001627,SINGLE_PAYEE_MATCH,1,0094,20190212,3483.82,588607,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011001984-1-DEATH_CLAIM-C0-20181017,9011001984,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20181017,6000.0,706657,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011002095-1-DEATH_CLAIM-C0-20210112,9011002095,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20210112,7305.37,701862,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011002664-1-DEATH_CLAIM-C0-20181207,9011002664,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20181207,5016.05,707314,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011003162-1-DEATH_CLAIM-C0-20250305,9011003162,SINGLE_PAYEE_MATCH,1,0094,20250305,33605.62,713208,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011004587-1-DEATH_CLAIM-C0-20230222,9011004587,SINGLE_PAYEE_MATCH,1,0094,20230222,75220.31,606277,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011005348-1-DEATH_CLAIM-C0-20240125,9011005348,SINGLE_PAYEE_MATCH,1,0094,20240125,8451.69,606287,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011005855-1-DEATH_CLAIM-C0-20230314,9011005855,SINGLE_PAYEE_MATCH,1,0094,20230314,11937.83,606299,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011013545-1-DEATH_CLAIM-C0-20241231,9011013545,SINGLE_PAYEE_MATCH,1,0094,20241231,6197.09,713138,PE,EXPLICIT_PE,100.00,INFERRED
RC-9011014276-1-DEATH_CLAIM-C0-20200514,9011014276,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20200514,10658.42,710177,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011014739-1-DEATH_CLAIM-C0-20180318,9011014739,MULTI_BENEFICIARY_SPLIT,1,0094,20180318,16205.4,606964,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011014739-1-DEATH_CLAIM-C0-20180318,9011014739,MULTI_BENEFICIARY_SPLIT,2,0094,20180318,8812.81,705226,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011015419-1-DEATH_CLAIM-C0-20210707,9011015419,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20210707,11052.39,710827,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011015419-1-DEATH_CLAIM-C0-20210707,9011015419,TRUSTEE_MANAGED_DISTRIBUTION,2,0094,20210707,4784.97,710827,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011016527-1-DEATH_CLAIM-C0-20190622,9011016527,SINGLE_PAYEE_MATCH,1,0094,20190622,7500.0,606429,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011016867-1-DEATH_CLAIM-C0-20230512,9011016867,SINGLE_PAYEE_MATCH,1,0094,20230512,8421.91,694651,PE,EXPLICIT_PE,100.00,INFERRED
RC-9011017841-1-DEATH_CLAIM-C0-20201014,9011017841,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20201014,5000.0,708621,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011019414-1-DEATH_CLAIM-C0-20181110,9011019414,MULTI_BENEFICIARY_SPLIT,1,0094,20181110,1269.13,606433,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011019414-1-DEATH_CLAIM-C0-20181110,9011019414,MULTI_BENEFICIARY_SPLIT,2,0094,20181110,3070.7,694651,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011019552-1-DEATH_CLAIM-C0-20220416,9011019552,SINGLE_PAYEE_MATCH,1,0094,20220416,13236.6,680165,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011024459-1-DEATH_CLAIM-C0-20200404,9011024459,SINGLE_PAYEE_MATCH,1,0094,20200404,5504.41,710166,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011025088-1-DEATH_CLAIM-C0-20191208,9011025088,MULTI_BENEFICIARY_SPLIT,1,0094,20191208,8212.35,702087,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011025088-1-DEATH_CLAIM-C0-20191208,9011025088,MULTI_BENEFICIARY_SPLIT,2,0094,20200106,8224.74,702087,B1,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011025088-1-DEATH_CLAIM-C0-20191208,9011025088,MULTI_BENEFICIARY_SPLIT,3,0094,20191208,8224.74,702088,B2,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011025612-1-DEATH_CLAIM-C0-20240915,9011025612,SINGLE_PAYEE_MATCH,1,0094,20240915,2742.6,606520,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011026337-1-DEATH_CLAIM-C0-20240906,9011026337,SINGLE_PAYEE_MATCH,1,0094,20240906,9969.42,690026,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011033048-1-DEATH_CLAIM-C0-20230816,9011033048,SINGLE_PAYEE_MATCH,1,0094,20230816,5476.92,606582,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011033416-1-DEATH_CLAIM-C0-20190205,9011033416,MULTI_BENEFICIARY_SPLIT,1,0094,20190205,10000.0,709240,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011033416-1-DEATH_CLAIM-C0-20190205,9011033416,MULTI_BENEFICIARY_SPLIT,2,0094,20190205,2093.74,709241,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011035773-1-DEATH_CLAIM-C0-20180514,9011035773,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20180514,9015.32,703600,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011036054-1-DEATH_CLAIM-C0-20240505,9011036054,MULTI_BENEFICIARY_SPLIT,1,0094,20240505,9953.0,606622,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011036054-1-DEATH_CLAIM-C0-20240505,9011036054,MULTI_BENEFICIARY_SPLIT,2,0094,20240505,47.0,709989,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011039701-1-DEATH_CLAIM-C0-20230414,9011039701,SINGLE_PAYEE_MATCH,1,0094,20230414,10000.0,606665,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011040022-1-DEATH_CLAIM-C0-20251205,9011040022,SINGLE_PAYEE_MATCH,1,0094,20251205,50010.14,606676,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011040826-1-DEATH_CLAIM-C0-20200323,9011040826,MULTI_BENEFICIARY_SPLIT,1,0094,20200323,5193.91,606683,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011040826-1-DEATH_CLAIM-C0-20200323,9011040826,MULTI_BENEFICIARY_SPLIT,2,0094,20200323,5200.28,710604,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011040826-1-DEATH_CLAIM-C1-20201228,9011040826,SINGLE_PAYEE_MATCH,1,0094,20201228,5193.91,606683,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011041120-1-DEATH_CLAIM-C0-20211015,9011041120,MULTI_BENEFICIARY_SPLIT,1,0094,20211015,11165.05,708785,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011041120-1-DEATH_CLAIM-C0-20211015,9011041120,MULTI_BENEFICIARY_SPLIT,2,0094,20211015,4653.29,711327,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011041120-1-DEATH_CLAIM-C0-20211015,9011041120,MULTI_BENEFICIARY_SPLIT,3,0094,20211015,4653.29,711328,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011041120-1-DEATH_CLAIM-C0-20211015,9011041120,MULTI_BENEFICIARY_SPLIT,4,0094,20211015,4653.29,711346,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011042637-1-DEATH_CLAIM-C0-20190421,9011042637,SINGLE_PAYEE_MATCH,1,0094,20190421,9591.76,709496,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011043749-1-DEATH_CLAIM-C0-20230707,9011043749,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20230707,7000.44,710764,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011044131-1-DEATH_CLAIM-C0-20201122,9011044131,MULTI_BENEFICIARY_SPLIT,1,0094,20201122,8456.7,704151,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9011044131-1-DEATH_CLAIM-C0-20201122,9011044131,MULTI_BENEFICIARY_SPLIT,2,0094,20201122,8456.7,710193,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9011044131-1-DEATH_CLAIM-C0-20201122,9011044131,MULTI_BENEFICIARY_SPLIT,3,0094,20201122,8456.71,710194,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9011044132-1-DEATH_CLAIM-C0-20200430,9011044132,SINGLE_PAYEE_MATCH,1,0094,20200430,20642.85,589507,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011045128-1-DEATH_CLAIM-C0-20220814,9011045128,MULTI_BENEFICIARY_SPLIT,1,0094,20220814,3267.94,711888,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011045128-1-DEATH_CLAIM-C0-20220814,9011045128,MULTI_BENEFICIARY_SPLIT,2,0094,20220814,3267.93,711889,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011045129-1-DEATH_CLAIM-C0-20220626,9011045129,SINGLE_PAYEE_MATCH,1,0094,20220626,8163.77,711720,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011045407-1-DEATH_CLAIM-C0-20210319,9011045407,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20210319,6307.26,710340,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011045618-1-DEATH_CLAIM-C0-20220124,9011045618,SINGLE_PAYEE_MATCH,1,0094,20220124,21628.52,606755,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011045847-1-DEATH_CLAIM-C0-20200731,9011045847,SINGLE_PAYEE_MATCH,1,0094,20200731,11636.43,710412,PE,EXPLICIT_PE,100.00,INFERRED
RC-9011046104-1-DEATH_CLAIM-C0-20240220,9011046104,SINGLE_PAYEE_MATCH,1,0094,20240220,25037.86,712749,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011047402-1-DEATH_CLAIM-C0-20240121,9011047402,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20240121,18306.2,696694,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011047403-1-DEATH_CLAIM-C0-20200415,9011047403,SINGLE_PAYEE_MATCH,1,0094,20200415,20816.2,589331,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011048882-1-DEATH_CLAIM-C0-20211113,9011048882,SINGLE_PAYEE_MATCH,1,0094,20211113,27430.5,606797,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011048886-1-DEATH_CLAIM-C0-20200210,9011048886,MULTI_BENEFICIARY_SPLIT,1,0094,20200210,1435.04,606799,PE,MULTI_BENEFICIARY_ORDER,14.29,HIGH_CONFIDENCE
RC-9011048886-1-DEATH_CLAIM-C0-20200210,9011048886,MULTI_BENEFICIARY_SPLIT,2,0094,20200210,1435.04,709869,PE,MULTI_BENEFICIARY_ORDER,14.29,HIGH_CONFIDENCE
RC-9011048886-1-DEATH_CLAIM-C0-20200210,9011048886,MULTI_BENEFICIARY_SPLIT,3,0094,20200210,1435.03,709870,PE,MULTI_BENEFICIARY_ORDER,14.29,HIGH_CONFIDENCE
RC-9011048886-1-DEATH_CLAIM-C0-20200210,9011048886,MULTI_BENEFICIARY_SPLIT,4,0094,20200210,1435.03,709871,PE,MULTI_BENEFICIARY_ORDER,14.29,HIGH_CONFIDENCE
RC-9011048886-1-DEATH_CLAIM-C0-20200210,9011048886,MULTI_BENEFICIARY_SPLIT,5,0094,20200210,1435.03,709872,PE,MULTI_BENEFICIARY_ORDER,14.29,HIGH_CONFIDENCE
RC-9011048886-1-DEATH_CLAIM-C0-20200210,9011048886,MULTI_BENEFICIARY_SPLIT,6,0094,20200210,1435.03,709873,PE,MULTI_BENEFICIARY_ORDER,14.29,HIGH_CONFIDENCE
RC-9011048886-1-DEATH_CLAIM-C0-20200210,9011048886,MULTI_BENEFICIARY_SPLIT,7,0094,20200210,1435.03,709874,PE,MULTI_BENEFICIARY_ORDER,14.29,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,9011049092,MULTI_BENEFICIARY_SPLIT,1,0094,20220722,1481.25,711912,PE,MULTI_BENEFICIARY_ORDER,16.67,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,9011049092,MULTI_BENEFICIARY_SPLIT,2,0094,20220722,1481.25,711913,PE,MULTI_BENEFICIARY_ORDER,16.67,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,9011049092,MULTI_BENEFICIARY_SPLIT,3,0094,20220722,1481.25,711914,PE,MULTI_BENEFICIARY_ORDER,16.67,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,9011049092,MULTI_BENEFICIARY_SPLIT,4,0094,20220722,1481.24,711915,PE,MULTI_BENEFICIARY_ORDER,16.67,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,9011049092,MULTI_BENEFICIARY_SPLIT,5,0094,20220722,1481.24,711916,PE,MULTI_BENEFICIARY_ORDER,16.67,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,9011049092,MULTI_BENEFICIARY_SPLIT,6,0094,20220722,1481.24,711917,PE,MULTI_BENEFICIARY_ORDER,16.67,HIGH_CONFIDENCE
RC-9011049922-1-DEATH_CLAIM-C0-20180507,9011049922,SINGLE_PAYEE_MATCH,1,0094,20180507,9410.54,708622,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011050686-1-DEATH_CLAIM-C0-20221228,9011050686,SINGLE_PAYEE_MATCH,1,0094,20221228,7004.14,691094,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011051323-1-DEATH_CLAIM-C0-20191212,9011051323,MULTI_BENEFICIARY_SPLIT,1,0094,20191212,17489.57,709840,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9011051323-1-DEATH_CLAIM-C0-20191212,9011051323,MULTI_BENEFICIARY_SPLIT,2,0094,20191212,17489.57,709841,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9011051323-1-DEATH_CLAIM-C0-20191212,9011051323,MULTI_BENEFICIARY_SPLIT,3,0094,20191212,17489.56,709842,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9011053214-1-DEATH_CLAIM-C0-20190214,9011053214,SINGLE_PAYEE_MATCH,1,0094,20190214,8610.59,606846,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011053428-1-DEATH_CLAIM-C0-20180726,9011053428,MULTI_BENEFICIARY_SPLIT,1,0094,20180726,1244.69,606847,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011053428-1-DEATH_CLAIM-C0-20180726,9011053428,MULTI_BENEFICIARY_SPLIT,2,0094,20180726,21930.17,606848,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011053428-1-DEATH_CLAIM-C0-20180726,9011053428,MULTI_BENEFICIARY_SPLIT,3,0094,20180807,21930.17,708786,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011054986-1-DEATH_CLAIM-C0-20210502,9011054986,SINGLE_PAYEE_MATCH,1,0094,20210502,100380.91,421582,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011056407-1-DEATH_CLAIM-C0-20200903,9011056407,SINGLE_PAYEE_MATCH,1,0094,20200903,100257.55,710436,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011057611-1-DEATH_CLAIM-C0-20240718,9011057611,SINGLE_PAYEE_MATCH,1,0094,20240718,6006.25,606881,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011057654-1-DEATH_CLAIM-C0-20260402,9011057654,SINGLE_PAYEE_MATCH,1,0094,20260402,25014.55,706452,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011058069-1-DEATH_CLAIM-C0-20191201,9011058069,SINGLE_PAYEE_MATCH,1,0094,20191201,16046.04,688021,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011058905-1-DEATH_CLAIM-C0-20220210,9011058905,SINGLE_PAYEE_MATCH,1,0094,20220210,25007.55,326796,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011059456-1-DEATH_CLAIM-C0-20180626,9011059456,SINGLE_PAYEE_MATCH,1,0094,20180626,11421.56,606906,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011062307-1-DEATH_CLAIM-C0-20190422,9011062307,SINGLE_PAYEE_MATCH,1,0094,20190422,100188.08,709345,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011062607-1-DEATH_CLAIM-C0-20250701,9011062607,MULTI_BENEFICIARY_SPLIT,1,0094,20250701,11693.18,606943,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011062607-1-DEATH_CLAIM-C0-20250701,9011062607,MULTI_BENEFICIARY_SPLIT,2,0094,20250701,13324.6,708785,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011062815-1-DEATH_CLAIM-C0-20231008,9011062815,SINGLE_PAYEE_MATCH,1,0094,20231008,8245.93,606948,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011063691-1-DEATH_CLAIM-C0-20200614,9011063691,MULTI_BENEFICIARY_SPLIT,1,0094,20200614,1021.4,606955,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011063691-1-DEATH_CLAIM-C0-20200614,9011063691,MULTI_BENEFICIARY_SPLIT,2,0094,20200614,739.3,710297,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011063691-1-DEATH_CLAIM-C0-20200614,9011063691,MULTI_BENEFICIARY_SPLIT,3,0094,20200614,739.3,710298,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011064372-1-DEATH_CLAIM-C0-20240918,9011064372,SINGLE_PAYEE_MATCH,1,0094,20240918,100412.53,592140,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011064567-1-DEATH_CLAIM-C0-20250521,9011064567,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20250521,8755.87,713165,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011064568-1-DEATH_CLAIM-C0-20190930,9011064568,SINGLE_PAYEE_MATCH,1,0094,20190930,5567.97,699872,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011066252-1-DEATH_CLAIM-C0-20190806,9011066252,SINGLE_PAYEE_MATCH,1,0094,20190806,7500.0,606996,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011067410-1-DEATH_CLAIM-C0-20230721,9011067410,SINGLE_PAYEE_MATCH,1,0094,20230721,4950.6,607002,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011068375-1-DEATH_CLAIM-C0-20200322,9011068375,MULTI_BENEFICIARY_SPLIT,1,0094,20200322,11578.7,592196,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011068375-1-DEATH_CLAIM-C0-20200322,9011068375,MULTI_BENEFICIARY_SPLIT,2,0094,20200322,13614.23,710149,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011068652-1-DEATH_CLAIM-C0-20250712,9011068652,MULTI_BENEFICIARY_SPLIT,1,0094,20250712,7674.71,607025,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011068652-1-DEATH_CLAIM-C0-20250712,9011068652,MULTI_BENEFICIARY_SPLIT,2,0094,20250712,61.37,713359,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011069093-1-DEATH_CLAIM-C0-20221103,9011069093,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20221103,4895.09,710656,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
