reconstructed_claim_id,settlement_chain_id,lifecycle_event_count,first_activity_date,last_activity_date,settlement_duration_days,payout_detected_flag,offset_detected_flag,withholding_detected_flag,interest_detected_flag,settlement_completion_status,chain_confidence_level
RC-9010886805-1-DEATH_CLAIM-C0-20180519,RC-9010886805-1-DEATH_CLAIM-C0-20180519-SC1,4,20180519,20180519,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010886805-2-SURRENDER_CLAIM-C0-20180404,RC-9010886805-2-SURRENDER_CLAIM-C0-20180404-SC1,1,20180404,20180404,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010886812-1-DEATH_CLAIM-C0-20240225,RC-9010886812-1-DEATH_CLAIM-C0-20240225-SC1,3,20240225,20240225,0,Y,N,N,N,COMPLETE,HIGH
RC-9010886812-2-SURRENDER_CLAIM-C0-20180401,RC-9010886812-2-SURRENDER_CLAIM-C0-20180401-SC1,1,20180401,20180401,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010886812-2-SURRENDER_CLAIM-C1-20190401,RC-9010886812-2-SURRENDER_CLAIM-C1-20190401-SC1,1,20190401,20190401,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010886812-2-SURRENDER_CLAIM-C2-20200401,RC-9010886812-2-SURRENDER_CLAIM-C2-20200401-SC1,1,20200401,20200401,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010886812-2-SURRENDER_CLAIM-C3-20210401,RC-9010886812-2-SURRENDER_CLAIM-C3-20210401-SC1,1,20210401,20210401,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010886812-2-SURRENDER_CLAIM-C4-20220401,RC-9010886812-2-SURRENDER_CLAIM-C4-20220401-SC1,1,20220401,20220401,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010886812-2-SURRENDER_CLAIM-C5-20230401,RC-9010886812-2-SURRENDER_CLAIM-C5-20230401-SC1,1,20230401,20230401,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010886851-1-DISBURSEMENT_CLAIM-C0-20191022,RC-9010886851-1-DISBURSEMENT_CLAIM-C0-20191022-SC1,2,20191022,20191022,0,Y,N,N,N,COMPLETE,HIGH
RC-9010886851-2-SURRENDER_CLAIM-C0-20190404,RC-9010886851-2-SURRENDER_CLAIM-C0-20190404-SC1,1,20190404,20190404,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010886851-2-SURRENDER_CLAIM-C1-20200404,RC-9010886851-2-SURRENDER_CLAIM-C1-20200404-SC1,1,20200404,20200404,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010886851-2-SURRENDER_CLAIM-C2-20210404,RC-9010886851-2-SURRENDER_CLAIM-C2-20210404-SC1,1,20210404,20210404,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010886851-2-SURRENDER_CLAIM-C3-20210913,RC-9010886851-2-SURRENDER_CLAIM-C3-20210913-SC1,2,20210913,20210913,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010887780-1-DISBURSEMENT_CLAIM-C0-20200413,RC-9010887780-1-DISBURSEMENT_CLAIM-C0-20200413-SC1,2,20200413,20200413,0,Y,N,N,N,COMPLETE,HIGH
RC-9010887780-2-SURRENDER_CLAIM-C0-20180405,RC-9010887780-2-SURRENDER_CLAIM-C0-20180405-SC1,1,20180405,20180405,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010887780-2-SURRENDER_CLAIM-C1-20190405,RC-9010887780-2-SURRENDER_CLAIM-C1-20190405-SC1,1,20190405,20190405,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010887927-1-SURRENDER_CLAIM-C0-20171108,RC-9010887927-1-SURRENDER_CLAIM-C0-20171108-SC1,260,20171108,20250308,2677,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010887927-2-SURRENDER_CLAIM-C0-20250408,RC-9010887927-2-SURRENDER_CLAIM-C0-20250408-SC1,1,20250408,20250408,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010887929-1-SURRENDER_CLAIM-C0-20171108,RC-9010887929-1-SURRENDER_CLAIM-C0-20171108-SC1,225,20171108,20240308,2312,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010887929-2-SURRENDER_CLAIM-C0-20240408,RC-9010887929-2-SURRENDER_CLAIM-C0-20240408-SC1,1,20240408,20240408,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010888232-1-DEATH_CLAIM-C0-20190325,RC-9010888232-1-DEATH_CLAIM-C0-20190325-SC1,4,20190325,20190325,0,Y,N,N,N,COMPLETE,HIGH
RC-9010888232-2-SURRENDER_CLAIM-C0-20180411,RC-9010888232-2-SURRENDER_CLAIM-C0-20180411-SC1,1,20180411,20180411,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010888338-1-DEATH_CLAIM-C0-20220806,RC-9010888338-1-DEATH_CLAIM-C0-20220806-SC1,4,20220806,20220806,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010888338-2-SURRENDER_CLAIM-C0-20180523,RC-9010888338-2-SURRENDER_CLAIM-C0-20180523-SC1,1,20180523,20180523,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010888338-2-SURRENDER_CLAIM-C1-20190523,RC-9010888338-2-SURRENDER_CLAIM-C1-20190523-SC1,1,20190523,20190523,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010888338-2-SURRENDER_CLAIM-C2-20200523,RC-9010888338-2-SURRENDER_CLAIM-C2-20200523-SC1,1,20200523,20200523,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010888338-2-SURRENDER_CLAIM-C3-20210523,RC-9010888338-2-SURRENDER_CLAIM-C3-20210523-SC1,1,20210523,20210523,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010888338-2-SURRENDER_CLAIM-C4-20220523,RC-9010888338-2-SURRENDER_CLAIM-C4-20220523-SC1,1,20220523,20220523,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010888339-1-DEATH_CLAIM-C0-20240516,RC-9010888339-1-DEATH_CLAIM-C0-20240516-SC1,4,20240516,20240516,0,Y,N,N,N,COMPLETE,HIGH
RC-9010888649-1-DEATH_CLAIM-C0-20230519,RC-9010888649-1-DEATH_CLAIM-C0-20230519-SC1,4,20230519,20230519,0,Y,N,N,N,COMPLETE,HIGH
RC-9010889364-1-DEATH_CLAIM-C0-20250210,RC-9010889364-1-DEATH_CLAIM-C0-20250210-SC1,3,20250210,20250210,0,Y,N,N,N,COMPLETE,HIGH
RC-9010889364-2-SURRENDER_CLAIM-C0-20180413,RC-9010889364-2-SURRENDER_CLAIM-C0-20180413-SC1,1,20180413,20180413,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889364-2-SURRENDER_CLAIM-C1-20190413,RC-9010889364-2-SURRENDER_CLAIM-C1-20190413-SC1,1,20190413,20190413,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889364-2-SURRENDER_CLAIM-C2-20200413,RC-9010889364-2-SURRENDER_CLAIM-C2-20200413-SC1,1,20200413,20200413,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889364-2-SURRENDER_CLAIM-C3-20210413,RC-9010889364-2-SURRENDER_CLAIM-C3-20210413-SC1,1,20210413,20210413,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889364-2-SURRENDER_CLAIM-C4-20220413,RC-9010889364-2-SURRENDER_CLAIM-C4-20220413-SC1,1,20220413,20220413,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889364-2-SURRENDER_CLAIM-C5-20230413,RC-9010889364-2-SURRENDER_CLAIM-C5-20230413-SC1,1,20230413,20230413,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889364-2-SURRENDER_CLAIM-C6-20240413,RC-9010889364-2-SURRENDER_CLAIM-C6-20240413-SC1,1,20240413,20240413,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889547-1-DEATH_CLAIM-C0-20240726,RC-9010889547-1-DEATH_CLAIM-C0-20240726-SC1,5,20240726,20240726,0,Y,N,N,N,COMPLETE,HIGH
RC-9010889785-2-SURRENDER_CLAIM-C0-20180414,RC-9010889785-2-SURRENDER_CLAIM-C0-20180414-SC1,1,20180414,20180414,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889785-2-SURRENDER_CLAIM-C1-20190414,RC-9010889785-2-SURRENDER_CLAIM-C1-20190414-SC1,1,20190414,20190414,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889785-2-SURRENDER_CLAIM-C2-20200414,RC-9010889785-2-SURRENDER_CLAIM-C2-20200414-SC1,1,20200414,20200414,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889785-2-SURRENDER_CLAIM-C3-20210414,RC-9010889785-2-SURRENDER_CLAIM-C3-20210414-SC1,1,20210414,20210414,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889785-2-SURRENDER_CLAIM-C4-20220414,RC-9010889785-2-SURRENDER_CLAIM-C4-20220414-SC1,1,20220414,20220414,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889785-2-SURRENDER_CLAIM-C5-20230414,RC-9010889785-2-SURRENDER_CLAIM-C5-20230414-SC1,1,20230414,20230414,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889785-2-SURRENDER_CLAIM-C6-20240414,RC-9010889785-2-SURRENDER_CLAIM-C6-20240414-SC1,1,20240414,20240414,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889785-2-SURRENDER_CLAIM-C7-20250414,RC-9010889785-2-SURRENDER_CLAIM-C7-20250414-SC1,1,20250414,20250414,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010889785-2-SURRENDER_CLAIM-C8-20260414,RC-9010889785-2-SURRENDER_CLAIM-C8-20260414-SC1,1,20260414,20260414,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010890622-1-DEATH_CLAIM-C0-20191026,RC-9010890622-1-DEATH_CLAIM-C0-20191026-SC1,4,20191026,20191026,0,Y,N,N,N,COMPLETE,HIGH
RC-9010890627-1-DEATH_CLAIM-C0-20180528,RC-9010890627-1-DEATH_CLAIM-C0-20180528-SC1,4,20180528,20180528,0,Y,N,N,N,COMPLETE,HIGH
RC-9010891075-1-DEATH_CLAIM-C0-20220220,RC-9010891075-1-DEATH_CLAIM-C0-20220220-SC1,7,20220220,20220220,0,Y,N,N,N,COMPLETE,HIGH
RC-9010891075-1-SURRENDER_CLAIM-C0-20180501,RC-9010891075-1-SURRENDER_CLAIM-C0-20180501-SC1,1,20180501,20180501,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010891075-1-SURRENDER_CLAIM-C1-20180701,RC-9010891075-1-SURRENDER_CLAIM-C1-20180701-SC1,2,20180701,20180701,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010891075-1-SURRENDER_CLAIM-C2-20190425,RC-9010891075-1-SURRENDER_CLAIM-C2-20190425-SC1,74,20190425,20220225,1037,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010891079-1-DEATH_CLAIM-C0-20200117,RC-9010891079-1-DEATH_CLAIM-C0-20200117-SC1,4,20200117,20200117,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010891079-2-SURRENDER_CLAIM-C0-20180421,RC-9010891079-2-SURRENDER_CLAIM-C0-20180421-SC1,1,20180421,20180421,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891079-2-SURRENDER_CLAIM-C1-20190421,RC-9010891079-2-SURRENDER_CLAIM-C1-20190421-SC1,1,20190421,20190421,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891087-2-SURRENDER_CLAIM-C0-20180525,RC-9010891087-2-SURRENDER_CLAIM-C0-20180525-SC1,1,20180525,20180525,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891087-2-SURRENDER_CLAIM-C1-20190525,RC-9010891087-2-SURRENDER_CLAIM-C1-20190525-SC1,1,20190525,20190525,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891087-2-SURRENDER_CLAIM-C2-20200525,RC-9010891087-2-SURRENDER_CLAIM-C2-20200525-SC1,1,20200525,20200525,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891087-2-SURRENDER_CLAIM-C3-20210525,RC-9010891087-2-SURRENDER_CLAIM-C3-20210525-SC1,1,20210525,20210525,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891087-2-SURRENDER_CLAIM-C4-20220525,RC-9010891087-2-SURRENDER_CLAIM-C4-20220525-SC1,1,20220525,20220525,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891087-2-SURRENDER_CLAIM-C5-20230525,RC-9010891087-2-SURRENDER_CLAIM-C5-20230525-SC1,1,20230525,20230525,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891087-2-SURRENDER_CLAIM-C6-20240525,RC-9010891087-2-SURRENDER_CLAIM-C6-20240525-SC1,1,20240525,20240525,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891087-2-SURRENDER_CLAIM-C7-20250525,RC-9010891087-2-SURRENDER_CLAIM-C7-20250525-SC1,1,20250525,20250525,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891309-2-SURRENDER_CLAIM-C0-20180518,RC-9010891309-2-SURRENDER_CLAIM-C0-20180518-SC1,1,20180518,20180518,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891309-2-SURRENDER_CLAIM-C1-20190518,RC-9010891309-2-SURRENDER_CLAIM-C1-20190518-SC1,1,20190518,20190518,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891309-2-SURRENDER_CLAIM-C2-20200518,RC-9010891309-2-SURRENDER_CLAIM-C2-20200518-SC1,1,20200518,20200518,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891309-2-SURRENDER_CLAIM-C3-20210518,RC-9010891309-2-SURRENDER_CLAIM-C3-20210518-SC1,1,20210518,20210518,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891309-2-SURRENDER_CLAIM-C4-20220518,RC-9010891309-2-SURRENDER_CLAIM-C4-20220518-SC1,1,20220518,20220518,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891309-2-SURRENDER_CLAIM-C5-20230518,RC-9010891309-2-SURRENDER_CLAIM-C5-20230518-SC1,1,20230518,20230518,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891309-2-SURRENDER_CLAIM-C6-20240518,RC-9010891309-2-SURRENDER_CLAIM-C6-20240518-SC1,1,20240518,20240518,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891309-2-SURRENDER_CLAIM-C7-20250518,RC-9010891309-2-SURRENDER_CLAIM-C7-20250518-SC1,1,20250518,20250518,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891328-1-DISBURSEMENT_CLAIM-C0-20190326,RC-9010891328-1-DISBURSEMENT_CLAIM-C0-20190326-SC1,2,20190326,20190326,0,Y,N,N,N,COMPLETE,HIGH
RC-9010891328-2-SURRENDER_CLAIM-C0-20180501,RC-9010891328-2-SURRENDER_CLAIM-C0-20180501-SC1,1,20180501,20180501,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891328-2-SURRENDER_CLAIM-C1-20190501,RC-9010891328-2-SURRENDER_CLAIM-C1-20190501-SC1,1,20190501,20190501,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891328-2-SURRENDER_CLAIM-C2-20200501,RC-9010891328-2-SURRENDER_CLAIM-C2-20200501-SC1,1,20200501,20200501,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891328-2-SURRENDER_CLAIM-C3-20210501,RC-9010891328-2-SURRENDER_CLAIM-C3-20210501-SC1,1,20210501,20210501,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891328-2-SURRENDER_CLAIM-C4-20220501,RC-9010891328-2-SURRENDER_CLAIM-C4-20220501-SC1,1,20220501,20220501,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891328-2-SURRENDER_CLAIM-C5-20230501,RC-9010891328-2-SURRENDER_CLAIM-C5-20230501-SC1,1,20230501,20230501,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891328-2-SURRENDER_CLAIM-C6-20240501,RC-9010891328-2-SURRENDER_CLAIM-C6-20240501-SC1,1,20240501,20240501,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010891328-2-SURRENDER_CLAIM-C7-20250501,RC-9010891328-2-SURRENDER_CLAIM-C7-20250501-SC1,1,20250501,20250501,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010892016-2-SURRENDER_CLAIM-C0-20180425,RC-9010892016-2-SURRENDER_CLAIM-C0-20180425-SC1,1,20180425,20180425,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010892016-2-SURRENDER_CLAIM-C1-20190425,RC-9010892016-2-SURRENDER_CLAIM-C1-20190425-SC1,1,20190425,20190425,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010892016-2-SURRENDER_CLAIM-C2-20200425,RC-9010892016-2-SURRENDER_CLAIM-C2-20200425-SC1,1,20200425,20200425,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010892016-2-SURRENDER_CLAIM-C3-20210425,RC-9010892016-2-SURRENDER_CLAIM-C3-20210425-SC1,1,20210425,20210425,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010892016-2-SURRENDER_CLAIM-C4-20220425,RC-9010892016-2-SURRENDER_CLAIM-C4-20220425-SC1,1,20220425,20220425,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010892016-2-SURRENDER_CLAIM-C5-20230425,RC-9010892016-2-SURRENDER_CLAIM-C5-20230425-SC1,1,20230425,20230425,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010892016-2-SURRENDER_CLAIM-C6-20240425,RC-9010892016-2-SURRENDER_CLAIM-C6-20240425-SC1,1,20240425,20240425,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010892016-2-SURRENDER_CLAIM-C7-20250425,RC-9010892016-2-SURRENDER_CLAIM-C7-20250425-SC1,1,20250425,20250425,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010892327-1-DEATH_CLAIM-C0-20180418,RC-9010892327-1-DEATH_CLAIM-C0-20180418-SC1,5,20180418,20180418,0,Y,N,N,N,COMPLETE,HIGH
RC-9010892327-1-SURRENDER_CLAIM-C0-20180418,RC-9010892327-1-SURRENDER_CLAIM-C0-20180418-SC1,1,20180418,20180418,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010892685-1-DEATH_CLAIM-C0-20230905,RC-9010892685-1-DEATH_CLAIM-C0-20230905-SC1,5,20230905,20230905,0,Y,N,N,Y,COMPLETE,HIGH
RC-9010892693-1-DEATH_CLAIM-C0-20191121,RC-9010892693-1-DEATH_CLAIM-C0-20191121-SC1,5,20191121,20191121,0,Y,N,N,N,COMPLETE,HIGH
RC-9010892695-1-SURRENDER_CLAIM-C0-20180105,RC-9010892695-1-SURRENDER_CLAIM-C0-20180105-SC1,210,20180105,20260406,3013,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010892696-3-SURRENDER_CLAIM-C0-20201101,RC-9010892696-3-SURRENDER_CLAIM-C0-20201101-SC1,3,20201101,20201101,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010893115-2-SURRENDER_CLAIM-C0-20180426,RC-9010893115-2-SURRENDER_CLAIM-C0-20180426-SC1,1,20180426,20180426,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010893115-2-SURRENDER_CLAIM-C1-20190426,RC-9010893115-2-SURRENDER_CLAIM-C1-20190426-SC1,1,20190426,20190426,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010893115-2-SURRENDER_CLAIM-C2-20200426,RC-9010893115-2-SURRENDER_CLAIM-C2-20200426-SC1,1,20200426,20200426,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010893115-2-SURRENDER_CLAIM-C3-20210426,RC-9010893115-2-SURRENDER_CLAIM-C3-20210426-SC1,1,20210426,20210426,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010893115-2-SURRENDER_CLAIM-C4-20220426,RC-9010893115-2-SURRENDER_CLAIM-C4-20220426-SC1,1,20220426,20220426,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010893115-2-SURRENDER_CLAIM-C5-20230426,RC-9010893115-2-SURRENDER_CLAIM-C5-20230426-SC1,1,20230426,20230426,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010893115-2-SURRENDER_CLAIM-C6-20240426,RC-9010893115-2-SURRENDER_CLAIM-C6-20240426-SC1,1,20240426,20240426,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010893115-2-SURRENDER_CLAIM-C7-20250426,RC-9010893115-2-SURRENDER_CLAIM-C7-20250426-SC1,1,20250426,20250426,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010893160-3-SURRENDER_CLAIM-C0-20220501,RC-9010893160-3-SURRENDER_CLAIM-C0-20220501-SC1,2,20220501,20220501,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010893386-2-SURRENDER_CLAIM-C0-20201015,RC-9010893386-2-SURRENDER_CLAIM-C0-20201015-SC1,2,20201015,20201015,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010893387-1-DEATH_CLAIM-C0-20220119,RC-9010893387-1-DEATH_CLAIM-C0-20220119-SC1,3,20220119,20220119,0,Y,N,N,N,COMPLETE,HIGH
RC-9010893908-1-DEATH_CLAIM-C0-20240321,RC-9010893908-1-DEATH_CLAIM-C0-20240321-SC1,5,20240321,20240321,0,Y,N,N,N,COMPLETE,HIGH
RC-9010893949-1-DEATH_CLAIM-C0-20201224,RC-9010893949-1-DEATH_CLAIM-C0-20201224-SC1,5,20201224,20201224,0,Y,N,N,N,COMPLETE,HIGH
RC-9010893950-1-DEATH_CLAIM-C0-20221220,RC-9010893950-1-DEATH_CLAIM-C0-20221220-SC1,3,20221220,20221220,0,Y,N,N,N,COMPLETE,HIGH
RC-9010893950-2-SURRENDER_CLAIM-C0-20180504,RC-9010893950-2-SURRENDER_CLAIM-C0-20180504-SC1,1,20180504,20180504,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010893950-2-SURRENDER_CLAIM-C1-20190504,RC-9010893950-2-SURRENDER_CLAIM-C1-20190504-SC1,1,20190504,20190504,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010893950-2-SURRENDER_CLAIM-C2-20200504,RC-9010893950-2-SURRENDER_CLAIM-C2-20200504-SC1,1,20200504,20200504,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010893950-2-SURRENDER_CLAIM-C3-20210504,RC-9010893950-2-SURRENDER_CLAIM-C3-20210504-SC1,1,20210504,20210504,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010893950-2-SURRENDER_CLAIM-C4-20220504,RC-9010893950-2-SURRENDER_CLAIM-C4-20220504-SC1,1,20220504,20220504,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010894754-2-SURRENDER_CLAIM-C0-20220801,RC-9010894754-2-SURRENDER_CLAIM-C0-20220801-SC1,2,20220801,20220801,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010894951-1-DEATH_CLAIM-C0-20230331,RC-9010894951-1-DEATH_CLAIM-C0-20230331-SC1,7,20230331,20230427,27,Y,N,N,N,COMPLETE,HIGH
RC-9010895253-1-DEATH_CLAIM-C0-20180301,RC-9010895253-1-DEATH_CLAIM-C0-20180301-SC1,4,20180301,20180301,0,Y,N,N,N,COMPLETE,HIGH
RC-9010895675-1-DEATH_CLAIM-C0-20230317,RC-9010895675-1-DEATH_CLAIM-C0-20230317-SC1,5,20230317,20230317,0,Y,N,N,N,COMPLETE,HIGH
RC-9010895689-2-SURRENDER_CLAIM-C0-20180507,RC-9010895689-2-SURRENDER_CLAIM-C0-20180507-SC1,1,20180507,20180507,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010895689-2-SURRENDER_CLAIM-C1-20190507,RC-9010895689-2-SURRENDER_CLAIM-C1-20190507-SC1,1,20190507,20190507,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010895689-2-SURRENDER_CLAIM-C2-20200507,RC-9010895689-2-SURRENDER_CLAIM-C2-20200507-SC1,1,20200507,20200507,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010895689-2-SURRENDER_CLAIM-C3-20210507,RC-9010895689-2-SURRENDER_CLAIM-C3-20210507-SC1,1,20210507,20210507,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010895689-2-SURRENDER_CLAIM-C4-20220507,RC-9010895689-2-SURRENDER_CLAIM-C4-20220507-SC1,1,20220507,20220507,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010895689-2-SURRENDER_CLAIM-C5-20230507,RC-9010895689-2-SURRENDER_CLAIM-C5-20230507-SC1,1,20230507,20230507,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010895689-2-SURRENDER_CLAIM-C6-20240507,RC-9010895689-2-SURRENDER_CLAIM-C6-20240507-SC1,1,20240507,20240507,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010895689-2-SURRENDER_CLAIM-C7-20250507,RC-9010895689-2-SURRENDER_CLAIM-C7-20250507-SC1,1,20250507,20250507,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9010895934-1-SURRENDER_CLAIM-C0-20180509,RC-9010895934-1-SURRENDER_CLAIM-C0-20180509-SC1,1,20180509,20180509,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010895934-1-SURRENDER_CLAIM-C1-20190509,RC-9010895934-1-SURRENDER_CLAIM-C1-20190509-SC1,1,20190509,20190509,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010895934-1-SURRENDER_CLAIM-C2-20200509,RC-9010895934-1-SURRENDER_CLAIM-C2-20200509-SC1,1,20200509,20200509,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010895934-1-SURRENDER_CLAIM-C3-20210509,RC-9010895934-1-SURRENDER_CLAIM-C3-20210509-SC1,1,20210509,20210509,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010895934-1-SURRENDER_CLAIM-C4-20220509,RC-9010895934-1-SURRENDER_CLAIM-C4-20220509-SC1,3,20220509,20220609,31,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010895934-1-SURRENDER_CLAIM-C5-20230509,RC-9010895934-1-SURRENDER_CLAIM-C5-20230509-SC1,1,20230509,20230509,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010895934-1-SURRENDER_CLAIM-C6-20240509,RC-9010895934-1-SURRENDER_CLAIM-C6-20240509-SC1,1,20240509,20240509,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010895934-1-SURRENDER_CLAIM-C7-20250509,RC-9010895934-1-SURRENDER_CLAIM-C7-20250509-SC1,3,20250509,20250708,60,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010895935-1-SURRENDER_CLAIM-C0-20180130,RC-9010895935-1-SURRENDER_CLAIM-C0-20180130-SC1,3,20180130,20180130,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010895935-1-SURRENDER_CLAIM-C1-20180510,RC-9010895935-1-SURRENDER_CLAIM-C1-20180510-SC1,1,20180510,20180510,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010895935-1-SURRENDER_CLAIM-C2-20180716,RC-9010895935-1-SURRENDER_CLAIM-C2-20180716-SC1,17,20180716,20190225,224,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9010895935-2-SURRENDER_CLAIM-C0-20190225,RC-9010895935-2-SURRENDER_CLAIM-C0-20190225-SC1,3,20190225,20190225,0,N,Y,N,N,INCOMPLETE,MEDIUM
