policy_number,name_id,relationship_roles,role_count,individual_or_business,overlap_type,potential_resolution_risk
9010723524,597353,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010724403,342223,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010726104,597372,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010726922,597380,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010728947,591020,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010729500,597409,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010729999,597410,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010730145,597411,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010730780,597415,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010731277,597419,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010731278,597420,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010731296,597421,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010732271,597434,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010732281,597440,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010733472,597447,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010733564,597451,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010733665,597452,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010734462,597462,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010734954,597465,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010735160,597471,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010735611,597476,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010735781,597477,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010735918,597479,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010736036,597485,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010736283,597488,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010736703,320333,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010736736,597495,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010737417,597503,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010738161,597515,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010738207,597517,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010738672,597519,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010738936,597527,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010739212,597531,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010739794,597533,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010739795,597534,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010739886,597538,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010739887,597539,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010740836,597553,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010741231,597559,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010741232,597560,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010742225,597580,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010744223,597619,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010744412,597623,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010744818,597630,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010745169,597637,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010745344,597643,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010745751,597660,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010745752,597661,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010745811,597662,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010746173,597673,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010746498,597686,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010746670,597689,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010746844,597692,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010746846,597694,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010747437,597721,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010747438,597722,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010747875,597746,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010747876,597747,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010748517,597795,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010749053,597821,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010749054,597822,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010749463,597843,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010749628,597851,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010749842,597860,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010749849,597866,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010750813,597918,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010751933,597949,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010751934,597950,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010751937,597955,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010752133,597967,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010752138,597969,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010752477,597975,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010752703,597992,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010752831,597997,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010754231,598033,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010754235,598036,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010754355,598037,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010754359,598039,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010754485,598047,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010754538,598050,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010754539,598051,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010754964,598067,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010756895,598183,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010756926,598197,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010756928,598200,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010756931,598203,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010756934,598204,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010756972,598217,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010757042,598226,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010757071,598228,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010757392,598237,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010757536,598257,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010757538,598259,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010757551,598268,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010757801,598285,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010757817,598289,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010758538,598322,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010758549,598324,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010758550,598325,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010758573,598335,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010759385,598373,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010759537,598386,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010759541,598391,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010759705,598413,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010760296,598445,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010760304,598452,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010760872,598489,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010760874,598492,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010760931,598496,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010760943,598500,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010761092,598504,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010761357,598513,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010761635,598534,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010761653,598542,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010761672,598543,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010761673,598544,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010761674,598545,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010761885,598566,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010761943,598575,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010762079,598595,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010762461,591025,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010762678,598625,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010763063,598638,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010763377,598644,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010764121,598686,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010764124,598687,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010764158,591028,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010764248,591030,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010764319,598701,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010764322,598705,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010764339,598713,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010764348,598721,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010764376,598741,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010764379,598744,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010764392,598749,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010764812,598767,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010764818,598770,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010764842,598787,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010765068,598794,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010765270,598808,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010765429,598831,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010765929,598844,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010765930,598845,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010765936,598850,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010765949,598852,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010766060,598857,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010766062,598860,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010766671,598894,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010766679,598898,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010766847,598904,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010766896,592064,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010766898,598910,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010766910,598913,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010766920,598918,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010766921,598919,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010767772,598947,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010768069,598965,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010768207,598969,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010768384,598979,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010768385,598980,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010768503,598983,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010768629,598988,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010768635,598990,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010768802,591044,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010769195,599039,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010769198,599042,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010769233,599063,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010769714,599097,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010770580,599130,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010770720,599138,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010770721,599139,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010770722,599140,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010771070,599160,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010771339,599178,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010771349,587774,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010771352,599180,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010771354,599182,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010771654,599193,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010771662,588296,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010771679,599205,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010771763,599208,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010772297,599235,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010772298,590933,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010772683,599255,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010772903,599262,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010772957,599271,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010773088,599282,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010773561,561985,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010773681,599311,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010773682,599312,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010773882,599325,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010774328,599337,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010774329,599338,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010774484,599352,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010774772,599376,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010774774,591059,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010774793,588703,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010774795,599381,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010775172,591060,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010775323,599406,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010775940,599436,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010776002,599437,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010776005,599438,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010776007,599439,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010776061,599445,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010776062,599447,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010776221,591063,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9010776502,599472,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
