mpolicy,claimstat,mpaid,mface,dividends,loan,netdb,premium,suspense,mintrate,mintamt,adjust,pddate_blank,payee_rows,payee_sum,mpaid_payee_delta,recon_class
010952069C,2,17296.7,17296.7,0.0,0.0,17296.7,0.0,0.0,0.0,88.97,0.0,N,4,17207.73,88.97,MISMATCH
010968811C,2,25184.04,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,1,25184.04,0.0,MATCH
010968814C,2,25370.66,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,2,25370.66,0.0,MATCH
010983828C,2,100142.5,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,N,1,100142.5,0.0,MATCH
010988454C,2,26061.15,26061.15,0.0,0.0,26061.15,0.0,0.0,0.0,419.46,0.0,N,1,25641.69,419.46,MISMATCH
011004587C,2,75313.22,75313.22,0.0,0.0,75313.22,0.0,0.0,0.0,92.91,0.0,N,1,75220.31,92.91,MISMATCH
011005855C,2,11949.3,11949.3,0.0,0.0,11949.3,0.0,0.0,0.0,11.47,0.0,N,1,11937.83,11.47,MISMATCH
011014276C,2,10658.42,10462.48,0.0,0.0,10462.48,0.0,0.0,0.0,0.0,0.0,N,1,10658.42,0.0,MATCH
011025088C,2,24719.1,24719.1,0.0,0.0,24719.1,0.0,0.0,0.0,57.27,0.0,N,3,24661.83,57.27,MISMATCH
011041120C,2,25124.92,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,4,25124.92,0.0,MATCH
011044132C,2,20731.39,20731.39,0.0,0.0,20731.39,0.0,0.0,0.0,88.54,0.0,N,1,20642.85,88.54,MISMATCH
011045618C,2,21648.9,21648.9,0.0,0.0,21648.9,0.0,0.0,0.0,20.38,0.0,N,1,21628.52,20.38,MISMATCH
011056407C,2,100257.55,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,N,1,100257.55,0.0,MATCH
011062307C,2,100188.08,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,N,1,100188.08,0.0,MATCH
011064372C,2,100497.67,100497.67,0.0,0.0,100497.67,0.0,0.0,0.0,85.14,0.0,N,1,100412.53,85.14,MISMATCH
011083028C,2,101378.9,101378.9,0.0,0.0,101378.9,0.0,0.0,0.0,190.56,0.0,N,1,101188.34,190.56,MISMATCH
011085842C,2,25368.79,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,1,25368.79,0.0,MATCH
011086178C,2,30269.51,30269.51,0.0,0.0,30269.51,0.0,0.0,0.0,31.75,0.0,N,1,30237.76,31.75,MISMATCH
011087227C,2,50228.3,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,N,1,50228.3,0.0,MATCH
011090414C,2,15028.28,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,N,6,10013.34,5014.94,MISMATCH
011090807C,2,9396.92,9396.92,0.0,0.0,9396.92,0.0,0.0,0.0,110.49,0.0,N,1,9286.43,110.49,MISMATCH
011098238C,2,37062.25,36000.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,N,2,37062.25,0.0,MATCH
011098913C,2,20185.29,20185.29,0.0,0.0,20185.29,0.0,0.0,0.0,41.72,0.0,N,1,20143.57,41.72,MISMATCH
011100907C,2,5104.9,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,1,5104.9,0.0,MATCH
011102788C,2,5142.71,5142.71,0.0,0.0,5142.71,0.0,0.0,0.0,9.67,0.0,N,1,5133.04,9.67,MISMATCH
011103202C,2,25420.22,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,2,25420.22,0.0,MATCH
011103996C,2,5107.06,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,1,5107.06,0.0,MATCH
011104096C,2,5753.62,5753.62,0.0,0.0,5753.62,0.0,0.0,0.0,235.62,0.0,N,1,5518.0,235.62,MISMATCH
011104828C,2,6383.31,6383.31,0.0,0.0,6383.31,0.0,0.0,0.0,20.36,0.0,N,1,6362.95,20.36,MISMATCH
011105951C,2,30552.13,30552.13,0.0,0.0,30552.13,0.0,0.0,0.0,31.63,0.0,N,1,30520.5,31.63,MISMATCH
011107641C,2,5237.86,5237.86,0.0,0.0,5237.86,0.0,0.0,0.0,15.73,0.0,N,1,5222.13,15.73,MISMATCH
011107848C,2,5209.75,5209.75,0.0,0.0,5209.75,0.0,0.0,0.0,16.13,0.0,N,4,5193.62,16.13,MISMATCH
011112744C,2,5357.81,5357.81,0.0,0.0,5357.81,0.0,0.0,0.0,101.08,0.0,N,1,5256.73,101.08,MISMATCH
011115690C,2,6643.72,6643.72,0.0,0.0,6643.72,0.0,0.0,0.0,644.57,0.0,N,1,5999.15,644.57,MISMATCH
011116180C,2,5389.97,5389.97,0.0,0.0,5389.97,0.0,0.0,0.0,65.34,0.0,N,2,5324.63,65.34,MISMATCH
011122141C,2,3201.83,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,N,1,3201.83,0.0,MATCH
011123322C,2,25185.28,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,1,25185.28,0.0,MATCH
011128643C,2,50759.5,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,N,1,50759.5,0.0,MATCH
011130902C,2,25144.69,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,1,25144.69,0.0,MATCH
011132389C,2,30174.72,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,N,4,30174.72,0.0,MATCH
011136690C,2,119795.38,119000.0,0.0,0.0,119000.0,0.0,0.0,0.0,0.0,0.0,N,1,119795.38,0.0,MATCH
011138884C,2,15146.13,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,N,3,15146.13,-0.0,MATCH
011139256C,2,5124.43,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,1,5124.43,0.0,MATCH
011140409C,2,50267.15,50267.15,0.0,0.0,50267.15,0.0,0.0,0.0,33.13,0.0,N,1,50234.02,33.13,MISMATCH
011145715C,2,15641.06,15641.06,0.0,0.0,15641.06,0.0,0.0,0.0,46.96,0.0,N,2,15594.1,46.96,MISMATCH
011149370C,2,7651.03,7500.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,N,1,7651.03,0.0,MATCH
011154364C,2,25240.35,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,1,25240.35,0.0,MATCH
011155232C,2,5129.15,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,2,5129.15,0.0,MATCH
011156655C,2,5145.67,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,4,5145.67,0.0,MATCH
011157291C,2,10287.69,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,N,1,10287.69,0.0,MATCH
011158551C,2,5320.18,5320.18,0.0,0.0,5320.18,0.0,0.0,0.0,44.45,0.0,N,1,5275.73,44.45,MISMATCH
011159295C,2,5162.26,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,1,5162.26,0.0,MATCH
011160075C,2,5255.25,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,1,5255.25,0.0,MATCH
011162391C,2,5102.35,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,1,5102.35,0.0,MATCH
011175414C,2,27287.29,27287.29,0.0,0.0,27287.29,0.0,0.0,0.0,803.54,0.0,N,1,26483.75,803.54,MISMATCH
011178457C,2,10189.5,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,N,1,10189.5,0.0,MATCH
011181208C,2,5180.18,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,7,5180.18,0.0,MATCH
011181683C,2,25311.85,25311.85,0.0,0.0,25311.85,0.0,0.0,0.0,40.79,0.0,N,1,25271.06,40.79,MISMATCH
011184291C,2,5284.21,5284.21,0.0,0.0,5284.21,0.0,0.0,0.0,37.56,0.0,N,1,5246.65,37.56,MISMATCH
011184745C,2,25132.48,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,1,25132.48,0.0,MATCH
011187601C,2,5114.88,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,1,5114.88,0.0,MATCH
011187904C,2,5269.64,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,1,5269.64,0.0,MATCH
011190410C,2,5115.17,5115.17,0.0,0.0,5115.17,0.0,0.0,0.0,4.33,0.0,N,1,5110.84,4.33,MISMATCH
011191289C,2,8132.88,8000.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,N,1,8132.88,0.0,MATCH
011191584C,2,8760.47,8760.47,0.0,0.0,8760.47,0.0,0.0,0.0,262.33,0.0,N,1,8498.14,262.33,MISMATCH
011192032C,2,8398.32,8000.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,N,2,8398.32,0.0,MATCH
011194273C,2,5286.11,5286.11,0.0,0.0,5286.11,0.0,0.0,0.0,14.88,0.0,N,1,5271.23,14.88,MISMATCH
011195087C,2,50347.28,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,N,1,50347.28,0.0,MATCH
011197222C,2,45467.81,45467.81,0.0,0.0,45467.81,0.0,0.0,0.0,201.66,0.0,N,4,30166.92,15300.89,MISMATCH
011197559C,2,25113.71,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,1,25113.71,0.0,MATCH
011198344C,2,108421.4,108421.4,0.0,0.0,108421.4,0.0,0.0,0.0,3176.92,0.0,N,2,105244.48,3176.92,MISMATCH
011198366C,2,10121.7,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,N,3,10121.7,0.0,MATCH
011198806C,2,15145.25,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,N,1,15145.25,0.0,MATCH
011199632C,2,12440.34,12440.34,0.0,0.0,12440.34,0.0,0.0,0.0,163.53,0.0,N,2,12276.81,163.53,MISMATCH
011200251C,2,16381.44,16381.44,0.0,0.0,16381.44,0.0,0.0,0.0,60.76,0.0,N,2,16320.68,60.76,MISMATCH
011203311C,2,5191.0,5191.0,0.0,0.0,5191.0,0.0,0.0,0.0,13.99,0.0,N,1,5177.01,13.99,MISMATCH
011207871C,2,35158.8,35158.8,0.0,0.0,35158.8,0.0,0.0,0.0,26.48,0.0,N,1,35132.32,26.48,MISMATCH
011214181C,2,5121.11,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,2,5121.11,-0.0,MATCH
011216680C,2,15331.67,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,N,1,15331.67,0.0,MATCH
011217684C,2,10150.07,10150.07,0.0,0.0,10150.07,0.0,0.0,0.0,12.41,0.0,N,1,10137.66,12.41,MISMATCH
011220582C,2,50225.8,50225.8,0.0,0.0,50225.8,0.0,0.0,0.0,47.27,0.0,N,2,50178.53,47.27,MISMATCH
011221309C,2,12902.24,12902.24,0.0,0.0,12902.24,0.0,0.0,0.0,1131.35,0.0,N,1,11770.89,1131.35,MISMATCH
011222039C,2,5402.67,5402.67,0.0,0.0,5402.67,0.0,0.0,0.0,50.21,0.0,N,1,5352.46,50.21,MISMATCH
011223989C,2,5190.74,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,1,5190.74,0.0,MATCH
011226091C,2,25137.26,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,1,25137.26,0.0,MATCH
011237180C,2,25300.3,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,1,25300.3,0.0,MATCH
011243725C,2,50250.8,50250.8,0.0,0.0,50250.8,0.0,0.0,0.0,47.29,0.0,N,2,50203.51,47.29,MISMATCH
011261276C,2,25254.35,25254.35,0.0,0.0,25254.35,0.0,0.0,0.0,26.17,0.0,N,1,25228.18,26.17,MISMATCH
011264375C,2,25108.67,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,N,1,25108.67,0.0,MATCH
011266421C,2,13510.41,13510.41,0.0,0.0,13510.41,0.0,0.0,0.0,8.9,0.0,N,1,13501.51,8.9,MISMATCH
011282859C,2,50143.24,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,N,1,50143.24,0.0,MATCH
012FG8217C,2,1207.14,1207.14,0.0,0.0,1207.14,0.0,0.0,0.0,20.51,0.0,N,4,1186.63,20.51,MISMATCH
015000341C,2,5217.64,5217.64,0.0,0.0,5217.64,0.0,0.0,0.0,15.67,0.0,N,1,5201.97,15.67,MISMATCH
015000570C,2,5217.65,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,N,1,5217.65,0.0,MATCH
010713707C,99,128.5,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1028.0,-899.5,MISMATCH
010713707C,99,128.5,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1028.0,-899.5,MISMATCH
010713707C,99,128.5,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1028.0,-899.5,MISMATCH
010713707C,99,128.5,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1028.0,-899.5,MISMATCH
010713707C,99,128.5,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1028.0,-899.5,MISMATCH
010713707C,99,128.5,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1028.0,-899.5,MISMATCH
010713707C,99,128.5,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1028.0,-899.5,MISMATCH
010713707C,99,128.5,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1028.0,-899.5,MISMATCH
010715467C,99,1129.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,9032.0,-7903.0,MISMATCH
010715467C,99,1129.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,9032.0,-7903.0,MISMATCH
010715467C,99,1129.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,9032.0,-7903.0,MISMATCH
010715467C,99,1129.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,9032.0,-7903.0,MISMATCH
010715467C,99,1129.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,9032.0,-7903.0,MISMATCH
010715467C,99,1129.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,9032.0,-7903.0,MISMATCH
010715467C,99,1129.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,9032.0,-7903.0,MISMATCH
010715467C,99,1129.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,9032.0,-7903.0,MISMATCH
010716973C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010716973C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010716973C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010716973C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010716973C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010716973C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010716973C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010716973C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010716974C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,740.25,-493.5,MISMATCH
010716974C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,740.25,-493.5,MISMATCH
010716974C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,740.25,-493.5,MISMATCH
010717034C,99,320.2,320.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2561.6,-2241.4,MISMATCH
010717034C,99,320.2,320.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2561.6,-2241.4,MISMATCH
010717034C,99,320.2,320.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2561.6,-2241.4,MISMATCH
010717034C,99,320.2,320.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2561.6,-2241.4,MISMATCH
010717034C,99,320.2,320.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2561.6,-2241.4,MISMATCH
010717034C,99,320.2,320.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2561.6,-2241.4,MISMATCH
010717034C,99,320.2,320.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2561.6,-2241.4,MISMATCH
010717034C,99,320.2,320.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2561.6,-2241.4,MISMATCH
010717447C,99,1242.0,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,3726.0,-2484.0,MISMATCH
010717447C,99,1242.0,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,3726.0,-2484.0,MISMATCH
010717447C,99,1242.0,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,3726.0,-2484.0,MISMATCH
010718276C,99,1634.0,1634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,13072.0,-11438.0,MISMATCH
010718276C,99,1634.0,1634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,13072.0,-11438.0,MISMATCH
010718276C,99,1634.0,1634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,13072.0,-11438.0,MISMATCH
010718276C,99,1634.0,1634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,13072.0,-11438.0,MISMATCH
010718276C,99,1634.0,1634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,13072.0,-11438.0,MISMATCH
010718276C,99,1634.0,1634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,13072.0,-11438.0,MISMATCH
010718276C,99,1634.0,1634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,13072.0,-11438.0,MISMATCH
010718276C,99,1634.0,1634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,13072.0,-11438.0,MISMATCH
010718277C,99,585.5,585.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4684.0,-4098.5,MISMATCH
010718277C,99,585.5,585.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4684.0,-4098.5,MISMATCH
010718277C,99,585.5,585.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4684.0,-4098.5,MISMATCH
010718277C,99,585.5,585.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4684.0,-4098.5,MISMATCH
010718277C,99,585.5,585.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4684.0,-4098.5,MISMATCH
010718277C,99,585.5,585.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4684.0,-4098.5,MISMATCH
010718277C,99,585.5,585.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4684.0,-4098.5,MISMATCH
010718277C,99,585.5,585.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4684.0,-4098.5,MISMATCH
010719553C,99,134.75,134.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1078.0,-943.25,MISMATCH
010719553C,99,134.75,134.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1078.0,-943.25,MISMATCH
010719553C,99,134.75,134.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1078.0,-943.25,MISMATCH
010719553C,99,134.75,134.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1078.0,-943.25,MISMATCH
010719553C,99,134.75,134.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1078.0,-943.25,MISMATCH
010719553C,99,134.75,134.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1078.0,-943.25,MISMATCH
010719553C,99,134.75,134.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1078.0,-943.25,MISMATCH
010719553C,99,134.75,134.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1078.0,-943.25,MISMATCH
010719815C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010719815C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010719815C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010719815C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010719815C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010719815C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010719815C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010719815C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010720759C,99,279.25,279.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2234.0,-1954.75,MISMATCH
010720759C,99,279.25,279.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2234.0,-1954.75,MISMATCH
010720759C,99,279.25,279.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2234.0,-1954.75,MISMATCH
010720759C,99,279.25,279.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2234.0,-1954.75,MISMATCH
010720759C,99,279.25,279.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2234.0,-1954.75,MISMATCH
010720759C,99,279.25,279.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2234.0,-1954.75,MISMATCH
010720759C,99,279.25,279.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2234.0,-1954.75,MISMATCH
010720759C,99,279.25,279.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2234.0,-1954.75,MISMATCH
010722734C,99,912.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,7296.0,-6384.0,MISMATCH
010722734C,99,912.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,7296.0,-6384.0,MISMATCH
010722734C,99,912.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,7296.0,-6384.0,MISMATCH
010722734C,99,912.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,7296.0,-6384.0,MISMATCH
010722734C,99,912.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,7296.0,-6384.0,MISMATCH
010722734C,99,912.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,7296.0,-6384.0,MISMATCH
010722734C,99,912.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,7296.0,-6384.0,MISMATCH
010722734C,99,912.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,7296.0,-6384.0,MISMATCH
010723386C,99,752.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,6016.0,-5264.0,MISMATCH
010723386C,99,752.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,6016.0,-5264.0,MISMATCH
010723386C,99,752.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,6016.0,-5264.0,MISMATCH
010723386C,99,752.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,6016.0,-5264.0,MISMATCH
010723386C,99,752.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,6016.0,-5264.0,MISMATCH
010723386C,99,752.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,6016.0,-5264.0,MISMATCH
010723386C,99,752.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,6016.0,-5264.0,MISMATCH
010723386C,99,752.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,6016.0,-5264.0,MISMATCH
010723387C,99,509.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4072.0,-3563.0,MISMATCH
010723387C,99,509.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4072.0,-3563.0,MISMATCH
010723387C,99,509.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4072.0,-3563.0,MISMATCH
010723387C,99,509.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4072.0,-3563.0,MISMATCH
010723387C,99,509.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4072.0,-3563.0,MISMATCH
010723387C,99,509.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4072.0,-3563.0,MISMATCH
010723387C,99,509.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4072.0,-3563.0,MISMATCH
010723387C,99,509.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4072.0,-3563.0,MISMATCH
010723388C,99,768.53,768.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,3842.65,-3074.12,MISMATCH
010723388C,99,768.53,768.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,3842.65,-3074.12,MISMATCH
010723388C,99,768.53,768.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,3842.65,-3074.12,MISMATCH
010723388C,99,768.53,768.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,3842.65,-3074.12,MISMATCH
010723388C,99,768.53,768.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,3842.65,-3074.12,MISMATCH
