prototype_claimnum,reconstructed_claim_id,claim_family,failure_category,reconciliation_status,quikclms_mpaycount,quikclmp_payment_count,mpaid_variance,net_payment_variance,mresidual,residual_preserved,linked_rejected_payment_count,linked_rejected_payment_causes,severity,remediability,governance_status,recommended_remediation,production_dbf_flag
CLM0003180,RC-9011045847-1-DEATH_CLAIM-C0-20200731,DEATH_CLAIM,PAYMENT_COUNT_MISMATCH,REVIEW,1,0,11636.43,0.0,-22.66,Y,1,GATING_FAILURE:1,HIGH,PARTIALLY_RECOVERABLE,QA_REVIEW_REQUIRED,Rejected or unstaged payments exist for claim; review payment gating and orphan linkage,N
CLM0003181,RC-9011046104-1-DEATH_CLAIM-C0-20240220,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-29.36,-29.36,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003182,RC-9011047402-1-DEATH_CLAIM-C0-20240121,DEATH_CLAIM,PAYMENT_COUNT_MISMATCH,REVIEW,1,0,18306.2,0.0,-30.33,Y,1,TRUSTEE_ROUTING:1,HIGH,PARTIALLY_RECOVERABLE,QA_REVIEW_REQUIRED,Rejected or unstaged payments exist for claim; review payment gating and orphan linkage,N
CLM0003183,RC-9011047403-1-DEATH_CLAIM-C0-20200415,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-50.25,-50.25,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003184,RC-9011047682-1-SURRENDER_CLAIM-C0-20181104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003185,RC-9011047682-1-SURRENDER_CLAIM-C1-20191104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003186,RC-9011047682-1-SURRENDER_CLAIM-C2-20201104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003187,RC-9011047682-1-SURRENDER_CLAIM-C3-20211104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003188,RC-9011047682-1-SURRENDER_CLAIM-C4-20221104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003189,RC-9011047682-1-SURRENDER_CLAIM-C5-20231104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003190,RC-9011047682-1-SURRENDER_CLAIM-C6-20241104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003191,RC-9011047682-1-SURRENDER_CLAIM-C7-20250310,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003192,RC-9011047683-1-SURRENDER_CLAIM-C0-20181104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003193,RC-9011047683-1-SURRENDER_CLAIM-C1-20191104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003194,RC-9011047683-1-SURRENDER_CLAIM-C2-20201104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003195,RC-9011047683-1-SURRENDER_CLAIM-C3-20211104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003196,RC-9011047683-1-SURRENDER_CLAIM-C4-20221104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003197,RC-9011047683-1-SURRENDER_CLAIM-C5-20231104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003198,RC-9011047683-1-SURRENDER_CLAIM-C6-20241104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003199,RC-9011047683-1-SURRENDER_CLAIM-C7-20251104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003200,RC-9011047683-1-SURRENDER_CLAIM-C8-20260323,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003201,RC-9011047684-1-SURRENDER_CLAIM-C0-20181104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003202,RC-9011047684-1-SURRENDER_CLAIM-C1-20191104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003203,RC-9011047684-1-SURRENDER_CLAIM-C2-20201104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003204,RC-9011047684-1-SURRENDER_CLAIM-C3-20211104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003205,RC-9011047684-1-SURRENDER_CLAIM-C4-20221104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003206,RC-9011047684-1-SURRENDER_CLAIM-C5-20231104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003207,RC-9011047684-1-SURRENDER_CLAIM-C6-20241104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003208,RC-9011047684-1-SURRENDER_CLAIM-C7-20251104,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003209,RC-9011048882-1-DEATH_CLAIM-C0-20211113,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-59.33,-59.33,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003210,RC-9011048886-1-DEATH_CLAIM-C0-20200210,DEATH_CLAIM,PASS,PASS,7,7,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003211,RC-9011049092-1-DEATH_CLAIM-C0-20220722,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,6,6,0.0,-84.9,-84.9,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003212,RC-9011049319-1-DISBURSEMENT_CLAIM-C0-20190114,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003213,RC-9011049319-1-DISBURSEMENT_CLAIM-C1-20231107,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003214,RC-9011049922-1-DEATH_CLAIM-C0-20180507,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-36.56,-36.56,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003215,RC-9011050686-1-DEATH_CLAIM-C0-20221228,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-4.71,-4.71,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003216,RC-9011050803-1-SURRENDER_CLAIM-C0-20180110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003217,RC-9011050803-1-SURRENDER_CLAIM-C1-20190110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003218,RC-9011050803-1-SURRENDER_CLAIM-C2-20200110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003219,RC-9011050803-1-SURRENDER_CLAIM-C3-20210110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003220,RC-9011050803-1-SURRENDER_CLAIM-C4-20220110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003221,RC-9011050803-1-SURRENDER_CLAIM-C5-20230110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003222,RC-9011050803-1-SURRENDER_CLAIM-C6-20240110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003223,RC-9011050803-1-SURRENDER_CLAIM-C7-20250110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003224,RC-9011050803-1-SURRENDER_CLAIM-C8-20260110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003225,RC-9011050804-1-SURRENDER_CLAIM-C0-20180110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003226,RC-9011050804-1-SURRENDER_CLAIM-C1-20190110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003227,RC-9011050804-1-SURRENDER_CLAIM-C2-20200110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003228,RC-9011050804-1-SURRENDER_CLAIM-C3-20210110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003229,RC-9011050804-1-SURRENDER_CLAIM-C4-20220110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003230,RC-9011050804-1-SURRENDER_CLAIM-C5-20230110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003231,RC-9011050804-1-SURRENDER_CLAIM-C6-20240110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003232,RC-9011050804-1-SURRENDER_CLAIM-C7-20250110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003233,RC-9011050804-1-SURRENDER_CLAIM-C8-20260110,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003234,RC-9011051323-1-DEATH_CLAIM-C0-20191212,DEATH_CLAIM,PASS,PASS,3,3,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003235,RC-9011051851-1-SURRENDER_CLAIM-C0-20180202,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003236,RC-9011051851-1-SURRENDER_CLAIM-C1-20180808,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003237,RC-9011051851-1-SURRENDER_CLAIM-C2-20190204,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003238,RC-9011051851-1-SURRENDER_CLAIM-C3-20190730,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003239,RC-9011051851-1-SURRENDER_CLAIM-C4-20200128,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003240,RC-9011051851-1-SURRENDER_CLAIM-C5-20200728,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003241,RC-9011051851-1-SURRENDER_CLAIM-C6-20201130,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003242,RC-9011052581-1-SURRENDER_CLAIM-C0-20180207,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003243,RC-9011052581-1-SURRENDER_CLAIM-C1-20190204,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003244,RC-9011052581-1-SURRENDER_CLAIM-C2-20200205,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003245,RC-9011052581-1-SURRENDER_CLAIM-C3-20210201,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003246,RC-9011052581-1-SURRENDER_CLAIM-C4-20220207,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003247,RC-9011052581-1-SURRENDER_CLAIM-C5-20230208,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003248,RC-9011053076-1-DISBURSEMENT_CLAIM-C0-20241205,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003249,RC-9011053214-1-DEATH_CLAIM-C0-20190214,DEATH_CLAIM,PASS,PASS,1,1,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003250,RC-9011053214-1-DISBURSEMENT_CLAIM-C0-20180724,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003251,RC-9011053428-1-DISBURSEMENT_CLAIM-C0-20180807,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003252,RC-9011053428-1-SURRENDER_CLAIM-C0-20180108,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003253,RC-9011054606-1-DISBURSEMENT_CLAIM-C0-20180419,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003254,RC-9011054986-1-DEATH_CLAIM-C0-20210502,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-88.05,-88.05,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003255,RC-9011057485-1-DISBURSEMENT_CLAIM-C0-20190826,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003256,RC-9011057485-1-DISBURSEMENT_CLAIM-C1-20200604,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003257,RC-9011057611-1-DEATH_CLAIM-C0-20240718,DEATH_CLAIM,PASS,PASS,1,1,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003258,RC-9011057654-1-DEATH_CLAIM-C0-20260402,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-14.55,-14.55,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003259,RC-9011057904-1-DISBURSEMENT_CLAIM-C0-20231016,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003260,RC-9011057904-1-SURRENDER_CLAIM-C0-20180524,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003261,RC-9011057904-1-SURRENDER_CLAIM-C1-20190524,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003262,RC-9011057904-1-SURRENDER_CLAIM-C2-20200524,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003263,RC-9011057904-1-SURRENDER_CLAIM-C3-20210524,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003264,RC-9011057904-1-SURRENDER_CLAIM-C4-20220524,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003265,RC-9011057904-1-SURRENDER_CLAIM-C5-20230524,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003266,RC-9011057904-1-SURRENDER_CLAIM-C6-20231024,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003267,RC-9011058069-1-DEATH_CLAIM-C0-20191201,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-30.88,-30.88,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003268,RC-9011058905-1-DEATH_CLAIM-C0-20220210,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-7.55,-7.55,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003269,RC-9011059421-1-SURRENDER_CLAIM-C0-20180717,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003270,RC-9011059421-1-SURRENDER_CLAIM-C1-20190717,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003271,RC-9011059421-1-SURRENDER_CLAIM-C2-20200717,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003272,RC-9011059421-1-SURRENDER_CLAIM-C3-20210717,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003273,RC-9011059421-1-SURRENDER_CLAIM-C4-20220717,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003274,RC-9011059421-1-SURRENDER_CLAIM-C5-20220917,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003275,RC-9011059456-1-DEATH_CLAIM-C0-20180626,DEATH_CLAIM,PASS,PASS,1,1,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003276,RC-9011060710-1-SURRENDER_CLAIM-C0-20180714,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003277,RC-9011060710-1-SURRENDER_CLAIM-C1-20190714,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003278,RC-9011060710-1-SURRENDER_CLAIM-C2-20200714,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003279,RC-9011060710-1-SURRENDER_CLAIM-C3-20210714,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003280,RC-9011060710-1-SURRENDER_CLAIM-C4-20220714,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003281,RC-9011060710-1-SURRENDER_CLAIM-C5-20230714,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003282,RC-9011060710-1-SURRENDER_CLAIM-C6-20231003,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003283,RC-9011061607-1-SURRENDER_CLAIM-C0-20180202,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003284,RC-9011061607-1-SURRENDER_CLAIM-C1-20180514,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003285,RC-9011061607-1-SURRENDER_CLAIM-C2-20180810,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003286,RC-9011061607-1-SURRENDER_CLAIM-C3-20181115,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003287,RC-9011061607-1-SURRENDER_CLAIM-C4-20190214,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003288,RC-9011061607-1-SURRENDER_CLAIM-C5-20190516,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003289,RC-9011061607-1-SURRENDER_CLAIM-C6-20190810,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003290,RC-9011061607-1-SURRENDER_CLAIM-C7-20191113,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003291,RC-9011061723-1-SURRENDER_CLAIM-C0-20250301,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003292,RC-9011062607-1-DEATH_CLAIM-C0-20250701,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,2,2,0.0,-17.78,-17.78,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
