reconstructed_claim_id,prototype_claimnum,claim_family,derivation_candidate_id,enhanced_settlement_group_id,root_cause,rejection_rationale,rejection_severity,remediability,governance_status,recommended_remediation,balancing_status,balancing_confidence,residual_amount,production_dbf_flag
RC-9010800881-2-SURRENDER_CLAIM-C0-20180623,,,QDC-RC-9010800881-2-SURRENDER_CLAIM-C0-20180623,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010800881-2-SURRENDER_CLAIM-C1-20190623,,,QDC-RC-9010800881-2-SURRENDER_CLAIM-C1-20190623,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010800881-2-SURRENDER_CLAIM-C2-20200623,,,QDC-RC-9010800881-2-SURRENDER_CLAIM-C2-20200623,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010800881-2-SURRENDER_CLAIM-C3-20210623,,,QDC-RC-9010800881-2-SURRENDER_CLAIM-C3-20210623,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010800881-2-SURRENDER_CLAIM-C4-20220623,,,QDC-RC-9010800881-2-SURRENDER_CLAIM-C4-20220623,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010800881-2-SURRENDER_CLAIM-C5-20230623,,,QDC-RC-9010800881-2-SURRENDER_CLAIM-C5-20230623,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010800881-2-SURRENDER_CLAIM-C6-20240623,,,QDC-RC-9010800881-2-SURRENDER_CLAIM-C6-20240623,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010800881-2-SURRENDER_CLAIM-C7-20250623,,,QDC-RC-9010800881-2-SURRENDER_CLAIM-C7-20250623,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010801178-2-SURRENDER_CLAIM-C0-20230622,,,QDC-RC-9010801178-2-SURRENDER_CLAIM-C0-20230622,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010801256-2-SURRENDER_CLAIM-C0-20180714,,,QDC-RC-9010801256-2-SURRENDER_CLAIM-C0-20180714,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010801256-2-SURRENDER_CLAIM-C1-20190714,,,QDC-RC-9010801256-2-SURRENDER_CLAIM-C1-20190714,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010801256-2-SURRENDER_CLAIM-C2-20200714,,,QDC-RC-9010801256-2-SURRENDER_CLAIM-C2-20200714,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010801256-2-SURRENDER_CLAIM-C3-20210714,,,QDC-RC-9010801256-2-SURRENDER_CLAIM-C3-20210714,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010801256-2-SURRENDER_CLAIM-C4-20220714,,,QDC-RC-9010801256-2-SURRENDER_CLAIM-C4-20220714,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010801256-2-SURRENDER_CLAIM-C5-20230714,,,QDC-RC-9010801256-2-SURRENDER_CLAIM-C5-20230714,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010801256-2-SURRENDER_CLAIM-C6-20240714,,,QDC-RC-9010801256-2-SURRENDER_CLAIM-C6-20240714,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010801256-2-SURRENDER_CLAIM-C7-20250714,,,QDC-RC-9010801256-2-SURRENDER_CLAIM-C7-20250714,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010801734-1-DEATH_CLAIM-C1-20210526,,,QDC-RC-9010801734-1-DEATH_CLAIM-C1-20210526,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED; residual_amount=7347.34,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,7347.34,N
RC-9010801734-3-SURRENDER_CLAIM-C0-20180828,,,QDC-RC-9010801734-3-SURRENDER_CLAIM-C0-20180828,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010801734-3-SURRENDER_CLAIM-C1-20190828,,,QDC-RC-9010801734-3-SURRENDER_CLAIM-C1-20190828,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010801734-3-SURRENDER_CLAIM-C2-20200828,,,QDC-RC-9010801734-3-SURRENDER_CLAIM-C2-20200828,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802045-2-SURRENDER_CLAIM-C0-20180718,,,QDC-RC-9010802045-2-SURRENDER_CLAIM-C0-20180718,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802045-2-SURRENDER_CLAIM-C1-20190718,,,QDC-RC-9010802045-2-SURRENDER_CLAIM-C1-20190718,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802045-2-SURRENDER_CLAIM-C2-20200718,,,QDC-RC-9010802045-2-SURRENDER_CLAIM-C2-20200718,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802045-2-SURRENDER_CLAIM-C3-20210718,,,QDC-RC-9010802045-2-SURRENDER_CLAIM-C3-20210718,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802045-2-SURRENDER_CLAIM-C4-20220718,,,QDC-RC-9010802045-2-SURRENDER_CLAIM-C4-20220718,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802045-2-SURRENDER_CLAIM-C5-20230718,,,QDC-RC-9010802045-2-SURRENDER_CLAIM-C5-20230718,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802045-2-SURRENDER_CLAIM-C6-20240718,,,QDC-RC-9010802045-2-SURRENDER_CLAIM-C6-20240718,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802045-2-SURRENDER_CLAIM-C7-20250718,,,QDC-RC-9010802045-2-SURRENDER_CLAIM-C7-20250718,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802188-2-SURRENDER_CLAIM-C0-20180811,,,QDC-RC-9010802188-2-SURRENDER_CLAIM-C0-20180811,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802188-2-SURRENDER_CLAIM-C1-20190811,,,QDC-RC-9010802188-2-SURRENDER_CLAIM-C1-20190811,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802494-2-SURRENDER_CLAIM-C0-20240716,,,QDC-RC-9010802494-2-SURRENDER_CLAIM-C0-20240716,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802626-2-SURRENDER_CLAIM-C0-20180801,,,QDC-RC-9010802626-2-SURRENDER_CLAIM-C0-20180801,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802626-2-SURRENDER_CLAIM-C1-20190801,,,QDC-RC-9010802626-2-SURRENDER_CLAIM-C1-20190801,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802626-2-SURRENDER_CLAIM-C2-20200801,,,QDC-RC-9010802626-2-SURRENDER_CLAIM-C2-20200801,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802626-2-SURRENDER_CLAIM-C3-20210801,,,QDC-RC-9010802626-2-SURRENDER_CLAIM-C3-20210801,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802626-2-SURRENDER_CLAIM-C4-20220801,,,QDC-RC-9010802626-2-SURRENDER_CLAIM-C4-20220801,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802626-2-SURRENDER_CLAIM-C5-20230801,,,QDC-RC-9010802626-2-SURRENDER_CLAIM-C5-20230801,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802626-2-SURRENDER_CLAIM-C6-20240801,,,QDC-RC-9010802626-2-SURRENDER_CLAIM-C6-20240801,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802626-2-SURRENDER_CLAIM-C7-20250801,,,QDC-RC-9010802626-2-SURRENDER_CLAIM-C7-20250801,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802627-2-SURRENDER_CLAIM-C0-20180717,,,QDC-RC-9010802627-2-SURRENDER_CLAIM-C0-20180717,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802646-2-SURRENDER_CLAIM-C0-20180723,,,QDC-RC-9010802646-2-SURRENDER_CLAIM-C0-20180723,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802646-2-SURRENDER_CLAIM-C1-20190723,,,QDC-RC-9010802646-2-SURRENDER_CLAIM-C1-20190723,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802646-2-SURRENDER_CLAIM-C2-20200723,,,QDC-RC-9010802646-2-SURRENDER_CLAIM-C2-20200723,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802646-2-SURRENDER_CLAIM-C3-20210723,,,QDC-RC-9010802646-2-SURRENDER_CLAIM-C3-20210723,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802646-2-SURRENDER_CLAIM-C4-20220723,,,QDC-RC-9010802646-2-SURRENDER_CLAIM-C4-20220723,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802649-2-SURRENDER_CLAIM-C0-20180723,,,QDC-RC-9010802649-2-SURRENDER_CLAIM-C0-20180723,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802649-2-SURRENDER_CLAIM-C1-20190723,,,QDC-RC-9010802649-2-SURRENDER_CLAIM-C1-20190723,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802649-2-SURRENDER_CLAIM-C2-20200723,,,QDC-RC-9010802649-2-SURRENDER_CLAIM-C2-20200723,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802649-2-SURRENDER_CLAIM-C3-20210723,,,QDC-RC-9010802649-2-SURRENDER_CLAIM-C3-20210723,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802649-2-SURRENDER_CLAIM-C4-20220723,,,QDC-RC-9010802649-2-SURRENDER_CLAIM-C4-20220723,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802649-2-SURRENDER_CLAIM-C5-20230723,,,QDC-RC-9010802649-2-SURRENDER_CLAIM-C5-20230723,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802649-2-SURRENDER_CLAIM-C6-20240723,,,QDC-RC-9010802649-2-SURRENDER_CLAIM-C6-20240723,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010802649-2-SURRENDER_CLAIM-C7-20250723,,,QDC-RC-9010802649-2-SURRENDER_CLAIM-C7-20250723,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,0.0,N
RC-9010803025-1-DEATH_CLAIM-C0-20211027,,,QDC-RC-9010803025-1-DEATH_CLAIM-C0-20211027,,UNBALANCED,validation_issues=UNBALANCED; rejection_reason=derivation_status=NEEDS_MANUAL_REVIEW; balancing_status=UNBALANCED; residual_amount=7500.22,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 6 family balancing profile; validate offset and lifecycle exclusions before re-gating,UNBALANCED,LOW,7500.22,N
