reconstructed_claim_id,gross_benefit_amount,interest_amount,loan_principal_offset,loan_interest_offset,surrender_charge_amount,withholding_amount,total_cash_amount,partial_surrender_amount,reconstructed_net_payment,raw_transaction_total,balancing_difference,balancing_status,confidence_level
RC-9010819271-1-SURRENDER_CLAIM-C0-20171205,0.0,356.64,55.82,356.64,0.0,0.0,0.0,0.0,-55.82,412.46,-55.82,MINOR_VARIANCE,MEDIUM
RC-9010819271-1-SURRENDER_CLAIM-C1-20180605,0.0,366.66,55.82,366.66,0.0,0.0,0.0,0.0,-55.82,422.48,-55.82,MINOR_VARIANCE,MEDIUM
RC-9010819271-1-SURRENDER_CLAIM-C10-20231205,0.0,524.35,0.0,524.35,0.0,0.0,0.0,0.0,0.0,524.35,0.0,BALANCED,HIGH
RC-9010819271-1-SURRENDER_CLAIM-C11-20241205,0.0,566.25,0.0,566.25,0.0,0.0,0.0,0.0,0.0,566.25,0.0,BALANCED,HIGH
RC-9010819271-1-SURRENDER_CLAIM-C12-20251205,0.0,611.5,0.0,611.5,0.0,0.0,0.0,0.0,0.0,611.5,0.0,BALANCED,HIGH
RC-9010819271-1-SURRENDER_CLAIM-C2-20181205,0.0,389.78,0.0,389.78,0.0,0.0,0.0,0.0,0.0,389.78,0.0,BALANCED,HIGH
RC-9010819271-1-SURRENDER_CLAIM-C3-20190402,0.0,531.66,0.0,531.66,0.0,0.0,0.0,0.0,0.0,531.66,0.0,BALANCED,HIGH
RC-9010819271-1-SURRENDER_CLAIM-C4-20190702,0.0,335.6,0.0,335.6,0.0,0.0,0.0,0.0,0.0,335.6,0.0,BALANCED,HIGH
RC-9010819271-1-SURRENDER_CLAIM-C5-20191205,0.0,1176.92,0.0,1176.92,0.0,0.0,0.0,0.0,0.0,1176.92,0.0,BALANCED,HIGH
RC-9010819271-1-SURRENDER_CLAIM-C6-20200512,0.0,921.42,0.0,921.42,0.0,0.0,0.0,0.0,0.0,921.42,0.0,BALANCED,HIGH
RC-9010819271-1-SURRENDER_CLAIM-C7-20201205,0.0,1255.39,0.0,1255.39,0.0,0.0,0.0,0.0,0.0,1255.39,0.0,BALANCED,HIGH
RC-9010819271-1-SURRENDER_CLAIM-C8-20211205,0.0,1355.24,0.0,1355.24,0.0,0.0,0.0,0.0,0.0,1355.24,0.0,BALANCED,HIGH
RC-9010819271-1-SURRENDER_CLAIM-C9-20221205,0.0,485.55,0.0,485.55,0.0,0.0,0.0,0.0,0.0,485.55,0.0,BALANCED,HIGH
RC-9010819280-2-SURRENDER_CLAIM-C0-20181119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.75,373.75,373.75,373.75,UNBALANCED,LOW
RC-9010819280-2-SURRENDER_CLAIM-C1-20191119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.75,373.75,373.75,373.75,UNBALANCED,LOW
RC-9010819280-2-SURRENDER_CLAIM-C2-20201119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.75,373.75,373.75,373.75,UNBALANCED,LOW
RC-9010819280-2-SURRENDER_CLAIM-C3-20211119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.75,373.75,373.75,373.75,UNBALANCED,LOW
RC-9010819280-2-SURRENDER_CLAIM-C4-20221119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.75,373.75,373.75,373.75,UNBALANCED,LOW
RC-9010819280-2-SURRENDER_CLAIM-C5-20231119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.75,373.75,373.75,373.75,UNBALANCED,LOW
RC-9010819280-2-SURRENDER_CLAIM-C6-20241119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.75,373.75,373.75,373.75,UNBALANCED,LOW
RC-9010819280-2-SURRENDER_CLAIM-C7-20251119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.75,373.75,373.75,373.75,UNBALANCED,LOW
RC-9010819400-1-SURRENDER_CLAIM-C0-20181119,0.0,1110.41,0.0,1110.41,0.0,0.0,0.0,0.0,0.0,1110.41,0.0,BALANCED,HIGH
RC-9010819400-1-SURRENDER_CLAIM-C1-20191119,0.0,1199.14,0.0,1199.14,0.0,0.0,0.0,0.0,0.0,1199.14,0.0,BALANCED,HIGH
RC-9010819400-1-SURRENDER_CLAIM-C2-20200414,0.0,728.57,0.0,728.57,0.0,0.0,0.0,0.0,0.0,728.57,0.0,BALANCED,HIGH
RC-9010819400-2-SURRENDER_CLAIM-C0-20200414,0.0,0.0,0.0,0.0,0.0,0.0,16826.06,0.0,16826.06,16826.06,16826.06,UNBALANCED,LOW
RC-9010819603-2-SURRENDER_CLAIM-C0-20240318,0.0,0.0,0.0,0.0,0.0,0.0,20002.2,0.0,20002.2,20002.2,20002.2,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C0-20171224,0.0,571.41,210.53,571.41,0.0,0.0,0.0,0.0,-210.53,781.94,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C1-20180624,0.0,590.64,210.53,590.64,0.0,0.0,0.0,0.0,-210.53,801.17,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C10-20221224,0.0,1040.49,210.53,1040.49,0.0,0.0,0.0,0.0,-210.53,1251.02,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C11-20230624,0.0,1068.74,210.53,1068.74,0.0,0.0,0.0,0.0,-210.53,1279.27,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C12-20231224,0.0,1157.95,210.53,1157.95,0.0,0.0,0.0,0.0,-210.53,1368.48,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C13-20240624,0.0,1188.45,210.53,1188.45,0.0,0.0,0.0,0.0,-210.53,1398.98,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C14-20241224,0.0,1284.79,210.53,1284.79,0.0,0.0,0.0,0.0,-210.53,1495.32,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C15-20250624,0.0,1317.73,210.53,1317.73,0.0,0.0,0.0,0.0,-210.53,1528.26,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C16-20251224,0.0,1421.77,210.53,1421.77,0.0,0.0,0.0,0.0,-210.53,1632.3,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C2-20181224,0.0,651.39,210.53,651.39,0.0,0.0,0.0,0.0,-210.53,861.92,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C3-20190624,0.0,672.16,210.53,672.16,0.0,0.0,0.0,0.0,-210.53,882.69,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C4-20191224,0.0,737.75,210.53,737.75,0.0,0.0,0.0,0.0,-210.53,948.28,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C5-20200624,0.0,760.18,210.53,760.18,0.0,0.0,0.0,0.0,-210.53,970.71,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C6-20201224,0.0,831.01,210.53,831.01,0.0,0.0,0.0,0.0,-210.53,1041.54,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C7-20210624,0.0,855.23,210.53,855.23,0.0,0.0,0.0,0.0,-210.53,1065.76,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C8-20211224,0.0,931.73,210.53,931.73,0.0,0.0,0.0,0.0,-210.53,1142.26,-210.53,UNBALANCED,LOW
RC-9010819774-1-SURRENDER_CLAIM-C9-20220624,0.0,957.89,210.53,957.89,0.0,0.0,0.0,0.0,-210.53,1168.42,-210.53,UNBALANCED,LOW
RC-9010819955-1-DEATH_CLAIM-C0-20230930,9027.74,13.8,0.0,0.0,0.0,0.0,0.0,0.0,9041.54,18126.98,-21.95,MINOR_VARIANCE,MEDIUM
RC-9010819960-1-DISBURSEMENT_CLAIM-C0-20181205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,MINOR_VARIANCE,MEDIUM
RC-9010819960-1-SURRENDER_CLAIM-C0-20181115,0.0,4.31,0.0,4.31,0.0,0.0,0.0,0.0,0.0,4.31,0.0,BALANCED,HIGH
RC-9010819961-1-DISBURSEMENT_CLAIM-C0-20181205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,-1.96,MINOR_VARIANCE,MEDIUM
RC-9010819961-1-SURRENDER_CLAIM-C0-20181115,0.0,4.23,0.0,4.23,0.0,0.0,0.0,0.0,0.0,4.23,0.0,BALANCED,HIGH
RC-9010820386-1-DEATH_CLAIM-C0-20191225,11467.13,52.05,0.0,0.0,0.0,0.0,0.0,0.0,11519.18,23117.86,-39.75,MINOR_VARIANCE,MEDIUM
RC-9010820635-1-DEATH_CLAIM-C0-20241202,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,50000.0,0.0,BALANCED,HIGH
RC-9010820635-2-SURRENDER_CLAIM-C0-20181117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,577.0,577.0,577.0,UNBALANCED,LOW
RC-9010820635-2-SURRENDER_CLAIM-C1-20191117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,577.0,577.0,577.0,UNBALANCED,LOW
RC-9010820635-2-SURRENDER_CLAIM-C2-20201117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,577.0,577.0,577.0,UNBALANCED,LOW
RC-9010820635-2-SURRENDER_CLAIM-C3-20211117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,577.0,577.0,577.0,UNBALANCED,LOW
RC-9010820635-2-SURRENDER_CLAIM-C4-20221117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,577.0,577.0,577.0,UNBALANCED,LOW
RC-9010820635-2-SURRENDER_CLAIM-C5-20231117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,577.0,577.0,577.0,UNBALANCED,LOW
RC-9010820635-2-SURRENDER_CLAIM-C6-20241117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,577.0,577.0,577.0,UNBALANCED,LOW
RC-9010821274-1-DEATH_CLAIM-C0-20230807,9663.74,48.63,0.0,0.0,0.0,0.0,0.0,0.0,9712.37,19447.92,-11.59,MINOR_VARIANCE,MEDIUM
RC-9010821381-1-SURRENDER_CLAIM-C0-20180115,0.0,187.63,0.0,187.63,0.0,0.0,0.0,0.0,0.0,187.63,0.0,BALANCED,HIGH
RC-9010821381-1-SURRENDER_CLAIM-C1-20180531,0.0,360.96,2500.0,360.96,0.0,0.0,0.0,0.0,-2500.0,2860.96,-2500.0,UNBALANCED,LOW
RC-9010821381-1-SURRENDER_CLAIM-C2-20181114,0.0,66.76,0.0,66.76,0.0,0.0,0.0,0.0,0.0,66.76,0.0,BALANCED,HIGH
RC-9010821381-2-SURRENDER_CLAIM-C0-20181114,0.0,0.0,0.0,0.0,0.0,0.0,20339.19,0.0,20339.19,20339.19,20339.19,UNBALANCED,LOW
RC-9010821385-2-SURRENDER_CLAIM-C0-20181202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.58,318.58,318.58,318.58,UNBALANCED,LOW
RC-9010821385-2-SURRENDER_CLAIM-C1-20191202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.58,318.58,318.58,318.58,UNBALANCED,LOW
RC-9010821385-2-SURRENDER_CLAIM-C2-20201202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.58,318.58,318.58,318.58,UNBALANCED,LOW
RC-9010821385-2-SURRENDER_CLAIM-C3-20210623,0.0,0.0,0.0,0.0,0.0,0.0,13421.71,0.0,13421.71,13421.71,13421.71,UNBALANCED,LOW
RC-9010821435-2-SURRENDER_CLAIM-C0-20181202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.2,351.2,351.2,351.2,UNBALANCED,LOW
RC-9010821435-2-SURRENDER_CLAIM-C1-20191202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.2,351.2,351.2,351.2,UNBALANCED,LOW
RC-9010821902-2-SURRENDER_CLAIM-C0-20180410,0.0,0.0,0.0,0.0,25591.48,0.0,38191.1,0.0,12599.62,63782.58,12599.62,UNBALANCED,LOW
RC-9010822046-2-SURRENDER_CLAIM-C0-20181211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.3,175.3,175.3,175.3,UNBALANCED,LOW
RC-9010822046-2-SURRENDER_CLAIM-C1-20191211,0.0,0.0,0.0,0.0,0.0,0.0,8333.05,175.3,8508.35,8508.35,8508.35,UNBALANCED,LOW
RC-9010822097-2-SURRENDER_CLAIM-C0-20181203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.5,797.5,797.5,797.5,UNBALANCED,LOW
RC-9010822097-2-SURRENDER_CLAIM-C1-20191203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.5,797.5,797.5,797.5,UNBALANCED,LOW
RC-9010822097-2-SURRENDER_CLAIM-C2-20201203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.5,797.5,797.5,797.5,UNBALANCED,LOW
RC-9010822097-2-SURRENDER_CLAIM-C3-20211203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.5,797.5,797.5,797.5,UNBALANCED,LOW
RC-9010822097-2-SURRENDER_CLAIM-C4-20221203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.5,797.5,797.5,797.5,UNBALANCED,LOW
RC-9010822097-2-SURRENDER_CLAIM-C5-20231203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.5,797.5,797.5,797.5,UNBALANCED,LOW
RC-9010822097-2-SURRENDER_CLAIM-C6-20241203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.5,797.5,797.5,797.5,UNBALANCED,LOW
RC-9010822097-2-SURRENDER_CLAIM-C7-20251203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.5,797.5,797.5,797.5,UNBALANCED,LOW
RC-9010822098-2-SURRENDER_CLAIM-C0-20181203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010822098-2-SURRENDER_CLAIM-C1-20191203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010822098-2-SURRENDER_CLAIM-C2-20201203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010822098-2-SURRENDER_CLAIM-C3-20211203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010822098-2-SURRENDER_CLAIM-C4-20221203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010822098-2-SURRENDER_CLAIM-C5-20231203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010822098-2-SURRENDER_CLAIM-C6-20241203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010822098-2-SURRENDER_CLAIM-C7-20251203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010822225-1-DEATH_CLAIM-C0-20210717,9151.13,36.46,0.0,0.0,0.0,0.0,0.0,0.0,9187.59,18375.18,0.0,BALANCED,HIGH
RC-9010822238-1-SURRENDER_CLAIM-C0-20180115,0.0,90726.88,7500.0,90726.88,0.0,0.0,0.0,0.0,-7500.0,98226.88,-7500.0,UNBALANCED,LOW
RC-9010822330-2-SURRENDER_CLAIM-C0-20181217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.6,303.6,303.6,303.6,UNBALANCED,LOW
RC-9010822330-2-SURRENDER_CLAIM-C1-20191217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.6,303.6,303.6,303.6,UNBALANCED,LOW
RC-9010822330-2-SURRENDER_CLAIM-C2-20201217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.6,303.6,303.6,303.6,UNBALANCED,LOW
RC-9010822330-2-SURRENDER_CLAIM-C3-20211217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.6,303.6,303.6,303.6,UNBALANCED,LOW
RC-9010822330-2-SURRENDER_CLAIM-C4-20221217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.6,303.6,303.6,303.6,UNBALANCED,LOW
RC-9010822330-2-SURRENDER_CLAIM-C5-20231217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.6,303.6,303.6,303.6,UNBALANCED,LOW
RC-9010822330-2-SURRENDER_CLAIM-C6-20241217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.6,303.6,303.6,303.6,UNBALANCED,LOW
RC-9010822330-2-SURRENDER_CLAIM-C7-20251217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.6,303.6,303.6,303.6,UNBALANCED,LOW
RC-9010822738-3-SURRENDER_CLAIM-C0-20200413,0.0,0.0,0.0,0.0,0.0,0.0,9539.65,0.0,9539.65,9539.65,9539.65,UNBALANCED,LOW
RC-9010822851-2-SURRENDER_CLAIM-C0-20180112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,296.0,296.0,296.0,UNBALANCED,LOW
RC-9010822851-2-SURRENDER_CLAIM-C1-20190112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,296.0,296.0,296.0,UNBALANCED,LOW
RC-9010822851-2-SURRENDER_CLAIM-C2-20200112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,296.0,296.0,296.0,UNBALANCED,LOW
RC-9010822851-2-SURRENDER_CLAIM-C3-20210112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,296.0,296.0,296.0,UNBALANCED,LOW
RC-9010822851-2-SURRENDER_CLAIM-C4-20220112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,296.0,296.0,296.0,UNBALANCED,LOW
RC-9010822851-2-SURRENDER_CLAIM-C5-20230112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,296.0,296.0,296.0,UNBALANCED,LOW
RC-9010822851-2-SURRENDER_CLAIM-C6-20240112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,296.0,296.0,296.0,UNBALANCED,LOW
RC-9010822851-2-SURRENDER_CLAIM-C7-20250112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,296.0,296.0,296.0,UNBALANCED,LOW
RC-9010822851-2-SURRENDER_CLAIM-C8-20260112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,296.0,296.0,296.0,UNBALANCED,LOW
RC-9010823088-1-DEATH_CLAIM-C0-20220112,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,50160.58,-80.29,MINOR_VARIANCE,MEDIUM
RC-9010823095-2-SURRENDER_CLAIM-C0-20181217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.4,301.4,301.4,301.4,UNBALANCED,LOW
RC-9010823095-2-SURRENDER_CLAIM-C1-20190729,0.0,0.0,0.0,0.0,0.0,0.0,8495.8,0.0,8495.8,8495.8,8495.8,UNBALANCED,LOW
RC-9010823187-2-SURRENDER_CLAIM-C0-20210301,0.0,0.0,0.0,0.0,0.0,0.0,10001.09,0.0,10001.09,10001.09,10001.09,UNBALANCED,LOW
RC-9010823335-3-SURRENDER_CLAIM-C0-20181209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010823335-3-SURRENDER_CLAIM-C1-20191209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010823335-3-SURRENDER_CLAIM-C2-20201209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010823335-3-SURRENDER_CLAIM-C3-20211209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010823335-3-SURRENDER_CLAIM-C4-20221209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010823335-3-SURRENDER_CLAIM-C5-20231209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010823335-3-SURRENDER_CLAIM-C6-20241209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010823335-3-SURRENDER_CLAIM-C7-20251209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75,254.75,254.75,254.75,UNBALANCED,LOW
RC-9010823601-1-DEATH_CLAIM-C0-20190202,22957.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22957.49,46297.04,-191.03,UNBALANCED,LOW
RC-9010823736-2-SURRENDER_CLAIM-C0-20210118,0.0,0.0,0.0,0.0,0.0,0.0,6561.96,0.0,6561.96,6561.96,6561.96,UNBALANCED,LOW
RC-9010823868-1-DEATH_CLAIM-C0-20200227,6384.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6384.28,12768.56,0.0,BALANCED,HIGH
RC-9010823869-3-SURRENDER_CLAIM-C0-20240516,0.0,0.0,0.0,0.0,4807.58,0.0,0.0,0.0,-4807.58,4807.58,-4807.58,UNBALANCED,LOW
RC-9010823906-1-DEATH_CLAIM-C0-20210401,10946.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10946.5,22326.16,-216.58,UNBALANCED,LOW
RC-9010824098-2-SURRENDER_CLAIM-C0-20190506,0.0,0.0,0.0,0.0,0.0,0.0,4556.69,0.0,4556.69,4556.69,4556.69,UNBALANCED,LOW
RC-9010824296-1-DEATH_CLAIM-C0-20180718,10233.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10233.43,20659.92,-96.53,MINOR_VARIANCE,MEDIUM
RC-9010824296-1-DISBURSEMENT_CLAIM-C0-20180517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,-64.81,MINOR_VARIANCE,MEDIUM
RC-9010824297-3-SURRENDER_CLAIM-C0-20181227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,358.0,358.0,358.0,UNBALANCED,LOW
RC-9010824297-3-SURRENDER_CLAIM-C1-20191227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,358.0,358.0,358.0,UNBALANCED,LOW
RC-9010824297-3-SURRENDER_CLAIM-C2-20201227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,358.0,358.0,358.0,UNBALANCED,LOW
RC-9010824297-3-SURRENDER_CLAIM-C3-20211227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,358.0,358.0,358.0,UNBALANCED,LOW
RC-9010824297-3-SURRENDER_CLAIM-C4-20221227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,358.0,358.0,358.0,UNBALANCED,LOW
RC-9010824297-3-SURRENDER_CLAIM-C5-20231227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,358.0,358.0,358.0,UNBALANCED,LOW
RC-9010824297-3-SURRENDER_CLAIM-C6-20241227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,358.0,358.0,358.0,UNBALANCED,LOW
RC-9010824297-3-SURRENDER_CLAIM-C7-20251227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,358.0,358.0,358.0,UNBALANCED,LOW
RC-9010824299-2-SURRENDER_CLAIM-C0-20180101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.75,169.75,169.75,169.75,UNBALANCED,LOW
RC-9010824299-2-SURRENDER_CLAIM-C1-20190101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.75,169.75,169.75,169.75,UNBALANCED,LOW
RC-9010824299-2-SURRENDER_CLAIM-C2-20200101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.75,169.75,169.75,169.75,UNBALANCED,LOW
RC-9010824299-2-SURRENDER_CLAIM-C3-20210101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.75,169.75,169.75,169.75,UNBALANCED,LOW
RC-9010824299-2-SURRENDER_CLAIM-C4-20220101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.75,169.75,169.75,169.75,UNBALANCED,LOW
RC-9010824299-2-SURRENDER_CLAIM-C5-20230101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.75,169.75,169.75,169.75,UNBALANCED,LOW
RC-9010824299-2-SURRENDER_CLAIM-C6-20230330,0.0,0.0,0.0,0.0,0.0,0.0,7325.91,0.0,7325.91,7325.91,7325.91,UNBALANCED,LOW
RC-9010824389-2-SURRENDER_CLAIM-C0-20220329,0.0,0.0,0.0,0.0,0.0,0.0,7764.92,0.0,7764.92,7764.92,7764.92,UNBALANCED,LOW
RC-9010824709-2-SURRENDER_CLAIM-C0-20180101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.75,246.75,246.75,246.75,UNBALANCED,LOW
RC-9010824709-2-SURRENDER_CLAIM-C1-20190101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.75,246.75,246.75,246.75,UNBALANCED,LOW
RC-9010824709-2-SURRENDER_CLAIM-C2-20200101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.75,246.75,246.75,246.75,UNBALANCED,LOW
RC-9010824709-2-SURRENDER_CLAIM-C3-20210101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.75,246.75,246.75,246.75,UNBALANCED,LOW
RC-9010824709-2-SURRENDER_CLAIM-C4-20220101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.75,246.75,246.75,246.75,UNBALANCED,LOW
RC-9010824709-2-SURRENDER_CLAIM-C5-20230101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.75,246.75,246.75,246.75,UNBALANCED,LOW
RC-9010824709-2-SURRENDER_CLAIM-C6-20240101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.75,246.75,246.75,246.75,UNBALANCED,LOW
RC-9010824709-2-SURRENDER_CLAIM-C7-20250101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.75,246.75,246.75,246.75,UNBALANCED,LOW
RC-9010824709-2-SURRENDER_CLAIM-C8-20260101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.75,246.75,246.75,246.75,UNBALANCED,LOW
RC-9010824975-1-SURRENDER_CLAIM-C0-20200521,0.0,0.0,0.0,0.0,0.0,0.0,5409.67,0.0,5409.67,5409.67,5409.67,UNBALANCED,LOW
RC-9010825027-2-SURRENDER_CLAIM-C0-20210614,0.0,0.0,0.0,0.0,0.0,0.0,9569.82,0.0,9569.82,9569.82,9569.82,UNBALANCED,LOW
RC-9010825053-1-SURRENDER_CLAIM-C0-20190826,0.0,0.0,0.0,0.0,0.0,0.0,143.26,0.0,143.26,143.26,143.26,UNBALANCED,LOW
RC-9010825195-1-SURRENDER_CLAIM-C0-20250107,0.0,6.9,86.36,6.9,0.0,0.0,0.0,0.0,-86.36,93.26,-86.36,MINOR_VARIANCE,MEDIUM
RC-9010825195-1-SURRENDER_CLAIM-C1-20250702,0.0,3.61,0.0,3.61,0.0,0.0,0.0,0.0,0.0,3.61,0.0,BALANCED,HIGH
RC-9010825195-2-SURRENDER_CLAIM-C0-20250702,0.0,0.0,0.0,0.0,0.0,0.0,10498.01,0.0,10498.01,10498.01,10498.01,UNBALANCED,LOW
