reconstructed_claim_id,policy_number,benefit_seq,claim_family,claim_subtype,reconstructed_lifecycle_status,first_activity_date,latest_activity_date,claim_activity_row_count,claim_relevant_transaction_codes,possible_reversal_flag,confidence_level,reconstruction_notes
RC-9010831478-1-SURRENDER_CLAIM-C2-20200303,9010831478,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200303,20200309,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010831478-1-SURRENDER_CLAIM-C3-20210303,9010831478,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210303,20210308,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010831478-1-SURRENDER_CLAIM-C4-20220303,9010831478,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20220303,20220308,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010831478-1-SURRENDER_CLAIM-C5-20230301,9010831478,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20230301,20230303,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010831478-1-SURRENDER_CLAIM-C6-20240303,9010831478,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20240303,20240326,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010831478-1-SURRENDER_CLAIM-C7-20250303,9010831478,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20250303,20250306,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010831478-1-SURRENDER_CLAIM-C8-20260303,9010831478,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20260303,20260323,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010831719-2-SURRENDER_CLAIM-C0-20200330,9010831719,2,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20200330,20200330,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010831893-3-SURRENDER_CLAIM-C0-20190611,9010831893,3,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20190611,20190611,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832205-2-SURRENDER_CLAIM-C0-20180310,9010832205,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180310,20180310,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832205-2-SURRENDER_CLAIM-C1-20190310,9010832205,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190310,20190310,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832205-2-SURRENDER_CLAIM-C2-20200310,9010832205,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200310,20200310,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832205-2-SURRENDER_CLAIM-C3-20210310,9010832205,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210310,20210310,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832205-2-SURRENDER_CLAIM-C4-20220310,9010832205,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220310,20220310,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832205-2-SURRENDER_CLAIM-C5-20220531,9010832205,2,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20220531,20220531,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832616-2-SURRENDER_CLAIM-C0-20180511,9010832616,2,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20180511,20180511,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832617-2-SURRENDER_CLAIM-C0-20240625,9010832617,2,SURRENDER_CLAIM,SURRENDER_CHARGE|TOTAL_CASH,FUNDED,20240625,20240625,3,0560|1020,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832626-1-SURRENDER_CLAIM-C0-20180312,9010832626,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180312,20180312,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832626-1-SURRENDER_CLAIM-C1-20190112,9010832626,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190112,20190112,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832626-2-SURRENDER_CLAIM-C0-20190112,9010832626,2,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20190112,20190112,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832681-1-DEATH_CLAIM-C0-20220109,9010832681,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_BENEFIT_INTEREST|DEATH_CLAIM_PAYOUT,SETTLED,20220109,20220109,6,0094|0530|0630,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010832681-1-DEATH_CLAIM-C1-20220401,9010832681,1,DEATH_CLAIM,DEATH_CLAIM_PAYOUT,PAID,20220401,20220401,1,0094,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010832681-2-SURRENDER_CLAIM-C0-20180313,9010832681,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180313,20180313,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832681-2-SURRENDER_CLAIM-C1-20190313,9010832681,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190313,20190313,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832681-2-SURRENDER_CLAIM-C2-20200313,9010832681,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200313,20200313,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832681-2-SURRENDER_CLAIM-C3-20210313,9010832681,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210313,20210313,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832740-1-SURRENDER_CLAIM-C0-20180423,9010832740,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180423,20180509,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832740-1-SURRENDER_CLAIM-C1-20190423,9010832740,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190423,20190423,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832740-1-SURRENDER_CLAIM-C2-20200423,9010832740,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200423,20200423,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832740-1-SURRENDER_CLAIM-C3-20200909,9010832740,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200909,20200909,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010832740-1-SURRENDER_CLAIM-C4-20210423,9010832740,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210423,20210423,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833382-1-SURRENDER_CLAIM-C0-20180123,9010833382,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180123,20260423,209,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833467-1-SURRENDER_CLAIM-C0-20180313,9010833467,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180313,20180313,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833467-1-SURRENDER_CLAIM-C1-20190313,9010833467,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190313,20190313,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833467-1-SURRENDER_CLAIM-C2-20200313,9010833467,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200313,20200313,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833467-1-SURRENDER_CLAIM-C3-20210213,9010833467,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210213,20210213,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833595-2-SURRENDER_CLAIM-C0-20190201,9010833595,2,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20190201,20190201,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833639-1-DEATH_CLAIM-C0-20180322,9010833639,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_PAYOUT,SETTLED,20180322,20180322,2,0094|0530,N,HIGH,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010833639-2-SURRENDER_CLAIM-C0-20180318,9010833639,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180318,20180318,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_PAYOUT,SETTLED,20210103,20210103,8,0094|0530,N,HIGH,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010833740-2-SURRENDER_CLAIM-C0-20180401,9010833740,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180401,20180401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833740-2-SURRENDER_CLAIM-C1-20190401,9010833740,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190401,20190401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833740-2-SURRENDER_CLAIM-C2-20200401,9010833740,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200401,20200401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833991-2-SURRENDER_CLAIM-C0-20180113,9010833991,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180113,20180113,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833991-2-SURRENDER_CLAIM-C1-20190113,9010833991,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190113,20190113,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833991-2-SURRENDER_CLAIM-C2-20200113,9010833991,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200113,20200113,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833991-2-SURRENDER_CLAIM-C3-20210113,9010833991,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210113,20210113,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833991-2-SURRENDER_CLAIM-C4-20220113,9010833991,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220113,20220113,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833991-2-SURRENDER_CLAIM-C5-20230113,9010833991,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20230113,20230113,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833991-2-SURRENDER_CLAIM-C6-20240113,9010833991,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20240113,20240113,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833991-2-SURRENDER_CLAIM-C7-20250113,9010833991,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20250113,20250113,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010833991-2-SURRENDER_CLAIM-C8-20260113,9010833991,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20260113,20260113,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834096-1-DEATH_CLAIM-C0-20200307,9010834096,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_PAYOUT,SETTLED,20200307,20200307,2,0094|0530,N,HIGH,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010834096-2-SURRENDER_CLAIM-C0-20180326,9010834096,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180326,20180326,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834096-2-SURRENDER_CLAIM-C1-20190326,9010834096,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190326,20190326,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834344-1-DEATH_CLAIM-C0-20210623,9010834344,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20210623,20210623,5,0038|0094|0530,N,MEDIUM,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010834414-1-SURRENDER_CLAIM-C0-20180326,9010834414,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180326,20180326,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834414-1-SURRENDER_CLAIM-C1-20190326,9010834414,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190326,20190326,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834414-1-SURRENDER_CLAIM-C2-20200326,9010834414,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200326,20200326,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834414-1-SURRENDER_CLAIM-C3-20210326,9010834414,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210326,20210326,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834414-1-SURRENDER_CLAIM-C4-20210626,9010834414,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210626,20210626,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834414-3-SURRENDER_CLAIM-C0-20210626,9010834414,3,SURRENDER_CLAIM,SURRENDER_CHARGE|TOTAL_CASH,FUNDED,20210626,20210626,3,0560|1020,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834430-1-DEATH_CLAIM-C0-20181204,9010834430,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20181204,20181204,4,0038|0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010834430-1-SURRENDER_CLAIM-C0-20180214,9010834430,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180214,20180401,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834430-1-SURRENDER_CLAIM-C1-20180613,9010834430,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180613,20180613,2,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834430-1-SURRENDER_CLAIM-C2-20180912,9010834430,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180912,20181204,5,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834489-2-SURRENDER_CLAIM-C0-20250521,9010834489,2,SURRENDER_CLAIM,SURRENDER_CHARGE|TOTAL_CASH,FUNDED,20250521,20250521,3,0560|1020,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834574-1-DISBURSEMENT_CLAIM-C0-20200518,9010834574,1,DISBURSEMENT_CLAIM,CASH_DISBURSEMENT,PAID,20200518,20200518,1,0090,N,MEDIUM,Prototype grouping by policy/benefit_seq/DISBURSEMENT_CLAIM with 60-day date cluster window
RC-9010834574-3-SURRENDER_CLAIM-C0-20200401,9010834574,3,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200401,20200401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834574-3-SURRENDER_CLAIM-C1-20210401,9010834574,3,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210401,20210401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834574-3-SURRENDER_CLAIM-C2-20220401,9010834574,3,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220401,20220401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834574-3-SURRENDER_CLAIM-C3-20230401,9010834574,3,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20230401,20230401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834574-3-SURRENDER_CLAIM-C4-20240401,9010834574,3,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20240401,20240401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834574-3-SURRENDER_CLAIM-C5-20250401,9010834574,3,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20250401,20250401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834574-3-SURRENDER_CLAIM-C6-20260401,9010834574,3,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20260401,20260401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834575-1-DISBURSEMENT_CLAIM-C0-20200518,9010834575,1,DISBURSEMENT_CLAIM,CASH_DISBURSEMENT,PAID,20200518,20200518,1,0090,N,MEDIUM,Prototype grouping by policy/benefit_seq/DISBURSEMENT_CLAIM with 60-day date cluster window
RC-9010834575-3-SURRENDER_CLAIM-C0-20200401,9010834575,3,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200401,20200401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834575-3-SURRENDER_CLAIM-C1-20210401,9010834575,3,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210401,20210401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834575-3-SURRENDER_CLAIM-C2-20220401,9010834575,3,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220401,20220401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834575-3-SURRENDER_CLAIM-C3-20230401,9010834575,3,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20230401,20230401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834575-3-SURRENDER_CLAIM-C4-20240401,9010834575,3,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20240401,20240401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834575-3-SURRENDER_CLAIM-C5-20250401,9010834575,3,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20250401,20250401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834575-3-SURRENDER_CLAIM-C6-20260401,9010834575,3,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20260401,20260401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834689-1-DEATH_CLAIM-C0-20211130,9010834689,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20211130,20211130,4,0038|0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010834689-1-SURRENDER_CLAIM-C0-20180501,9010834689,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180501,20180501,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834689-1-SURRENDER_CLAIM-C1-20180726,9010834689,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180726,20180726,2,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834689-1-SURRENDER_CLAIM-C2-20190501,9010834689,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190501,20190501,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834689-1-SURRENDER_CLAIM-C3-20191112,9010834689,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20191112,20191113,4,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834689-1-SURRENDER_CLAIM-C4-20200501,9010834689,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200501,20200630,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834689-1-SURRENDER_CLAIM-C5-20210501,9010834689,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210501,20210501,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834689-1-SURRENDER_CLAIM-C6-20210818,9010834689,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210818,20210818,2,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834689-1-SURRENDER_CLAIM-C7-20211130,9010834689,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20211130,20211130,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834690-1-DEATH_CLAIM-C0-20240928,9010834690,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20240928,20240928,6,0038|0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010834690-1-SURRENDER_CLAIM-C0-20180501,9010834690,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180501,20180501,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834690-1-SURRENDER_CLAIM-C1-20180726,9010834690,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180726,20180726,2,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834690-1-SURRENDER_CLAIM-C10-20240928,9010834690,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20240928,20240928,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834690-1-SURRENDER_CLAIM-C2-20190501,9010834690,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190501,20190501,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834690-1-SURRENDER_CLAIM-C3-20191112,9010834690,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20191112,20191113,4,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834690-1-SURRENDER_CLAIM-C4-20200501,9010834690,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200501,20200630,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834690-1-SURRENDER_CLAIM-C5-20210501,9010834690,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210501,20210624,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010834690-1-SURRENDER_CLAIM-C6-20220501,9010834690,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20220501,20220601,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
