reconstructed_claim_id,policy_number,likely_payee_name_id,likely_payee_relationship,payee_resolution_method,fallback_strategy_used,address_available_flag,tax_id_available_flag,trust_indicator,business_indicator,confidence_level,resolution_notes
RC-9010851580-2-SURRENDER_CLAIM-C6-20240901,9010851580,603615,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010851580-2-SURRENDER_CLAIM-C7-20250901,9010851580,603615,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010851847-1-DISBURSEMENT_CLAIM-C0-20191101,9010851847,602850,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9010851847-1-SURRENDER_CLAIM-C0-20180907,9010851847,602850,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010851847-1-SURRENDER_CLAIM-C1-20190907,9010851847,602850,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010851847-2-SURRENDER_CLAIM-C0-20191007,9010851847,602850,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852357-2-SURRENDER_CLAIM-C0-20180908,9010852357,603631,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852357-2-SURRENDER_CLAIM-C1-20190908,9010852357,603631,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852357-2-SURRENDER_CLAIM-C2-20200908,9010852357,603631,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852357-2-SURRENDER_CLAIM-C3-20210908,9010852357,603631,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852709-1-SURRENDER_CLAIM-C0-20180504,9010852709,600951,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852709-2-SURRENDER_CLAIM-C0-20180504,9010852709,600951,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852748-1-SURRENDER_CLAIM-C0-20181116,9010852748,603641,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852748-1-SURRENDER_CLAIM-C1-20191116,9010852748,603641,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852748-1-SURRENDER_CLAIM-C2-20201116,9010852748,603641,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852748-1-SURRENDER_CLAIM-C3-20211116,9010852748,603641,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852748-1-SURRENDER_CLAIM-C4-20221116,9010852748,603641,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852748-1-SURRENDER_CLAIM-C5-20231116,9010852748,603641,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852748-1-SURRENDER_CLAIM-C6-20241116,9010852748,603641,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852748-1-SURRENDER_CLAIM-C7-20251116,9010852748,603641,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010852865-1-DEATH_CLAIM-C0-20230531,9010852865,712320,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010853070-1-SURRENDER_CLAIM-C0-20180916,9010853070,603667,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853070-1-SURRENDER_CLAIM-C1-20190916,9010853070,603667,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853070-1-SURRENDER_CLAIM-C2-20191216,9010853070,603667,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853285-1-SURRENDER_CLAIM-C0-20180916,9010853285,603669,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853285-1-SURRENDER_CLAIM-C1-20190328,9010853285,603669,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853285-1-SURRENDER_CLAIM-C10-20240701,9010853285,603669,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853285-1-SURRENDER_CLAIM-C11-20240916,9010853285,603669,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853285-1-SURRENDER_CLAIM-C12-20250916,9010853285,603669,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853285-1-SURRENDER_CLAIM-C2-20190916,9010853285,603669,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853285-1-SURRENDER_CLAIM-C3-20200601,9010853285,603669,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853285-1-SURRENDER_CLAIM-C4-20200916,9010853285,603669,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853285-1-SURRENDER_CLAIM-C5-20210628,9010853285,603669,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853285-1-SURRENDER_CLAIM-C6-20210916,9010853285,603669,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853285-1-SURRENDER_CLAIM-C7-20220809,9010853285,603669,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853285-1-SURRENDER_CLAIM-C8-20230607,9010853285,603669,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853285-1-SURRENDER_CLAIM-C9-20230916,9010853285,603669,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853287-3-SURRENDER_CLAIM-C0-20190128,9010853287,603670,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010853288-1-DEATH_CLAIM-C0-20210103,9010853288,710701,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010854157-1-DISBURSEMENT_CLAIM-C0-20221017,9010854157,603685,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9010854157-2-SURRENDER_CLAIM-C0-20220924,9010854157,603685,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010854157-2-SURRENDER_CLAIM-C1-20230924,9010854157,603685,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010854157-2-SURRENDER_CLAIM-C2-20240401,9010854157,603685,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010854307-1-SURRENDER_CLAIM-C0-20180110,9010854307,603691,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010854307-1-SURRENDER_CLAIM-C1-20181211,9010854307,603691,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010854307-1-SURRENDER_CLAIM-C2-20200108,9010854307,603691,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010854307-1-SURRENDER_CLAIM-C3-20220122,9010854307,603691,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010854307-1-SURRENDER_CLAIM-C4-20230612,9010854307,603691,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010854364-1-DEATH_CLAIM-C0-20201216,9010854364,706806,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010855657-1-SURRENDER_CLAIM-C0-20180326,9010855657,603717,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010855657-1-SURRENDER_CLAIM-C1-20181001,9010855657,603717,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010855657-1-SURRENDER_CLAIM-C2-20190325,9010855657,603717,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010855657-1-SURRENDER_CLAIM-C3-20190930,9010855657,603717,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010855657-1-SURRENDER_CLAIM-C4-20200323,9010855657,603717,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010855657-1-SURRENDER_CLAIM-C5-20200929,9010855657,603717,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010855657-1-SURRENDER_CLAIM-C6-20210924,9010855657,603717,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010855657-1-SURRENDER_CLAIM-C7-20220318,9010855657,603717,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010855657-1-SURRENDER_CLAIM-C8-20220921,9010855657,603717,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010855657-2-SURRENDER_CLAIM-C0-20221024,9010855657,603717,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010855945-1-SURRENDER_CLAIM-C0-20180123,9010855945,603724,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010855945-1-SURRENDER_CLAIM-C1-20200331,9010855945,603724,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010855945-1-SURRENDER_CLAIM-C2-20200607,9010855945,603724,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010855945-1-SURRENDER_CLAIM-C3-20240507,9010855945,603724,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856188-1-DEATH_CLAIM-C0-20240306,9010856188,603732,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010856188-1-SURRENDER_CLAIM-C0-20181006,9010856188,603732,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856188-1-SURRENDER_CLAIM-C1-20191006,9010856188,603732,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856188-1-SURRENDER_CLAIM-C2-20201006,9010856188,603732,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856188-1-SURRENDER_CLAIM-C3-20211006,9010856188,603732,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856188-1-SURRENDER_CLAIM-C4-20221006,9010856188,603732,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856188-1-SURRENDER_CLAIM-C5-20231006,9010856188,603732,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856188-1-SURRENDER_CLAIM-C6-20240306,9010856188,603732,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856189-1-SURRENDER_CLAIM-C0-20181006,9010856189,603732,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856189-1-SURRENDER_CLAIM-C1-20191006,9010856189,603732,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856189-1-SURRENDER_CLAIM-C2-20201006,9010856189,603732,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856189-1-SURRENDER_CLAIM-C3-20211006,9010856189,603732,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856189-1-SURRENDER_CLAIM-C4-20221006,9010856189,603732,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856189-1-SURRENDER_CLAIM-C5-20231006,9010856189,603732,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856189-1-SURRENDER_CLAIM-C6-20241006,9010856189,603732,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856189-1-SURRENDER_CLAIM-C7-20251006,9010856189,603732,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856918-1-DEATH_CLAIM-C0-20210823,9010856918,603755,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010856918-2-SURRENDER_CLAIM-C0-20181116,9010856918,603755,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856918-2-SURRENDER_CLAIM-C1-20191116,9010856918,603755,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856918-2-SURRENDER_CLAIM-C2-20201116,9010856918,603755,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856925-1-SURRENDER_CLAIM-C0-20181013,9010856925,603758,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856925-1-SURRENDER_CLAIM-C1-20190713,9010856925,603758,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010856925-2-SURRENDER_CLAIM-C0-20190713,9010856925,603758,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010857115-1-DEATH_CLAIM-C0-20230107,9010857115,648387,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,Y,HIGH,death_claim_payment
RC-9010857115-2-SURRENDER_CLAIM-C0-20181013,9010857115,648387,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010857115-2-SURRENDER_CLAIM-C1-20191013,9010857115,648387,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010857115-2-SURRENDER_CLAIM-C2-20201013,9010857115,648387,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010857115-2-SURRENDER_CLAIM-C3-20211013,9010857115,648387,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010857115-2-SURRENDER_CLAIM-C4-20221013,9010857115,648387,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010857119-1-DEATH_CLAIM-C0-20210619,9010857119,706054,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010857119-3-SURRENDER_CLAIM-C0-20181008,9010857119,706054,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010857119-3-SURRENDER_CLAIM-C1-20191008,9010857119,706054,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010857119-3-SURRENDER_CLAIM-C2-20201008,9010857119,706054,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010857638-1-DEATH_CLAIM-C0-20220720,9010857638,603794,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010857881-1-DEATH_CLAIM-C0-20210701,9010857881,711051,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,N,N,Y,HIGH,death_claim_payment
RC-9010857881-2-SURRENDER_CLAIM-C0-20181021,9010857881,711051,PE,PRELSA_PRIORITY,PE,Y,N,N,Y,MEDIUM,surrender_payment
RC-9010857881-2-SURRENDER_CLAIM-C1-20191021,9010857881,711051,PE,PRELSA_PRIORITY,PE,Y,N,N,Y,MEDIUM,surrender_payment
RC-9010857881-2-SURRENDER_CLAIM-C2-20201021,9010857881,711051,PE,PRELSA_PRIORITY,PE,Y,N,N,Y,MEDIUM,surrender_payment
RC-9010858099-1-SURRENDER_CLAIM-C0-20181020,9010858099,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858099-1-SURRENDER_CLAIM-C1-20191020,9010858099,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858099-1-SURRENDER_CLAIM-C2-20201020,9010858099,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858099-1-SURRENDER_CLAIM-C3-20210620,9010858099,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858099-2-SURRENDER_CLAIM-C0-20210620,9010858099,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C0-20181020,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C1-20191009,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C10-20220421,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C11-20221020,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C12-20231020,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C13-20240119,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C14-20240422,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C15-20240726,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C16-20241020,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C17-20250120,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C18-20250416,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C19-20250714,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C2-20200113,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C20-20251014,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C21-20260114,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C22-20260421,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C3-20200413,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C4-20200710,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C5-20201020,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C6-20210112,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C7-20210414,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C8-20210715,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858124-1-SURRENDER_CLAIM-C9-20211018,9010858124,603811,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858396-1-DISBURSEMENT_CLAIM-C0-20201001,9010858396,603815,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9010858396-3-SURRENDER_CLAIM-C0-20181013,9010858396,603815,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858396-3-SURRENDER_CLAIM-C1-20191013,9010858396,603815,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858396-3-SURRENDER_CLAIM-C2-20201001,9010858396,603815,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858434-1-SURRENDER_CLAIM-C0-20181023,9010858434,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858434-1-SURRENDER_CLAIM-C1-20190423,9010858434,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858434-1-SURRENDER_CLAIM-C2-20191023,9010858434,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858434-1-SURRENDER_CLAIM-C3-20200223,9010858434,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858434-1-SURRENDER_CLAIM-C4-20201023,9010858434,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858434-1-SURRENDER_CLAIM-C5-20210512,9010858434,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858434-1-SURRENDER_CLAIM-C6-20210910,9010858434,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858434-1-SURRENDER_CLAIM-C7-20220708,9010858434,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858434-1-SURRENDER_CLAIM-C8-20230323,9010858434,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858434-1-SURRENDER_CLAIM-C9-20250307,9010858434,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858435-1-SURRENDER_CLAIM-C0-20181023,9010858435,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858435-1-SURRENDER_CLAIM-C1-20190423,9010858435,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858435-1-SURRENDER_CLAIM-C2-20190923,9010858435,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858435-1-SURRENDER_CLAIM-C3-20200223,9010858435,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858435-1-SURRENDER_CLAIM-C4-20201023,9010858435,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858435-1-SURRENDER_CLAIM-C5-20210628,9010858435,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858435-1-SURRENDER_CLAIM-C6-20220708,9010858435,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858435-1-SURRENDER_CLAIM-C7-20230323,9010858435,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858435-1-SURRENDER_CLAIM-C8-20250307,9010858435,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858435-2-SURRENDER_CLAIM-C0-20200223,9010858435,603819,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858488-1-DEATH_CLAIM-C0-20190715,9010858488,591409,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010858489-1-DEATH_CLAIM-C0-20240901,9010858489,710330,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010858518-1-DEATH_CLAIM-C0-20231118,9010858518,709286,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010858587-3-SURRENDER_CLAIM-C0-20180208,9010858587,603832,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858613-1-SURRENDER_CLAIM-C0-20251025,9010858613,603835,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010858907-1-DEATH_CLAIM-C0-20180120,9010858907,697070,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010859093-1-DEATH_CLAIM-C0-20211029,9010859093,604290,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010859282-1-DEATH_CLAIM-C0-20240701,9010859282,686341,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,Y,HIGH,death_claim_payment
RC-9010859462-1-DEATH_CLAIM-C0-20201118,9010859462,709198,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010860471-1-DEATH_CLAIM-C0-20231207,9010860471,710705,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,N,N,Y,HIGH,death_claim_payment
RC-9010860471-1-SURRENDER_CLAIM-C0-20181103,9010860471,710705,PE,PRELSA_PRIORITY,PE,Y,N,N,Y,MEDIUM,surrender_payment
RC-9010860471-1-SURRENDER_CLAIM-C1-20191103,9010860471,710705,PE,PRELSA_PRIORITY,PE,Y,N,N,Y,MEDIUM,surrender_payment
