old_value,new_value,mapping_class,mapping_subtype,is_policy_number,quarantine_candidate,governance_action
9010880469,010880469C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010880950,010880950C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010880951,010880951C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010881096,010881096C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010881272,010881272C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010881273,010881273C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010881277,010881277C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010881301,010881301C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010881307,010881307C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010881308,010881308C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010881309,010881309C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010881974,010881974C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010881975,010881975C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010882195,010882195C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010882408,010882408C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010882416,010882416C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010882604,010882604C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010883172,010883172C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010883239,010883239C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010883244,010883244C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010883245,010883245C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010883246,010883246C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010883533,010883533C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010883563,010883563C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010883564,010883564C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010883567,010883567C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010883731,010883731C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010884052,010884052C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010884969,010884969C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010885383,010885383C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010885441,010885441C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010885442,010885442C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010886099,010886099C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010886528,010886528C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010886805,010886805C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010886812,010886812C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010886851,010886851C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010887617,010887617C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010887770,010887770C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010887780,010887780C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010887923,010887923C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010887925,010887925C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010887927,010887927C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010887929,010887929C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010888232,010888232C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010888312,010888312C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010888313,010888313C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010888338,010888338C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010888339,010888339C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010888649,010888649C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010888941,010888941C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010889177,010889177C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010889364,010889364C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010889439,010889439C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010889547,010889547C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010889785,010889785C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010890614,010890614C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010890622,010890622C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010890627,010890627C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010891074,010891074C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010891075,010891075C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010891079,010891079C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010891087,010891087C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010891307,010891307C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010891309,010891309C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010891328,010891328C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010891993,010891993C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010892016,010892016C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010892327,010892327C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010892685,010892685C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010892688,010892688C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010892689,010892689C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010892690,010892690C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010892691,010892691C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010892693,010892693C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010892695,010892695C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010892696,010892696C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010893115,010893115C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010893160,010893160C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010893386,010893386C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010893387,010893387C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010893394,010893394C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010893908,010893908C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010893949,010893949C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010893950,010893950C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010894743,010894743C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010894754,010894754C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010894939,010894939C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010894941,010894941C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010894951,010894951C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010895253,010895253C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010895675,010895675C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010895689,010895689C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010895934,010895934C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010895935,010895935C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010895936,010895936C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010895937,010895937C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010895938,010895938C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010896144,010896144C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010896854,010896854C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010896866,010896866C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010896915,010896915C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010896924,010896924C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010896931,010896931C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010896932,010896932C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010897295,010897295C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010897303,010897303C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010897517,010897517C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010897521,010897521C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010897662,010897662C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010897663,010897663C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010897664,010897664C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010898471,010898471C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010898542,010898542C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010898545,010898545C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010898547,010898547C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010898692,010898692C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010899163,010899163C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010899709,010899709C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010899715,010899715C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010899716,010899716C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010899717,010899717C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010899718,010899718C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010899761,010899761C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900142,010900142C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900144,010900144C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900145,010900145C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900150,010900150C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900152,010900152C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900154,010900154C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900155,010900155C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900355,010900355C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900512,010900512C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900517,010900517C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900519,010900519C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900529,010900529C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900530,010900530C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900620,010900620C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900623,010900623C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900971,010900971C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010900975,010900975C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010901657,010901657C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010901775,010901775C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010901787,010901787C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010901824,010901824C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010901830,010901830C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010901832,010901832C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010901833,010901833C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010902761,010902761C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010902903,010902903C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010902968,010902968C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010902972,010902972C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010902973,010902973C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010903411,010903411C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010903917,010903917C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010903919,010903919C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010903927,010903927C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010904097,010904097C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010904578,010904578C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010904649,010904649C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010904654,010904654C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010904798,010904798C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010904802,010904802C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010904805,010904805C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010904808,010904808C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010904809,010904809C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010904810,010904810C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010905200,010905200C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010905337,010905337C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010905677,010905677C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010906254,010906254C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010907385,010907385C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010907726,010907726C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010908068,010908068C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010908069,010908069C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010908070,010908070C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010908075,010908075C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010908285,010908285C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010908667,010908667C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010908669,010908669C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010909669,010909669C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010909687,010909687C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010909767,010909767C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010910320,010910320C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010911627,010911627C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010911853,010911853C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010912454,010912454C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010913059,010913059C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010913060,010913060C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010913101,010913101C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010913253,010913253C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010913261,010913261C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010913551,010913551C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010913589,010913589C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010913799,010913799C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010914301,010914301C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010914378,010914378C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010914384,010914384C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010915030,010915030C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010915533,010915533C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010915619,010915619C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010915620,010915620C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010915810,010915810C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010916260,010916260C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010916282,010916282C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010916879,010916879C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010916889,010916889C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010917172,010917172C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010917231,010917231C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010917520,010917520C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010917522,010917522C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010917531,010917531C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010917599,010917599C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010917600,010917600C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010917601,010917601C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010917602,010917602C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010917603,010917603C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010917604,010917604C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010917605,010917605C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010918786,010918786C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010918787,010918787C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010919258,010919258C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010919431,010919431C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010920186,010920186C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010920784,010920784C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010920785,010920785C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010920793,010920793C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010920798,010920798C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010921853,010921853C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010921865,010921865C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010922547,010922547C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9010922553,010922553C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
