reconstructed_claim_id,canonical_payment_stage_id,payment_sequence,distribution_type,payee_distribution_status,equal_split_detected,beneficiary_name_id,relationship_code,confidence_level
RC-9011048886-1-DEATH_CLAIM-C0-20200210,CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P5,5,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709872,PE,HIGH_CONFIDENCE
RC-9011048886-1-DEATH_CLAIM-C0-20200210,CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P6,6,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709873,PE,HIGH_CONFIDENCE
RC-9011048886-1-DEATH_CLAIM-C0-20200210,CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P7,7,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709874,PE,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711912,PE,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711913,PE,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711914,PE,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711915,PE,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P5,5,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711916,PE,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P6,6,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711917,PE,HIGH_CONFIDENCE
RC-9011051323-1-DEATH_CLAIM-C0-20191212,CPS-RC-9011051323-1-DEATH_CLAIM-C0-20191212-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709840,PE,HIGH_CONFIDENCE
RC-9011051323-1-DEATH_CLAIM-C0-20191212,CPS-RC-9011051323-1-DEATH_CLAIM-C0-20191212-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709841,PE,HIGH_CONFIDENCE
RC-9011051323-1-DEATH_CLAIM-C0-20191212,CPS-RC-9011051323-1-DEATH_CLAIM-C0-20191212-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709842,PE,HIGH_CONFIDENCE
RC-9011053428-1-DEATH_CLAIM-C0-20180726,CPS-RC-9011053428-1-DEATH_CLAIM-C0-20180726-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,606847,PE,MODERATE_CONFIDENCE
RC-9011053428-1-DEATH_CLAIM-C0-20180726,CPS-RC-9011053428-1-DEATH_CLAIM-C0-20180726-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,606848,PE,MODERATE_CONFIDENCE
RC-9011053428-1-DEATH_CLAIM-C0-20180726,CPS-RC-9011053428-1-DEATH_CLAIM-C0-20180726-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708786,PE,MODERATE_CONFIDENCE
RC-9011062607-1-DEATH_CLAIM-C0-20250701,CPS-RC-9011062607-1-DEATH_CLAIM-C0-20250701-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,606943,PE,MODERATE_CONFIDENCE
RC-9011062607-1-DEATH_CLAIM-C0-20250701,CPS-RC-9011062607-1-DEATH_CLAIM-C0-20250701-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708785,PE,MODERATE_CONFIDENCE
RC-9011063691-1-DEATH_CLAIM-C0-20200614,CPS-RC-9011063691-1-DEATH_CLAIM-C0-20200614-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,606955,PE,MODERATE_CONFIDENCE
RC-9011063691-1-DEATH_CLAIM-C0-20200614,CPS-RC-9011063691-1-DEATH_CLAIM-C0-20200614-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710297,PE,MODERATE_CONFIDENCE
RC-9011063691-1-DEATH_CLAIM-C0-20200614,CPS-RC-9011063691-1-DEATH_CLAIM-C0-20200614-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710298,PE,MODERATE_CONFIDENCE
RC-9011064567-1-DEATH_CLAIM-C0-20250521,CPS-RC-9011064567-1-DEATH_CLAIM-C0-20250521-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,713165,PW,MODERATE_CONFIDENCE
RC-9011068375-1-DEATH_CLAIM-C0-20200322,CPS-RC-9011068375-1-DEATH_CLAIM-C0-20200322-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,592196,PE,HIGH_CONFIDENCE
RC-9011068375-1-DEATH_CLAIM-C0-20200322,CPS-RC-9011068375-1-DEATH_CLAIM-C0-20200322-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710149,PE,HIGH_CONFIDENCE
RC-9011068652-1-DEATH_CLAIM-C0-20250712,CPS-RC-9011068652-1-DEATH_CLAIM-C0-20250712-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,607025,PE,MODERATE_CONFIDENCE
RC-9011068652-1-DEATH_CLAIM-C0-20250712,CPS-RC-9011068652-1-DEATH_CLAIM-C0-20250712-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,713359,PE,MODERATE_CONFIDENCE
RC-9011069093-1-DEATH_CLAIM-C0-20221103,CPS-RC-9011069093-1-DEATH_CLAIM-C0-20221103-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,710656,PW,MODERATE_CONFIDENCE
RC-9011073231-1-DEATH_CLAIM-C0-20201130,CPS-RC-9011073231-1-DEATH_CLAIM-C0-20201130-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,710072,PW,MODERATE_CONFIDENCE
RC-9011073231-1-DEATH_CLAIM-C0-20201130,CPS-RC-9011073231-1-DEATH_CLAIM-C0-20201130-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,710072,PW,MODERATE_CONFIDENCE
RC-9011075203-1-DEATH_CLAIM-C0-20240513,CPS-RC-9011075203-1-DEATH_CLAIM-C0-20240513-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712925,PE,HIGH_CONFIDENCE
RC-9011075203-1-DEATH_CLAIM-C0-20240513,CPS-RC-9011075203-1-DEATH_CLAIM-C0-20240513-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712926,PE,HIGH_CONFIDENCE
RC-9011075203-1-DEATH_CLAIM-C0-20240513,CPS-RC-9011075203-1-DEATH_CLAIM-C0-20240513-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712927,PE,HIGH_CONFIDENCE
RC-9011076275-1-DEATH_CLAIM-C0-20220608,CPS-RC-9011076275-1-DEATH_CLAIM-C0-20220608-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710260,PE,HIGH_CONFIDENCE
RC-9011076275-1-DEATH_CLAIM-C0-20220608,CPS-RC-9011076275-1-DEATH_CLAIM-C0-20220608-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711511,PE,HIGH_CONFIDENCE
RC-9011077201-1-DEATH_CLAIM-C0-20200229,CPS-RC-9011077201-1-DEATH_CLAIM-C0-20200229-P1,1,INFERRED_CYCLIC,BENEFICIARY_INFERRED,Y,710100,PE,INFERRED
RC-9011077201-1-DEATH_CLAIM-C0-20200229,CPS-RC-9011077201-1-DEATH_CLAIM-C0-20200229-P2,2,INFERRED_CYCLIC,BENEFICIARY_INFERRED,Y,710100,B1,INFERRED
RC-9011077201-1-DEATH_CLAIM-C0-20200229,CPS-RC-9011077201-1-DEATH_CLAIM-C0-20200229-P3,3,INFERRED_CYCLIC,BENEFICIARY_INFERRED,Y,710100,PE,INFERRED
RC-9011077798-1-DEATH_CLAIM-C0-20200828,CPS-RC-9011077798-1-DEATH_CLAIM-C0-20200828-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,700075,PE,HIGH_CONFIDENCE
RC-9011077798-1-DEATH_CLAIM-C0-20200828,CPS-RC-9011077798-1-DEATH_CLAIM-C0-20200828-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,700076,PE,HIGH_CONFIDENCE
RC-9011078262-1-DEATH_CLAIM-C0-20200814,CPS-RC-9011078262-1-DEATH_CLAIM-C0-20200814-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,607166,PE,MODERATE_CONFIDENCE
RC-9011078262-1-DEATH_CLAIM-C0-20200814,CPS-RC-9011078262-1-DEATH_CLAIM-C0-20200814-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708543,PE,MODERATE_CONFIDENCE
RC-9011078262-1-DEATH_CLAIM-C0-20200814,CPS-RC-9011078262-1-DEATH_CLAIM-C0-20200814-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710470,PE,MODERATE_CONFIDENCE
RC-9011078437-1-DEATH_CLAIM-C0-20181017,CPS-RC-9011078437-1-DEATH_CLAIM-C0-20181017-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,708782,PW,MODERATE_CONFIDENCE
RC-9011078994-1-DEATH_CLAIM-C0-20231006,CPS-RC-9011078994-1-DEATH_CLAIM-C0-20231006-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712530,PE,HIGH_CONFIDENCE
RC-9011078994-1-DEATH_CLAIM-C0-20231006,CPS-RC-9011078994-1-DEATH_CLAIM-C0-20231006-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712531,PE,HIGH_CONFIDENCE
RC-9011080627-1-DEATH_CLAIM-C0-20221014,CPS-RC-9011080627-1-DEATH_CLAIM-C0-20221014-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709359,PE,HIGH_CONFIDENCE
RC-9011080627-1-DEATH_CLAIM-C0-20221014,CPS-RC-9011080627-1-DEATH_CLAIM-C0-20221014-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709373,PE,HIGH_CONFIDENCE
RC-9011080628-1-DEATH_CLAIM-C0-20190401,CPS-RC-9011080628-1-DEATH_CLAIM-C0-20190401-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,358630,PE,MODERATE_CONFIDENCE
RC-9011080628-1-DEATH_CLAIM-C0-20190401,CPS-RC-9011080628-1-DEATH_CLAIM-C0-20190401-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709373,PE,MODERATE_CONFIDENCE
RC-9011081469-1-DEATH_CLAIM-C0-20200205,CPS-RC-9011081469-1-DEATH_CLAIM-C0-20200205-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,195825,PE,MODERATE_CONFIDENCE
RC-9011081469-1-DEATH_CLAIM-C0-20200205,CPS-RC-9011081469-1-DEATH_CLAIM-C0-20200205-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710034,PE,MODERATE_CONFIDENCE
RC-9011083619-1-DEATH_CLAIM-C0-20230208,CPS-RC-9011083619-1-DEATH_CLAIM-C0-20230208-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712191,PE,HIGH_CONFIDENCE
RC-9011083619-1-DEATH_CLAIM-C0-20230208,CPS-RC-9011083619-1-DEATH_CLAIM-C0-20230208-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712193,PE,HIGH_CONFIDENCE
RC-9011083619-1-DEATH_CLAIM-C0-20230208,CPS-RC-9011083619-1-DEATH_CLAIM-C0-20230208-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712195,PE,HIGH_CONFIDENCE
RC-9011083619-1-DEATH_CLAIM-C0-20230208,CPS-RC-9011083619-1-DEATH_CLAIM-C0-20230208-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712196,PE,HIGH_CONFIDENCE
RC-9011083619-1-DEATH_CLAIM-C0-20230208,CPS-RC-9011083619-1-DEATH_CLAIM-C0-20230208-P5,5,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712197,PE,HIGH_CONFIDENCE
RC-9011084364-1-DEATH_CLAIM-C0-20210513,CPS-RC-9011084364-1-DEATH_CLAIM-C0-20210513-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,707504,PW,MODERATE_CONFIDENCE
RC-9011086447-1-DEATH_CLAIM-C0-20220717,CPS-RC-9011086447-1-DEATH_CLAIM-C0-20220717-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711819,PE,HIGH_CONFIDENCE
RC-9011086447-1-DEATH_CLAIM-C0-20220717,CPS-RC-9011086447-1-DEATH_CLAIM-C0-20220717-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711820,PE,HIGH_CONFIDENCE
RC-9011090375-1-DEATH_CLAIM-C0-20211128,CPS-RC-9011090375-1-DEATH_CLAIM-C0-20211128-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,711421,PE,MODERATE_CONFIDENCE
RC-9011090375-1-DEATH_CLAIM-C0-20211128,CPS-RC-9011090375-1-DEATH_CLAIM-C0-20211128-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,711422,PE,MODERATE_CONFIDENCE
RC-9011090375-1-DEATH_CLAIM-C0-20211128,CPS-RC-9011090375-1-DEATH_CLAIM-C0-20211128-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,711423,PE,MODERATE_CONFIDENCE
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P1,1,INFERRED_CYCLIC,BENEFICIARY_INFERRED,N,711421,PE,INFERRED
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P2,2,INFERRED_CYCLIC,BENEFICIARY_INFERRED,N,711422,PE,INFERRED
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P3,3,INFERRED_CYCLIC,BENEFICIARY_INFERRED,N,711423,PE,INFERRED
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P4,4,INFERRED_CYCLIC,BENEFICIARY_INFERRED,N,711421,B1,INFERRED
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P5,5,INFERRED_CYCLIC,BENEFICIARY_INFERRED,N,711422,B1,INFERRED
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P6,6,INFERRED_CYCLIC,BENEFICIARY_INFERRED,N,711421,PE,INFERRED
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P7,7,INFERRED_CYCLIC,BENEFICIARY_INFERRED,N,711422,PE,INFERRED
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P8,8,INFERRED_CYCLIC,BENEFICIARY_INFERRED,N,711423,PE,INFERRED
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P9,9,INFERRED_CYCLIC,BENEFICIARY_INFERRED,N,711421,B1,INFERRED
RC-9011091795-1-DEATH_CLAIM-C0-20200218,CPS-RC-9011091795-1-DEATH_CLAIM-C0-20200218-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710118,PE,HIGH_CONFIDENCE
RC-9011091795-1-DEATH_CLAIM-C0-20200218,CPS-RC-9011091795-1-DEATH_CLAIM-C0-20200218-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710119,PE,HIGH_CONFIDENCE
RC-9011091795-1-DEATH_CLAIM-C0-20200218,CPS-RC-9011091795-1-DEATH_CLAIM-C0-20200218-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710120,PE,HIGH_CONFIDENCE
RC-9011091795-1-DEATH_CLAIM-C0-20200218,CPS-RC-9011091795-1-DEATH_CLAIM-C0-20200218-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710121,PE,HIGH_CONFIDENCE
RC-9011092140-1-DEATH_CLAIM-C0-20190527,CPS-RC-9011092140-1-DEATH_CLAIM-C0-20190527-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709619,PE,MODERATE_CONFIDENCE
RC-9011092140-1-DEATH_CLAIM-C0-20190527,CPS-RC-9011092140-1-DEATH_CLAIM-C0-20190527-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709620,PE,MODERATE_CONFIDENCE
RC-9011092140-1-DEATH_CLAIM-C0-20190527,CPS-RC-9011092140-1-DEATH_CLAIM-C0-20190527-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709619,B1,MODERATE_CONFIDENCE
RC-9011094544-1-DEATH_CLAIM-C0-20250715,CPS-RC-9011094544-1-DEATH_CLAIM-C0-20250715-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,713474,PE,HIGH_CONFIDENCE
RC-9011094544-1-DEATH_CLAIM-C0-20250715,CPS-RC-9011094544-1-DEATH_CLAIM-C0-20250715-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,713475,PE,HIGH_CONFIDENCE
RC-9011094544-1-DEATH_CLAIM-C0-20250715,CPS-RC-9011094544-1-DEATH_CLAIM-C0-20250715-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,713476,PE,HIGH_CONFIDENCE
RC-9011094544-1-DEATH_CLAIM-C0-20250715,CPS-RC-9011094544-1-DEATH_CLAIM-C0-20250715-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,713477,PE,HIGH_CONFIDENCE
RC-9011095851-1-DEATH_CLAIM-C0-20210703,CPS-RC-9011095851-1-DEATH_CLAIM-C0-20210703-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,710618,PW,MODERATE_CONFIDENCE
RC-9011095851-1-DEATH_CLAIM-C0-20210703,CPS-RC-9011095851-1-DEATH_CLAIM-C0-20210703-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,710618,PW,MODERATE_CONFIDENCE
RC-9011096190-1-DEATH_CLAIM-C0-20190518,CPS-RC-9011096190-1-DEATH_CLAIM-C0-20190518-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,705705,PE,HIGH_CONFIDENCE
RC-9011096190-1-DEATH_CLAIM-C0-20190518,CPS-RC-9011096190-1-DEATH_CLAIM-C0-20190518-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709547,PE,HIGH_CONFIDENCE
RC-9011096868-1-DEATH_CLAIM-C0-20231115,CPS-RC-9011096868-1-DEATH_CLAIM-C0-20231115-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712576,PE,HIGH_CONFIDENCE
RC-9011096868-1-DEATH_CLAIM-C0-20231115,CPS-RC-9011096868-1-DEATH_CLAIM-C0-20231115-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712577,PE,HIGH_CONFIDENCE
RC-9011096868-1-DEATH_CLAIM-C0-20231115,CPS-RC-9011096868-1-DEATH_CLAIM-C0-20231115-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712578,PE,HIGH_CONFIDENCE
RC-9011097343-1-DEATH_CLAIM-C0-20190430,CPS-RC-9011097343-1-DEATH_CLAIM-C0-20190430-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709495,PE,MODERATE_CONFIDENCE
RC-9011097343-1-DEATH_CLAIM-C0-20190430,CPS-RC-9011097343-1-DEATH_CLAIM-C0-20190430-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709495,B1,MODERATE_CONFIDENCE
RC-9011098238-1-DEATH_CLAIM-C0-20240108,CPS-RC-9011098238-1-DEATH_CLAIM-C0-20240108-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,705383,PE,HIGH_CONFIDENCE
RC-9011098238-1-DEATH_CLAIM-C0-20240108,CPS-RC-9011098238-1-DEATH_CLAIM-C0-20240108-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,705384,PE,HIGH_CONFIDENCE
RC-9011099771-1-DEATH_CLAIM-C0-20230110,CPS-RC-9011099771-1-DEATH_CLAIM-C0-20230110-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712094,PE,HIGH_CONFIDENCE
RC-9011099771-1-DEATH_CLAIM-C0-20230110,CPS-RC-9011099771-1-DEATH_CLAIM-C0-20230110-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712095,PE,HIGH_CONFIDENCE
RC-9011099771-1-DEATH_CLAIM-C0-20230110,CPS-RC-9011099771-1-DEATH_CLAIM-C0-20230110-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712096,PE,HIGH_CONFIDENCE
RC-9011099771-1-DEATH_CLAIM-C0-20230110,CPS-RC-9011099771-1-DEATH_CLAIM-C0-20230110-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712097,PE,HIGH_CONFIDENCE
RC-9011099899-1-DEATH_CLAIM-C0-20230112,CPS-RC-9011099899-1-DEATH_CLAIM-C0-20230112-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712156,PE,HIGH_CONFIDENCE
RC-9011099899-1-DEATH_CLAIM-C0-20230112,CPS-RC-9011099899-1-DEATH_CLAIM-C0-20230112-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712157,PE,HIGH_CONFIDENCE
RC-9011101315-1-DEATH_CLAIM-C1-20181220,CPS-RC-9011101315-1-DEATH_CLAIM-C1-20181220-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709071,PE,MODERATE_CONFIDENCE
RC-9011101315-1-DEATH_CLAIM-C1-20181220,CPS-RC-9011101315-1-DEATH_CLAIM-C1-20181220-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709071,B1,MODERATE_CONFIDENCE
RC-9011101548-1-DEATH_CLAIM-C0-20191211,CPS-RC-9011101548-1-DEATH_CLAIM-C0-20191211-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709948,PE,HIGH_CONFIDENCE
RC-9011101548-1-DEATH_CLAIM-C0-20191211,CPS-RC-9011101548-1-DEATH_CLAIM-C0-20191211-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709949,PE,HIGH_CONFIDENCE
RC-9011102532-1-DEATH_CLAIM-C0-20190924,CPS-RC-9011102532-1-DEATH_CLAIM-C0-20190924-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,694651,PE,MODERATE_CONFIDENCE
RC-9011102532-1-DEATH_CLAIM-C0-20190924,CPS-RC-9011102532-1-DEATH_CLAIM-C0-20190924-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708650,PE,MODERATE_CONFIDENCE
RC-9011103062-1-DEATH_CLAIM-C0-20191112,CPS-RC-9011103062-1-DEATH_CLAIM-C0-20191112-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,200170,PE,HIGH_CONFIDENCE
RC-9011103062-1-DEATH_CLAIM-C0-20191112,CPS-RC-9011103062-1-DEATH_CLAIM-C0-20191112-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709921,PE,HIGH_CONFIDENCE
RC-9011103062-1-DEATH_CLAIM-C0-20191112,CPS-RC-9011103062-1-DEATH_CLAIM-C0-20191112-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709923,PE,HIGH_CONFIDENCE
RC-9011103126-1-DEATH_CLAIM-C0-20240322,CPS-RC-9011103126-1-DEATH_CLAIM-C0-20240322-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,592810,PW,MODERATE_CONFIDENCE
RC-9011103130-1-DEATH_CLAIM-C0-20250213,CPS-RC-9011103130-1-DEATH_CLAIM-C0-20250213-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,710158,PW,MODERATE_CONFIDENCE
RC-9011103202-1-DEATH_CLAIM-C0-20200924,CPS-RC-9011103202-1-DEATH_CLAIM-C0-20200924-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709092,PE,HIGH_CONFIDENCE
RC-9011103202-1-DEATH_CLAIM-C0-20200924,CPS-RC-9011103202-1-DEATH_CLAIM-C0-20200924-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709093,PE,HIGH_CONFIDENCE
RC-9011104342-1-DEATH_CLAIM-C0-20230613,CPS-RC-9011104342-1-DEATH_CLAIM-C0-20230613-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712506,PE,MODERATE_CONFIDENCE
RC-9011104342-1-DEATH_CLAIM-C0-20230613,CPS-RC-9011104342-1-DEATH_CLAIM-C0-20230613-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712506,B1,MODERATE_CONFIDENCE
