canonical_residual_stage_id,reconstructed_claim_id,policy_number,enhanced_settlement_group_id,residual_type,residual_amount,residual_reason,gap_direction,decomposition_status,balancing_status,payee_distribution_status,canonical_status,confidence_level,derivation_lineage,production_dbf_flag
CRS-RC-9010896924-1-DEATH_CLAIM-C0-20250917,RC-9010896924-1-DEATH_CLAIM-C0-20250917,9010896924,ESG-9010896924-RC-9010896924-1-DEATH_CLAIM-C0-20250917-SOLO,PAYOUT_EXCESS_RESIDUAL,-82.04,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010896924-1-DEATH_CLAIM-C0-20250917,N
CRS-RC-9010900144-1-DEATH_CLAIM-C0-20230331,RC-9010900144-1-DEATH_CLAIM-C0-20230331,9010900144,ESG-9010900144-RC-9010900144-1-DEATH_CLAIM-C0-20230331-SOLO,PAYOUT_SHORTFALL_RESIDUAL,19390.2,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_SHORTFALL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010900144-1-DEATH_CLAIM-C0-20230331,N
CRS-RC-9010900145-1-DEATH_CLAIM-C0-20190527,RC-9010900145-1-DEATH_CLAIM-C0-20190527,9010900145,ESG-9010900145-RC-9010900145-1-DEATH_CLAIM-C0-20190527-SOLO,PAYOUT_EXCESS_RESIDUAL,-3.34,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010900145-1-DEATH_CLAIM-C0-20190527,N
CRS-RC-9010900517-1-DEATH_CLAIM-C0-20210203,RC-9010900517-1-DEATH_CLAIM-C0-20210203,9010900517,ESG-9010900517-RC-9010900517-1-DEATH_CLAIM-C0-20210203-SOLO,PAYOUT_EXCESS_RESIDUAL,-36.35,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010900517-1-DEATH_CLAIM-C0-20210203,N
CRS-RC-9010902761-1-DEATH_CLAIM-C0-20240714,RC-9010902761-1-DEATH_CLAIM-C0-20240714,9010902761,ESG-9010902761-RC-9010902761-1-DEATH_CLAIM-C0-20240714-SOLO,PAYOUT_EXCESS_RESIDUAL,-31.97,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010902761-1-DEATH_CLAIM-C0-20240714,N
CRS-RC-9010905677-1-DEATH_CLAIM-C0-20221226,RC-9010905677-1-DEATH_CLAIM-C0-20221226,9010905677,ESG-9010905677-RC-9010905677-1-DEATH_CLAIM-C0-20221226-SOLO,UNRESOLVED_PAYEE_RESIDUAL,12338.6,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010905677-1-DEATH_CLAIM-C0-20221226,N
CRS-RC-9010905677-1-DEATH_CLAIM-C1-20230405,RC-9010905677-1-DEATH_CLAIM-C1-20230405,9010905677,ESG-9010905677-RC-9010905677-1-DEATH_CLAIM-C1-20230405-SOLO,PAYOUT_EXCESS_RESIDUAL,-9250.46,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010905677-1-DEATH_CLAIM-C1-20230405,N
CRS-RC-9010906254-1-DEATH_CLAIM-C0-20190404,RC-9010906254-1-DEATH_CLAIM-C0-20190404,9010906254,ESG-9010906254-RC-9010906254-1-DEATH_CLAIM-C0-20190404-SOLO,PAYOUT_EXCESS_RESIDUAL,-22.97,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010906254-1-DEATH_CLAIM-C0-20190404,N
CRS-RC-9010910320-1-DEATH_CLAIM-C0-20180428,RC-9010910320-1-DEATH_CLAIM-C0-20180428,9010910320,ESG-9010910320-RC-9010910320-1-DEATH_CLAIM-C0-20180428-SOLO,PAYOUT_EXCESS_RESIDUAL,-36.37,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010910320-1-DEATH_CLAIM-C0-20180428,N
CRS-RC-9010911627-1-DEATH_CLAIM-C0-20200811,RC-9010911627-1-DEATH_CLAIM-C0-20200811,9010911627,ESG-9010911627-RC-9010911627-1-DEATH_CLAIM-C0-20200811-SOLO,PAYOUT_EXCESS_RESIDUAL,-76.02,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010911627-1-DEATH_CLAIM-C0-20200811,N
CRS-RC-9010912454-1-DEATH_CLAIM-C0-20190306,RC-9010912454-1-DEATH_CLAIM-C0-20190306,9010912454,ESG-9010912454-RC-9010912454-1-DEATH_CLAIM-C0-20190306-SOLO,PAYOUT_EXCESS_RESIDUAL,-62.96,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010912454-1-DEATH_CLAIM-C0-20190306,N
CRS-RC-9010913101-1-DEATH_CLAIM-C0-20181223,RC-9010913101-1-DEATH_CLAIM-C0-20181223,9010913101,ESG-9010913101-RC-9010913101-1-DEATH_CLAIM-C0-20181223-SOLO,PAYOUT_EXCESS_RESIDUAL,-11.58,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010913101-1-DEATH_CLAIM-C0-20181223,N
CRS-RC-9010913253-1-DEATH_CLAIM-C0-20180505,RC-9010913253-1-DEATH_CLAIM-C0-20180505,9010913253,ESG-9010913253-RC-9010913253-1-DEATH_CLAIM-C0-20180505-SOLO,PAYOUT_EXCESS_RESIDUAL,-28.56,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010913253-1-DEATH_CLAIM-C0-20180505,N
CRS-RC-9010914301-1-DEATH_CLAIM-C0-20210830,RC-9010914301-1-DEATH_CLAIM-C0-20210830,9010914301,ESG-9010914301-RC-9010914301-1-DEATH_CLAIM-C0-20210830-SOLO,PAYOUT_EXCESS_RESIDUAL,-19.98,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010914301-1-DEATH_CLAIM-C0-20210830,N
CRS-RC-9010914301-1-DEATH_CLAIM-C1-20220929,RC-9010914301-1-DEATH_CLAIM-C1-20220929,9010914301,ESG-9010914301-RC-9010914301-1-DEATH_CLAIM-C1-20220929-SOLO,PAYOUT_EXCESS_RESIDUAL,-25019.98,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010914301-1-DEATH_CLAIM-C1-20220929,N
CRS-RC-9010915533-1-DEATH_CLAIM-C0-20190525,RC-9010915533-1-DEATH_CLAIM-C0-20190525,9010915533,ESG-9010915533-RC-9010915533-1-DEATH_CLAIM-C0-20190525-SOLO,PAYOUT_EXCESS_RESIDUAL,-16.34,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010915533-1-DEATH_CLAIM-C0-20190525,N
CRS-RC-9010915619-1-DEATH_CLAIM-C0-20200520,RC-9010915619-1-DEATH_CLAIM-C0-20200520,9010915619,ESG-9010915619-RC-9010915619-1-DEATH_CLAIM-C0-20200520-SOLO,PAYOUT_EXCESS_RESIDUAL,-8.43,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010915619-1-DEATH_CLAIM-C0-20200520,N
CRS-RC-9010916879-1-DEATH_CLAIM-C0-20190306,RC-9010916879-1-DEATH_CLAIM-C0-20190306,9010916879,ESG-9010916879-RC-9010916879-1-DEATH_CLAIM-C0-20190306-SOLO,PAYOUT_EXCESS_RESIDUAL,-22.23,INTEREST_EXPLAINS_GAP,PAYOUT_EXCESS,INTEREST_EXPLAINS_GAP,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010916879-1-DEATH_CLAIM-C0-20190306,N
CRS-RC-9010917600-1-DEATH_CLAIM-C0-20190718,RC-9010917600-1-DEATH_CLAIM-C0-20190718,9010917600,ESG-9010917600-RC-9010917600-1-DEATH_CLAIM-C0-20190718-SOLO,PAYOUT_SHORTFALL_RESIDUAL,685.38,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_SHORTFALL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010917600-1-DEATH_CLAIM-C0-20190718,N
CRS-RC-9010919258-1-DEATH_CLAIM-C0-20190920,RC-9010919258-1-DEATH_CLAIM-C0-20190920,9010919258,ESG-9010919258-RC-9010919258-1-DEATH_CLAIM-C0-20190920-SOLO,PAYOUT_EXCESS_RESIDUAL,-357.27,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010919258-1-DEATH_CLAIM-C0-20190920,N
CRS-RC-9010920798-1-DEATH_CLAIM-C0-20250328,RC-9010920798-1-DEATH_CLAIM-C0-20250328,9010920798,ESG-9010920798-RC-9010920798-1-DEATH_CLAIM-C0-20250328-SOLO,PAYOUT_EXCESS_RESIDUAL,-32.14,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010920798-1-DEATH_CLAIM-C0-20250328,N
CRS-RC-9010927885-1-DEATH_CLAIM-C0-20210608,RC-9010927885-1-DEATH_CLAIM-C0-20210608,9010927885,ESG-9010927885-RC-9010927885-1-DEATH_CLAIM-C0-20210608-SOLO,PAYOUT_EXCESS_RESIDUAL,-584.06,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010927885-1-DEATH_CLAIM-C0-20210608,N
CRS-RC-9010928495-1-DEATH_CLAIM-C0-20241003,RC-9010928495-1-DEATH_CLAIM-C0-20241003,9010928495,ESG-9010928495-RC-9010928495-1-DEATH_CLAIM-C0-20241003-SOLO,PAYOUT_SHORTFALL_RESIDUAL,1483.59,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_SHORTFALL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010928495-1-DEATH_CLAIM-C0-20241003,N
CRS-RC-9010929235-1-DEATH_CLAIM-C0-20181001,RC-9010929235-1-DEATH_CLAIM-C0-20181001,9010929235,ESG-9010929235-RC-9010929235-1-DEATH_CLAIM-C0-20181001-SOLO,PAYOUT_EXCESS_RESIDUAL,-2216.6,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,BENEFICIARY_INFERRED,RESIDUAL_PENDING,INFERRED,RC-9010929235-1-DEATH_CLAIM-C0-20181001,N
CRS-RC-9010929367-1-DEATH_CLAIM-C0-20190622,RC-9010929367-1-DEATH_CLAIM-C0-20190622,9010929367,ESG-9010929367-RC-9010929367-1-DEATH_CLAIM-C0-20190622-SOLO,PAYOUT_EXCESS_RESIDUAL,-33.73,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010929367-1-DEATH_CLAIM-C0-20190622,N
CRS-RC-9010929794-1-DEATH_CLAIM-C0-20220828,RC-9010929794-1-DEATH_CLAIM-C0-20220828,9010929794,ESG-9010929794-RC-9010929794-1-DEATH_CLAIM-C0-20220828-SOLO,PAYOUT_EXCESS_RESIDUAL,-9.08,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010929794-1-DEATH_CLAIM-C0-20220828,N
CRS-RC-9010935366-1-DEATH_CLAIM-C0-20200223,RC-9010935366-1-DEATH_CLAIM-C0-20200223,9010935366,ESG-9010935366-RC-9010935366-1-DEATH_CLAIM-C0-20200223-SOLO,PAYOUT_EXCESS_RESIDUAL,-86.17,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010935366-1-DEATH_CLAIM-C0-20200223,N
CRS-RC-9010936183-1-DEATH_CLAIM-C0-20211031,RC-9010936183-1-DEATH_CLAIM-C0-20211031,9010936183,ESG-9010936183-RC-9010936183-1-DEATH_CLAIM-C0-20211031-SOLO,PAYOUT_EXCESS_RESIDUAL,-200.91,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,INFERRED,RC-9010936183-1-DEATH_CLAIM-C0-20211031,N
CRS-RC-9010936381-1-DEATH_CLAIM-C0-20190908,RC-9010936381-1-DEATH_CLAIM-C0-20190908,9010936381,ESG-9010936381-RC-9010936381-1-DEATH_CLAIM-C0-20190908-SOLO,PAYOUT_EXCESS_RESIDUAL,-3.09,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010936381-1-DEATH_CLAIM-C0-20190908,N
CRS-RC-9010936713-1-DEATH_CLAIM-C0-20200103,RC-9010936713-1-DEATH_CLAIM-C0-20200103,9010936713,ESG-9010936713-RC-9010936713-1-DEATH_CLAIM-C0-20200103-SOLO,UNRESOLVED_PAYEE_RESIDUAL,10956.01,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010936713-1-DEATH_CLAIM-C0-20200103,N
CRS-RC-9010936713-1-DEATH_CLAIM-C1-20210414,RC-9010936713-1-DEATH_CLAIM-C1-20210414,9010936713,ESG-9010936713-RC-9010936713-1-DEATH_CLAIM-C1-20210414-SOLO,PAYOUT_EXCESS_RESIDUAL,-16677.33,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010936713-1-DEATH_CLAIM-C1-20210414,N
CRS-RC-9010939731-1-DEATH_CLAIM-C0-20251207,RC-9010939731-1-DEATH_CLAIM-C0-20251207,9010939731,ESG-9010939731-RC-9010939731-1-DEATH_CLAIM-C0-20251207-SOLO,PAYOUT_EXCESS_RESIDUAL,-56.24,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010939731-1-DEATH_CLAIM-C0-20251207,N
CRS-RC-9010940855-1-DEATH_CLAIM-C0-20181005,RC-9010940855-1-DEATH_CLAIM-C0-20181005,9010940855,ESG-9010940855-RC-9010940855-1-DEATH_CLAIM-C0-20181005-SOLO,PAYOUT_EXCESS_RESIDUAL,-22.72,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010940855-1-DEATH_CLAIM-C0-20181005,N
CRS-RC-9010941103-1-DEATH_CLAIM-C0-20211018,RC-9010941103-1-DEATH_CLAIM-C0-20211018,9010941103,ESG-9010941103-RC-9010941103-1-DEATH_CLAIM-C0-20211018-SOLO,UNRESOLVED_PAYEE_RESIDUAL,22866.91,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010941103-1-DEATH_CLAIM-C0-20211018,N
CRS-RC-9010941103-1-DEATH_CLAIM-C1-20221019,RC-9010941103-1-DEATH_CLAIM-C1-20221019,9010941103,ESG-9010941103-RC-9010941103-1-DEATH_CLAIM-C1-20221019-SOLO,PAYOUT_EXCESS_RESIDUAL,-13834.74,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010941103-1-DEATH_CLAIM-C1-20221019,N
CRS-RC-9010942232-1-DEATH_CLAIM-C0-20230905,RC-9010942232-1-DEATH_CLAIM-C0-20230905,9010942232,ESG-9010942232-RC-9010942232-1-DEATH_CLAIM-C0-20230905-SOLO,PAYOUT_EXCESS_RESIDUAL,-2.5,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010942232-1-DEATH_CLAIM-C0-20230905,N
CRS-RC-9010942233-1-DEATH_CLAIM-C0-20191129,RC-9010942233-1-DEATH_CLAIM-C0-20191129,9010942233,ESG-9010942233-RC-9010942233-1-DEATH_CLAIM-C0-20191129-SOLO,PAYOUT_EXCESS_RESIDUAL,-37.35,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,INFERRED,RC-9010942233-1-DEATH_CLAIM-C0-20191129,N
CRS-RC-9010942239-1-DEATH_CLAIM-C0-20220302,RC-9010942239-1-DEATH_CLAIM-C0-20220302,9010942239,ESG-9010942239-RC-9010942239-1-DEATH_CLAIM-C0-20220302-SOLO,PAYOUT_EXCESS_RESIDUAL,-229.88,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010942239-1-DEATH_CLAIM-C0-20220302,N
CRS-RC-9010946394-1-DEATH_CLAIM-C0-20190504,RC-9010946394-1-DEATH_CLAIM-C0-20190504,9010946394,ESG-9010946394-RC-9010946394-1-DEATH_CLAIM-C0-20190504-SOLO,PAYOUT_EXCESS_RESIDUAL,-158.22,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010946394-1-DEATH_CLAIM-C0-20190504,N
CRS-RC-9010949295-1-DEATH_CLAIM-C0-20210608,RC-9010949295-1-DEATH_CLAIM-C0-20210608,9010949295,ESG-9010949295-RC-9010949295-1-DEATH_CLAIM-C0-20210608-SOLO,PAYOUT_EXCESS_RESIDUAL,-74.55,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010949295-1-DEATH_CLAIM-C0-20210608,N
CRS-RC-9010952069-1-DEATH_CLAIM-C0-20201203,RC-9010952069-1-DEATH_CLAIM-C0-20201203,9010952069,ESG-9010952069-RC-9010952069-1-DEATH_CLAIM-C0-20201203-SOLO,PAYOUT_EXCESS_RESIDUAL,-363.01,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010952069-1-DEATH_CLAIM-C0-20201203,N
CRS-RC-9010960590-1-DEATH_CLAIM-C0-20191229,RC-9010960590-1-DEATH_CLAIM-C0-20191229,9010960590,ESG-9010960590-RC-9010960590-1-DEATH_CLAIM-C0-20191229-SOLO,PAYOUT_EXCESS_RESIDUAL,-11.38,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010960590-1-DEATH_CLAIM-C0-20191229,N
CRS-RC-9010965143-1-DEATH_CLAIM-C0-20220227,RC-9010965143-1-DEATH_CLAIM-C0-20220227,9010965143,ESG-9010965143-RC-9010965143-1-DEATH_CLAIM-C0-20220227-SOLO,PAYOUT_EXCESS_RESIDUAL,-11.97,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010965143-1-DEATH_CLAIM-C0-20220227,N
CRS-RC-9010966767-1-DEATH_CLAIM-C0-20180210,RC-9010966767-1-DEATH_CLAIM-C0-20180210,9010966767,ESG-9010966767-RC-9010966767-1-DEATH_CLAIM-C0-20180210-SOLO,PAYOUT_EXCESS_RESIDUAL,-62.55,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010966767-1-DEATH_CLAIM-C0-20180210,N
CRS-RC-9010968811-1-DEATH_CLAIM-C0-20230904,RC-9010968811-1-DEATH_CLAIM-C0-20230904,9010968811,ESG-9010968811-RC-9010968811-1-DEATH_CLAIM-C0-20230904-SOLO,PAYOUT_EXCESS_RESIDUAL,-184.04,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010968811-1-DEATH_CLAIM-C0-20230904,N
CRS-RC-9010968814-1-DEATH_CLAIM-C0-20250814,RC-9010968814-1-DEATH_CLAIM-C0-20250814,9010968814,ESG-9010968814-RC-9010968814-1-DEATH_CLAIM-C0-20250814-SOLO,PAYOUT_EXCESS_RESIDUAL,-370.66,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010968814-1-DEATH_CLAIM-C0-20250814,N
CRS-RC-9010968815-1-DEATH_CLAIM-C0-20211221,RC-9010968815-1-DEATH_CLAIM-C0-20211221,9010968815,ESG-9010968815-RC-9010968815-1-DEATH_CLAIM-C0-20211221-SOLO,PAYOUT_EXCESS_RESIDUAL,-71.03,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010968815-1-DEATH_CLAIM-C0-20211221,N
CRS-RC-9010979722-1-DEATH_CLAIM-C0-20191231,RC-9010979722-1-DEATH_CLAIM-C0-20191231,9010979722,ESG-9010979722-RC-9010979722-1-DEATH_CLAIM-C0-20191231-SOLO,PAYOUT_EXCESS_RESIDUAL,-1.82,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010979722-1-DEATH_CLAIM-C0-20191231,N
CRS-RC-9010983828-1-DEATH_CLAIM-C0-20190525,RC-9010983828-1-DEATH_CLAIM-C0-20190525,9010983828,ESG-9010983828-RC-9010983828-1-DEATH_CLAIM-C0-20190525-SOLO,PAYOUT_EXCESS_RESIDUAL,-142.5,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010983828-1-DEATH_CLAIM-C0-20190525,N
CRS-RC-9010984316-1-DEATH_CLAIM-C0-20200401,RC-9010984316-1-DEATH_CLAIM-C0-20200401,9010984316,ESG-9010984316-RC-9010984316-1-DEATH_CLAIM-C0-20200401-SOLO,PAYOUT_EXCESS_RESIDUAL,-7.85,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010984316-1-DEATH_CLAIM-C0-20200401,N
