source_claim_id,target_claim_id,linkage_status,confidence_level,temporal_proximity,semantic_compatibility,amount_alignment,linkage_rationale
RC-9010872406-1-SURRENDER_CLAIM-C8-20260122,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010872522-1-SURRENDER_CLAIM-C0-20180502,RC-9010872522-1-DISBURSEMENT_CLAIM-C0-20190115,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9010872522-1-SURRENDER_CLAIM-C0-20180502,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873140-2-SURRENDER_CLAIM-C0-20190125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873140-2-SURRENDER_CLAIM-C1-20200125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873140-2-SURRENDER_CLAIM-C2-20210125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873140-2-SURRENDER_CLAIM-C3-20220125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873140-2-SURRENDER_CLAIM-C4-20230125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873140-2-SURRENDER_CLAIM-C5-20240125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873140-2-SURRENDER_CLAIM-C6-20250125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873140-2-SURRENDER_CLAIM-C7-20260125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873154-2-SURRENDER_CLAIM-C0-20200125,RC-9010873154-1-DISBURSEMENT_CLAIM-C0-20200319,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Lag 54d exceeds max 14d for SURRENDER_CLAIM->DISBURSEMENT_CLAIM
RC-9010873154-2-SURRENDER_CLAIM-C0-20200125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873154-2-SURRENDER_CLAIM-C1-20210125,RC-9010873154-1-DISBURSEMENT_CLAIM-C0-20200319,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Lag 312d exceeds max 14d for SURRENDER_CLAIM->DISBURSEMENT_CLAIM
RC-9010873154-2-SURRENDER_CLAIM-C1-20210125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873154-2-SURRENDER_CLAIM-C2-20220125,RC-9010873154-1-DISBURSEMENT_CLAIM-C0-20200319,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Lag 677d exceeds max 14d for SURRENDER_CLAIM->DISBURSEMENT_CLAIM
RC-9010873154-2-SURRENDER_CLAIM-C2-20220125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873154-2-SURRENDER_CLAIM-C3-20230125,RC-9010873154-1-DISBURSEMENT_CLAIM-C0-20200319,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Lag 1042d exceeds max 14d for SURRENDER_CLAIM->DISBURSEMENT_CLAIM
RC-9010873154-2-SURRENDER_CLAIM-C3-20230125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873154-2-SURRENDER_CLAIM-C4-20240125,RC-9010873154-1-DISBURSEMENT_CLAIM-C0-20200319,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Lag 1407d exceeds max 14d for SURRENDER_CLAIM->DISBURSEMENT_CLAIM
RC-9010873154-2-SURRENDER_CLAIM-C4-20240125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873154-2-SURRENDER_CLAIM-C5-20250125,RC-9010873154-1-DISBURSEMENT_CLAIM-C0-20200319,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Lag 1773d exceeds max 14d for SURRENDER_CLAIM->DISBURSEMENT_CLAIM
RC-9010873154-2-SURRENDER_CLAIM-C5-20250125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873154-2-SURRENDER_CLAIM-C6-20260125,RC-9010873154-1-DISBURSEMENT_CLAIM-C0-20200319,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Lag 2138d exceeds max 14d for SURRENDER_CLAIM->DISBURSEMENT_CLAIM
RC-9010873154-2-SURRENDER_CLAIM-C6-20260125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873155-1-SURRENDER_CLAIM-C0-20180126,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873155-1-SURRENDER_CLAIM-C1-20190122,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873155-1-SURRENDER_CLAIM-C2-20200126,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873155-1-SURRENDER_CLAIM-C3-20210121,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873155-1-SURRENDER_CLAIM-C4-20220126,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873155-1-SURRENDER_CLAIM-C5-20230125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873155-1-SURRENDER_CLAIM-C6-20240126,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873155-1-SURRENDER_CLAIM-C7-20250126,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873155-1-SURRENDER_CLAIM-C8-20260120,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C0-20180123,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C1-20190123,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C10-20240423,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C11-20240723,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C12-20241023,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C13-20250123,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C14-20250423,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C15-20250723,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C16-20251023,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C17-20260123,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C2-20200123,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C3-20210123,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C4-20220123,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C5-20230123,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C6-20230423,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C7-20230723,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C8-20231023,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873283-1-SURRENDER_CLAIM-C9-20240123,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010873499-2-SURRENDER_CLAIM-C0-20190125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010874688-2-SURRENDER_CLAIM-C0-20230918,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010874797-2-SURRENDER_CLAIM-C0-20190903,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010875065-1-DEATH_CLAIM-C0-20230928,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010875065-1-SURRENDER_CLAIM-C0-20180510,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010875065-1-SURRENDER_CLAIM-C1-20190121,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010875065-1-SURRENDER_CLAIM-C2-20200121,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010875065-1-SURRENDER_CLAIM-C3-20210121,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010875065-1-SURRENDER_CLAIM-C4-20220121,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010875065-1-SURRENDER_CLAIM-C5-20230121,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010875065-1-SURRENDER_CLAIM-C6-20230928,RC-9010875065-1-DEATH_CLAIM-C0-20230928,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Cross-family linkage disabled: SURRENDER_CLAIM->DEATH_CLAIM
RC-9010875065-1-SURRENDER_CLAIM-C6-20230928,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010875065-1-SURRENDER_CLAIM-C7-20240121,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010876417-2-SURRENDER_CLAIM-C0-20180401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010876417-2-SURRENDER_CLAIM-C1-20190401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010876417-2-SURRENDER_CLAIM-C2-20200401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010876417-2-SURRENDER_CLAIM-C3-20210401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010876417-2-SURRENDER_CLAIM-C4-20220401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010877009-1-SURRENDER_CLAIM-C0-20180127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010877009-1-SURRENDER_CLAIM-C1-20190127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010877009-1-SURRENDER_CLAIM-C2-20200127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010877009-1-SURRENDER_CLAIM-C3-20210127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010877009-1-SURRENDER_CLAIM-C4-20220127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010877009-1-SURRENDER_CLAIM-C5-20230127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010877480-2-SURRENDER_CLAIM-C0-20190801,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010877481-2-SURRENDER_CLAIM-C0-20190801,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010877890-2-SURRENDER_CLAIM-C0-20180408,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010877890-2-SURRENDER_CLAIM-C1-20190408,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010877890-2-SURRENDER_CLAIM-C2-20200408,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010877890-2-SURRENDER_CLAIM-C3-20210408,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010877890-2-SURRENDER_CLAIM-C4-20220408,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010877890-2-SURRENDER_CLAIM-C5-20230408,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878099-1-SURRENDER_CLAIM-C0-20180211,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878099-1-SURRENDER_CLAIM-C1-20190129,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878099-1-SURRENDER_CLAIM-C2-20200205,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878099-1-SURRENDER_CLAIM-C3-20210129,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878099-1-SURRENDER_CLAIM-C4-20220128,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878099-1-SURRENDER_CLAIM-C5-20230127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878099-1-SURRENDER_CLAIM-C6-20240130,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878099-1-SURRENDER_CLAIM-C7-20250129,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878099-1-SURRENDER_CLAIM-C8-20260203,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878592-2-SURRENDER_CLAIM-C0-20180401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878592-2-SURRENDER_CLAIM-C1-20190401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878592-2-SURRENDER_CLAIM-C2-20200401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878592-2-SURRENDER_CLAIM-C3-20210401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878592-2-SURRENDER_CLAIM-C4-20220401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878592-2-SURRENDER_CLAIM-C5-20230401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878592-2-SURRENDER_CLAIM-C6-20240401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878592-2-SURRENDER_CLAIM-C7-20250401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878592-2-SURRENDER_CLAIM-C8-20260401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010878904-2-SURRENDER_CLAIM-C0-20240318,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C0-20180303,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C1-20181026,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C10-20221209,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C11-20230807,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C12-20231204,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C13-20240206,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C14-20241226,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C15-20250604,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C16-20260107,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C2-20190227,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C3-20200218,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C4-20200817,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C5-20210302,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C6-20210706,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C7-20220209,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C8-20220506,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010880362-1-SURRENDER_CLAIM-C9-20220708,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010881096-2-SURRENDER_CLAIM-C0-20180304,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010881096-2-SURRENDER_CLAIM-C1-20190304,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010881096-2-SURRENDER_CLAIM-C2-20200304,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010881096-2-SURRENDER_CLAIM-C3-20210304,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010881096-2-SURRENDER_CLAIM-C4-20220304,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010881096-2-SURRENDER_CLAIM-C5-20230304,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010881272-1-SURRENDER_CLAIM-C0-20180225,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010881272-1-SURRENDER_CLAIM-C1-20190225,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010881272-1-SURRENDER_CLAIM-C2-20190806,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
