reconstructed_claim_id,policy_number,claim_family,baseline_balancing_status,enhanced_balancing_status,baseline_balancing_difference,enhanced_balancing_difference,linked_payout_added,in_group_payout,enhanced_payout_total,balancing_impact,cross_claim_linkage_applied
RC-9010810539-2-SURRENDER_CLAIM-C0-20200201,9010810539,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,8945.2,8945.2,0.0,0.0,0.0,No change,N
RC-9010810612-1-DEATH_CLAIM-C0-20180817,9010810612,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,8897.31,8897.31,No change,N
RC-9010810691-1-DEATH_CLAIM-C0-20250318,9010810691,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,9944.38,9944.38,No change,N
RC-9010810691-2-SURRENDER_CLAIM-C0-20191020,9010810691,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,179.35,179.35,0.0,0.0,0.0,No change,N
RC-9010810691-2-SURRENDER_CLAIM-C1-20201020,9010810691,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,179.35,179.35,0.0,0.0,0.0,No change,N
RC-9010810691-2-SURRENDER_CLAIM-C2-20211020,9010810691,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,179.35,179.35,0.0,0.0,0.0,No change,N
RC-9010810691-2-SURRENDER_CLAIM-C3-20221020,9010810691,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,179.35,179.35,0.0,0.0,0.0,No change,N
RC-9010810691-2-SURRENDER_CLAIM-C4-20231020,9010810691,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,179.35,179.35,0.0,0.0,0.0,No change,N
RC-9010810691-2-SURRENDER_CLAIM-C5-20241020,9010810691,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,179.35,179.35,0.0,0.0,0.0,No change,N
RC-9010810912-1-SURRENDER_CLAIM-C0-20180610,9010810912,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010810912-2-SURRENDER_CLAIM-C0-20180610,9010810912,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,5044.23,5044.23,0.0,0.0,0.0,No change,N
RC-9010811059-1-DEATH_CLAIM-C0-20191203,9010811059,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-25.26,-25.26,0.0,9099.86,9099.86,No change,N
RC-9010811157-1-DEATH_CLAIM-C0-20190807,9010811157,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,4508.08,4508.08,No change,N
RC-9010811204-1-DEATH_CLAIM-C0-20230824,9010811204,DEATH_CLAIM,UNBALANCED,UNBALANCED,5376.96,5376.96,0.0,19623.04,19623.04,No change,N
RC-9010811204-1-SURRENDER_CLAIM-C0-20180911,9010811204,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811204-1-SURRENDER_CLAIM-C1-20190722,9010811204,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811250-1-SURRENDER_CLAIM-C0-20180922,9010811250,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811250-1-SURRENDER_CLAIM-C1-20190922,9010811250,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811250-1-SURRENDER_CLAIM-C2-20200922,9010811250,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811250-1-SURRENDER_CLAIM-C3-20210922,9010811250,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811250-1-SURRENDER_CLAIM-C4-20220922,9010811250,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811250-1-SURRENDER_CLAIM-C5-20221219,9010811250,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811250-1-SURRENDER_CLAIM-C6-20230922,9010811250,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811250-1-SURRENDER_CLAIM-C7-20240922,9010811250,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811250-1-SURRENDER_CLAIM-C8-20250922,9010811250,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811306-1-DEATH_CLAIM-C0-20210308,9010811306,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,10867.78,10867.78,No change,N
RC-9010811306-2-SURRENDER_CLAIM-C0-20180922,9010811306,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,358.48,358.48,0.0,0.0,0.0,No change,N
RC-9010811306-2-SURRENDER_CLAIM-C1-20190922,9010811306,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,358.48,358.48,0.0,0.0,0.0,No change,N
RC-9010811306-2-SURRENDER_CLAIM-C2-20200922,9010811306,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,358.48,358.48,0.0,0.0,0.0,No change,N
RC-9010811319-1-SURRENDER_CLAIM-C0-20180911,9010811319,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811319-1-SURRENDER_CLAIM-C1-20190911,9010811319,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811319-1-SURRENDER_CLAIM-C2-20200911,9010811319,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811319-1-SURRENDER_CLAIM-C3-20210911,9010811319,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811319-1-SURRENDER_CLAIM-C4-20220911,9010811319,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811319-1-SURRENDER_CLAIM-C5-20230911,9010811319,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811319-1-SURRENDER_CLAIM-C6-20240911,9010811319,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811319-1-SURRENDER_CLAIM-C7-20250911,9010811319,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010811382-2-SURRENDER_CLAIM-C0-20180922,9010811382,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,269.65,269.65,0.0,0.0,0.0,No change,N
RC-9010811382-2-SURRENDER_CLAIM-C1-20190922,9010811382,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,269.65,269.65,0.0,0.0,0.0,No change,N
RC-9010811382-2-SURRENDER_CLAIM-C2-20200922,9010811382,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,269.65,269.65,0.0,0.0,0.0,No change,N
RC-9010811382-2-SURRENDER_CLAIM-C3-20210922,9010811382,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,269.65,269.65,0.0,0.0,0.0,No change,N
RC-9010811382-2-SURRENDER_CLAIM-C4-20220922,9010811382,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,269.65,269.65,0.0,0.0,0.0,No change,N
RC-9010811382-2-SURRENDER_CLAIM-C5-20230922,9010811382,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,269.65,269.65,0.0,0.0,0.0,No change,N
RC-9010811382-2-SURRENDER_CLAIM-C6-20240922,9010811382,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,269.65,269.65,0.0,0.0,0.0,No change,N
RC-9010811382-2-SURRENDER_CLAIM-C7-20250922,9010811382,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,269.65,269.65,0.0,0.0,0.0,No change,N
RC-9010811385-2-SURRENDER_CLAIM-C0-20180922,9010811385,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,321.5,321.5,0.0,0.0,0.0,No change,N
RC-9010811385-2-SURRENDER_CLAIM-C1-20190922,9010811385,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,321.5,321.5,0.0,0.0,0.0,No change,N
RC-9010811385-2-SURRENDER_CLAIM-C2-20200922,9010811385,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,321.5,321.5,0.0,0.0,0.0,No change,N
RC-9010811385-2-SURRENDER_CLAIM-C3-20210922,9010811385,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,321.5,321.5,0.0,0.0,0.0,No change,N
RC-9010811385-2-SURRENDER_CLAIM-C4-20220922,9010811385,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,321.5,321.5,0.0,0.0,0.0,No change,N
RC-9010811385-2-SURRENDER_CLAIM-C5-20230922,9010811385,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,321.5,321.5,0.0,0.0,0.0,No change,N
RC-9010811385-2-SURRENDER_CLAIM-C6-20240922,9010811385,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,321.5,321.5,0.0,0.0,0.0,No change,N
RC-9010811385-2-SURRENDER_CLAIM-C7-20250922,9010811385,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,321.5,321.5,0.0,0.0,0.0,No change,N
RC-9010811386-2-SURRENDER_CLAIM-C0-20180922,9010811386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,265.4,265.4,0.0,0.0,0.0,No change,N
RC-9010811386-2-SURRENDER_CLAIM-C1-20190922,9010811386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,265.4,265.4,0.0,0.0,0.0,No change,N
RC-9010811386-2-SURRENDER_CLAIM-C2-20200922,9010811386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,265.4,265.4,0.0,0.0,0.0,No change,N
RC-9010811386-2-SURRENDER_CLAIM-C3-20210922,9010811386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,265.4,265.4,0.0,0.0,0.0,No change,N
RC-9010811386-2-SURRENDER_CLAIM-C4-20220922,9010811386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,265.4,265.4,0.0,0.0,0.0,No change,N
RC-9010811386-2-SURRENDER_CLAIM-C5-20230922,9010811386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,265.4,265.4,0.0,0.0,0.0,No change,N
RC-9010811386-2-SURRENDER_CLAIM-C6-20240922,9010811386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,265.4,265.4,0.0,0.0,0.0,No change,N
RC-9010811386-2-SURRENDER_CLAIM-C7-20250922,9010811386,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,265.4,265.4,0.0,0.0,0.0,No change,N
RC-9010811652-1-DEATH_CLAIM-C0-20180501,9010811652,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,15000.0,15000.0,No change,N
RC-9010811700-1-DEATH_CLAIM-C0-20250316,9010811700,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,17313.6,17313.6,No change,N
RC-9010811998-2-SURRENDER_CLAIM-C0-20180915,9010811998,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,548.0,548.0,0.0,0.0,0.0,No change,N
RC-9010811998-2-SURRENDER_CLAIM-C1-20190915,9010811998,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,548.0,548.0,0.0,0.0,0.0,No change,N
RC-9010811998-2-SURRENDER_CLAIM-C2-20200915,9010811998,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,548.0,548.0,0.0,0.0,0.0,No change,N
RC-9010811998-2-SURRENDER_CLAIM-C3-20210915,9010811998,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,548.0,548.0,0.0,0.0,0.0,No change,N
RC-9010811998-2-SURRENDER_CLAIM-C4-20220915,9010811998,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,548.0,548.0,0.0,0.0,0.0,No change,N
RC-9010812079-1-DEATH_CLAIM-C0-20210517,9010812079,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,5000.0,5000.0,No change,N
RC-9010812079-2-SURRENDER_CLAIM-C0-20180911,9010812079,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,188.1,188.1,0.0,0.0,0.0,No change,N
RC-9010812079-2-SURRENDER_CLAIM-C1-20190911,9010812079,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,188.1,188.1,0.0,0.0,0.0,No change,N
RC-9010812225-2-SURRENDER_CLAIM-C0-20181112,9010812225,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,488.5,488.5,0.0,0.0,0.0,No change,N
RC-9010812225-2-SURRENDER_CLAIM-C1-20191112,9010812225,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,488.5,488.5,0.0,0.0,0.0,No change,N
RC-9010812225-2-SURRENDER_CLAIM-C2-20201112,9010812225,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,488.5,488.5,0.0,0.0,0.0,No change,N
RC-9010812225-2-SURRENDER_CLAIM-C3-20211112,9010812225,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,488.5,488.5,0.0,0.0,0.0,No change,N
RC-9010812225-2-SURRENDER_CLAIM-C4-20221112,9010812225,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,488.5,488.5,0.0,0.0,0.0,No change,N
RC-9010812225-2-SURRENDER_CLAIM-C5-20231112,9010812225,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,488.5,488.5,0.0,0.0,0.0,No change,N
RC-9010812225-2-SURRENDER_CLAIM-C6-20241112,9010812225,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,488.5,488.5,0.0,0.0,0.0,No change,N
RC-9010812225-2-SURRENDER_CLAIM-C7-20251112,9010812225,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,488.5,488.5,0.0,0.0,0.0,No change,N
RC-9010812930-1-SURRENDER_CLAIM-C0-20190128,9010812930,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,6988.26,6988.26,0.0,0.0,0.0,No change,N
RC-9010813155-1-DEATH_CLAIM-C0-20180101,9010813155,DEATH_CLAIM,UNBALANCED,UNBALANCED,-120.56,-120.56,0.0,15671.73,15671.73,No change,N
RC-9010813171-2-SURRENDER_CLAIM-C0-20200121,9010813171,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,13133.05,13133.05,0.0,0.0,0.0,No change,N
RC-9010813196-4-SURRENDER_CLAIM-C0-20180915,9010813196,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,254.75,254.75,0.0,0.0,0.0,No change,N
RC-9010813196-4-SURRENDER_CLAIM-C1-20190915,9010813196,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,254.75,254.75,0.0,0.0,0.0,No change,N
RC-9010813286-1-DEATH_CLAIM-C0-20250530,9010813286,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,14725.74,14725.74,No change,N
RC-9010813286-2-SURRENDER_CLAIM-C0-20181001,9010813286,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,326.32,326.32,0.0,0.0,0.0,No change,N
RC-9010813286-2-SURRENDER_CLAIM-C1-20191001,9010813286,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,326.32,326.32,0.0,0.0,0.0,No change,N
RC-9010813286-2-SURRENDER_CLAIM-C2-20201001,9010813286,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,326.32,326.32,0.0,0.0,0.0,No change,N
RC-9010813286-2-SURRENDER_CLAIM-C3-20211001,9010813286,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,326.32,326.32,0.0,0.0,0.0,No change,N
RC-9010813286-2-SURRENDER_CLAIM-C4-20221001,9010813286,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,326.32,326.32,0.0,0.0,0.0,No change,N
RC-9010813286-2-SURRENDER_CLAIM-C5-20231001,9010813286,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,326.32,326.32,0.0,0.0,0.0,No change,N
RC-9010813286-2-SURRENDER_CLAIM-C6-20241001,9010813286,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,326.32,326.32,0.0,0.0,0.0,No change,N
RC-9010813387-1-DEATH_CLAIM-C0-20260227,9010813387,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,33451.76,33451.76,No change,N
RC-9010813387-3-SURRENDER_CLAIM-C0-20181002,9010813387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,689.8,689.8,0.0,0.0,0.0,No change,N
RC-9010813387-3-SURRENDER_CLAIM-C1-20191002,9010813387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,689.8,689.8,0.0,0.0,0.0,No change,N
RC-9010813387-3-SURRENDER_CLAIM-C2-20201002,9010813387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,689.8,689.8,0.0,0.0,0.0,No change,N
RC-9010813387-3-SURRENDER_CLAIM-C3-20211002,9010813387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,689.8,689.8,0.0,0.0,0.0,No change,N
RC-9010813387-3-SURRENDER_CLAIM-C4-20221002,9010813387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,689.8,689.8,0.0,0.0,0.0,No change,N
RC-9010813387-3-SURRENDER_CLAIM-C5-20231002,9010813387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,689.8,689.8,0.0,0.0,0.0,No change,N
RC-9010813387-3-SURRENDER_CLAIM-C6-20241002,9010813387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,689.8,689.8,0.0,0.0,0.0,No change,N
RC-9010813387-3-SURRENDER_CLAIM-C7-20251002,9010813387,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,689.8,689.8,0.0,0.0,0.0,No change,N
RC-9010813388-3-SURRENDER_CLAIM-C0-20181002,9010813388,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,406.9,406.9,0.0,0.0,0.0,No change,N
RC-9010813388-3-SURRENDER_CLAIM-C1-20191002,9010813388,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,406.9,406.9,0.0,0.0,0.0,No change,N
RC-9010813388-3-SURRENDER_CLAIM-C2-20201002,9010813388,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,406.9,406.9,0.0,0.0,0.0,No change,N
RC-9010813388-3-SURRENDER_CLAIM-C3-20211002,9010813388,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,406.9,406.9,0.0,0.0,0.0,No change,N
RC-9010813388-3-SURRENDER_CLAIM-C4-20221002,9010813388,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,406.9,406.9,0.0,0.0,0.0,No change,N
RC-9010813388-3-SURRENDER_CLAIM-C5-20231002,9010813388,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,406.9,406.9,0.0,0.0,0.0,No change,N
RC-9010813388-3-SURRENDER_CLAIM-C6-20241002,9010813388,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,406.9,406.9,0.0,0.0,0.0,No change,N
RC-9010813388-3-SURRENDER_CLAIM-C7-20251002,9010813388,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,406.9,406.9,0.0,0.0,0.0,No change,N
RC-9010813391-1-DEATH_CLAIM-C0-20220408,9010813391,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,14642.33,14642.33,No change,N
RC-9010813391-2-SURRENDER_CLAIM-C0-20181101,9010813391,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,332.52,332.52,0.0,0.0,0.0,No change,N
RC-9010813391-2-SURRENDER_CLAIM-C1-20191101,9010813391,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,332.52,332.52,0.0,0.0,0.0,No change,N
RC-9010813391-2-SURRENDER_CLAIM-C2-20201101,9010813391,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,332.52,332.52,0.0,0.0,0.0,No change,N
RC-9010813391-2-SURRENDER_CLAIM-C3-20211101,9010813391,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,332.52,332.52,0.0,0.0,0.0,No change,N
RC-9010813392-2-SURRENDER_CLAIM-C0-20181001,9010813392,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010813392-2-SURRENDER_CLAIM-C1-20191001,9010813392,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010813392-2-SURRENDER_CLAIM-C2-20201001,9010813392,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010813392-2-SURRENDER_CLAIM-C3-20211001,9010813392,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010813392-2-SURRENDER_CLAIM-C4-20221001,9010813392,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010813392-2-SURRENDER_CLAIM-C5-20231001,9010813392,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010813392-2-SURRENDER_CLAIM-C6-20241001,9010813392,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010813392-2-SURRENDER_CLAIM-C7-20251001,9010813392,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,373.75,373.75,0.0,0.0,0.0,No change,N
RC-9010813426-1-SURRENDER_CLAIM-C0-20210512,9010813426,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010813426-1-SURRENDER_CLAIM-C1-20210926,9010813426,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010813427-1-SURRENDER_CLAIM-C0-20220727,9010813427,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010813427-1-SURRENDER_CLAIM-C1-20220926,9010813427,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010813427-1-SURRENDER_CLAIM-C2-20250726,9010813427,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010813427-2-SURRENDER_CLAIM-C0-20210926,9010813427,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,112.75,112.75,0.0,0.0,0.0,No change,N
RC-9010813683-1-DEATH_CLAIM-C0-20230313,9010813683,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-10.48,-10.48,0.0,10476.32,10476.32,No change,N
RC-9010813804-2-SURRENDER_CLAIM-C0-20180914,9010813804,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,2956.56,2956.56,0.0,0.0,0.0,No change,N
RC-9010813955-2-SURRENDER_CLAIM-C0-20181007,9010813955,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,505.5,505.5,0.0,0.0,0.0,No change,N
RC-9010813955-2-SURRENDER_CLAIM-C1-20191007,9010813955,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,505.5,505.5,0.0,0.0,0.0,No change,N
RC-9010813955-2-SURRENDER_CLAIM-C2-20201007,9010813955,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,505.5,505.5,0.0,0.0,0.0,No change,N
RC-9010813955-2-SURRENDER_CLAIM-C3-20211007,9010813955,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,505.5,505.5,0.0,0.0,0.0,No change,N
RC-9010813955-2-SURRENDER_CLAIM-C4-20221007,9010813955,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,505.5,505.5,0.0,0.0,0.0,No change,N
RC-9010813955-2-SURRENDER_CLAIM-C5-20231007,9010813955,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,505.5,505.5,0.0,0.0,0.0,No change,N
RC-9010813955-2-SURRENDER_CLAIM-C6-20241007,9010813955,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,505.5,505.5,0.0,0.0,0.0,No change,N
RC-9010813955-2-SURRENDER_CLAIM-C7-20251007,9010813955,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,505.5,505.5,0.0,0.0,0.0,No change,N
RC-9010814115-2-SURRENDER_CLAIM-C0-20181001,9010814115,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,230.5,230.5,0.0,0.0,0.0,No change,N
RC-9010814115-2-SURRENDER_CLAIM-C1-20191001,9010814115,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,230.5,230.5,0.0,0.0,0.0,No change,N
RC-9010814115-2-SURRENDER_CLAIM-C2-20201001,9010814115,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,230.5,230.5,0.0,0.0,0.0,No change,N
RC-9010814115-2-SURRENDER_CLAIM-C3-20211001,9010814115,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,230.5,230.5,0.0,0.0,0.0,No change,N
RC-9010814115-2-SURRENDER_CLAIM-C4-20221001,9010814115,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,230.5,230.5,0.0,0.0,0.0,No change,N
RC-9010814115-2-SURRENDER_CLAIM-C5-20231001,9010814115,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,230.5,230.5,0.0,0.0,0.0,No change,N
RC-9010814115-2-SURRENDER_CLAIM-C6-20241001,9010814115,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,230.5,230.5,0.0,0.0,0.0,No change,N
RC-9010814115-2-SURRENDER_CLAIM-C7-20251001,9010814115,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,230.5,230.5,0.0,0.0,0.0,No change,N
RC-9010814167-1-DEATH_CLAIM-C0-20230825,9010814167,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-34.31,-34.31,0.0,25446.55,25446.55,No change,N
RC-9010814167-1-SURRENDER_CLAIM-C0-20231008,9010814167,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010814172-1-SURRENDER_CLAIM-C0-20181001,9010814172,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010814172-1-SURRENDER_CLAIM-C1-20191001,9010814172,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010814172-1-SURRENDER_CLAIM-C2-20201001,9010814172,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010814172-1-SURRENDER_CLAIM-C3-20211001,9010814172,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010814172-1-SURRENDER_CLAIM-C4-20221001,9010814172,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010814172-1-SURRENDER_CLAIM-C5-20231001,9010814172,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010814172-1-SURRENDER_CLAIM-C6-20241001,9010814172,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010814172-1-SURRENDER_CLAIM-C7-20251001,9010814172,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010814362-2-SURRENDER_CLAIM-C0-20181010,9010814362,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,254.75,254.75,0.0,0.0,0.0,No change,N
