mpolicy,population,policy_digits,effective_date,debit_code,credit_code,debit_account,credit_account,trans_amount,date_reversed,reversal_code,layer_class
9011141895C,AVAILABLE_MISMATCH,9011141895,20180328,0530,0038,600113R,2032,5000.0,0,,clearing_death
9011141895C,AVAILABLE_MISMATCH,9011141895,20180328,0110,0038,400113R,2032,14.73,0,,clearing_death
9011141895C,AVAILABLE_MISMATCH,9011141895,20180328,0630,0038,603813R,2032,12.3,0,,interest_death_benefit
9011141895C,AVAILABLE_MISMATCH,9011141895,20180328,0038,0094,2032,1058,5027.03,0,,payout_death_claim_payment
9011141895C,AVAILABLE_MISMATCH,9011141895,20180419,0094,0038,1058,2032,5027.03,0,,payout_death_claim_payment
9011141895C,AVAILABLE_MISMATCH,9011141895,20180328,0020,0530,1015,600113R,5000.0,0,,reinstatement_endow_loop
9011141895C,AVAILABLE_MISMATCH,9011141895,20180328,0020,0110,1015,400113R,14.73,0,,reinstatement_endow_loop
9011141895C,AVAILABLE_MISMATCH,9011141895,20180328,0020,0630,1015,603813R,12.3,0,,interest_death_benefit
9011141895C,AVAILABLE_MISMATCH,9011141895,20180419,0038,0061,2032,2039,5027.03,0,,clearing_death
9011141895C,AVAILABLE_MISMATCH,9011141895,20180419,0061,0020,2039,1015,5027.03,0,,reinstatement_related
9011141895C,AVAILABLE_MISMATCH,9011141895,20180328,0530,0038,600113R,2032,5000.0,0,,clearing_death
9011141895C,AVAILABLE_MISMATCH,9011141895,20180328,0110,0038,400113R,2032,14.73,0,,clearing_death
9011141895C,AVAILABLE_MISMATCH,9011141895,20180328,0630,0038,603813R,2032,4.73,0,,interest_death_benefit
9011141895C,AVAILABLE_MISMATCH,9011141895,20180328,0038,0094,2032,1058,5019.46,0,,payout_death_claim_payment
9011156098C,AVAILABLE_MISMATCH,9011156098,20180112,0046,0110,1018,400113R,83.74,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180131,1111,0050,500113R,1097,0.42,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180131,1111,0050,500113R,1097,0.84,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180212,0046,0110,1018,400113R,83.74,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180228,1111,0050,500113R,1097,0.42,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180228,1111,0050,500113R,1097,0.84,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180312,0046,0110,1018,400113R,83.74,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180331,1111,0050,500113R,1097,0.42,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180331,1111,0050,500113R,1097,0.84,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180412,0046,0110,1018,400113R,83.74,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180430,1111,0050,500113R,1097,0.42,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180430,1111,0050,500113R,1097,0.84,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180512,0046,0110,1018,400113R,83.74,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180531,1111,0050,500113R,1097,0.84,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180531,1111,0050,500113R,1097,0.42,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180612,0046,0110,1018,400113R,83.74,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180630,1111,0050,500113R,1097,0.42,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180630,1111,0050,500113R,1097,0.84,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180712,0046,0110,1018,400113R,83.74,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180731,1111,0050,500113R,1097,0.42,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180731,1111,0050,500113R,1097,0.84,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180812,0046,0110,1018,400113R,83.74,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180831,1111,0050,500113R,1097,0.42,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180831,1111,0050,500113R,1097,0.84,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180912,0046,0110,1018,400113R,83.74,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180930,1111,0050,500113R,1097,0.42,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20180930,1111,0050,500113R,1097,0.84,0,,unclassified
9011156098C,AVAILABLE_MISMATCH,9011156098,20231012,0520,0013,604413R,2031,15000.0,0,,reinstatement_clearing
9011156098C,AVAILABLE_MISMATCH,9011156098,20231012,0013,0012,2031,2019,15000.0,0,,reinstatement_clearing
9011156098C,AVAILABLE_MISMATCH,9011156098,20231017,0012,0061,2019,2039,15000.0,0,,unapplied_intraco
9011156098C,AVAILABLE_MISMATCH,9011156098,20231012,0020,0520,1015,604413R,15000.0,0,,reinstatement_endow_loop
9011156098C,AVAILABLE_MISMATCH,9011156098,20231017,0061,0020,2039,1015,15000.0,0,,reinstatement_related
9011156098C,AVAILABLE_MISMATCH,9011156098,20230213,0530,0038,600113R,2032,15000.0,0,,clearing_death
9011156098C,AVAILABLE_MISMATCH,9011156098,20230213,0038,0094,2032,1058,15000.0,0,,payout_death_claim_payment
9011156098C,AVAILABLE_MISMATCH,9011156098,20230213,0020,0530,1015,600113R,15000.0,0,,reinstatement_endow_loop
9011156098C,AVAILABLE_MISMATCH,9011156098,20231115,0094,0020,1058,1015,15000.0,0,,payout_death_claim_payment
9011156098C,AVAILABLE_MISMATCH,9011156098,20230213,0530,0038,600113R,2032,15000.0,0,,clearing_death
9011156098C,AVAILABLE_MISMATCH,9011156098,20230213,0038,0094,2032,1058,15000.0,0,,payout_death_claim_payment
9011159843C,AVAILABLE_MISMATCH,9011159843,20180610,0044,0012,1061000044,2019,138.65,0,,unapplied_intraco
9011159843C,AVAILABLE_MISMATCH,9011159843,20180610,0012,0110,2019,400113R,138.65,0,,unapplied_intraco
9011159843C,AVAILABLE_MISMATCH,9011159843,20180630,1111,0050,500113R,1097,0.69,0,,unclassified
9011159843C,AVAILABLE_MISMATCH,9011159843,20181210,0044,0012,1061000044,2019,138.65,0,,unapplied_intraco
9011159843C,AVAILABLE_MISMATCH,9011159843,20181210,0012,0110,2019,400113R,138.65,0,,unapplied_intraco
9011159843C,AVAILABLE_MISMATCH,9011159843,20181231,1111,0050,500113R,1097,0.69,0,,unclassified
9011159843C,AVAILABLE_MISMATCH,9011159843,20190606,0049,0012,1061000049,2019,138.65,0,,unapplied_intraco
9011159843C,AVAILABLE_MISMATCH,9011159843,20190610,0012,0110,2019,400113R,138.65,0,,unapplied_intraco
9011159843C,AVAILABLE_MISMATCH,9011159843,20190630,1111,0050,500113R,1097,0.69,0,,unclassified
9011159843C,AVAILABLE_MISMATCH,9011159843,20191209,0049,0012,1061000049,2019,138.65,0,,unapplied_intraco
9011159843C,AVAILABLE_MISMATCH,9011159843,20191210,0012,0110,2019,400113R,138.65,0,,unapplied_intraco
9011159843C,AVAILABLE_MISMATCH,9011159843,20191231,1111,0050,500113R,1097,0.69,0,,unclassified
9011159843C,AVAILABLE_MISMATCH,9011159843,20200610,0013,0012,2031,2019,3475.0,0,,reinstatement_clearing
9011159843C,AVAILABLE_MISMATCH,9011159843,20200610,0564,0013,604613R,2031,3475.0,0,,reinstatement_clearing
9011159843C,AVAILABLE_MISMATCH,9011159843,20200610,0012,0113,2019,406113S,3475.0,0,,unapplied_intraco
9011159843C,AVAILABLE_MISMATCH,9011159843,20211010,0530,0038,600113R,2032,5000.0,20211209,Y,reversal
9011159843C,AVAILABLE_MISMATCH,9011159843,20211010,0038,0094,2032,1058,5000.0,20211209,Y,reversal
9011159843C,AVAILABLE_MISMATCH,9011159843,20211010,0530,0038,600113R,2032,5000.0,0,,clearing_death
9011159843C,AVAILABLE_MISMATCH,9011159843,20211010,0630,0038,603813R,2032,31.67,0,,interest_death_benefit
9011159843C,AVAILABLE_MISMATCH,9011159843,20211010,0038,0094,2032,1058,5031.67,0,,payout_death_claim_payment
9011162387C,AVAILABLE_MISMATCH,9011162387,20180118,0049,0012,1061000049,2019,69.33,0,,unapplied_intraco
9011162387C,AVAILABLE_MISMATCH,9011162387,20180101,0012,0110,2019,400113R,69.33,0,,unapplied_intraco
9011162387C,AVAILABLE_MISMATCH,9011162387,20180131,1111,0050,500113R,1097,0.35,0,,unclassified
9011162387C,AVAILABLE_MISMATCH,9011162387,20180131,1111,0050,500113R,1097,0.69,0,,unclassified
9011162387C,AVAILABLE_MISMATCH,9011162387,20180207,0049,0012,1061000049,2019,69.33,0,,unapplied_intraco
9011162387C,AVAILABLE_MISMATCH,9011162387,20180401,0012,0110,2019,400113R,69.33,0,,unapplied_intraco
9011162387C,AVAILABLE_MISMATCH,9011162387,20180228,1111,0050,500113R,1097,0.35,0,,unclassified
9011162387C,AVAILABLE_MISMATCH,9011162387,20180228,1111,0050,500113R,1097,0.69,0,,unclassified
9011162387C,AVAILABLE_MISMATCH,9011162387,20180509,0530,0038,600113R,2032,5000.0,0,,clearing_death
9011162387C,AVAILABLE_MISMATCH,9011162387,20180509,0110,0038,400113R,2032,40.38,0,,clearing_death
9011162387C,AVAILABLE_MISMATCH,9011162387,20180509,0038,0094,2032,1058,2500.0,0,,payout_death_claim_payment
9011162387C,AVAILABLE_MISMATCH,9011162387,20180509,0038,0094,2032,1058,2540.38,0,,payout_death_claim_payment
9011162387C,AVAILABLE_MISMATCH,9011162387,20180710,0094,0038,1058,2032,2540.38,0,,payout_death_claim_payment
9011162387C,AVAILABLE_MISMATCH,9011162387,20180710,0038,0094,2032,1058,2540.38,0,,payout_death_claim_payment
9011162387C,AVAILABLE_MISMATCH,9011162387,20180731,0050,1111,1097,500113R,0.2,0,,unclassified
9011162387C,AVAILABLE_MISMATCH,9011162387,20180731,0050,1111,1097,500113R,0.4,0,,unclassified
9011175626C,AVAILABLE_MISMATCH,9011175626,20180115,0049,0012,1061000049,2019,168.38,0,,unapplied_intraco
9011175626C,AVAILABLE_MISMATCH,9011175626,20180122,0012,0110,2019,400113R,134.23,0,,unapplied_intraco
9011175626C,AVAILABLE_MISMATCH,9011175626,20180122,0012,0110,2019,400113R,34.15,0,,unapplied_intraco
9011175626C,AVAILABLE_MISMATCH,9011175626,20180119,1111,0050,500113R,1097,4.21,0,,unclassified
9011175626C,AVAILABLE_MISMATCH,9011175626,20180125,0530,0038,600113R,2032,10000.0,0,,clearing_death
9011175626C,AVAILABLE_MISMATCH,9011175626,20180125,0110,0038,400113R,2032,129.76,0,,clearing_death
9011175626C,AVAILABLE_MISMATCH,9011175626,20180125,0038,0094,2032,1058,3387.59,0,,payout_death_claim_payment
9011175626C,AVAILABLE_MISMATCH,9011175626,20180125,0038,0094,2032,1058,3387.59,0,,payout_death_claim_payment
9011175626C,AVAILABLE_MISMATCH,9011175626,20180125,0038,0094,2032,1058,3387.59,0,,payout_death_claim_payment
9011175626C,AVAILABLE_MISMATCH,9011175626,20180209,0050,1111,1097,500113R,4.07,0,,unclassified
9011175626C,AVAILABLE_MISMATCH,9011175626,20180125,0110,0038,400113R,2032,33.01,0,,clearing_death
9011175626C,AVAILABLE_MISMATCH,9011175626,20180213,0094,0038,1058,2032,3387.59,0,,payout_death_claim_payment
9011175626C,AVAILABLE_MISMATCH,9011175626,20180213,0094,0038,1058,2032,3387.59,0,,payout_death_claim_payment
9011175626C,AVAILABLE_MISMATCH,9011175626,20180213,0038,0094,2032,1058,3387.59,0,,payout_death_claim_payment
9011175626C,AVAILABLE_MISMATCH,9011175626,20180531,0256,0530,1058000256,600113R,6775.18,0,,payout_cash_death_claim
9011175626C,AVAILABLE_MISMATCH,9011175626,20180531,0038,0530,2032,600113R,3387.59,0,,clearing_death
9011175626C,AVAILABLE_MISMATCH,9011175626,20180625,0530,0256,600113R,1058000256,10162.77,0,,payout_cash_death_claim
9011176023C,AVAILABLE_MISMATCH,9011176023,20180105,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180131,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180131,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180205,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180228,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180228,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180305,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180331,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180331,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180405,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180430,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180430,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180505,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180531,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180531,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180605,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180630,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180630,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180705,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180731,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180731,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180805,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180831,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180831,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180905,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180930,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20180930,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20181005,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20181031,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20181031,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20181105,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20181130,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20181130,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20181205,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20181231,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20181231,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190105,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190131,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190131,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190205,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190228,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190228,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190305,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190331,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190331,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190405,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190430,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190430,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190505,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190531,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190531,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190605,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190630,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190630,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190705,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190731,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190731,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190805,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190831,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190831,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190905,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190930,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20190930,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20191005,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20191031,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20191031,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20191105,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20191130,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20191130,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20191205,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20191231,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20191231,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200105,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200131,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200131,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200205,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200229,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200229,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200305,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200331,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200331,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200405,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200430,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200430,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200505,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200531,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200531,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200605,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200630,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200630,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200705,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200731,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200731,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200805,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200831,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200831,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200905,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200930,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20200930,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20201005,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20201031,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20201031,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20201105,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20201130,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20201130,1111,0050,500113R,1097,0.29,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20201205,0046,0110,1018,400113R,28.88,0,,unclassified
9011176023C,AVAILABLE_MISMATCH,9011176023,20201231,1111,0050,500113R,1097,0.29,0,,unclassified
