MPOLICY,MDEP_BEFORE,MDEP_AFTER,MINTYTD_BEFORE,MINTYTD_AFTER,MINTDATE_BEFORE,MINTDATE_AFTER,MDEPINT
011064567C,0.0,0.0,0.0,0.0,,,4.50
011064568C,0.0,0.0,0.0,0.0,,,4.50
011064625C,0.0,0.0,0.0,0.0,,,4.50
011064626C,0.0,0.0,0.0,0.0,,,4.00
011064715C,0.0,0.0,0.0,0.0,,,4.50
011064800C,0.0,0.0,0.0,0.0,,,4.00
011064803C,0.0,0.0,0.0,0.0,,,4.00
011064804C,0.0,0.0,0.0,0.0,,,4.00
011064816C,0.0,0.0,0.0,0.0,,,4.00
011064956C,0.0,0.0,0.0,0.0,,,4.00
011064959C,0.0,0.0,0.0,0.0,,,4.50
011065175C,0.0,0.0,0.0,0.0,,,4.00
011065199C,0.0,0.0,0.0,0.0,,,4.50
011065352C,0.0,0.0,0.0,0.0,,,4.00
011065353C,0.0,0.0,0.0,0.0,,,4.00
011065555C,0.0,0.0,0.0,0.0,,,4.00
011066023C,0.0,0.0,0.0,0.0,,,4.50
011066175C,0.0,0.0,0.0,0.0,,,4.00
011066176C,0.0,0.0,0.0,0.0,,,4.00
011066252C,0.0,0.0,0.0,0.0,,,4.50
011066572C,0.0,0.0,0.0,0.0,,,4.50
011066632C,0.0,0.0,0.0,0.0,,,4.00
011067410C,0.0,0.0,0.0,0.0,,,4.50
011067441C,0.0,0.0,0.0,0.0,,,4.50
011067789C,0.0,0.0,0.0,0.0,,,4.50
011067856C,0.0,0.0,0.0,0.0,,,4.50
011067906C,0.0,0.0,0.0,0.0,,,4.00
011068374C,0.0,0.0,0.0,0.0,,,4.00
011068375C,0.0,0.0,0.0,0.0,,,4.00
011068614C,0.0,0.0,0.0,0.0,,,4.50
011068615C,0.0,0.0,0.0,0.0,,,4.00
011068652C,0.0,0.0,0.0,0.0,,,4.50
011068750C,0.0,0.0,0.0,0.0,,,4.50
011068751C,0.0,0.0,0.0,0.0,,,4.50
011068752C,0.0,0.0,0.0,0.0,,,4.00
011068814C,0.0,0.0,0.0,0.0,,,4.00
011068815C,0.0,0.0,0.0,0.0,,,4.00
011068856C,0.0,0.0,0.0,0.0,,,4.00
011069093C,0.0,0.0,0.0,0.0,,,4.50
011069253C,0.0,0.0,0.0,0.0,,,4.50
011069372C,0.0,0.0,0.0,0.0,,,4.50
011069610C,0.0,0.0,0.0,0.0,,,4.50
011069654C,0.0,0.0,0.0,0.0,,,4.00
011069655C,0.0,0.0,0.0,0.0,,,4.50
011069977C,0.0,0.0,0.0,0.0,,,4.50
011070359C,0.0,0.0,0.0,0.0,,,4.50
011071018C,0.0,0.0,0.0,0.0,,,4.50
011071154C,0.0,0.0,0.0,0.0,,,4.00
011071221C,0.0,0.0,0.0,0.0,,,4.00
011071480C,0.0,0.0,0.0,0.0,,,4.50
011072395C,0.0,0.0,0.0,0.0,,,4.00
011072405C,0.0,0.0,0.0,0.0,,,4.00
011072639C,0.0,0.0,0.0,0.0,,,4.00
011072648C,0.0,0.0,0.0,0.0,,,4.00
011072805C,0.0,0.0,0.0,0.0,,,4.50
011072813C,0.0,0.0,0.0,0.0,,,4.50
011073077C,0.0,0.0,0.0,0.0,,,4.00
011073231C,0.0,0.0,0.0,0.0,,,4.50
011073327C,0.0,0.0,0.0,0.0,,,4.00
011073328C,0.0,0.0,0.0,0.0,,,4.00
011073652C,0.0,0.0,0.0,0.0,,,4.50
011073745C,0.0,0.0,0.0,0.0,,,4.00
011073758C,0.0,0.0,0.0,0.0,,,4.00
011074105C,0.0,0.0,0.0,0.0,,,4.50
011074106C,0.0,0.0,0.0,0.0,,,4.00
011074190C,0.0,0.0,0.0,0.0,,,4.00
011074378C,0.0,0.0,0.0,0.0,,,4.50
011074703C,0.0,0.0,0.0,0.0,,,4.50
011074813C,0.0,0.0,0.0,0.0,,,4.00
011074898C,0.0,0.0,0.0,0.0,,,4.50
011074929C,0.0,0.0,0.0,0.0,,,4.50
011075203C,0.0,0.0,0.0,0.0,,,4.50
011075278C,0.0,0.0,0.0,0.0,,,4.50
011075473C,0.0,0.0,0.0,0.0,,,4.00
011075595C,0.0,0.0,0.0,0.0,,,4.50
011075596C,0.0,0.0,0.0,0.0,,,4.50
011075754C,0.0,0.0,0.0,0.0,,,4.50
011075863C,0.0,0.0,0.0,0.0,,,4.50
011076204C,0.0,0.0,0.0,0.0,,,4.00
011076209C,0.0,0.0,0.0,0.0,,,4.50
011076218C,0.0,0.0,0.0,0.0,,,4.00
011076219C,0.0,0.0,0.0,0.0,,,4.00
011076275C,0.0,0.0,0.0,0.0,,,4.00
011076738C,0.0,0.0,0.0,0.0,,,4.00
011077008C,0.0,0.0,0.0,0.0,,,4.00
011077143C,0.0,0.0,0.0,0.0,,,4.00
011077201C,0.0,0.0,0.0,0.0,,,4.50
011077285C,0.0,0.0,0.0,0.0,,,4.50
011077363C,0.0,0.0,0.0,0.0,,,4.50
011077533C,0.0,0.0,0.0,0.0,,,4.50
011077629C,0.0,0.0,0.0,0.0,,,4.50
011077798C,0.0,0.0,0.0,0.0,,,4.50
011078050C,0.0,0.0,0.0,0.0,,,4.50
011078051C,0.0,0.0,0.0,0.0,,,4.50
011078136C,0.0,0.0,0.0,0.0,,,4.00
011078137C,0.0,0.0,0.0,0.0,,,4.00
011078174C,0.0,0.0,0.0,0.0,,,4.50
011078175C,0.0,0.0,0.0,0.0,,,4.00
011078262C,0.0,0.0,0.0,0.0,,,4.50
011078437C,0.0,0.0,0.0,0.0,,,4.50
011078891C,0.0,0.0,0.0,0.0,,,4.50
011078994C,0.0,0.0,0.0,0.0,,,4.50
011079130C,0.0,0.0,0.0,0.0,,,4.50
011080169C,0.0,0.0,0.0,0.0,,,4.00
011080170C,0.0,0.0,0.0,0.0,,,4.50
011080480C,0.0,0.0,0.0,0.0,,,4.00
011080481C,0.0,0.0,0.0,0.0,,,4.50
011080551C,0.0,0.0,0.0,0.0,,,4.00
011080553C,0.0,0.0,0.0,0.0,,,4.50
011080627C,0.0,0.0,0.0,0.0,,,4.50
011080628C,0.0,0.0,0.0,0.0,,,4.50
011080719C,0.0,0.0,0.0,0.0,,,4.00
011080826C,0.0,0.0,0.0,0.0,,,4.00
011080827C,0.0,0.0,0.0,0.0,,,4.00
011080977C,0.0,0.0,0.0,0.0,,,4.00
011081207C,0.0,0.0,0.0,0.0,,,4.00
011081463C,0.0,0.0,0.0,0.0,,,4.50
011081464C,0.0,0.0,0.0,0.0,,,4.50
011081465C,0.0,0.0,0.0,0.0,,,4.50
011081469C,0.0,0.0,0.0,0.0,,,4.50
011081628C,0.0,0.0,0.0,0.0,,,4.00
011081939C,0.0,0.0,0.0,0.0,,,4.50
011081966C,0.0,0.0,0.0,0.0,,,4.50
011081967C,0.0,0.0,0.0,0.0,,,4.50
011082292C,0.0,0.0,0.0,0.0,,,4.50
011082331C,0.0,0.0,0.0,0.0,,,4.00
011082668C,0.0,0.0,0.0,0.0,,,4.50
011082681C,0.0,0.0,0.0,0.0,,,4.50
011083028C,0.0,0.0,0.0,0.0,,,4.00
011083518C,0.0,0.0,0.0,0.0,,,4.00
011083519C,0.0,0.0,0.0,0.0,,,4.00
011083619C,0.0,0.0,0.0,0.0,,,4.50
011083751C,0.0,0.0,0.0,0.0,,,4.00
011083791C,0.0,0.0,0.0,0.0,,,4.50
011083820C,0.0,0.0,0.0,0.0,,,4.00
011084240C,0.0,0.0,0.0,0.0,,,4.00
011084302C,0.0,0.0,0.0,0.0,,,4.00
011084360C,0.0,0.0,0.0,0.0,,,4.00
011084364C,0.0,0.0,0.0,0.0,,,4.50
011084438C,0.0,0.0,0.0,0.0,,,4.50
011084503C,0.0,0.0,0.0,0.0,,,4.50
011084516C,0.0,0.0,0.0,0.0,,,4.50
011085270C,0.0,0.0,0.0,0.0,,,4.00
011085271C,0.0,0.0,0.0,0.0,,,4.00
011085375C,0.0,0.0,0.0,0.0,,,4.50
011085421C,0.0,0.0,0.0,0.0,,,4.50
011085422C,0.0,0.0,0.0,0.0,,,4.50
011085471C,0.0,0.0,0.0,0.0,,,4.00
011085559C,0.0,0.0,0.0,0.0,,,4.50
011085562C,0.0,0.0,0.0,0.0,,,4.00
011085655C,0.0,0.0,0.0,0.0,,,4.50
011085737C,0.0,0.0,0.0,0.0,,,4.50
011085842C,0.0,0.0,0.0,0.0,,,4.00
011085980C,0.0,0.0,0.0,0.0,,,4.00
011085981C,0.0,0.0,0.0,0.0,,,4.00
011085982C,0.0,0.0,0.0,0.0,,,4.00
011086069C,0.0,0.0,0.0,0.0,,,4.00
011086178C,0.0,0.0,0.0,0.0,,,4.00
011086283C,0.0,0.0,0.0,0.0,,,4.00
011086284C,0.0,0.0,0.0,0.0,,,4.00
011086447C,0.0,0.0,0.0,0.0,,,4.50
011086709C,0.0,0.0,0.0,0.0,,,4.50
011086714C,0.0,0.0,0.0,0.0,,,4.00
011086716C,0.0,0.0,0.0,0.0,,,4.00
011086717C,0.0,0.0,0.0,0.0,,,4.00
011086814C,0.0,0.0,0.0,0.0,,,4.50
011086965C,0.0,0.0,0.0,0.0,,,4.00
011086978C,0.0,0.0,0.0,0.0,,,4.50
011086979C,0.0,0.0,0.0,0.0,,,4.50
011087127C,0.0,0.0,0.0,0.0,,,4.50
011087128C,0.0,0.0,0.0,0.0,,,4.50
011087227C,0.0,0.0,0.0,0.0,,,4.00
011087230C,0.0,0.0,0.0,0.0,,,4.50
011087325C,0.0,0.0,0.0,0.0,,,4.50
011087652C,0.0,0.0,0.0,0.0,,,4.00
011087968C,0.0,0.0,0.0,0.0,,,4.50
011088218C,0.0,0.0,0.0,0.0,,,4.50
011088221C,0.0,0.0,0.0,0.0,,,4.00
011088338C,0.0,0.0,0.0,0.0,,,4.00
011088512C,0.0,0.0,0.0,0.0,,,4.00
011088883C,0.0,0.0,0.0,0.0,,,4.50
011088934C,0.0,0.0,0.0,0.0,,,4.00
011088935C,0.0,0.0,0.0,0.0,,,4.00
011089156C,0.0,0.0,0.0,0.0,,,4.00
011089233C,0.0,0.0,0.0,0.0,,,4.50
011089392C,0.0,0.0,0.0,0.0,,,4.00
011089397C,0.0,0.0,0.0,0.0,,,4.50
011090113C,0.0,0.0,0.0,0.0,,,4.00
011090363C,0.0,0.0,0.0,0.0,,,4.50
011090375C,0.0,0.0,0.0,0.0,,,4.00
011090414C,0.0,0.0,0.0,0.0,,,4.00
011090462C,0.0,0.0,0.0,0.0,,,4.00
011090463C,0.0,0.0,0.0,0.0,,,4.00
011090464C,0.0,0.0,0.0,0.0,,,4.00
011090543C,0.0,0.0,0.0,0.0,,,4.00
011090807C,0.0,0.0,0.0,0.0,,,4.50
011091795C,0.0,0.0,0.0,0.0,,,4.00
011092009C,0.0,0.0,0.0,0.0,,,4.00
011092140C,0.0,0.0,0.0,0.0,,,4.50
011092456C,0.0,0.0,0.0,0.0,,,4.00
011092549C,0.0,0.0,0.0,0.0,,,4.00
011092656C,0.0,0.0,0.0,0.0,,,4.00
011092792C,0.0,0.0,0.0,0.0,,,4.00
011093379C,0.0,0.0,0.0,0.0,,,4.00
011093482C,0.0,0.0,0.0,0.0,,,4.00
011093876C,0.0,0.0,0.0,0.0,,,4.50
011093878C,0.0,0.0,0.0,0.0,,,4.50
011093883C,0.0,0.0,0.0,0.0,,,4.00
011094013C,0.0,0.0,0.0,0.0,,,4.50
011094544C,0.0,0.0,0.0,0.0,,,4.00
011094545C,0.0,0.0,0.0,0.0,,,4.00
011094955C,0.0,0.0,0.0,0.0,,,4.00
011095159C,0.0,0.0,0.0,0.0,,,4.00
011095161C,0.0,0.0,0.0,0.0,,,4.00
011095330C,0.0,0.0,0.0,0.0,,,4.00
011095600C,0.0,0.0,0.0,0.0,,,4.00
011095851C,0.0,0.0,0.0,0.0,,,4.00
011096068C,0.0,0.0,0.0,0.0,,,4.00
011096190C,0.0,0.0,0.0,0.0,,,4.00
011096290C,0.0,0.0,0.0,0.0,,,4.00
011096291C,0.0,0.0,0.0,0.0,,,4.00
011096643C,0.0,0.0,0.0,0.0,,,4.00
011096649C,0.0,0.0,0.0,0.0,,,4.00
011096868C,0.0,0.0,0.0,0.0,,,4.00
011097128C,0.0,0.0,0.0,0.0,,,4.00
011097228C,0.0,0.0,0.0,0.0,,,4.00
011097343C,0.0,0.0,0.0,0.0,,,4.00
011097526C,0.0,0.0,0.0,0.0,,,4.00
011097649C,0.0,0.0,0.0,0.0,,,4.00
011097650C,0.0,0.0,0.0,0.0,,,4.00
011097702C,0.0,0.0,0.0,0.0,,,4.00
011098063C,0.0,0.0,0.0,0.0,,,4.50
011098198C,0.0,0.0,0.0,0.0,,,4.00
011098238C,0.0,0.0,0.0,0.0,,,4.00
011098597C,0.0,0.0,0.0,0.0,,,4.00
011098620C,0.0,0.0,0.0,0.0,,,4.00
011098649C,0.0,0.0,0.0,0.0,,,4.00
011098652C,0.0,0.0,0.0,0.0,,,4.00
011098654C,0.0,0.0,0.0,0.0,,,4.00
011098913C,0.0,0.0,0.0,0.0,,,4.00
011099771C,0.0,0.0,0.0,0.0,,,4.00
011099899C,0.0,0.0,0.0,0.0,,,4.00
011100026C,0.0,0.0,0.0,0.0,,,4.00
011100027C,0.0,0.0,0.0,0.0,,,4.00
011100080C,0.0,0.0,0.0,0.0,,,4.00
011100498C,0.0,0.0,0.0,0.0,,,4.00
011100907C,0.0,0.0,0.0,0.0,,,4.00
011101252C,0.0,0.0,0.0,0.0,,,4.00
011101266C,0.0,0.0,0.0,0.0,,,4.00
011101315C,0.0,0.0,0.0,0.0,,,4.00
011101548C,0.0,0.0,0.0,0.0,,,4.00
011101578C,0.0,0.0,0.0,0.0,,,4.00
011101607C,0.0,0.0,0.0,0.0,,,4.50
011101663C,0.0,0.0,0.0,0.0,,,4.00
011101914C,0.0,0.0,0.0,0.0,,,4.00
011101925C,0.0,0.0,0.0,0.0,,,4.00
011102270C,0.0,0.0,0.0,0.0,,,4.00
011102405C,0.0,0.0,0.0,0.0,,,4.00
011102532C,0.0,0.0,0.0,0.0,,,4.00
011102551C,0.0,0.0,0.0,0.0,,,4.50
011102586C,0.0,0.0,0.0,0.0,,,4.00
011102787C,0.0,0.0,0.0,0.0,,,4.00
011102788C,0.0,0.0,0.0,0.0,,,4.00
011102977C,0.0,0.0,0.0,0.0,,,4.00
011103062C,0.0,0.0,0.0,0.0,,,4.00
011103066C,0.0,0.0,0.0,0.0,,,4.00
011103126C,0.0,0.0,0.0,0.0,,,4.00
011103130C,0.0,0.0,0.0,0.0,,,4.00
011103202C,0.0,0.0,0.0,0.0,,,4.00
011103507C,0.0,0.0,0.0,0.0,,,4.00
011103598C,0.0,0.0,0.0,0.0,,,4.00
011103641C,0.0,0.0,0.0,0.0,,,4.00
011103642C,0.0,0.0,0.0,0.0,,,4.00
011103665C,0.0,0.0,0.0,0.0,,,4.00
011103728C,0.0,0.0,0.0,0.0,,,4.00
011103788C,0.0,0.0,0.0,0.0,,,4.00
011103996C,0.0,0.0,0.0,0.0,,,4.00
011104064C,0.0,0.0,0.0,0.0,,,4.00
011104096C,0.0,0.0,0.0,0.0,,,4.00
011104342C,0.0,0.0,0.0,0.0,,,4.00
011104570C,0.0,0.0,0.0,0.0,,,4.00
011104572C,0.0,0.0,0.0,0.0,,,4.00
011104828C,0.0,0.0,0.0,0.0,,,4.00
011105008C,0.0,0.0,0.0,0.0,,,4.00
011105059C,0.0,0.0,0.0,0.0,,,4.00
011105232C,0.0,0.0,0.0,0.0,,,4.00
011105332C,0.0,0.0,0.0,0.0,,,4.00
011105385C,0.0,0.0,0.0,0.0,,,4.00
011105386C,0.0,0.0,0.0,0.0,,,4.00
011105387C,0.0,0.0,0.0,0.0,,,4.00
011105523C,0.0,0.0,0.0,0.0,,,4.00
011105666C,0.0,0.0,0.0,0.0,,,4.00
011105839C,0.0,0.0,0.0,0.0,,,4.00
011105951C,0.0,0.0,0.0,0.0,,,4.00
011106029C,0.0,0.0,0.0,0.0,,,4.00
011106030C,0.0,0.0,0.0,0.0,,,4.00
011106176C,0.0,0.0,0.0,0.0,,,4.00
011106177C,0.0,0.0,0.0,0.0,,,4.00
011106214C,0.0,0.0,0.0,0.0,,,4.00
011106246C,0.0,0.0,0.0,0.0,,,4.00
011106317C,0.0,0.0,0.0,0.0,,,4.00
011106422C,0.0,0.0,0.0,0.0,,,4.00
011106491C,0.0,0.0,0.0,0.0,,,4.00
011106598C,0.0,0.0,0.0,0.0,,,4.50
011106727C,0.0,0.0,0.0,0.0,,,4.00
011106738C,0.0,0.0,0.0,0.0,,,4.00
011107112C,0.0,0.0,0.0,0.0,,,4.00
011107129C,0.0,0.0,0.0,0.0,,,4.00
011107137C,0.0,0.0,0.0,0.0,,,4.00
011107138C,0.0,0.0,0.0,0.0,,,4.00
011107331C,0.0,0.0,0.0,0.0,,,4.00
011107641C,0.0,0.0,0.0,0.0,,,4.00
011107796C,0.0,0.0,0.0,0.0,,,4.50
011107848C,0.0,0.0,0.0,0.0,,,4.00
011107863C,0.0,0.0,0.0,0.0,,,4.00
011107879C,0.0,0.0,0.0,0.0,,,4.00
011107893C,0.0,0.0,0.0,0.0,,,4.00
011107971C,0.0,0.0,0.0,0.0,,,4.50
011108310C,0.0,0.0,0.0,0.0,,,4.00
011108515C,0.0,0.0,0.0,0.0,,,4.00
011108572C,0.0,0.0,0.0,0.0,,,4.50
011108587C,0.0,0.0,0.0,0.0,,,4.00
011108606C,0.0,0.0,0.0,0.0,,,4.00
011108803C,0.0,0.0,0.0,0.0,,,4.00
011109124C,0.0,0.0,0.0,0.0,,,4.00
011109255C,0.0,0.0,0.0,0.0,,,4.50
011109256C,0.0,0.0,0.0,0.0,,,4.50
011109257C,0.0,0.0,0.0,0.0,,,4.50
011109258C,0.0,0.0,0.0,0.0,,,4.50
011109259C,0.0,0.0,0.0,0.0,,,4.00
011109433C,0.0,0.0,0.0,0.0,,,4.00
011109446C,0.0,0.0,0.0,0.0,,,4.00
011109852C,0.0,0.0,0.0,0.0,,,4.50
011109861C,0.0,0.0,0.0,0.0,,,4.00
011109881C,0.0,0.0,0.0,0.0,,,4.00
011109967C,0.0,0.0,0.0,0.0,,,4.50
011109994C,0.0,0.0,0.0,0.0,,,4.00
011109996C,0.0,0.0,0.0,0.0,,,4.00
011110116C,0.0,0.0,0.0,0.0,,,4.00
011110239C,0.0,0.0,0.0,0.0,,,4.00
011110240C,0.0,0.0,0.0,0.0,,,4.00
011110270C,0.0,0.0,0.0,0.0,,,4.50
011110271C,0.0,0.0,0.0,0.0,,,4.50
011110299C,0.0,0.0,0.0,0.0,,,4.00
011110339C,0.0,0.0,0.0,0.0,,,4.00
011110362C,0.0,0.0,0.0,0.0,,,4.00
011110363C,0.0,0.0,0.0,0.0,,,4.00
011110458C,0.0,0.0,0.0,0.0,,,4.00
011110498C,0.0,0.0,0.0,0.0,,,4.00
011110603C,0.0,0.0,0.0,0.0,,,4.50
011110635C,0.0,0.0,0.0,0.0,,,4.00
011110698C,0.0,0.0,0.0,0.0,,,4.00
011110945C,0.0,0.0,0.0,0.0,,,4.00
011110946C,0.0,0.0,0.0,0.0,,,4.50
011110968C,0.0,0.0,0.0,0.0,,,4.50
011111218C,0.0,0.0,0.0,0.0,,,4.00
011111284C,0.0,0.0,0.0,0.0,,,4.00
011111635C,0.0,0.0,0.0,0.0,,,4.00
011111930C,0.0,0.0,0.0,0.0,,,4.00
011112366C,0.0,0.0,0.0,0.0,,,4.50
011112641C,0.0,0.0,0.0,0.0,,,4.00
011112743C,0.0,0.0,0.0,0.0,,,4.00
011112744C,0.0,0.0,0.0,0.0,,,4.00
011112762C,0.0,0.0,0.0,0.0,,,4.00
011112850C,0.0,0.0,0.0,0.0,,,4.00
011112998C,0.0,0.0,0.0,0.0,,,4.00
011113046C,0.0,0.0,0.0,0.0,,,4.00
011113093C,0.0,0.0,0.0,0.0,,,4.00
011113236C,0.0,0.0,0.0,0.0,,,4.00
011113250C,0.0,0.0,0.0,0.0,,,4.00
011113309C,0.0,0.0,0.0,0.0,,,4.00
011113459C,0.0,0.0,0.0,0.0,,,4.50
011114096C,0.0,0.0,0.0,0.0,,,4.00
011114119C,0.0,0.0,0.0,0.0,,,4.00
011114139C,0.0,0.0,0.0,0.0,,,4.00
011114289C,0.0,0.0,0.0,0.0,,,4.00
011114950C,0.0,0.0,0.0,0.0,,,4.00
011114994C,0.0,0.0,0.0,0.0,,,4.50
011115295C,0.0,0.0,0.0,0.0,,,4.00
011115534C,0.0,0.0,0.0,0.0,,,4.00
011115690C,0.0,0.0,0.0,0.0,,,4.00
011115707C,0.0,0.0,0.0,0.0,,,4.50
011115797C,0.0,0.0,0.0,0.0,,,4.00
011115885C,0.0,0.0,0.0,0.0,,,4.00
011116003C,0.0,0.0,0.0,0.0,,,4.00
011116180C,0.0,0.0,0.0,0.0,,,4.00
011116227C,0.0,0.0,0.0,0.0,,,4.00
011116459C,0.0,0.0,0.0,0.0,,,4.00
011116525C,0.0,0.0,0.0,0.0,,,4.00
011116585C,0.0,0.0,0.0,0.0,,,4.00
011116597C,0.0,0.0,0.0,0.0,,,4.00
011116691C,0.0,0.0,0.0,0.0,,,4.00
011116692C,0.0,0.0,0.0,0.0,,,4.00
011116770C,0.0,0.0,0.0,0.0,,,4.00
011117286C,0.0,0.0,0.0,0.0,,,4.00
011117500C,0.0,0.0,0.0,0.0,,,4.00
011117818C,0.0,0.0,0.0,0.0,,,4.00
011118170C,0.0,0.0,0.0,0.0,,,4.00
011118183C,0.0,0.0,0.0,0.0,,,4.00
011118229C,0.0,0.0,0.0,0.0,,,4.50
011118400C,0.0,0.0,0.0,0.0,,,4.00
011118463C,0.0,0.0,0.0,0.0,,,4.00
011118536C,0.0,0.0,0.0,0.0,,,4.00
011118555C,0.0,0.0,0.0,0.0,,,4.00
011118615C,0.0,0.0,0.0,0.0,,,4.00
011118704C,0.0,0.0,0.0,0.0,,,4.00
011119026C,0.0,0.0,0.0,0.0,,,4.00
011119820C,0.0,0.0,0.0,0.0,,,4.00
011120163C,0.0,0.0,0.0,0.0,,,4.00
011120243C,0.0,0.0,0.0,0.0,,,4.00
011120297C,0.0,0.0,0.0,0.0,,,4.00
011120375C,0.0,0.0,0.0,0.0,,,4.00
011120482C,0.0,0.0,0.0,0.0,,,4.00
011121071C,0.0,0.0,0.0,0.0,,,4.00
011121183C,0.0,0.0,0.0,0.0,,,4.00
011121309C,0.0,0.0,0.0,0.0,,,4.00
011121713C,0.0,0.0,0.0,0.0,,,4.00
011121984C,0.0,0.0,0.0,0.0,,,4.00
011122141C,0.0,0.0,0.0,0.0,,,4.00
011122230C,0.0,0.0,0.0,0.0,,,4.00
011122507C,0.0,0.0,0.0,0.0,,,4.00
011122680C,0.0,0.0,0.0,0.0,,,4.00
011122810C,0.0,0.0,0.0,0.0,,,4.00
011123322C,0.0,0.0,0.0,0.0,,,4.00
011124169C,0.0,0.0,0.0,0.0,,,4.00
011124205C,0.0,0.0,0.0,0.0,,,4.00
011124280C,0.0,0.0,0.0,0.0,,,4.00
011124301C,0.0,0.0,0.0,0.0,,,4.00
011124501C,0.0,0.0,0.0,0.0,,,4.00
011124666C,0.0,0.0,0.0,0.0,,,4.00
011124755C,0.0,0.0,0.0,0.0,,,4.00
011124924C,0.0,0.0,0.0,0.0,,,4.00
011124987C,0.0,0.0,0.0,0.0,,,4.00
011125076C,0.0,0.0,0.0,0.0,,,4.00
011125470C,0.0,0.0,0.0,0.0,,,4.50
011125619C,0.0,0.0,0.0,0.0,,,4.00
011126217C,0.0,0.0,0.0,0.0,,,4.00
011126218C,0.0,0.0,0.0,0.0,,,4.00
011126367C,0.0,0.0,0.0,0.0,,,4.00
011127439C,0.0,0.0,0.0,0.0,,,4.00
011128643C,0.0,0.0,0.0,0.0,,,4.00
011128980C,0.0,0.0,0.0,0.0,,,4.00
011129184C,0.0,0.0,0.0,0.0,,,4.00
011129276C,0.0,0.0,0.0,0.0,,,4.50
011129591C,0.0,0.0,0.0,0.0,,,4.00
011129663C,0.0,0.0,0.0,0.0,,,4.00
011129665C,0.0,0.0,0.0,0.0,,,4.00
011129666C,0.0,0.0,0.0,0.0,,,4.00
011129667C,0.0,0.0,0.0,0.0,,,4.00
011129883C,0.0,0.0,0.0,0.0,,,4.50
011129952C,0.0,0.0,0.0,0.0,,,4.00
011129996C,0.0,0.0,0.0,0.0,,,4.00
011129997C,0.0,0.0,0.0,0.0,,,4.00
011130019C,0.0,0.0,0.0,0.0,,,4.00
011130433C,0.0,0.0,0.0,0.0,,,4.00
011130487C,0.0,0.0,0.0,0.0,,,4.00
011130547C,0.0,0.0,0.0,0.0,,,4.00
011130666C,0.0,0.0,0.0,0.0,,,4.00
011130752C,0.0,0.0,0.0,0.0,,,4.00
011130753C,0.0,0.0,0.0,0.0,,,4.00
011130778C,0.0,0.0,0.0,0.0,,,4.00
011130781C,0.0,0.0,0.0,0.0,,,4.00
011130902C,0.0,0.0,0.0,0.0,,,4.00
011131138C,0.0,0.0,0.0,0.0,,,4.00
011131139C,0.0,0.0,0.0,0.0,,,4.00
011131163C,0.0,0.0,0.0,0.0,,,4.00
011131381C,0.0,0.0,0.0,0.0,,,4.00
011131443C,0.0,0.0,0.0,0.0,,,4.00
011132389C,0.0,0.0,0.0,0.0,,,4.00
011132480C,0.0,0.0,0.0,0.0,,,4.00
011132516C,0.0,0.0,0.0,0.0,,,4.00
011132834C,0.0,0.0,0.0,0.0,,,4.00
011132969C,0.0,0.0,0.0,0.0,,,4.00
011133146C,0.0,0.0,0.0,0.0,,,4.00
011133663C,0.0,0.0,0.0,0.0,,,4.00
011133747C,0.0,0.0,0.0,0.0,,,4.00
011133942C,0.0,0.0,0.0,0.0,,,4.00
011134001C,0.0,0.0,0.0,0.0,,,4.50
011134002C,0.0,0.0,0.0,0.0,,,4.50
011134051C,0.0,0.0,0.0,0.0,,,4.00
011134770C,0.0,0.0,0.0,0.0,,,4.00
011134933C,0.0,0.0,0.0,0.0,,,4.00
011135085C,0.0,0.0,0.0,0.0,,,4.00
011135494C,0.0,0.0,0.0,0.0,,,4.00
011135811C,0.0,0.0,0.0,0.0,,,4.00
011136025C,0.0,0.0,0.0,0.0,,,4.00
011136147C,0.0,0.0,0.0,0.0,,,4.00
011136476C,0.0,0.0,0.0,0.0,,,4.00
011136508C,0.0,0.0,0.0,0.0,,,4.00
011136510C,0.0,0.0,0.0,0.0,,,4.00
011136536C,0.0,0.0,0.0,0.0,,,4.00
011136641C,0.0,0.0,0.0,0.0,,,4.00
011136667C,0.0,0.0,0.0,0.0,,,4.00
011136689C,0.0,0.0,0.0,0.0,,,4.00
011136690C,0.0,0.0,0.0,0.0,,,4.00
011136704C,0.0,0.0,0.0,0.0,,,4.00
011136932C,0.0,0.0,0.0,0.0,,,4.00
011137089C,0.0,0.0,0.0,0.0,,,4.00
011137432C,0.0,0.0,0.0,0.0,,,4.50
011137567C,0.0,0.0,0.0,0.0,,,4.00
011137768C,0.0,0.0,0.0,0.0,,,4.00
011137858C,0.0,0.0,0.0,0.0,,,4.00
011137922C,0.0,0.0,0.0,0.0,,,4.00
011138044C,0.0,0.0,0.0,0.0,,,4.50
011138126C,0.0,0.0,0.0,0.0,,,4.00
011138259C,0.0,0.0,0.0,0.0,,,4.00
011138486C,0.0,0.0,0.0,0.0,,,4.00
011138599C,0.0,0.0,0.0,0.0,,,4.00
011138666C,0.0,0.0,0.0,0.0,,,4.00
011138880C,0.0,0.0,0.0,0.0,,,4.00
011138884C,0.0,0.0,0.0,0.0,,,4.00
011139002C,0.0,0.0,0.0,0.0,,,4.00
011139254C,0.0,0.0,0.0,0.0,,,4.00
011139256C,0.0,0.0,0.0,0.0,,,4.00
011139272C,0.0,0.0,0.0,0.0,,,4.00
