policy_number,claim_activity_present_flag,likely_payee_candidates,beneficiary_candidates,payee_candidates,owner_candidates,trustee_candidates,relationship_resolution_priority,fallback_strategy_candidate
9011193836,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:710778,PE:710778,PO:595246,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011193872,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:711790|B2:711789,PE:711790,PO:595251,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011194064,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:711427|B1:711428,PE:701923|PE:711427|PE:711428,PO:595266,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011194070,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:711505,PE:711506,PO:236141,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011194111,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:710828,PE:710828,PO:595276,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011194161,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:683227|B2:688959,PE:683227|PE:705372,PO:206804,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011194208,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:606903|B2:701271,PE:595296|PE:606903,PO:595296,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011194225,Y,PE:Payee|PO:Policyowner|AS:Assignee|IN:Insured,,PE:706473,PO:236304,,PE|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011194273,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:708490,PE:708490,PO:595312,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011194381,Y,PO:Policyowner|IN:Insured,,,PO:592944,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9011194436,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:706488|B2:706554|B2:706555|B2:706556|B2:706557,PE:706488,PO:231126,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011194498,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595354,PO:595354,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011194499,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:712375,PE:712375,PO:595355,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011194542,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:711611|B1:711612|B1:711613,PE:711611|PE:711612|PE:711613,PO:236630,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011194617,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:704988,PE:704988,PO:595371,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011194618,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:704988,PE:704988,PO:595371,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011194622,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:711294|B1:711323|B1:711324|B1:711325,PE:595372,PO:595372,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011194623,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595372,PO:595372,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011194626,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:607215,PO:607215,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011194729,Y,B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:709450|B2:704374|B2:709451,,PO:595397,,B1|PO|B2|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9011194751,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:712231|B1:712232,PE:712231|PE:712232,PO:595405,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011194752,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:706974,PE:706974|PE:708868,PO:595406,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011194768,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:695250|B2:708451|B2:708452,PE:595412|PE:695250,PO:595412,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011194799,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:712628,PE:712628,PO:595415,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011195087,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:705257|B2:705258,PE:705257,PO:593226,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011195093,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:710599,PE:710600,PO:595455,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011195139,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:595464,PE:595464,PO:595464,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011195144,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:689946,PO:595465,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011195201,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:707390|B2:709642,PE:707390,PO:707390,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011195295,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:708365,PE:708365,PO:595486,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011195296,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:685807|B2:685808,PE:685807,PO:595487,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011195437,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595518,PO:595518,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011195486,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:709030,PE:709031,PO:595520,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011195533,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:230300,PO:230300,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011195567,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:713221,PO:595531,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011195589,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:708820,PE:705797|PE:708820,PO:237120,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011195599,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:710225|B1:710226,PE:710227,PO:595536,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011195601,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595538,PO:595538,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011195602,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595539,PO:595539,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011195642,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:710881,PE:710881,PO:595541,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011195673,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:713514,PE:713514,PO:595545,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011195829,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595559,PO:595559,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011195913,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:606755,PE:606755,PO:591433,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011195919,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:712447|B2:712448|B2:712449,PE:712447,PO:237210,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011196111,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:711603|B2:711604,PE:711603,PO:415076,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011196134,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:703602|B1:703603|B1:703604,PE:703602|PE:703603|PE:703604,PO:703602,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011196168,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595658,PO:595658,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011196182,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:712460,PE:712460,PO:595661,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011196281,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:689833|B2:689834|B2:689835,PE:595675,PO:595675,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011196296,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595678,PO:595678,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011196297,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595678,PO:595678,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011196444,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595690,PO:595690,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011196445,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595692,PO:595692,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011196513,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:238575|B2:690263,PE:241131,PO:241131,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011196521,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:707429|B2:707430,PE:707429,PO:232370,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011196569,Y,PE:Payee|PO:Policyowner|AS:Assignee|IN:Insured,,PE:698762,PO:595720,,PE|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011196570,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:595722|B2:711995,PE:595722,PO:595722,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011196571,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595722,PO:595722,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011196775,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:711408|B2:711409,PE:711408,PO:595742,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011196777,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595745,PO:595745,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011196778,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595745,PO:595745,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011196779,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595745,PO:595745,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011196821,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:606726,PO:606726,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011196852,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:694828,PE:595765|PE:694828,PO:595765,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011196869,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595776,PO:595776,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011196903,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595782,PO:595782,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011197039,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:671221,PE:671221,PO:595809,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011197062,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|AS:Assignee|IN:Insured,B1:238751|B2:696382,PE:710108,PO:237611,,PE|B1|PO|B2|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011197220,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595823,PO:595823,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011197222,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:709599,PE:670456|PE:709599,PO:595824,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011197244,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595826,PO:595826,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011197288,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:641916|B1:641924,PE:595829,PO:595829,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011197492,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:688194|B2:703905,PE:688194,PO:595854,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011197533,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:708403,PE:708403,PO:240973,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011197559,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:688300,PE:688300,PO:595860,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011197578,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:711476,PE:711476,PO:595867,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011197647,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595876,PO:595876,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011197709,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:709950|B1:709951|B1:709952|B1:709953|B1:709954,PE:709950|PE:709951|PE:709952|PE:709953|PE:709954,PO:595879,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011197712,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595880,PO:595880,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011197713,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595880,PO:595880,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011197714,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595880,PO:595880,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011197715,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:595880|B1:710644,PE:595880|PE:710643,PO:595880,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011197716,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595880,PO:595880,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011197743,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:712856|B1:712857|B1:712858,PE:595900,PO:595900,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198043,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:595925|B2:693853,PE:595925,PO:595925,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011198073,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:411441,PO:411441,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198246,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:687391|B2:687392,PE:595942,PO:595942,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011198305,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595949,PO:595949,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198306,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595949,PO:595949,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198344,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:711052|B1:711053,PE:711052|PE:711053,PO:45885,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198366,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:696387|B1:696389|B1:705784,PE:696387|PE:696389|PE:705784,PO:595954,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198370,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:595958,PO:595958,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198532,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:712238,PE:595975|PE:712238,PO:595975,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198534,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:712629,PE:712629,PO:238314,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198540,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:711751,PE:711752,PO:595979,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011198734,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:712716,PE:712716,PO:596006,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198765,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596008,PO:596008,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198799,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596015,PO:596015,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198806,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:689811,PE:689811,PO:596016,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198845,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596028,PO:596028,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198871,Y,PO:Policyowner|IN:Insured,,,PO:596035,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9011198926,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596039,PO:596039,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198951,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596041,PO:596041,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011198997,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596045,PO:596045,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011199046,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:237210,PE:237210,PO:238502,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011199527,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:709808,PE:596099|PE:709808,PO:596099,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011199549,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:689150,PE:689150,PO:689150,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011199612,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:596110|B2:697398,PE:596110,PO:596110,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011199632,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:711471|B1:711472,PE:711471|PE:711472,PO:596111,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011199709,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596123,PO:596123,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011199710,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596124,PO:596124,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011199782,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596131,PO:596131,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011199974,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596147,PO:596147,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011200008,Y,PO:Policyowner|IN:Insured,,,PO:328114,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9011200012,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:710717|B2:710718,PE:710717,PO:30519,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011200196,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596162|PE:712376,PO:596162,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011200251,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:634756,PE:634756,PO:596166,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011200500,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:711135,PE:711135,PO:596184,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011200570,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:406011,PO:406011,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011200672,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596202,PO:596202,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011200673,Y,PO:Policyowner|IN:Insured,,,PO:596204,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9011200872,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596215,PO:596215,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011201212,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:709727,PE:709727|PE:709753,PO:596230,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011201312,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:709857,PE:709857|PE:709858,PO:596237,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011201621,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:596257,PE:596257,PO:596258,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011201656,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:669701|B2:669702,PE:669701,PO:596266,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
9011201896,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:713206|B1:713207,PE:713206|PE:713207,PO:596277,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011201953,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:705399|B1:705400|B1:705401|B1:705402,PE:592864,PO:592864,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011202182,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:596342,PE:596342,PO:330494,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011202381,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:710265|B1:710266,PE:596305|PE:710265|PE:710266,PO:596305,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011202724,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596328,PO:596328,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011202750,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:711572,PE:711572,PO:596330,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011202767,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596333,PO:596333,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011203001,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596342,PO:596342,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011203122,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:713217,PE:713217,PO:596345,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011203311,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|AS:Assignee|IN:Insured,B1:701167|B2:701168,PE:708785,PO:596358,,PE|B1|PO|B2|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011203371,Y,PO:Policyowner|IN:Insured,,,PO:596361,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9011203455,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596372,PO:596372,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011203456,Y,PE:Payee|PO:Policyowner|IN:Insured,,PE:596372,PO:596372,,PE|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011203598,Y,PO:Policyowner|IN:Insured,,,PO:596392,,PO|IN,PRELSA_FALLBACK_NO_EXPLICIT_PAYEE
9011203904,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|AS:Assignee|IN:Insured,B1:700849|B2:700850,PE:689793,PO:239518,,PE|B1|PO|B2|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011204042,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|IN:Insured,B1:711046|B1:711047|B1:711048|B1:711049,PE:711046|PE:711047|PE:711048|PE:711049,PO:240870,,PE|B1|PO|IN,EXPLICIT_PAYEE_AVAILABLE
9011204292,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|AS:Assignee|IN:Insured,B1:711265,PE:711265|PE:712650,PO:596462,,PE|B1|PO|AS|IN,EXPLICIT_PAYEE_AVAILABLE
9011204579,Y,PE:Payee|B1:Beneficiary Primary|PO:Policyowner|B2:Beneficiary Secondary|IN:Insured,B1:698880|B2:698881|B2:698882,PE:596495,PO:596495,,PE|B1|PO|B2|IN,EXPLICIT_PAYEE_AVAILABLE
