reconstructed_claim_id,gross_benefit_amount,interest_amount,loan_offsets,withholding_amount,surrender_charges,payout_amount,unidentified_amount,missing_component_candidates,suspected_unlinked_transactions,balancing_status
RC-9010917600-1-SURRENDER_CLAIM-C1-20190718,0.0,2.22,2.22,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010917601-1-DISBURSEMENT_CLAIM-C0-20200211,0.0,0.0,0.0,0.0,0.0,33.7,33.7,0567|1900|PAYOUT_ONLY_ROLLUP,,MINOR_VARIANCE
RC-9010917602-1-DISBURSEMENT_CLAIM-C0-20250115,0.0,0.0,0.0,0.0,0.0,9.12,9.12,0567|1900|PAYOUT_ONLY_ROLLUP,,MINOR_VARIANCE
RC-9010919258-1-DEATH_CLAIM-C0-20190920,49114.76,690.53,0.0,0.0,0.0,50162.56,50519.83,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010919431-1-DEATH_CLAIM-C0-20210704,6746.94,0.0,0.0,0.0,0.0,6746.94,6746.94,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010919431-2-SURRENDER_CLAIM-C0-20180908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010919431-2-SURRENDER_CLAIM-C1-20190908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010919431-2-SURRENDER_CLAIM-C2-20200908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010920186-1-SURRENDER_CLAIM-C0-20180102,0.0,2946.05,2946.05,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C1-20190108,0.0,728.52,728.52,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C10-20211114,0.0,566.88,566.88,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C11-20220814,0.0,1105.79,1105.79,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C12-20221207,0.0,1364.4,1364.4,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C13-20230405,0.0,939.97,939.97,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C14-20231102,0.0,1070.24,1070.24,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C15-20240305,0.0,669.64,669.64,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C16-20240814,0.0,367.37,367.37,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C2-20190422,0.0,205.26,205.26,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C3-20190710,0.0,2827.05,2827.05,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C4-20200508,0.0,181.58,181.58,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C5-20200814,0.0,356.34,356.34,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C6-20201023,0.0,1118.64,1118.64,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C7-20210127,0.0,390.45,390.45,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C8-20210503,0.0,200.75,200.75,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920186-1-SURRENDER_CLAIM-C9-20210814,0.0,374.35,374.35,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920784-2-SURRENDER_CLAIM-C0-20190911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010920785-2-SURRENDER_CLAIM-C0-20190718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010920793-1-DEATH_CLAIM-C0-20250929,10363.74,0.0,0.0,0.0,0.0,10363.74,10363.74,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010920798-1-DEATH_CLAIM-C0-20250328,38166.91,0.0,0.0,0.0,0.0,38199.05,38231.19,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9010924474-1-DEATH_CLAIM-C0-20250929,17694.15,0.0,0.0,0.0,0.0,17694.15,17694.15,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010924475-1-DEATH_CLAIM-C0-20190903,5836.76,0.0,0.0,0.0,0.0,5836.76,5836.76,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010924513-2-SURRENDER_CLAIM-C0-20180828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010924513-2-SURRENDER_CLAIM-C1-20190828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010924513-2-SURRENDER_CLAIM-C2-20200828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010924513-2-SURRENDER_CLAIM-C3-20210828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010924513-2-SURRENDER_CLAIM-C4-20220828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010924513-2-SURRENDER_CLAIM-C5-20230828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010924513-2-SURRENDER_CLAIM-C6-20240828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010924513-2-SURRENDER_CLAIM-C7-20250828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010924660-1-SURRENDER_CLAIM-C0-20180829,0.0,630.15,630.15,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010924660-1-SURRENDER_CLAIM-C1-20190828,0.0,633.48,633.48,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010924660-1-SURRENDER_CLAIM-C2-20200831,0.0,626.63,626.63,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010924660-1-SURRENDER_CLAIM-C3-20210824,0.0,646.94,646.94,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010924660-1-SURRENDER_CLAIM-C4-20220829,0.0,629.87,629.87,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010924660-1-SURRENDER_CLAIM-C5-20230829,0.0,629.81,629.81,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010924660-1-SURRENDER_CLAIM-C6-20240904,0.0,1915.95,1915.95,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010924660-1-SURRENDER_CLAIM-C7-20250829,0.0,629.83,629.83,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010926347-2-SURRENDER_CLAIM-C0-20180213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010926348-2-SURRENDER_CLAIM-C0-20180213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010926357-2-SURRENDER_CLAIM-C0-20180906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010926357-2-SURRENDER_CLAIM-C1-20190906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010926357-2-SURRENDER_CLAIM-C2-20200906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010926357-2-SURRENDER_CLAIM-C3-20210906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010926357-2-SURRENDER_CLAIM-C4-20220906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010926357-2-SURRENDER_CLAIM-C5-20230906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010926357-2-SURRENDER_CLAIM-C6-20240906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010926357-2-SURRENDER_CLAIM-C7-20250906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010927421-1-DISBURSEMENT_CLAIM-C0-20230523,0.0,0.0,0.0,0.0,0.0,69.43,69.43,0567|1900|PAYOUT_ONLY_ROLLUP,,MINOR_VARIANCE
RC-9010927421-1-SURRENDER_CLAIM-C0-20180420,0.0,32581.27,32581.27,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010927552-2-SURRENDER_CLAIM-C0-20210920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010927885-1-DEATH_CLAIM-C0-20210608,25000.0,0.0,0.0,0.0,0.0,25584.06,26168.12,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010927989-4-SURRENDER_CLAIM-C0-20180910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010927989-4-SURRENDER_CLAIM-C1-20190910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010927989-4-SURRENDER_CLAIM-C2-20200910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010927989-4-SURRENDER_CLAIM-C3-20210910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010927989-4-SURRENDER_CLAIM-C4-20220910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010927989-4-SURRENDER_CLAIM-C5-20230910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010927989-4-SURRENDER_CLAIM-C6-20240910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010927989-4-SURRENDER_CLAIM-C7-20250910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010928261-1-DISBURSEMENT_CLAIM-C0-20180703,0.0,0.0,0.0,0.0,0.0,363.33,363.33,0567|1900|PAYOUT_ONLY_ROLLUP,,UNBALANCED
RC-9010928261-2-SURRENDER_CLAIM-C0-20171005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010928261-2-SURRENDER_CLAIM-C1-20181005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010928261-2-SURRENDER_CLAIM-C2-20191005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010928261-2-SURRENDER_CLAIM-C3-20201005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010928261-2-SURRENDER_CLAIM-C4-20211005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010928261-2-SURRENDER_CLAIM-C5-20221005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010928261-2-SURRENDER_CLAIM-C6-20231005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010928261-2-SURRENDER_CLAIM-C7-20241005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010928261-2-SURRENDER_CLAIM-C8-20250321,0.0,0.0,0.0,0.0,1597.07,0.0,1597.07,0090|0411|0412|0561|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010928491-1-DISBURSEMENT_CLAIM-C0-20200108,0.0,0.0,0.0,0.0,0.0,7.2,7.2,0567|1900|PAYOUT_ONLY_ROLLUP,,MINOR_VARIANCE
RC-9010928491-1-DISBURSEMENT_CLAIM-C1-20200825,0.0,0.0,0.0,0.0,0.0,7.2,7.2,0567|1900|PAYOUT_ONLY_ROLLUP,,MINOR_VARIANCE
RC-9010928495-1-DEATH_CLAIM-C0-20241003,22583.37,225.92,0.0,0.0,0.0,21325.7,22809.29,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010928495-1-SURRENDER_CLAIM-C0-20171201,0.0,4389.45,5442.45,0.0,0.0,0.0,1053.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010928495-1-SURRENDER_CLAIM-C1-20241001,0.0,236.39,236.39,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928497-1-DISBURSEMENT_CLAIM-C0-20190115,0.0,0.0,0.0,0.0,0.0,8.22,8.22,0567|1900|PAYOUT_ONLY_ROLLUP,,MINOR_VARIANCE
RC-9010928497-1-SURRENDER_CLAIM-C0-20180501,0.0,209.98,209.98,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928497-3-SURRENDER_CLAIM-C0-20180501,0.0,0.0,0.0,0.0,4656.35,0.0,4656.35,0090|0411|0412|0561|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010928498-1-SURRENDER_CLAIM-C0-20180302,0.0,1845.82,1845.82,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928498-1-SURRENDER_CLAIM-C1-20180829,0.0,5373.7,5373.7,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928498-1-SURRENDER_CLAIM-C2-20190710,0.0,28642.39,28642.39,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928498-1-SURRENDER_CLAIM-C3-20240201,0.0,5518.95,5518.95,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928498-1-SURRENDER_CLAIM-C4-20250202,0.0,6521.1,6521.1,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928507-1-SURRENDER_CLAIM-C0-20181001,0.0,353.23,353.23,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928507-1-SURRENDER_CLAIM-C1-20181206,0.0,563.05,563.05,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928507-1-SURRENDER_CLAIM-C2-20191001,0.0,987.11,987.11,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928507-1-SURRENDER_CLAIM-C3-20201001,0.0,983.94,983.94,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928507-1-SURRENDER_CLAIM-C4-20211001,0.0,355.86,355.86,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928507-1-SURRENDER_CLAIM-C5-20221001,0.0,384.3,384.3,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928507-1-SURRENDER_CLAIM-C6-20221202,0.0,619.02,619.02,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928507-1-SURRENDER_CLAIM-C7-20231001,0.0,384.7,384.7,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928507-1-SURRENDER_CLAIM-C8-20241001,0.0,1181.41,1181.41,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928507-1-SURRENDER_CLAIM-C9-20251001,0.0,415.55,415.55,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928775-1-SURRENDER_CLAIM-C0-20180104,0.0,24728.84,24728.84,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928775-1-SURRENDER_CLAIM-C1-20200831,0.0,25216.91,25216.91,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010928775-1-SURRENDER_CLAIM-C2-20221005,0.0,49322.65,49322.65,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010929235-1-DEATH_CLAIM-C0-20181001,4236.96,0.0,0.0,0.0,0.0,6453.56,6453.56,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010929367-1-DEATH_CLAIM-C0-20190622,25000.0,0.0,0.0,0.0,0.0,25033.73,25067.46,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9010929794-1-DEATH_CLAIM-C0-20220828,5397.31,0.0,0.0,0.0,0.0,5406.39,5415.47,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9010929982-1-DEATH_CLAIM-C0-20220728,3865.32,6.93,0.0,0.0,0.0,3872.25,3872.25,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010930278-1-DISBURSEMENT_CLAIM-C0-20200915,0.0,0.0,0.0,0.0,0.0,11162.38,11162.38,0567|1900|PAYOUT_ONLY_ROLLUP,,UNBALANCED
RC-9010933370-1-DEATH_CLAIM-C0-20240629,19216.77,0.0,0.0,0.0,0.0,19216.77,19216.77,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010933488-1-SURRENDER_CLAIM-C0-20181005,0.0,424.02,424.02,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010933488-1-SURRENDER_CLAIM-C1-20191005,0.0,423.41,423.41,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010933488-1-SURRENDER_CLAIM-C2-20201005,0.0,419.69,419.69,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010933488-1-SURRENDER_CLAIM-C3-20211005,0.0,424.61,424.61,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010933488-1-SURRENDER_CLAIM-C4-20221005,0.0,422.43,422.43,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010933488-1-SURRENDER_CLAIM-C5-20231005,0.0,422.63,422.63,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010933488-1-SURRENDER_CLAIM-C6-20241005,0.0,421.25,421.25,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010933488-1-SURRENDER_CLAIM-C7-20251005,0.0,426.15,426.15,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010935366-1-DEATH_CLAIM-C0-20200223,30000.0,0.0,0.0,0.0,0.0,30086.17,30172.34,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9010935469-1-DEATH_CLAIM-C0-20230926,16757.79,64.31,0.0,0.0,0.0,16822.1,16822.1,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010935470-1-DEATH_CLAIM-C0-20180119,13345.42,41.57,0.0,0.0,0.0,13386.99,13386.99,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010936183-1-DEATH_CLAIM-C0-20211031,10129.66,0.0,0.0,0.0,0.0,10330.57,10531.48,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010936381-1-DEATH_CLAIM-C0-20190908,10080.36,0.0,0.0,0.0,0.0,10083.45,10086.54,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9010936713-1-DEATH_CLAIM-C0-20200103,10956.01,0.0,0.0,0.0,0.0,0.0,11280.45,0094|0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010936713-1-DEATH_CLAIM-C1-20210414,0.0,44.19,0.0,0.0,0.0,16721.52,16721.52,0038|0411|0412|0530|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010936713-1-DISBURSEMENT_CLAIM-C0-20210209,0.0,0.0,0.0,0.0,0.0,5559.12,5559.12,0567|1900|PAYOUT_ONLY_ROLLUP,,UNBALANCED
RC-9010937087-1-SURRENDER_CLAIM-C0-20181017,0.0,51.89,51.89,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010937087-1-SURRENDER_CLAIM-C1-20191017,0.0,162.53,162.53,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010937087-1-SURRENDER_CLAIM-C2-20201017,0.0,163.4,163.4,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010937087-1-SURRENDER_CLAIM-C3-20211017,0.0,163.69,163.69,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010937087-1-SURRENDER_CLAIM-C4-20221012,0.0,53.33,53.33,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010937087-1-SURRENDER_CLAIM-C5-20231016,0.0,52.18,52.18,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
