COVERAGE_ID,SEQ   ,SEGT_FLAG,SEGT_ID   ,COVR_KEY0                     
826        ,    24,N        ,          ,0x3832362020202020202030303234
826        ,    25,N        ,          ,0x3832362020202020202030303235
826        ,    26,N        ,          ,0x3832362020202020202030303236
826        ,    27,N        ,          ,0x3832362020202020202030303237
826        ,    28,N        ,          ,0x3832362020202020202030303238
826        ,    29,N        ,          ,0x3832362020202020202030303239
826        ,    30,N        ,          ,0x3832362020202020202030303330
826        ,    31,N        ,          ,0x3832362020202020202030303331
826        ,    32,N        ,          ,0x3832362020202020202030303332
826        ,    33,N        ,          ,0x3832362020202020202030303333
826        ,    34,N        ,          ,0x3832362020202020202030303334
826        ,    35,N        ,          ,0x3832362020202020202030303335
826        ,    36,N        ,          ,0x3832362020202020202030303336
826        ,    37,N        ,          ,0x3832362020202020202030303337
826        ,    38,N        ,          ,0x3832362020202020202030303338
826        ,    39,N        ,          ,0x3832362020202020202030303339
826        ,    40,N        ,          ,0x3832362020202020202030303430
826        ,    41,N        ,          ,0x3832362020202020202030303431
826        ,    42,N        ,          ,0x3832362020202020202030303432
826        ,    43,N        ,          ,0x3832362020202020202030303433
826        ,    44,N        ,          ,0x3832362020202020202030303434
826        ,    45,N        ,          ,0x3832362020202020202030303435
826        ,    46,N        ,          ,0x3832362020202020202030303436
826        ,    47,N        ,          ,0x3832362020202020202030303437
826        ,    48,N        ,          ,0x3832362020202020202030303438
826        ,    49,N        ,          ,0x3832362020202020202030303439
826        ,    50,N        ,          ,0x3832362020202020202030303530
826        ,    51,N        ,          ,0x3832362020202020202030303531
826        ,    52,N        ,          ,0x3832362020202020202030303532
826        ,    53,N        ,          ,0x3832362020202020202030303533
826        ,    54,N        ,          ,0x3832362020202020202030303534
826        ,    55,N        ,          ,0x3832362020202020202030303535
826        ,    56,N        ,          ,0x3832362020202020202030303536
828        ,     1,Y        ,828       ,0x3832382020202020202030303031
828        ,     2,N        ,          ,0x3832382020202020202030303032
828        ,     3,N        ,          ,0x3832382020202020202030303033
828        ,     4,N        ,          ,0x3832382020202020202030303034
828        ,     5,N        ,          ,0x3832382020202020202030303035
828        ,     6,N        ,          ,0x3832382020202020202030303036
828        ,     7,N        ,          ,0x3832382020202020202030303037
828        ,     8,N        ,          ,0x3832382020202020202030303038
828        ,     9,N        ,          ,0x3832382020202020202030303039
828        ,    10,N        ,          ,0x3832382020202020202030303130
828        ,    11,N        ,          ,0x3832382020202020202030303131
828        ,    12,Y        ,828       ,0x3832382020202020202030303132
828        ,    13,Y        ,828       ,0x3832382020202020202030303133
828        ,    14,N        ,          ,0x3832382020202020202030303134
828        ,    15,N        ,          ,0x3832382020202020202030303135
828        ,    16,N        ,          ,0x3832382020202020202030303136
828        ,    17,N        ,          ,0x3832382020202020202030303137
828        ,    18,N        ,          ,0x3832382020202020202030303138
828        ,    19,Y        ,BASE      ,0x3832382020202020202030303139
828        ,    20,N        ,          ,0x3832382020202020202030303230
828        ,    21,N        ,          ,0x3832382020202020202030303231
828        ,    22,N        ,          ,0x3832382020202020202030303232
828        ,    23,N        ,          ,0x3832382020202020202030303233
828        ,    24,N        ,          ,0x3832382020202020202030303234
828        ,    25,N        ,          ,0x3832382020202020202030303235
828        ,    26,N        ,          ,0x3832382020202020202030303236
828        ,    27,N        ,          ,0x3832382020202020202030303237
828        ,    28,N        ,          ,0x3832382020202020202030303238
828        ,    29,N        ,          ,0x3832382020202020202030303239
828        ,    30,N        ,          ,0x3832382020202020202030303330
828        ,    31,N        ,          ,0x3832382020202020202030303331
828        ,    32,N        ,          ,0x3832382020202020202030303332
828        ,    33,N        ,          ,0x3832382020202020202030303333
828        ,    34,N        ,          ,0x3832382020202020202030303334
828        ,    35,N        ,          ,0x3832382020202020202030303335
828        ,    36,N        ,          ,0x3832382020202020202030303336
828        ,    37,N        ,          ,0x3832382020202020202030303337
828        ,    38,N        ,          ,0x3832382020202020202030303338
828        ,    39,N        ,          ,0x3832382020202020202030303339
828        ,    40,N        ,          ,0x3832382020202020202030303430
828        ,    41,N        ,          ,0x3832382020202020202030303431
828        ,    42,N        ,          ,0x3832382020202020202030303432
828        ,    43,N        ,          ,0x3832382020202020202030303433
828        ,    44,N        ,          ,0x3832382020202020202030303434
828        ,    45,N        ,          ,0x3832382020202020202030303435
828        ,    46,N        ,          ,0x3832382020202020202030303436
828        ,    47,N        ,          ,0x3832382020202020202030303437
828        ,    48,N        ,          ,0x3832382020202020202030303438
828        ,    49,N        ,          ,0x3832382020202020202030303439
828        ,    50,N        ,          ,0x3832382020202020202030303530
828        ,    51,N        ,          ,0x3832382020202020202030303531
828        ,    52,N        ,          ,0x3832382020202020202030303532
828        ,    53,N        ,          ,0x3832382020202020202030303533
828        ,    54,N        ,          ,0x3832382020202020202030303534
828        ,    55,N        ,          ,0x3832382020202020202030303535
828        ,    56,N        ,          ,0x3832382020202020202030303536
8286 GI 1  ,     1,Y        ,8286 GI   ,0x3832383620474920312030303031
8286 GI 1  ,     2,N        ,          ,0x3832383620474920312030303032
8286 GI 1  ,     3,N        ,          ,0x3832383620474920312030303033
8286 GI 1  ,     4,N        ,          ,0x3832383620474920312030303034
8286 GI 1  ,     5,N        ,          ,0x3832383620474920312030303035
8286 GI 1  ,     6,N        ,          ,0x3832383620474920312030303036
8286 GI 1  ,     7,Y        ,ZERO      ,0x3832383620474920312030303037
8286 GI 1  ,     8,N        ,          ,0x3832383620474920312030303038
8286 GI 1  ,     9,N        ,          ,0x3832383620474920312030303039
8286 GI 1  ,    10,N        ,          ,0x3832383620474920312030303130
8286 GI 1  ,    11,N        ,          ,0x3832383620474920312030303131
8286 GI 1  ,    12,N        ,          ,0x3832383620474920312030303132
8286 GI 1  ,    13,N        ,          ,0x3832383620474920312030303133
8286 GI 1  ,    14,N        ,          ,0x3832383620474920312030303134
8286 GI 1  ,    15,N        ,          ,0x3832383620474920312030303135
8286 GI 1  ,    16,N        ,          ,0x3832383620474920312030303136
8286 GI 1  ,    17,N        ,          ,0x3832383620474920312030303137
8286 GI 1  ,    18,Y        ,8286 GI   ,0x3832383620474920312030303138
8286 GI 1  ,    19,Y        ,IB2       ,0x3832383620474920312030303139
8286 GI 1  ,    20,N        ,          ,0x3832383620474920312030303230
8286 GI 1  ,    21,N        ,          ,0x3832383620474920312030303231
8286 GI 1  ,    22,N        ,          ,0x3832383620474920312030303232
8286 GI 1  ,    23,N        ,          ,0x3832383620474920312030303233
8286 GI 1  ,    24,N        ,          ,0x3832383620474920312030303234
8286 GI 1  ,    25,N        ,          ,0x3832383620474920312030303235
8286 GI 1  ,    26,N        ,          ,0x3832383620474920312030303236
8286 GI 1  ,    27,N        ,          ,0x3832383620474920312030303237
8286 GI 1  ,    28,N        ,          ,0x3832383620474920312030303238
8286 GI 1  ,    29,N        ,          ,0x3832383620474920312030303239
8286 GI 1  ,    30,N        ,          ,0x3832383620474920312030303330
8286 GI 1  ,    31,N        ,          ,0x3832383620474920312030303331
8286 GI 1  ,    32,N        ,          ,0x3832383620474920312030303332
8286 GI 1  ,    33,N        ,          ,0x3832383620474920312030303333
8286 GI 1  ,    34,N        ,          ,0x3832383620474920312030303334
8286 GI 1  ,    35,N        ,          ,0x3832383620474920312030303335
8286 GI 1  ,    36,N        ,          ,0x3832383620474920312030303336
8286 GI 1  ,    37,N        ,          ,0x3832383620474920312030303337
8286 GI 1  ,    38,N        ,          ,0x3832383620474920312030303338
8286 GI 1  ,    39,N        ,          ,0x3832383620474920312030303339
8286 GI 1  ,    40,N        ,          ,0x3832383620474920312030303430
8286 GI 1  ,    41,N        ,          ,0x3832383620474920312030303431
8286 GI 1  ,    42,N        ,          ,0x3832383620474920312030303432
8286 GI 1  ,    43,N        ,          ,0x3832383620474920312030303433
8286 GI 1  ,    44,N        ,          ,0x3832383620474920312030303434
8286 GI 1  ,    45,N        ,          ,0x3832383620474920312030303435
8286 GI 1  ,    46,N        ,          ,0x3832383620474920312030303436
8286 GI 1  ,    47,N        ,          ,0x3832383620474920312030303437
8286 GI 1  ,    48,N        ,          ,0x3832383620474920312030303438
8286 GI 1  ,    49,N        ,          ,0x3832383620474920312030303439
8286 GI 1  ,    50,N        ,          ,0x3832383620474920312030303530
8286 GI 1  ,    51,N        ,          ,0x3832383620474920312030303531
8286 GI 1  ,    52,N        ,          ,0x3832383620474920312030303532
8286 GI 1  ,    53,N        ,          ,0x3832383620474920312030303533
8286 GI 1  ,    54,N        ,          ,0x3832383620474920312030303534
8286 GI 1  ,    55,N        ,          ,0x3832383620474920312030303535
8286 GI 1  ,    56,N        ,          ,0x3832383620474920312030303536
8286 GI 2+ ,     1,Y        ,8286 GI 2+,0x3832383620474920322B30303031
8286 GI 2+ ,     2,N        ,          ,0x3832383620474920322B30303032
8286 GI 2+ ,     3,N        ,          ,0x3832383620474920322B30303033
8286 GI 2+ ,     4,N        ,          ,0x3832383620474920322B30303034
8286 GI 2+ ,     5,N        ,          ,0x3832383620474920322B30303035
8286 GI 2+ ,     6,N        ,          ,0x3832383620474920322B30303036
8286 GI 2+ ,     7,Y        ,ZERO      ,0x3832383620474920322B30303037
8286 GI 2+ ,     8,N        ,          ,0x3832383620474920322B30303038
8286 GI 2+ ,     9,N        ,          ,0x3832383620474920322B30303039
8286 GI 2+ ,    10,N        ,          ,0x3832383620474920322B30303130
8286 GI 2+ ,    11,N        ,          ,0x3832383620474920322B30303131
8286 GI 2+ ,    12,N        ,          ,0x3832383620474920322B30303132
8286 GI 2+ ,    13,N        ,          ,0x3832383620474920322B30303133
8286 GI 2+ ,    14,N        ,          ,0x3832383620474920322B30303134
8286 GI 2+ ,    15,N        ,          ,0x3832383620474920322B30303135
8286 GI 2+ ,    16,N        ,          ,0x3832383620474920322B30303136
8286 GI 2+ ,    17,N        ,          ,0x3832383620474920322B30303137
8286 GI 2+ ,    18,Y        ,8286 GI   ,0x3832383620474920322B30303138
8286 GI 2+ ,    19,Y        ,IB2       ,0x3832383620474920322B30303139
8286 GI 2+ ,    20,N        ,          ,0x3832383620474920322B30303230
8286 GI 2+ ,    21,N        ,          ,0x3832383620474920322B30303231
8286 GI 2+ ,    22,N        ,          ,0x3832383620474920322B30303232
8286 GI 2+ ,    23,N        ,          ,0x3832383620474920322B30303233
8286 GI 2+ ,    24,N        ,          ,0x3832383620474920322B30303234
8286 GI 2+ ,    25,N        ,          ,0x3832383620474920322B30303235
8286 GI 2+ ,    26,N        ,          ,0x3832383620474920322B30303236
8286 GI 2+ ,    27,N        ,          ,0x3832383620474920322B30303237
8286 GI 2+ ,    28,N        ,          ,0x3832383620474920322B30303238
8286 GI 2+ ,    29,N        ,          ,0x3832383620474920322B30303239
8286 GI 2+ ,    30,N        ,          ,0x3832383620474920322B30303330
8286 GI 2+ ,    31,N        ,          ,0x3832383620474920322B30303331
8286 GI 2+ ,    32,N        ,          ,0x3832383620474920322B30303332
8286 GI 2+ ,    33,N        ,          ,0x3832383620474920322B30303333
8286 GI 2+ ,    34,N        ,          ,0x3832383620474920322B30303334
8286 GI 2+ ,    35,N        ,          ,0x3832383620474920322B30303335
8286 GI 2+ ,    36,N        ,          ,0x3832383620474920322B30303336
8286 GI 2+ ,    37,N        ,          ,0x3832383620474920322B30303337
8286 GI 2+ ,    38,N        ,          ,0x3832383620474920322B30303338
8286 GI 2+ ,    39,N        ,          ,0x3832383620474920322B30303339
8286 GI 2+ ,    40,N        ,          ,0x3832383620474920322B30303430
8286 GI 2+ ,    41,N        ,          ,0x3832383620474920322B30303431
8286 GI 2+ ,    42,N        ,          ,0x3832383620474920322B30303432
8286 GI 2+ ,    43,N        ,          ,0x3832383620474920322B30303433
8286 GI 2+ ,    44,N        ,          ,0x3832383620474920322B30303434
8286 GI 2+ ,    45,N        ,          ,0x3832383620474920322B30303435
8286 GI 2+ ,    46,N        ,          ,0x3832383620474920322B30303436
8286 GI 2+ ,    47,N        ,          ,0x3832383620474920322B30303437
8286 GI 2+ ,    48,N        ,          ,0x3832383620474920322B30303438
8286 GI 2+ ,    49,N        ,          ,0x3832383620474920322B30303439
