audit_timestamp,reconstructed_claim_id,derivation_candidate_id,enhanced_settlement_group_id,claim_family,applied_balancing_profile,revised_balancing_status,revised_balancing_difference,balancing_confidence,balancing_notes,excluded_transaction_codes,optional_components_missing,root_cause,production_dbf_flag,failure_pattern,severity,remediability,governance_status,recommended_remediation,replay_simulation_eligible,balancing_difference_abs,lifecycle_only_excluded
2026-05-24T19:18:38Z,RC-9010802045-2-SURRENDER_CLAIM-C4-20220718,QDC-RC-9010802045-2-SURRENDER_CLAIM-C4-20220718,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,411.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,411.25,0.0
2026-05-24T19:18:38Z,RC-9010802045-2-SURRENDER_CLAIM-C5-20230718,QDC-RC-9010802045-2-SURRENDER_CLAIM-C5-20230718,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,411.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,411.25,0.0
2026-05-24T19:18:38Z,RC-9010802045-2-SURRENDER_CLAIM-C6-20240718,QDC-RC-9010802045-2-SURRENDER_CLAIM-C6-20240718,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,411.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,411.25,0.0
2026-05-24T19:18:38Z,RC-9010802045-2-SURRENDER_CLAIM-C7-20250718,QDC-RC-9010802045-2-SURRENDER_CLAIM-C7-20250718,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,411.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,411.25,0.0
2026-05-24T19:18:38Z,RC-9010802188-2-SURRENDER_CLAIM-C0-20180811,QDC-RC-9010802188-2-SURRENDER_CLAIM-C0-20180811,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,250.9,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,250.9,0.0
2026-05-24T19:18:38Z,RC-9010802188-2-SURRENDER_CLAIM-C1-20190811,QDC-RC-9010802188-2-SURRENDER_CLAIM-C1-20190811,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,250.9,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,250.9,0.0
2026-05-24T19:18:38Z,RC-9010802494-2-SURRENDER_CLAIM-C0-20240716,QDC-RC-9010802494-2-SURRENDER_CLAIM-C0-20240716,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,5000.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,5000.0,0.0
2026-05-24T19:18:38Z,RC-9010802626-2-SURRENDER_CLAIM-C0-20180801,QDC-RC-9010802626-2-SURRENDER_CLAIM-C0-20180801,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,407.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,407.5,0.0
2026-05-24T19:18:38Z,RC-9010802626-2-SURRENDER_CLAIM-C1-20190801,QDC-RC-9010802626-2-SURRENDER_CLAIM-C1-20190801,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,407.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,407.5,0.0
2026-05-24T19:18:38Z,RC-9010802626-2-SURRENDER_CLAIM-C2-20200801,QDC-RC-9010802626-2-SURRENDER_CLAIM-C2-20200801,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,407.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,407.5,0.0
2026-05-24T19:18:38Z,RC-9010802626-2-SURRENDER_CLAIM-C3-20210801,QDC-RC-9010802626-2-SURRENDER_CLAIM-C3-20210801,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,407.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,407.5,0.0
2026-05-24T19:18:38Z,RC-9010802626-2-SURRENDER_CLAIM-C4-20220801,QDC-RC-9010802626-2-SURRENDER_CLAIM-C4-20220801,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,407.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,407.5,0.0
2026-05-24T19:18:38Z,RC-9010802626-2-SURRENDER_CLAIM-C5-20230801,QDC-RC-9010802626-2-SURRENDER_CLAIM-C5-20230801,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,407.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,407.5,0.0
2026-05-24T19:18:38Z,RC-9010802626-2-SURRENDER_CLAIM-C6-20240801,QDC-RC-9010802626-2-SURRENDER_CLAIM-C6-20240801,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,407.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,407.5,0.0
2026-05-24T19:18:38Z,RC-9010802626-2-SURRENDER_CLAIM-C7-20250801,QDC-RC-9010802626-2-SURRENDER_CLAIM-C7-20250801,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,407.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,407.5,0.0
2026-05-24T19:18:38Z,RC-9010802627-2-SURRENDER_CLAIM-C0-20180717,QDC-RC-9010802627-2-SURRENDER_CLAIM-C0-20180717,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,157.28,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,157.28,0.0
2026-05-24T19:18:38Z,RC-9010802646-2-SURRENDER_CLAIM-C0-20180723,QDC-RC-9010802646-2-SURRENDER_CLAIM-C0-20180723,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,388.9,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,388.9,0.0
2026-05-24T19:18:38Z,RC-9010802646-2-SURRENDER_CLAIM-C1-20190723,QDC-RC-9010802646-2-SURRENDER_CLAIM-C1-20190723,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,388.9,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,388.9,0.0
2026-05-24T19:18:38Z,RC-9010802646-2-SURRENDER_CLAIM-C2-20200723,QDC-RC-9010802646-2-SURRENDER_CLAIM-C2-20200723,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,388.9,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,388.9,0.0
2026-05-24T19:18:38Z,RC-9010802646-2-SURRENDER_CLAIM-C3-20210723,QDC-RC-9010802646-2-SURRENDER_CLAIM-C3-20210723,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,388.9,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,388.9,0.0
2026-05-24T19:18:38Z,RC-9010802646-2-SURRENDER_CLAIM-C4-20220723,QDC-RC-9010802646-2-SURRENDER_CLAIM-C4-20220723,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,388.9,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,388.9,0.0
2026-05-24T19:18:38Z,RC-9010802649-2-SURRENDER_CLAIM-C0-20180723,QDC-RC-9010802649-2-SURRENDER_CLAIM-C0-20180723,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,409.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,409.4,0.0
2026-05-24T19:18:38Z,RC-9010802649-2-SURRENDER_CLAIM-C1-20190723,QDC-RC-9010802649-2-SURRENDER_CLAIM-C1-20190723,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,409.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,409.4,0.0
2026-05-24T19:18:38Z,RC-9010802649-2-SURRENDER_CLAIM-C2-20200723,QDC-RC-9010802649-2-SURRENDER_CLAIM-C2-20200723,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,409.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,409.4,0.0
2026-05-24T19:18:38Z,RC-9010802649-2-SURRENDER_CLAIM-C3-20210723,QDC-RC-9010802649-2-SURRENDER_CLAIM-C3-20210723,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,409.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,409.4,0.0
2026-05-24T19:18:38Z,RC-9010802649-2-SURRENDER_CLAIM-C4-20220723,QDC-RC-9010802649-2-SURRENDER_CLAIM-C4-20220723,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,409.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,409.4,0.0
2026-05-24T19:18:38Z,RC-9010802649-2-SURRENDER_CLAIM-C5-20230723,QDC-RC-9010802649-2-SURRENDER_CLAIM-C5-20230723,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,409.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,409.4,0.0
2026-05-24T19:18:38Z,RC-9010802649-2-SURRENDER_CLAIM-C6-20240723,QDC-RC-9010802649-2-SURRENDER_CLAIM-C6-20240723,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,409.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,409.4,0.0
2026-05-24T19:18:38Z,RC-9010802649-2-SURRENDER_CLAIM-C7-20250723,QDC-RC-9010802649-2-SURRENDER_CLAIM-C7-20250723,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,409.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,409.4,0.0
2026-05-24T19:18:38Z,RC-9010803025-1-DEATH_CLAIM-C0-20211027,QDC-RC-9010803025-1-DEATH_CLAIM-C0-20211027,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,7500.22,LOW,Excluded lifecycle-only amount 7897.14; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,7500.22,7897.14
2026-05-24T19:18:38Z,RC-9010803044-2-SURRENDER_CLAIM-C0-20180724,QDC-RC-9010803044-2-SURRENDER_CLAIM-C0-20180724,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,329.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,329.25,0.0
2026-05-24T19:18:38Z,RC-9010803044-2-SURRENDER_CLAIM-C1-20190724,QDC-RC-9010803044-2-SURRENDER_CLAIM-C1-20190724,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,329.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,329.25,0.0
2026-05-24T19:18:38Z,RC-9010803044-2-SURRENDER_CLAIM-C2-20200724,QDC-RC-9010803044-2-SURRENDER_CLAIM-C2-20200724,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,329.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,329.25,0.0
2026-05-24T19:18:38Z,RC-9010803044-2-SURRENDER_CLAIM-C3-20210724,QDC-RC-9010803044-2-SURRENDER_CLAIM-C3-20210724,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,329.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,329.25,0.0
2026-05-24T19:18:38Z,RC-9010803044-2-SURRENDER_CLAIM-C4-20220724,QDC-RC-9010803044-2-SURRENDER_CLAIM-C4-20220724,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,329.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,329.25,0.0
2026-05-24T19:18:38Z,RC-9010803044-2-SURRENDER_CLAIM-C5-20230724,QDC-RC-9010803044-2-SURRENDER_CLAIM-C5-20230724,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,14887.58,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,14887.58,0.0
2026-05-24T19:18:38Z,RC-9010803051-1-DEATH_CLAIM-C0-20220313,QDC-RC-9010803051-1-DEATH_CLAIM-C0-20220313,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-186.79,LOW,Excluded lifecycle-only amount 186.79; Optional components absent (not forced),0038,0810|0820|0411|0412|1020,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,186.79,186.79
2026-05-24T19:18:38Z,RC-9010803417-2-SURRENDER_CLAIM-C0-20220822,QDC-RC-9010803417-2-SURRENDER_CLAIM-C0-20220822,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,22804.85,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,22804.85,0.0
2026-05-24T19:18:38Z,RC-9010803442-2-SURRENDER_CLAIM-C0-20180604,QDC-RC-9010803442-2-SURRENDER_CLAIM-C0-20180604,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,15922.56,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,15922.56,0.0
2026-05-24T19:18:38Z,RC-9010803649-3-SURRENDER_CLAIM-C0-20180902,QDC-RC-9010803649-3-SURRENDER_CLAIM-C0-20180902,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,388.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,388.75,0.0
2026-05-24T19:18:38Z,RC-9010803649-3-SURRENDER_CLAIM-C1-20190902,QDC-RC-9010803649-3-SURRENDER_CLAIM-C1-20190902,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,388.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,388.75,0.0
2026-05-24T19:18:38Z,RC-9010803649-3-SURRENDER_CLAIM-C2-20200902,QDC-RC-9010803649-3-SURRENDER_CLAIM-C2-20200902,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,388.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,388.75,0.0
2026-05-24T19:18:38Z,RC-9010803649-3-SURRENDER_CLAIM-C3-20210902,QDC-RC-9010803649-3-SURRENDER_CLAIM-C3-20210902,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,388.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,388.75,0.0
2026-05-24T19:18:38Z,RC-9010803649-3-SURRENDER_CLAIM-C4-20220902,QDC-RC-9010803649-3-SURRENDER_CLAIM-C4-20220902,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,388.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,388.75,0.0
2026-05-24T19:18:38Z,RC-9010803649-3-SURRENDER_CLAIM-C5-20230902,QDC-RC-9010803649-3-SURRENDER_CLAIM-C5-20230902,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,388.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,388.75,0.0
2026-05-24T19:18:38Z,RC-9010803649-3-SURRENDER_CLAIM-C6-20240902,QDC-RC-9010803649-3-SURRENDER_CLAIM-C6-20240902,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,388.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,388.75,0.0
2026-05-24T19:18:38Z,RC-9010803649-3-SURRENDER_CLAIM-C7-20250902,QDC-RC-9010803649-3-SURRENDER_CLAIM-C7-20250902,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,388.75,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,388.75,0.0
2026-05-24T19:18:38Z,RC-9010803672-3-SURRENDER_CLAIM-C0-20180715,QDC-RC-9010803672-3-SURRENDER_CLAIM-C0-20180715,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,230.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,230.5,0.0
2026-05-24T19:18:38Z,RC-9010803672-3-SURRENDER_CLAIM-C1-20190715,QDC-RC-9010803672-3-SURRENDER_CLAIM-C1-20190715,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,230.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,230.5,0.0
2026-05-24T19:18:38Z,RC-9010803672-3-SURRENDER_CLAIM-C2-20200715,QDC-RC-9010803672-3-SURRENDER_CLAIM-C2-20200715,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,230.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,230.5,0.0
2026-05-24T19:18:38Z,RC-9010803672-3-SURRENDER_CLAIM-C3-20210715,QDC-RC-9010803672-3-SURRENDER_CLAIM-C3-20210715,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,230.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,230.5,0.0
2026-05-24T19:18:38Z,RC-9010803672-3-SURRENDER_CLAIM-C4-20220715,QDC-RC-9010803672-3-SURRENDER_CLAIM-C4-20220715,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,230.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,230.5,0.0
2026-05-24T19:18:38Z,RC-9010803672-3-SURRENDER_CLAIM-C5-20230715,QDC-RC-9010803672-3-SURRENDER_CLAIM-C5-20230715,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,230.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,230.5,0.0
