MPOLICY,TYPE_CODE,SOURCE_COL,SOURCE_RAW,CURRENT_MNFOPT,SIM_CURRENT,SIM_PROPOSED,WOULD_CHANGE
011061924C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011062307C,BA,NON_FORFEITURE,0,0,0,0,False
011062606C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011062607C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011062815C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011063691C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011063727C,BA,NON_FORFEITURE,0,0,0,0,False
011064334C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011064372C,BA,NON_FORFEITURE,0,0,0,0,False
011064373C,BA,NON_FORFEITURE,0,0,0,0,False
011064567C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011064568C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011064625C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011064626C,BA,NON_FORFEITURE,0,0,0,0,False
011064715C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011064800C,BA,NON_FORFEITURE,0,2,0,0,True
011064803C,BA,NON_FORFEITURE,0,0,0,0,False
011064804C,BA,NON_FORFEITURE,0,0,0,0,False
011064816C,BF,BF_NON_FORFEITURE,9,0,0,9,True
011064956C,BA,NON_FORFEITURE,0,0,0,0,False
011064959C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011065175C,BA,NON_FORFEITURE,0,0,0,0,False
011065199C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011065352C,BA,NON_FORFEITURE,0,0,0,0,False
011065353C,BA,NON_FORFEITURE,0,0,0,0,False
011065555C,BF,BF_NON_FORFEITURE,9,0,0,9,True
011066023C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011066175C,BA,NON_FORFEITURE,0,0,0,0,False
011066176C,BA,NON_FORFEITURE,0,0,0,0,False
011066252C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011066572C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011066632C,BA,NON_FORFEITURE,0,0,0,0,False
011067410C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011067441C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011067789C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011067856C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011067906C,BA,NON_FORFEITURE,0,0,0,0,False
011068374C,BA,NON_FORFEITURE,0,0,0,0,False
011068375C,BA,NON_FORFEITURE,0,0,0,0,False
011068614C,BF,BF_NON_FORFEITURE,1,3,0,1,True
011068615C,BA,NON_FORFEITURE,0,0,0,0,False
011068652C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011068750C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011068751C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011068752C,BA,NON_FORFEITURE,0,2,0,0,True
011068814C,BA,NON_FORFEITURE,0,0,0,0,False
011068815C,BA,NON_FORFEITURE,0,0,0,0,False
011068856C,BA,NON_FORFEITURE,0,0,0,0,False
011069093C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011069253C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011069372C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011069610C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011069654C,BF,BF_NON_FORFEITURE,9,0,0,9,True
011069655C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011069977C,BF,BF_NON_FORFEITURE,1,3,0,1,True
011070359C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011071018C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011071154C,BA,NON_FORFEITURE,0,0,0,0,False
011071221C,BA,NON_FORFEITURE,0,0,0,0,False
011071480C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011072395C,BA,NON_FORFEITURE,0,0,0,0,False
011072405C,BA,NON_FORFEITURE,0,0,0,0,False
011072639C,BA,NON_FORFEITURE,0,0,0,0,False
011072648C,BA,NON_FORFEITURE,0,0,0,0,False
011072805C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011072813C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011073077C,BA,NON_FORFEITURE,0,0,0,0,False
011073231C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011073327C,BF,BF_NON_FORFEITURE,9,0,0,9,True
011073328C,BA,NON_FORFEITURE,0,2,0,0,True
011073652C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011073745C,BA,NON_FORFEITURE,0,0,0,0,False
011073758C,BA,NON_FORFEITURE,0,0,0,0,False
011074105C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011074106C,BA,NON_FORFEITURE,0,0,0,0,False
011074190C,BA,NON_FORFEITURE,0,0,0,0,False
011074378C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011074703C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011074813C,BA,NON_FORFEITURE,0,0,0,0,False
011074898C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011074929C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011075203C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011075278C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011075473C,BA,NON_FORFEITURE,0,0,0,0,False
011075595C,BF,BF_NON_FORFEITURE,4,2,0,0,True
011075596C,BF,BF_NON_FORFEITURE,4,2,0,0,True
011075754C,BF,BF_NON_FORFEITURE,1,2,0,1,True
011075863C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011076204C,BA,NON_FORFEITURE,0,0,0,0,False
011076209C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011076218C,BA,NON_FORFEITURE,0,2,0,0,True
011076219C,BA,NON_FORFEITURE,0,2,0,0,True
011076275C,BA,NON_FORFEITURE,0,0,0,0,False
011076738C,BA,NON_FORFEITURE,0,0,0,0,False
011077008C,BA,NON_FORFEITURE,0,0,0,0,False
011077143C,BA,NON_FORFEITURE,0,0,0,0,False
011077201C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011077285C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011077363C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011077533C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011077629C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011077798C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011078050C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011078051C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011078136C,BA,NON_FORFEITURE,0,0,0,0,False
011078137C,BA,NON_FORFEITURE,0,0,0,0,False
011078174C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011078175C,BA,NON_FORFEITURE,0,0,0,0,False
011078262C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011078437C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011078891C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011078994C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011079130C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011080169C,BA,NON_FORFEITURE,0,2,0,0,True
011080170C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011080480C,BA,NON_FORFEITURE,0,0,0,0,False
011080481C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011080551C,BA,NON_FORFEITURE,0,0,0,0,False
011080553C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011080627C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011080628C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011080719C,BA,NON_FORFEITURE,0,0,0,0,False
011080826C,BF,BF_NON_FORFEITURE,9,0,0,9,True
011080827C,BF,BF_NON_FORFEITURE,9,0,0,9,True
011080977C,BA,NON_FORFEITURE,0,0,0,0,False
011081207C,BA,NON_FORFEITURE,0,2,0,0,True
011081463C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011081464C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011081465C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011081469C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011081628C,BA,NON_FORFEITURE,0,0,0,0,False
011081939C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011081966C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011081967C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011082292C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011082331C,BA,NON_FORFEITURE,0,0,0,0,False
011082668C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011082681C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011083028C,BA,NON_FORFEITURE,0,0,0,0,False
011083518C,BA,NON_FORFEITURE,0,0,0,0,False
011083519C,BA,NON_FORFEITURE,0,0,0,0,False
011083619C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011083751C,BA,NON_FORFEITURE,0,0,0,0,False
011083791C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011083820C,BA,NON_FORFEITURE,0,0,0,0,False
011084240C,BA,NON_FORFEITURE,0,0,0,0,False
011084302C,BA,NON_FORFEITURE,0,0,0,0,False
011084360C,BA,NON_FORFEITURE,0,0,0,0,False
011084364C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011084438C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011084503C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011084516C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011085270C,BA,NON_FORFEITURE,0,0,0,0,False
011085271C,BA,NON_FORFEITURE,0,0,0,0,False
011085375C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011085421C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011085422C,BF,BF_NON_FORFEITURE,4,2,0,0,True
011085471C,BA,NON_FORFEITURE,0,0,0,0,False
011085559C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011085562C,BF,BF_NON_FORFEITURE,9,0,0,9,True
011085655C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011085737C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011085842C,BA,NON_FORFEITURE,0,0,0,0,False
011085980C,BA,NON_FORFEITURE,0,0,0,0,False
011085981C,BA,NON_FORFEITURE,0,2,0,0,True
011085982C,BA,NON_FORFEITURE,0,0,0,0,False
011086069C,BA,NON_FORFEITURE,0,0,0,0,False
011086178C,BA,NON_FORFEITURE,0,0,0,0,False
011086283C,BA,NON_FORFEITURE,0,0,0,0,False
011086284C,BA,NON_FORFEITURE,0,0,0,0,False
011086447C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011086709C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011086714C,BF,BF_NON_FORFEITURE,9,0,0,9,True
011086716C,BF,BF_NON_FORFEITURE,9,0,0,9,True
011086717C,BF,BF_NON_FORFEITURE,9,0,0,9,True
011086814C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011086965C,BF,BF_NON_FORFEITURE,9,0,0,9,True
011086978C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011086979C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011087127C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011087128C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011087227C,BA,NON_FORFEITURE,0,0,0,0,False
011087230C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011087325C,BF,BF_NON_FORFEITURE,4,2,0,0,True
011087652C,BA,NON_FORFEITURE,4,3,0,0,True
011087968C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011088218C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011088221C,BA,NON_FORFEITURE,0,0,0,0,False
011088338C,BA,NON_FORFEITURE,4,0,0,0,False
011088512C,BA,NON_FORFEITURE,4,0,0,0,False
011088883C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011088934C,BA,NON_FORFEITURE,0,0,0,0,False
011088935C,BA,NON_FORFEITURE,0,0,0,0,False
011089156C,BA,NON_FORFEITURE,0,2,0,0,True
011089233C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011089392C,BA,NON_FORFEITURE,4,0,0,0,False
011089397C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011090113C,BA,NON_FORFEITURE,4,0,0,0,False
011090363C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011090375C,BA,NON_FORFEITURE,4,0,0,0,False
011090414C,BA,NON_FORFEITURE,1,1,1,1,False
011090462C,BA,NON_FORFEITURE,0,0,0,0,False
011090463C,BA,NON_FORFEITURE,0,0,0,0,False
011090464C,BA,NON_FORFEITURE,4,0,0,0,False
011090543C,BA,NON_FORFEITURE,0,0,0,0,False
011090807C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011091795C,BA,NON_FORFEITURE,4,3,0,0,True
011092009C,BA,NON_FORFEITURE,0,0,0,0,False
011092140C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011092456C,BA,NON_FORFEITURE,4,0,0,0,False
011092549C,BA,NON_FORFEITURE,1,2,1,1,True
011092656C,BA,NON_FORFEITURE,0,0,0,0,False
011092792C,BA,NON_FORFEITURE,0,0,0,0,False
011093379C,BA,NON_FORFEITURE,4,0,0,0,False
011093482C,BA,NON_FORFEITURE,4,0,0,0,False
011093876C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011093878C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011093883C,BA,NON_FORFEITURE,0,0,0,0,False
011094013C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011094544C,BA,NON_FORFEITURE,4,0,0,0,False
011094545C,BA,NON_FORFEITURE,4,3,0,0,True
011094955C,BA,NON_FORFEITURE,4,0,0,0,False
011095159C,BA,NON_FORFEITURE,0,0,0,0,False
011095161C,BA,NON_FORFEITURE,0,0,0,0,False
011095330C,BA,NON_FORFEITURE,1,1,1,1,False
011095600C,BA,NON_FORFEITURE,0,0,0,0,False
011095851C,BA,NON_FORFEITURE,4,0,0,0,False
011096068C,BA,NON_FORFEITURE,4,0,0,0,False
011096190C,BA,NON_FORFEITURE,4,0,0,0,False
011096290C,BA,NON_FORFEITURE,0,0,0,0,False
011096291C,BA,NON_FORFEITURE,0,0,0,0,False
011096643C,BA,NON_FORFEITURE,4,3,0,0,True
011096649C,BA,NON_FORFEITURE,4,0,0,0,False
011096868C,BA,NON_FORFEITURE,4,0,0,0,False
011097128C,BA,NON_FORFEITURE,0,0,0,0,False
011097228C,BA,NON_FORFEITURE,4,0,0,0,False
011097343C,BA,NON_FORFEITURE,5,0,0,0,False
011097526C,BA,NON_FORFEITURE,0,0,0,0,False
011097649C,BA,NON_FORFEITURE,4,0,0,0,False
011097650C,BA,NON_FORFEITURE,0,0,0,0,False
011097702C,BA,NON_FORFEITURE,0,0,0,0,False
011098063C,BF,BF_NON_FORFEITURE,4,3,0,0,True
011098198C,BA,NON_FORFEITURE,4,0,0,0,False
011098238C,BA,NON_FORFEITURE,0,0,0,0,False
011098597C,BA,NON_FORFEITURE,4,0,0,0,False
011098620C,BA,NON_FORFEITURE,4,0,0,0,False
011098649C,BA,NON_FORFEITURE,4,0,0,0,False
011098652C,BA,NON_FORFEITURE,4,2,0,0,True
011098654C,BA,NON_FORFEITURE,4,0,0,0,False
011098913C,BA,NON_FORFEITURE,4,0,0,0,False
011099771C,BA,NON_FORFEITURE,4,0,0,0,False
011099899C,BA,NON_FORFEITURE,4,0,0,0,False
011100026C,BA,NON_FORFEITURE,4,0,0,0,False
011100027C,BA,NON_FORFEITURE,4,0,0,0,False
011100080C,BA,NON_FORFEITURE,4,0,0,0,False
011100498C,BA,NON_FORFEITURE,0,0,0,0,False
011100907C,BA,NON_FORFEITURE,1,1,1,1,False
011101252C,BA,NON_FORFEITURE,0,0,0,0,False
011101266C,BA,NON_FORFEITURE,4,0,0,0,False
011101315C,BA,NON_FORFEITURE,4,0,0,0,False
011101548C,BA,NON_FORFEITURE,4,0,0,0,False
011101578C,BA,NON_FORFEITURE,1,1,1,1,False
011101607C,BF,BF_NON_FORFEITURE,4,2,0,0,True
011101663C,BA,NON_FORFEITURE,0,0,0,0,False
011101914C,BA,NON_FORFEITURE,0,0,0,0,False
011101925C,BA,NON_FORFEITURE,0,0,0,0,False
011102270C,BA,NON_FORFEITURE,1,2,1,1,True
011102405C,BA,NON_FORFEITURE,0,0,0,0,False
011102532C,BA,NON_FORFEITURE,4,0,0,0,False
011102551C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011102586C,BA,NON_FORFEITURE,0,0,0,0,False
011102787C,BA,NON_FORFEITURE,4,2,0,0,True
011102788C,BA,NON_FORFEITURE,4,0,0,0,False
011102977C,BA,NON_FORFEITURE,4,0,0,0,False
011103062C,BA,NON_FORFEITURE,4,0,0,0,False
011103066C,BA,NON_FORFEITURE,0,0,0,0,False
011103126C,BA,NON_FORFEITURE,1,3,1,1,True
011103130C,BA,NON_FORFEITURE,4,3,0,0,True
011103202C,BA,NON_FORFEITURE,0,0,0,0,False
011103507C,BA,NON_FORFEITURE,1,1,1,1,False
011103598C,BA,NON_FORFEITURE,0,0,0,0,False
011103641C,BA,NON_FORFEITURE,4,0,0,0,False
011103642C,BA,NON_FORFEITURE,4,0,0,0,False
011103665C,BA,NON_FORFEITURE,4,0,0,0,False
011103728C,BA,NON_FORFEITURE,4,0,0,0,False
011103788C,BA,NON_FORFEITURE,4,0,0,0,False
011103996C,BA,NON_FORFEITURE,4,0,0,0,False
011104064C,BA,NON_FORFEITURE,1,1,1,1,False
011104096C,BA,NON_FORFEITURE,4,0,0,0,False
011104342C,BA,NON_FORFEITURE,4,0,0,0,False
011104570C,BA,NON_FORFEITURE,5,3,0,0,True
011104572C,BA,NON_FORFEITURE,4,0,0,0,False
011104828C,BA,NON_FORFEITURE,4,0,0,0,False
011105008C,BA,NON_FORFEITURE,1,1,1,1,False
011105059C,BA,NON_FORFEITURE,4,2,0,0,True
011105232C,BA,NON_FORFEITURE,1,1,1,1,False
011105332C,BA,NON_FORFEITURE,1,1,1,1,False
011105385C,BA,NON_FORFEITURE,1,1,1,1,False
011105386C,BA,NON_FORFEITURE,1,1,1,1,False
011105387C,BA,NON_FORFEITURE,1,1,1,1,False
011105523C,BA,NON_FORFEITURE,4,2,0,0,True
011105666C,BA,NON_FORFEITURE,4,0,0,0,False
011105839C,BA,NON_FORFEITURE,4,0,0,0,False
011105951C,BA,NON_FORFEITURE,4,0,0,0,False
011106029C,BA,NON_FORFEITURE,0,0,0,0,False
011106030C,BA,NON_FORFEITURE,0,0,0,0,False
011106176C,BA,NON_FORFEITURE,4,0,0,0,False
011106177C,BA,NON_FORFEITURE,4,0,0,0,False
011106214C,BA,NON_FORFEITURE,1,1,1,1,False
011106246C,BA,NON_FORFEITURE,0,0,0,0,False
011106317C,BA,NON_FORFEITURE,4,0,0,0,False
011106422C,BA,NON_FORFEITURE,1,1,1,1,False
011106491C,BA,NON_FORFEITURE,1,1,1,1,False
011106598C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011106727C,BA,NON_FORFEITURE,1,0,1,1,True
011106738C,BA,NON_FORFEITURE,4,0,0,0,False
011107112C,BA,NON_FORFEITURE,4,2,0,0,True
011107129C,BA,NON_FORFEITURE,4,0,0,0,False
011107137C,BA,NON_FORFEITURE,1,1,1,1,False
011107138C,BA,NON_FORFEITURE,0,0,0,0,False
011107331C,BA,NON_FORFEITURE,0,0,0,0,False
011107641C,BA,NON_FORFEITURE,4,0,0,0,False
011107796C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011107848C,BA,NON_FORFEITURE,4,0,0,0,False
011107863C,BA,NON_FORFEITURE,4,0,0,0,False
011107879C,BA,NON_FORFEITURE,4,0,0,0,False
011107893C,BA,NON_FORFEITURE,4,0,0,0,False
011107971C,BF,BF_NON_FORFEITURE,4,2,0,0,True
011108310C,BA,NON_FORFEITURE,4,0,0,0,False
011108515C,BA,NON_FORFEITURE,4,2,0,0,True
011108572C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011108587C,BA,NON_FORFEITURE,4,0,0,0,False
011108606C,BA,NON_FORFEITURE,4,0,0,0,False
011108803C,BA,NON_FORFEITURE,4,2,0,0,True
011109124C,BA,NON_FORFEITURE,4,0,0,0,False
011109255C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011109256C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011109257C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011109258C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011109259C,BA,NON_FORFEITURE,4,0,0,0,False
011109433C,BA,NON_FORFEITURE,4,0,0,0,False
011109446C,BA,NON_FORFEITURE,4,0,0,0,False
011109852C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011109861C,BA,NON_FORFEITURE,1,1,1,1,False
011109881C,BA,NON_FORFEITURE,4,0,0,0,False
011109967C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011109994C,BA,NON_FORFEITURE,4,0,0,0,False
011109996C,BA,NON_FORFEITURE,0,0,0,0,False
011110116C,BA,NON_FORFEITURE,4,0,0,0,False
011110239C,BA,NON_FORFEITURE,0,0,0,0,False
011110240C,BA,NON_FORFEITURE,0,0,0,0,False
011110270C,BF,BF_NON_FORFEITURE,5,0,0,0,False
011110271C,BF,BF_NON_FORFEITURE,5,0,0,0,False
011110299C,BA,NON_FORFEITURE,1,1,1,1,False
011110339C,BA,NON_FORFEITURE,4,0,0,0,False
011110362C,BA,NON_FORFEITURE,4,0,0,0,False
011110363C,BA,NON_FORFEITURE,0,0,0,0,False
011110458C,BA,NON_FORFEITURE,0,0,0,0,False
011110498C,BA,NON_FORFEITURE,0,0,0,0,False
011110603C,BF,BF_NON_FORFEITURE,4,2,0,0,True
011110635C,BA,NON_FORFEITURE,1,1,1,1,False
011110698C,BA,NON_FORFEITURE,4,2,0,0,True
011110945C,BA,NON_FORFEITURE,0,0,0,0,False
011110946C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011110968C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011111218C,BA,NON_FORFEITURE,1,1,1,1,False
011111284C,BA,NON_FORFEITURE,0,0,0,0,False
011111635C,BA,NON_FORFEITURE,4,0,0,0,False
011111930C,BA,NON_FORFEITURE,1,1,1,1,False
011112366C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011112641C,BA,NON_FORFEITURE,4,0,0,0,False
011112743C,BA,NON_FORFEITURE,5,0,0,0,False
011112744C,BA,NON_FORFEITURE,4,0,0,0,False
011112762C,BA,NON_FORFEITURE,1,1,1,1,False
011112850C,BA,NON_FORFEITURE,4,2,0,0,True
011112998C,BA,NON_FORFEITURE,4,0,0,0,False
011113046C,BA,NON_FORFEITURE,0,0,0,0,False
011113093C,BA,NON_FORFEITURE,0,0,0,0,False
011113236C,BA,NON_FORFEITURE,4,0,0,0,False
011113250C,BA,NON_FORFEITURE,4,0,0,0,False
011113309C,BA,NON_FORFEITURE,4,0,0,0,False
011113459C,BF,BF_NON_FORFEITURE,4,2,0,0,True
011114096C,BA,NON_FORFEITURE,1,1,1,1,False
011114119C,BA,NON_FORFEITURE,4,0,0,0,False
011114139C,BA,NON_FORFEITURE,4,0,0,0,False
011114289C,BA,NON_FORFEITURE,4,2,0,0,True
011114950C,BA,NON_FORFEITURE,1,1,1,1,False
011114994C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011115295C,BA,NON_FORFEITURE,4,0,0,0,False
011115534C,BA,NON_FORFEITURE,1,0,1,1,True
011115690C,BA,NON_FORFEITURE,4,0,0,0,False
011115707C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011115797C,BA,NON_FORFEITURE,4,0,0,0,False
011115885C,BA,NON_FORFEITURE,1,1,1,1,False
011116003C,BA,NON_FORFEITURE,1,1,1,1,False
011116180C,BA,NON_FORFEITURE,1,1,1,1,False
011116227C,BA,NON_FORFEITURE,0,0,0,0,False
011116459C,BA,NON_FORFEITURE,0,0,0,0,False
011116525C,BA,NON_FORFEITURE,4,0,0,0,False
011116585C,BA,NON_FORFEITURE,4,0,0,0,False
011116597C,BA,NON_FORFEITURE,4,0,0,0,False
011116691C,BA,NON_FORFEITURE,4,2,0,0,True
011116692C,BA,NON_FORFEITURE,4,2,0,0,True
011116770C,BA,NON_FORFEITURE,4,0,0,0,False
011117286C,BA,NON_FORFEITURE,4,0,0,0,False
011117500C,BA,NON_FORFEITURE,1,1,1,1,False
011117818C,BA,NON_FORFEITURE,4,0,0,0,False
011118170C,BA,NON_FORFEITURE,4,0,0,0,False
011118183C,BA,NON_FORFEITURE,4,0,0,0,False
011118229C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011118400C,BA,NON_FORFEITURE,0,0,0,0,False
011118463C,BA,NON_FORFEITURE,4,0,0,0,False
011118536C,BA,NON_FORFEITURE,4,0,0,0,False
011118555C,BA,NON_FORFEITURE,1,1,1,1,False
011118615C,BA,NON_FORFEITURE,4,0,0,0,False
011118704C,BA,NON_FORFEITURE,0,0,0,0,False
011119026C,BA,NON_FORFEITURE,4,0,0,0,False
011119820C,BA,NON_FORFEITURE,4,0,0,0,False
011120163C,BA,NON_FORFEITURE,1,1,1,1,False
011120243C,BA,NON_FORFEITURE,0,0,0,0,False
011120297C,BA,NON_FORFEITURE,1,2,1,1,True
011120375C,BA,NON_FORFEITURE,4,0,0,0,False
011120482C,BA,NON_FORFEITURE,4,0,0,0,False
011121071C,BA,NON_FORFEITURE,0,0,0,0,False
011121183C,BA,NON_FORFEITURE,0,2,0,0,True
011121309C,BA,NON_FORFEITURE,0,0,0,0,False
011121713C,BA,NON_FORFEITURE,4,2,0,0,True
011121984C,BA,NON_FORFEITURE,0,0,0,0,False
011122141C,BA,NON_FORFEITURE,4,0,0,0,False
011122230C,BA,NON_FORFEITURE,4,0,0,0,False
011122507C,BA,NON_FORFEITURE,4,0,0,0,False
011122680C,BA,NON_FORFEITURE,1,1,1,1,False
011122810C,BA,NON_FORFEITURE,4,0,0,0,False
011123322C,BA,NON_FORFEITURE,0,0,0,0,False
011124169C,BA,NON_FORFEITURE,4,0,0,0,False
011124205C,BA,NON_FORFEITURE,0,0,0,0,False
011124280C,BA,NON_FORFEITURE,0,0,0,0,False
011124301C,BA,NON_FORFEITURE,4,0,0,0,False
011124501C,BA,NON_FORFEITURE,4,0,0,0,False
011124666C,BA,NON_FORFEITURE,1,1,1,1,False
011124755C,BA,NON_FORFEITURE,0,0,0,0,False
011124924C,BA,NON_FORFEITURE,4,2,0,0,True
011124987C,BA,NON_FORFEITURE,1,1,1,1,False
011125076C,BA,NON_FORFEITURE,0,0,0,0,False
011125470C,BF,BF_NON_FORFEITURE,4,2,0,0,True
011125619C,BA,NON_FORFEITURE,4,0,0,0,False
011126217C,BA,NON_FORFEITURE,0,0,0,0,False
011126218C,BA,NON_FORFEITURE,0,0,0,0,False
011126367C,BA,NON_FORFEITURE,4,0,0,0,False
011127439C,BA,NON_FORFEITURE,0,0,0,0,False
011128643C,BA,NON_FORFEITURE,0,0,0,0,False
011128980C,BA,NON_FORFEITURE,4,0,0,0,False
011129184C,BA,NON_FORFEITURE,4,0,0,0,False
011129276C,BF,BF_NON_FORFEITURE,4,0,0,0,False
011129591C,BA,NON_FORFEITURE,4,0,0,0,False
011129663C,BA,NON_FORFEITURE,1,1,1,1,False
011129665C,BA,NON_FORFEITURE,1,1,1,1,False
011129666C,BA,NON_FORFEITURE,1,1,1,1,False
011129667C,BA,NON_FORFEITURE,1,1,1,1,False
011129883C,BF,BF_NON_FORFEITURE,1,0,0,1,True
011129952C,BA,NON_FORFEITURE,0,0,0,0,False
011129996C,BA,NON_FORFEITURE,0,0,0,0,False
011129997C,BA,NON_FORFEITURE,0,0,0,0,False
011130019C,BA,NON_FORFEITURE,0,0,0,0,False
